claim_id,policy_region,claim_date,claim_type,amount
926,N,2024-03-10,health,764
927,S,2024-01-01,home,511
928,E,2024-09-12,health,618
929,E,2024-04-05,travel,593
930,W,2024-06-05,travel,$570
931,E,2024-04-01,health,781
932,W,2024-10-22,health,1287
933,W,2024-03-26,auto,607
934,S,2024-10-15,travel,432
935,N,2024-01-19,travel,754
936,N,2024-03-10,travel,512
937,W,2024-08-15,auto,456
938,N,2024-05-14,auto,515
939,N,2024-03-21,travel,893
940,S,2024-10-19,travel,USD 838
942,N,2024-05-03,home,707
943,W,2024-10-11,travel,1032
944,S,2024-02-07,home,470
945,S,2024-03-09,home,1035
946,S,2024-06-18,travel,607
947,S,2024-06-29,health,778
948,N,2024-04-24,home,1036
949,S,2024-05-26,health,680
950,E,2024-04-30,auto,730
951,N,2024-08-27,auto,698
952,W,2024-10-11,auto,677
953,E,2024-01-13,home,748
954,E,2024-03-15,auto,992
955,W,2024-05-18,health,597
956,W,2024-06-23,travel,631
958,N,2024-01-16,auto,806
959,E,2024-09-21,travel,569
960,N,2024-10-13,auto,801
961,N,2024-10-06,home,496
962,N,2024-05-16,travel,669
963,E,2024-02-26,health,690
964,E,2024-01-11,travel,858
965,W,2024-02-26,travel,579
966,E,2024-06-30,auto,426
967,W,2024-11-22,travel,532
968,E,2024-09-28,travel,703
969,N,2024-01-30,health,859
970,S,2024-04-14,health,506
971,N,2024-10-02,auto,629
972,N,2024-08-08,travel,USD 865
973,E,2024-01-04,travel,639
974,W,2024-03-16,home,535
975,N,2024-05-24,home,542
976,W,2024-08-02,travel,618
977,W,2024-06-09,home,675
978,W,2024-05-22,auto,780
979,E,2024-08-09,travel,USD 780
980,S,2024-06-09,health,713
981,N,2024-03-07,health,847
982,E,2024-08-22,travel,714
983,W,2024-06-29,home,850
984,S,2024-06-25,travel,731
985,E,2024-11-24,auto,1024
986,N,2024-06-13,home,603
987,S,2024-03-11,travel,461
988,E,2024-09-20,auto,USD 793
989,W,2024-10-01,home,636
990,W,2024-10-11,travel,678
991,E,2024-11-15,travel,589
994,S,2024-06-17,health,USD 949
995,N,2024-03-19,health,499
996,W,2024-02-20,travel,USD 588
997,W,2024-03-17,home,633
998,E,2024-09-20,home,682
999,W,2024-07-16,health,847
1000,E,2024-05-28,auto,504
1001,W,2024-05-26,auto,840
1002,E,2024-08-23,health,501
1004,E,2024-04-28,auto,716
1005,N,2024-11-24,home,586
1006,W,2024-10-20,home,488
1007,E,2024-07-12,travel,723
1008,S,2024-01-29,home,796
1009,E,2024-07-03,travel,746
1011,S,2024-01-22,travel,882
1012,N,2024-06-05,travel,709
1013,S,2024-11-11,travel,$792
1014,S,2024-02-04,home,731
1015,E,2024-11-08,auto,711
1016,W,2024-05-02,auto,649
1017,W,2024-09-06,travel,950
1018,S,2024-06-01,health,872
1019,N,2024-07-26,travel,$564
1020,E,2024-01-07,auto,565
1021,N,2024-11-04,home,472
1022,N,2024-02-21,home,402
1023,N,2024-01-06,health,725
1024,E,2024-06-07,home,618
1025,W,2024-04-04,health,444
1026,N,2024-03-03,home,647
1027,W,2024-03-21,travel,644
1028,N,2024-02-12,auto,762
1029,W,2024-07-10,health,$546
1030,N,2024-10-04,travel,$484
1031,E,2024-03-09,health,668
1032,S,2024-07-26,home,760
1033,S,2024-10-21,health,448
1034,W,2024-02-07,health,592
1035,N,2024-04-25,health,711
1036,N,2024-11-03,health,703
1037,S,2024-04-29,travel,1031
1038,N,2024-02-10,home,764
1039,W,2024-07-20,health,786
1040,E,2024-05-06,health,722
1041,W,2024-09-08,auto,635
1042,W,2024-08-14,home,824
1043,N,2024-11-01,auto,835
1044,N,2024-07-15,health,421
1045,S,2024-11-15,health,573
1046,E,2024-03-26,travel,457
1047,W,2024-11-08,travel,814
1049,W,2024-07-23,health,445
1050,S,2024-10-16,travel,527
1051,E,2024-04-14,auto,427
1052,N,2024-01-04,auto,523
1053,W,2024-08-05,health,789
1054,N,2024-06-07,health,USD 690
1055,E,2024-04-13,auto,638
1056,W,2024-06-21,travel,412
1057,N,2024-08-20,auto,684
1058,W,2024-03-13,auto,625
1059,E,2024-06-21,health,545
1060,S,2024-04-15,travel,USD 593
1061,N,2024-06-24,auto,503
1062,E,2024-01-20,travel,616
1063,W,2024-05-06,health,937
1064,E,2024-11-13,travel,$723
1065,E,2024-05-22,auto,571
1066,N,2024-08-05,auto,524
1067,S,2024-06-28,home,616
1068,W,2024-08-19,home,456
1069,W,2024-10-25,home,723
1070,N,2024-05-02,health,894
1071,E,2024-10-06,travel,634
1072,N,2024-06-13,travel,590
1073,E,2024-07-31,travel,650
1074,E,2024-03-27,auto,848
1075,E,2024-04-22,auto,502
1076,N,2024-01-06,travel,500
1077,W,2024-07-01,travel,348
1078,W,2024-02-02,home,542
1079,S,2024-04-03,home,652
1082,N,2024-04-23,home,831
1083,S,2024-02-13,travel,531
1084,N,2024-05-11,travel,495
1085,E,2024-06-17,home,680
1086,W,2024-02-27,auto,582
1087,W,2024-06-29,auto,1009
1088,W,2024-02-03,travel,$515
1089,W,2024-05-03,health,419
1090,N,2024-06-02,home,768
1091,E,2024-05-07,health,595
1092,S,2024-03-11,home,621
1093,E,2024-01-16,travel,799
1094,S,2024-09-17,health,631
1095,E,2024-01-11,health,776
1096,W,2024-07-02,health,1068
1097,S,2024-08-14,home,587
1098,E,2024-04-12,travel,896
1099,N,2024-08-06,auto,417
1101,E,2024-03-05,auto,604
1102,E,2024-11-21,home,485
1103,N,2024-09-09,auto,860
1104,W,2024-10-29,auto,688
1105,E,2024-11-18,home,586
1106,E,2024-11-05,auto,675
1107,E,2024-07-10,travel,729
1108,E,2024-10-22,health,862
1109,N,2024-06-26,auto,824
1110,S,2024-05-03,travel,746
1111,S,2024-01-24,home,815
1112,E,2024-09-06,health,928
1113,W,2024-08-30,health,798
1114,W,2024-04-02,travel,358
1115,W,2024-06-04,auto,417
1116,W,2024-02-05,health,763
1117,W,2024-08-12,travel,669
1118,N,2024-05-09,health,804
1119,N,2024-03-30,auto,993
1120,E,2024-04-17,travel,510
1121,E,2024-09-04,health,727
1122,E,2024-03-12,health,USD 593
1123,N,2024-03-19,travel,$491
1124,W,2024-06-30,auto,782
1125,W,2024-07-13,auto,$551
1126,S,2024-01-11,home,661
1127,N,2024-05-11,auto,486
1128,E,2024-08-14,auto,1245
1129,E,2024-02-05,health,620
1130,W,2024-10-17,travel,823
1131,E,2024-01-15,auto,452
1132,W,2024-05-14,travel,501
1133,S,2024-06-09,auto,529
1135,S,2024-08-30,travel,USD 732
1136,N,2024-03-18,travel,$623
1137,N,2024-03-08,health,875
1138,E,2024-01-25,home,589
1139,S,2024-05-04,home,445
1140,N,2024-02-27,travel,652
1141,W,2024-03-01,auto,782
1142,S,2024-08-22,travel,855
1144,E,2024-01-15,health,611
1145,E,2024-11-11,auto,564
1146,W,2024-01-16,health,624
1147,E,2024-07-21,home,787
1148,E,2024-03-23,home,566
1151,E,2024-04-04,travel,720
1152,E,2024-01-11,travel,705
1153,W,2024-11-13,auto,731
1154,N,2024-03-31,travel,656
1155,E,2024-07-30,auto,714
1156,N,2024-02-27,auto,675
1157,E,2024-01-03,health,615
1158,E,2024-05-03,health,503
1159,S,2024-04-11,auto,1057
1160,W,2024-10-10,health,922
1161,W,2024-10-24,travel,495
1162,E,2024-06-14,health,1219
1163,N,2024-09-30,health,635
1164,E,2024-08-01,auto,973
1165,N,2024-05-01,auto,752
1166,W,2024-08-06,health,455
1167,W,2024-07-22,auto,1007
1168,E,2024-06-13,travel,938
1169,S,2024-01-10,travel,843
1170,E,2024-03-27,health,748
1172,S,2024-09-09,home,427
1173,W,2024-08-18,auto,660
1175,E,2024-04-01,auto,634
1176,W,2024-07-26,travel,505
1177,N,2024-02-04,home,608
1178,W,2024-08-20,auto,572
1179,E,2024-04-06,travel,618
1180,S,2024-09-28,health,569
1181,W,2024-02-01,home,615
1182,N,2024-03-09,auto,419
1183,E,2024-06-15,home,520
1184,N,2024-05-26,home,937
1185,E,2024-04-24,travel,763
1186,N,2024-09-12,auto,646
1187,E,2024-06-12,health,617
1188,E,2024-11-26,travel,717
1189,S,2024-07-11,auto,626
1190,W,2024-01-18,home,799
1191,E,2024-07-15,travel,819
1192,N,2024-03-23,travel,638
1194,N,2024-11-14,health,572
1195,W,2024-07-10,travel,711
1197,N,2024-03-11,home,934
1198,N,2024-10-02,auto,587
1199,N,2024-03-10,health,743
1200,S,2024-11-05,health,526
1201,N,2024-09-16,health,643
1202,N,2024-07-05,travel,665
1203,E,2024-08-21,auto,759
1204,E,2024-01-22,travel,585
1205,N,2024-10-19,travel,490
1206,S,2024-05-12,home,579
1207,S,2024-06-13,travel,625
1208,N,2024-05-19,health,554
1209,W,2024-07-10,travel,572
1210,W,2024-05-01,travel,699
1211,S,2024-01-31,home,461
1212,E,2024-11-05,health,458
1213,E,2024-11-21,travel,545
1214,W,2024-04-20,home,591
1215,S,2024-03-22,health,879
1216,S,2024-04-28,health,902
1217,E,2024-11-20,auto,602
1218,W,2024-05-24,travel,699
1219,S,2024-06-04,home,608
1220,W,2024-08-23,auto,837
1221,E,2024-03-14,home,583
1222,S,2024-01-27,home,830
1223,E,2024-01-16,travel,627
1224,N,2024-04-02,auto,637
1225,N,2024-02-08,home,668
1226,S,2024-11-03,home,843
1227,N,2024-08-31,health,892
1228,E,2024-07-11,travel,708
1229,W,2024-11-14,travel,786
1230,W,2024-01-31,auto,488
1231,N,2024-09-27,health,$536
1232,E,2024-06-02,home,514
1233,S,2024-06-24,health,811
1234,S,2024-03-03,health,815
1235,N,2024-07-09,auto,819
1236,N,2024-11-01,auto,USD 520
1237,S,2024-06-09,travel,573
1238,S,2024-04-04,home,476
1240,E,2024-08-09,travel,738
1241,S,2024-03-09,health,812
1242,N,2024-01-22,travel,1018
1243,E,2024-08-19,home,598
1244,W,2024-10-13,travel,589
1245,E,2024-01-13,travel,543
1247,N,2024-03-20,health,578
1248,E,2024-02-10,travel,460
1249,W,2024-03-28,health,$585
1251,S,2024-09-24,auto,786
1252,E,2024-04-18,home,883
1253,N,2024-10-01,health,521
1254,N,2024-06-29,travel,655
1255,W,2024-03-28,home,593
1256,E,2024-04-06,home,597
1257,W,2024-09-25,auto,777
1258,E,2024-09-17,health,845
1259,W,2024-06-08,health,910
1260,N,2024-06-09,auto,$577
1261,E,2024-04-16,health,858
1262,W,2024-07-31,health,$723
1263,N,2024-11-10,home,615
1264,W,2024-10-23,health,568
1265,S,2024-02-17,health,998
1266,E,2024-09-21,health,641
1267,N,2024-05-08,auto,853
1268,E,2024-05-15,auto,876
1269,N,2024-05-26,travel,764
1271,W,2024-10-28,home,1004
1272,E,2024-09-21,travel,$963
1273,S,2024-09-16,travel,$776
1274,N,2024-09-29,travel,473
1275,N,2024-04-24,health,704
1276,E,2024-03-20,health,922
1277,N,2024-03-30,home,699
1278,S,2024-03-12,auto,670
1279,E,2024-05-29,travel,510
1280,W,2024-09-26,travel,804
1281,W,2024-10-01,home,405
1282,S,2024-03-04,travel,571
1283,W,2024-07-19,auto,535
1284,S,2024-10-30,health,507
1285,S,2024-01-15,home,675
1286,E,2024-01-18,home,588
1287,S,2024-02-14,health,842
1288,E,2024-10-10,health,673
1289,W,2024-06-21,health,804
1290,E,2024-10-01,auto,856
1291,W,2024-04-16,health,746
1292,N,2024-08-11,health,$636
1293,S,2024-09-14,travel,639
1294,E,2024-09-30,auto,812
1295,N,2024-03-03,auto,491
1296,S,2024-06-09,health,895
1297,N,2024-04-26,home,457
1298,E,2024-02-06,travel,814
1299,E,2024-03-27,home,539
1300,W,2024-07-11,travel,469
1301,E,2024-09-07,home,588
1302,N,2024-07-14,travel,855
1303,E,2024-09-13,health,540
1304,S,2024-03-12,auto,804
1305,S,2024-11-03,auto,431
1306,S,2024-07-22,auto,681
1307,W,2024-07-22,travel,708
1308,S,2024-06-09,travel,557
1309,S,2024-04-27,auto,712
1311,E,2024-08-23,home,917
1312,N,2024-03-15,travel,498
1313,S,2024-05-16,auto,733
1314,W,2024-01-10,home,633
1316,W,2024-05-31,auto,506
1317,W,2024-04-28,travel,565
1318,E,2024-02-08,auto,759
1319,S,2024-10-02,health,USD 781
1320,W,2024-01-12,auto,853
1321,N,2024-04-13,home,744
1322,S,2024-04-15,home,913
1323,S,2024-05-15,home,478
1325,S,2024-03-25,travel,836
1326,N,2024-04-04,auto,790
1327,W,2024-10-13,auto,820
1328,W,2024-08-20,health,877
1330,N,2024-09-13,home,823
1331,E,2024-11-16,home,653
1332,E,2024-05-09,travel,697
1333,W,2024-05-29,health,531
1334,S,2024-04-16,auto,797
1335,E,2024-04-10,travel,662
1336,S,2024-01-05,home,709
1337,N,2024-05-02,home,681
1338,N,2024-05-16,travel,487
1340,N,2024-09-14,health,592
1341,E,2024-05-03,auto,442
1342,E,2024-06-10,health,558
1343,E,2024-03-28,travel,520
1344,E,2024-10-09,travel,757
1345,W,2024-10-31,home,647
1346,W,2024-11-06,auto,636
1347,E,2024-04-17,home,488
1348,E,2024-04-29,auto,$495
1349,W,2024-11-05,auto,765
1350,W,2024-02-06,home,751
1351,N,2024-06-08,health,854
1352,E,2024-04-30,health,USD 803
1353,S,2024-09-18,travel,513
1355,E,2024-04-27,health,693
1356,W,2024-11-03,home,670
1357,S,2024-10-13,travel,567
1358,W,2024-08-06,travel,555
1359,E,2024-06-25,travel,896
1360,S,2024-05-14,travel,595
1361,S,2024-02-28,health,461
1362,S,2024-01-07,home,502
1363,S,2024-06-27,home,511
1364,E,2024-03-09,travel,1041
1365,W,2024-02-08,home,USD 837
1366,W,2024-01-21,travel,571
1367,W,2024-11-02,auto,406
1368,S,2024-05-01,travel,826
1370,S,2024-10-30,auto,592
1371,W,2024-05-23,auto,423
1372,W,2024-02-04,auto,624
1373,E,2024-04-21,travel,468
1374,W,2024-08-19,travel,606
1375,S,2024-01-30,health,$746
1376,E,2024-04-08,home,615
1377,N,2024-08-01,home,665
1378,W,2024-08-04,auto,911
1379,S,2024-09-26,home,597
1380,N,2024-08-16,home,730
1381,N,2024-01-02,auto,791
1382,W,2024-04-03,travel,580
1383,N,2024-02-08,home,600
1384,W,2024-02-06,auto,660
1385,E,2024-04-22,health,722
1386,W,2024-04-30,travel,586
1387,N,2024-09-24,travel,597
1388,E,2024-06-19,auto,682
1389,N,2024-03-17,auto,964
1390,N,2024-10-23,auto,656
1391,N,2024-05-28,auto,621
1392,W,2024-03-22,auto,556
1393,E,2024-11-26,travel,USD 388
1394,W,2024-04-06,home,674
1395,E,2024-08-10,auto,830
1396,E,2024-04-05,health,792
1397,E,2024-01-31,travel,516
1398,S,2024-07-19,auto,765
1399,S,2024-03-12,home,741
1400,S,2024-01-14,health,638
1401,N,2024-07-12,home,533
1402,E,2024-09-04,auto,797
1403,N,2024-09-21,home,667
1404,S,2024-03-16,home,550
1405,W,2024-10-31,home,744
1406,S,2024-07-26,home,581
1407,W,2024-07-28,health,828
1409,N,2024-10-29,auto,653
1410,N,2024-10-02,auto,619
1411,S,2024-05-22,health,321
1412,E,2024-11-01,travel,840
1413,N,2024-07-12,health,1098
1414,E,2024-05-30,health,565
1415,E,2024-02-16,home,816
1416,E,2024-07-31,home,361
1417,W,2024-04-03,health,749
1418,E,2024-08-06,health,401
1419,E,2024-08-16,travel,600
1420,N,2024-08-18,travel,556
1421,E,2024-07-10,health,USD 543
1422,N,2024-01-07,health,814
1423,N,2024-09-14,home,807
1424,W,2024-01-12,travel,505
1425,N,2024-09-19,health,870
1426,N,2024-04-28,auto,$567
1428,E,2024-10-15,travel,865
1429,S,2024-01-09,auto,1039
1430,N,2024-09-15,home,710
1431,N,2024-02-28,auto,713
1432,S,2024-08-15,health,973
1433,N,2024-08-16,auto,840
1434,E,2024-06-21,health,992
1435,E,2024-05-17,home,626
1436,N,2024-07-18,health,$607
1437,E,2024-03-11,auto,796
1438,E,2024-02-17,health,919
1439,N,2024-09-06,travel,662
1440,E,2024-04-22,auto,USD 455
1441,N,2024-06-01,health,529
1442,S,2024-01-14,home,710
1443,N,2024-04-12,health,622
1444,W,2024-07-02,health,502
1445,W,2024-08-04,travel,$699
1446,E,2024-06-06,auto,416
1447,W,2024-01-11,travel,620
1448,E,2024-06-10,health,699
1450,N,2024-02-28,auto,497
1451,E,2024-09-26,travel,"$1,029"
1452,W,2024-10-06,home,624
1453,S,2024-06-24,auto,542
1454,W,2024-04-15,auto,574
1455,W,2024-06-19,travel,535
1456,E,2024-09-13,travel,530
1457,W,2024-05-18,home,613
1458,W,2024-06-26,home,601
1459,S,2024-11-07,travel,527
1460,W,2024-03-12,health,701
1461,S,2024-10-17,home,1094
1462,N,2024-08-03,auto,709
1463,S,2024-02-26,health,882
1464,N,2024-03-27,travel,530
1465,E,2024-05-17,travel,761
1466,S,2024-01-06,travel,951
1467,E,2024-07-28,auto,730
1468,S,2024-05-20,home,682
1469,E,2024-07-02,home,1146
1470,N,2024-08-23,home,913
1471,S,2024-08-07,auto,639
1472,W,2024-09-08,home,794
1473,S,2024-04-12,auto,745
1474,W,2024-03-05,travel,591
1475,E,2024-05-04,travel,754
1476,N,2024-04-29,travel,570
1477,E,2024-05-12,health,628
1478,W,2024-06-24,health,567
1479,S,2024-05-09,auto,460
1480,E,2024-10-23,home,494
1482,N,2024-05-06,home,693
1483,W,2024-08-30,auto,592
1484,S,2024-05-29,home,756
1485,N,2024-11-16,home,478
1486,W,2024-11-05,travel,547
1487,W,2024-07-08,health,645
1488,N,2024-09-28,home,532
1489,S,2024-04-08,travel,$513
1490,E,2024-01-28,home,615
1491,W,2024-04-06,health,701
1492,W,2024-06-10,travel,437
1493,E,2024-10-23,home,660
1494,W,2024-05-17,home,388
1495,S,2024-06-04,auto,527
1497,E,2024-03-05,home,810
1498,E,2024-03-17,auto,784
1499,E,2024-10-22,travel,558
1500,N,2024-03-11,auto,628
1501,E,2024-10-02,home,668
1502,W,2024-06-24,home,700
1503,W,2024-06-30,auto,673
1504,W,2024-09-11,home,764
1505,W,2024-08-03,travel,512
1506,S,2024-01-05,health,824
1507,E,2024-07-27,travel,442
1508,W,2024-07-26,travel,523
1509,S,2024-08-15,home,991
1510,N,2024-11-20,auto,923
1511,E,2024-08-09,home,970
1512,W,2024-04-18,home,USD 364
1513,N,2024-11-12,health,882
1514,W,2024-10-18,travel,937
1515,W,2024-10-19,health,575
1516,W,2024-10-28,travel,495
1517,E,2024-04-24,auto,$761
1518,N,2024-09-30,health,1206
1520,E,2024-08-25,home,547
1521,E,2024-01-24,auto,893
1523,N,2024-05-27,health,714
1524,E,2024-08-19,travel,489
1525,N,2024-08-16,home,518
1526,N,2024-06-25,health,552
1527,S,2024-05-12,home,656
1528,S,2024-11-12,travel,763
1529,S,2024-03-23,health,568
1530,W,2024-11-13,home,905
1531,S,2024-08-16,health,513
1532,W,2024-05-29,auto,521
1533,N,2024-03-17,travel,1006
1534,E,2024-02-12,home,682
1535,N,2024-10-10,home,598
1536,S,2024-03-01,auto,491
1537,S,2024-05-07,travel,734
1538,E,2024-09-17,auto,721
1539,W,2024-05-01,home,776
1540,E,2024-05-13,health,USD 598
1541,W,2024-03-06,travel,770
1542,E,2024-10-12,health,957
1543,S,2024-02-22,health,829
1544,N,2024-05-15,home,927
1545,E,2024-06-07,travel,723
1546,N,2024-09-16,health,$517
1547,E,2024-05-15,health,740
1548,W,2024-03-28,travel,434
1549,E,2024-04-04,travel,677
1550,S,2024-09-03,travel,483
1551,E,2024-07-06,health,713
1552,W,2024-02-10,auto,$645
1553,W,2024-04-02,home,696
1554,E,2024-09-20,auto,470
1555,S,2024-04-16,home,USD 736
1556,E,2024-11-13,health,693
1557,N,2024-07-25,travel,633
1558,S,2024-03-18,health,$743
1559,W,2024-08-20,home,493
1560,N,2024-09-01,travel,531
1561,E,2024-06-07,travel,773
1563,N,2024-02-01,auto,889
1564,N,2024-04-02,auto,705
1565,S,2024-08-24,home,668
1566,E,2024-11-15,home,508
1567,W,2024-11-08,home,$556
1568,S,2024-04-09,health,675
1569,W,2024-04-12,auto,611
1570,N,2024-07-31,health,569
1571,W,2024-02-14,health,726
1572,S,2024-10-06,home,$717
1573,S,2024-08-02,travel,878
1574,N,2024-02-05,health,525
1575,W,2024-08-01,home,575
1576,W,2024-06-07,health,468
1577,S,2024-08-29,auto,595
1578,E,2024-03-01,health,877
1579,N,2024-10-26,home,786
1580,E,2024-06-18,home,468
1581,N,2024-04-24,health,391
1582,E,2024-03-14,auto,659
1583,N,2024-10-13,travel,547
1584,W,2024-07-24,travel,845
1585,S,2024-06-13,auto,791
1586,S,2024-06-23,health,627
1587,E,2024-05-24,auto,626
1588,E,2024-07-19,travel,628
1589,E,2024-05-04,travel,609
1590,E,2024-08-03,home,601
1592,W,2024-11-04,home,528
1593,E,2024-04-23,travel,673
1594,W,2024-06-05,travel,746
1595,S,2024-01-04,auto,513
1596,E,2024-05-09,home,447
1597,N,2024-07-12,health,589
1598,S,2024-03-06,travel,741
1600,S,2024-02-06,auto,817
1601,W,2024-02-09,home,539
1602,W,2024-04-30,home,878
1603,N,2024-02-14,home,446
1604,E,2024-06-26,home,451
1606,E,2024-10-03,auto,894
1607,W,2024-03-21,travel,596
1608,E,2024-05-27,health,620
1609,S,2024-03-30,travel,689
1610,N,2024-09-23,auto,907
1611,N,2024-07-04,auto,943
1612,E,2024-11-08,auto,516
1613,E,2024-01-19,health,737
1614,E,2024-09-18,home,768
1615,E,2024-03-22,home,614
1616,W,2024-06-04,travel,749
1617,S,2024-06-08,travel,483
1618,W,2024-07-30,travel,729
1619,S,2024-04-07,health,676
1620,E,2024-09-16,travel,537
1621,E,2024-08-21,home,555
1622,S,2024-06-25,home,757
1623,W,2024-06-24,health,USD 759
1624,S,2024-11-18,travel,636
1625,E,2024-03-29,health,535
1626,W,2024-09-12,health,494
1627,E,2024-04-26,auto,796
1628,S,2024-03-21,auto,580
1629,S,2024-02-19,travel,617
1630,W,2024-07-21,health,1082
1631,W,2024-05-09,auto,764
1632,W,2024-11-15,home,783
1633,N,2024-01-13,travel,574
1634,N,2024-02-22,travel,513
1635,W,2024-04-28,home,609
1636,E,2024-10-18,travel,838
1637,E,2024-11-17,health,711
1638,E,2024-08-22,travel,406
1639,E,2024-11-02,home,485
1640,W,2024-02-26,auto,812
1641,N,2024-09-05,health,464
1642,W,2024-09-27,home,447
1643,N,2024-06-24,travel,554
1644,N,2024-03-31,home,433
1645,W,2024-11-10,health,555
1646,W,2024-04-12,home,454
1647,N,2024-05-04,travel,698
1648,W,2024-10-24,health,681
1649,E,2024-10-26,home,1020
1650,E,2024-04-02,home,504
1651,N,2024-05-22,auto,593
1652,S,2024-01-06,home,825
1653,N,2024-08-24,home,581
1654,E,2024-01-25,travel,387
1655,W,2024-05-22,health,$553
1656,N,2024-10-14,health,790
1657,S,2024-03-23,auto,900
1658,W,2024-04-17,travel,513
1660,E,2024-11-11,auto,493
1661,N,2024-02-16,home,488
1662,N,2024-10-28,auto,USD 707
1663,E,2024-01-11,home,434
1664,E,2024-01-16,health,653
1665,S,2024-09-17,travel,774
1666,W,2024-04-22,travel,486
1667,W,2024-07-06,home,750
1668,N,2024-10-02,travel,674
1669,S,2024-05-30,health,789
1670,W,2024-07-16,travel,764
1671,S,2024-01-20,health,661
1672,E,2024-10-24,home,1014
1673,W,2024-10-19,home,$607
1674,E,2024-08-23,travel,$826
1675,W,2024-01-25,health,794
1676,N,2024-06-24,auto,787
1677,E,2024-03-05,auto,1100
1678,E,2024-03-09,health,500
1679,W,2024-01-22,home,623
1680,N,2024-08-30,auto,801
1681,E,2024-07-06,travel,428
1682,E,2024-01-23,home,405
1683,S,2024-05-26,health,670
1684,N,2024-11-13,auto,723
1685,W,2024-02-14,auto,774
1686,E,2024-08-30,travel,620
1687,N,2024-07-06,auto,820
1688,S,2024-02-10,home,515
1689,S,2024-11-22,health,462
1690,N,2024-06-05,auto,678
1691,W,2024-06-01,home,984
1692,E,2024-07-03,health,688
1693,N,2024-05-26,travel,628
1694,S,2024-10-03,home,423
1695,S,2024-04-23,auto,$640
1696,E,2024-03-10,health,481
1697,S,2024-04-10,health,562
1698,W,2024-05-02,home,635
1699,N,2024-07-30,auto,904
1700,S,2024-03-07,home,770
1701,W,2024-08-22,travel,588
1702,N,2024-05-09,auto,613
1703,N,2024-05-02,home,861
1704,W,2024-04-07,home,610
1705,S,2024-04-08,auto,599
1706,S,2024-03-20,health,$704
