account_id,event_date,event_type
680,2024-08-28,start
681,2024-06-17,start
681,2024-12-20,cancel
682,2024-03-01,start
682,2024-09-08,cancel
683,2024-04-07,start
683,2024-06-16,pause
683,2024-08-24,resume
683,2024-12-07,pause
684,2024-05-24,start
685,2024-02-12,start
685,2024-04-26,cancel
686,2024-05-30,start
686,2024-08-11,pause
686,2024-09-11,resume
686,2024-11-14,pause
687,2024-03-09,start
687,2024-05-04,cancel
688,2024-01-31,start
688,2024-04-04,cancel
689,2024-07-02,start
690,2024-05-29,start
690,2024-12-14,pause
691,2024-01-23,start
691,2024-05-23,cancel
692,2024-09-27,start
693,2024-04-05,start
694,2024-06-01,start
695,2024-11-25,start
696,2024-01-07,start
696,2024-12-07,cancel
697,2024-08-12,start
698,2024-05-24,start
698,2024-09-21,cancel
699,2024-04-29,start
699,2024-10-05,pause
699,2024-11-14,resume
700,2024-01-26,start
700,2024-06-30,cancel
701,2024-08-28,start
702,2024-05-23,start
702,2024-08-17,pause
702,2024-11-13,resume
703,2024-08-22,start
704,2024-08-29,start
705,2024-01-02,start
706,2024-01-27,start
706,2024-10-06,cancel
707,2024-10-26,start
708,2024-05-30,start
708,2024-08-27,pause
708,2024-10-16,resume
709,2024-08-21,start
710,2024-06-03,start
710,2024-07-05,pause
710,2024-08-17,resume
710,2024-10-02,pause
710,2024-12-06,resume
711,2024-02-15,start
711,2024-04-23,cancel
712,2024-11-06,start
713,2024-09-07,start
714,2024-10-04,start
715,2024-10-05,start
716,2024-03-03,start
716,2024-11-08,cancel
717,2024-01-15,start
718,2024-06-20,start
718,2024-08-09,pause
718,2024-10-18,resume
719,2024-04-16,start
720,2024-08-17,start
721,2024-04-18,start
722,2024-09-08,start
723,2024-08-30,start
723,2024-10-14,cancel
724,2024-10-15,start
725,2024-02-17,start
726,2024-08-25,start
727,2024-09-19,start
728,2024-10-20,start
729,2024-09-09,start
730,2024-01-18,start
730,2024-08-31,cancel
731,2024-06-21,start
731,2024-08-24,pause
731,2024-10-25,resume
732,2024-05-14,start
732,2024-08-21,cancel
733,2024-04-02,start
733,2024-05-01,cancel
734,2024-11-09,start
735,2024-01-22,start
736,2024-05-01,start
736,2024-07-22,pause
736,2024-10-10,resume
736,2024-11-04,pause
737,2024-03-13,start
737,2024-12-03,cancel
738,2024-01-22,start
738,2024-02-26,cancel
739,2024-04-27,start
739,2024-09-05,cancel
740,2024-06-03,start
740,2024-11-15,pause
741,2024-03-26,start
742,2024-08-24,start
743,2024-10-24,start
744,2024-06-01,start
745,2024-07-07,start
746,2024-08-29,start
747,2024-10-19,start
748,2024-06-02,start
748,2024-06-24,pause
748,2024-08-29,resume
749,2024-08-25,start
750,2024-02-04,start
751,2024-03-22,start
752,2024-09-19,start
753,2024-07-15,start
754,2024-10-17,start
755,2024-05-10,start
755,2024-08-20,pause
755,2024-10-15,resume
755,2024-12-11,pause
756,2024-11-13,start
757,2024-05-02,start
757,2024-06-21,pause
757,2024-09-17,resume
758,2024-07-01,start
759,2024-09-09,start
760,2024-03-19,start
761,2024-06-19,start
761,2024-07-30,pause
761,2024-09-08,resume
762,2024-06-23,start
762,2024-09-16,pause
762,2024-11-11,resume
763,2024-03-19,start
764,2024-04-25,start
764,2024-06-08,cancel
765,2024-10-23,start
766,2024-09-03,start
767,2024-01-05,start
768,2024-06-09,start
768,2024-08-28,pause
768,2024-11-15,resume
769,2024-09-06,start
769,2024-10-10,cancel
770,2024-11-24,start
771,2024-02-05,start
772,2024-04-14,start
772,2024-05-12,pause
772,2024-08-10,resume
772,2024-10-17,pause
772,2024-11-20,resume
773,2024-07-06,start
774,2024-02-01,start
774,2024-09-27,cancel
775,2024-07-09,start
776,2024-01-02,start
777,2024-09-27,start
778,2024-11-19,start
779,2024-02-01,start
779,2024-05-16,cancel
780,2024-10-18,start
781,2024-10-22,start
782,2024-05-01,start
782,2024-07-13,pause
782,2024-10-06,resume
782,2024-11-02,pause
783,2024-01-13,start
784,2024-02-17,start
785,2024-02-19,start
785,2024-06-25,cancel
786,2024-09-15,start
786,2024-12-05,cancel
787,2024-01-19,start
788,2024-10-15,start
789,2024-04-12,start
789,2024-05-24,pause
789,2024-08-02,resume
789,2024-10-16,pause
789,2024-12-01,resume
790,2024-03-08,start
791,2024-03-14,start
791,2024-07-05,cancel
792,2024-05-31,start
792,2024-08-15,cancel
793,2024-09-12,start
794,2024-02-14,start
794,2024-09-24,cancel
795,2024-05-31,start
795,2024-08-06,pause
795,2024-10-24,resume
796,2024-06-16,start
796,2024-08-16,pause
796,2024-09-20,resume
797,2024-02-07,start
798,2024-03-21,start
799,2024-01-02,start
800,2024-03-23,start
800,2024-09-23,cancel
801,2024-09-17,start
802,2024-02-20,start
803,2024-04-05,start
803,2024-10-20,pause
804,2024-06-09,start
804,2024-10-15,cancel
805,2024-04-10,start
806,2024-04-02,start
806,2024-04-23,pause
806,2024-06-13,resume
806,2024-09-04,pause
806,2024-11-27,resume
807,2024-10-09,start
808,2024-09-10,start
809,2024-02-25,start
810,2024-02-25,start
811,2024-03-27,start
811,2024-11-07,cancel
812,2024-04-11,start
812,2024-05-24,pause
812,2024-08-12,resume
813,2024-06-20,start
813,2024-08-11,cancel
814,2024-05-11,start
814,2024-08-18,pause
814,2024-10-15,resume
814,2024-11-15,pause
815,2024-11-05,start
816,2024-06-01,start
816,2024-07-09,pause
816,2024-08-29,resume
816,2024-12-03,pause
817,2024-04-12,start
817,2024-07-06,pause
817,2024-08-27,resume
818,2024-04-16,start
818,2024-07-02,pause
818,2024-09-08,resume
818,2024-11-25,pause
819,2024-04-07,start
819,2024-05-07,pause
819,2024-07-08,resume
820,2024-10-10,start
821,2024-07-28,start
822,2024-05-11,start
822,2024-06-11,pause
822,2024-08-14,resume
822,2024-12-15,pause
823,2024-10-17,start
824,2024-05-08,start
824,2024-06-21,pause
824,2024-07-27,resume
824,2024-08-23,pause
824,2024-09-27,resume
825,2024-07-25,start
825,2024-11-14,cancel
826,2024-05-30,start
826,2024-08-24,pause
826,2024-10-24,resume
827,2024-08-10,start
828,2024-06-14,start
828,2024-07-14,cancel
829,2024-06-25,start
829,2024-08-21,pause
829,2024-11-19,resume
830,2024-01-20,start
830,2024-03-31,cancel
831,2024-06-09,start
832,2024-02-24,start
832,2024-11-03,cancel
833,2024-10-22,start
834,2024-03-27,start
835,2024-09-29,start
836,2024-01-30,start
837,2024-07-02,start
838,2024-03-30,start
839,2024-04-05,start
839,2024-04-25,pause
839,2024-06-16,resume
839,2024-09-11,pause
839,2024-12-09,resume
840,2024-11-04,start
841,2024-03-30,start
842,2024-08-28,start
843,2024-07-31,start
844,2024-02-04,start
844,2024-08-28,cancel
845,2024-05-01,start
845,2024-06-02,pause
845,2024-08-29,resume
845,2024-09-21,pause
845,2024-11-10,resume
846,2024-04-06,start
846,2024-05-10,pause
846,2024-08-05,resume
846,2024-11-02,pause
846,2024-12-21,resume
847,2024-05-25,start
848,2024-11-02,start
849,2024-03-13,start
850,2024-06-18,start
850,2024-07-11,pause
850,2024-09-29,resume
850,2024-11-01,cancel
851,2024-03-20,start
851,2024-06-23,cancel
852,2024-09-22,start
853,2024-10-08,start
854,2024-07-08,start
855,2024-04-26,start
855,2024-05-26,pause
855,2024-07-16,resume
855,2024-10-12,pause
855,2024-12-18,resume
856,2024-10-03,start
857,2024-03-03,start
857,2024-09-19,cancel
858,2024-06-06,start
858,2024-07-18,pause
858,2024-09-01,resume
859,2024-07-03,start
860,2024-09-09,start
861,2024-09-02,start
862,2024-03-09,start
863,2024-07-17,start
864,2024-06-20,start
864,2024-07-10,pause
864,2024-09-07,resume
865,2024-07-05,start
866,2024-05-24,start
866,2024-08-21,pause
866,2024-11-11,resume
867,2024-01-01,start
867,2024-04-06,cancel
868,2024-08-31,start
869,2024-11-11,start
870,2024-07-11,start
871,2024-07-09,start
872,2024-05-09,start
872,2024-06-18,pause
872,2024-09-13,resume
873,2024-05-08,start
873,2024-06-05,pause
873,2024-07-18,resume
873,2024-11-14,pause
874,2024-11-16,start
875,2024-10-14,start
876,2024-04-09,start
876,2024-08-14,cancel
877,2024-11-11,start
878,2024-02-12,start
879,2024-03-28,start
880,2024-07-30,start
880,2024-11-20,cancel
881,2024-06-09,start
881,2024-07-11,pause
881,2024-09-13,resume
882,2024-03-18,start
883,2024-07-27,start
884,2024-04-09,start
884,2024-05-31,pause
884,2024-07-23,resume
884,2024-09-29,pause
884,2024-11-18,resume
885,2024-02-20,start
886,2024-06-05,start
886,2024-09-27,cancel
887,2024-09-16,start
888,2024-07-19,start
889,2024-09-02,start
889,2024-10-02,cancel
890,2024-05-06,start
890,2024-06-30,pause
890,2024-09-18,resume
891,2024-11-04,start
892,2024-08-08,start
892,2024-09-14,cancel
893,2024-01-31,start
893,2024-07-22,cancel
894,2024-04-25,start
894,2024-08-31,pause
894,2024-10-02,resume
894,2024-10-23,pause
895,2024-07-24,start
896,2024-09-20,start
897,2024-06-24,start
897,2024-09-13,cancel
898,2024-03-24,start
899,2024-11-22,start
900,2024-08-16,start
901,2024-05-29,start
901,2024-08-26,pause
901,2024-10-16,resume
902,2024-03-03,start
903,2024-07-30,start
904,2024-03-13,start
905,2024-03-21,start
906,2024-11-18,start
906,2024-12-10,cancel
907,2024-08-22,start
908,2024-03-31,start
908,2024-06-12,pause
908,2024-07-23,resume
908,2024-09-19,pause
908,2024-10-19,resume
908,2024-12-03,pause
909,2024-04-20,start
909,2024-07-19,pause
909,2024-10-16,resume
909,2024-11-24,cancel
910,2024-06-18,start
910,2024-08-08,cancel
911,2024-02-06,start
911,2024-12-10,cancel
912,2024-01-12,start
912,2024-08-21,cancel
913,2024-11-11,start
914,2024-10-11,start
915,2024-01-09,start
915,2024-05-15,cancel
916,2024-04-08,start
916,2024-05-27,pause
916,2024-07-30,resume
917,2024-03-12,start
918,2024-06-02,start
918,2024-08-01,pause
918,2024-10-23,resume
919,2024-05-05,start
919,2024-07-18,cancel
920,2024-11-14,start
921,2024-08-23,start
921,2024-12-17,cancel
922,2024-08-24,start
922,2024-09-28,cancel
923,2024-01-18,start
923,2024-02-29,cancel
924,2024-10-11,start
925,2024-01-13,start
926,2024-07-24,start
927,2024-03-30,start
928,2024-09-23,start
928,2024-12-21,cancel
929,2024-03-14,start
930,2024-02-24,start
931,2024-11-09,start
932,2024-07-31,start
933,2024-09-29,start
934,2024-07-19,start
935,2024-04-21,start
935,2024-07-10,pause
935,2024-09-01,resume
935,2024-11-14,pause
936,2024-01-01,start
936,2024-12-19,cancel
937,2024-11-15,start
938,2024-11-23,start
939,2024-01-08,start
939,2024-04-19,cancel
940,2024-01-17,start
940,2024-02-26,cancel
941,2024-08-15,start
941,2024-11-27,cancel
942,2024-08-31,start
943,2024-06-05,start
943,2024-10-04,pause
944,2024-06-30,start
944,2024-08-17,cancel
945,2024-09-02,start
946,2024-10-16,start
947,2024-03-18,start
948,2024-10-06,start
949,2024-09-11,start
950,2024-10-18,start
951,2024-05-28,start
951,2024-08-31,pause
951,2024-10-15,resume
952,2024-09-07,start
953,2024-06-12,start
953,2024-07-02,pause
953,2024-08-15,resume
953,2024-12-10,pause
954,2024-10-07,start
954,2024-12-18,cancel
955,2024-08-09,start
955,2024-09-02,cancel
956,2024-08-23,start
957,2024-09-24,start
958,2024-09-07,start
959,2024-07-20,start
960,2024-11-09,start
961,2024-02-07,start
961,2024-04-26,cancel
962,2024-02-15,start
962,2024-05-25,cancel
963,2024-03-20,start
963,2024-05-30,cancel
964,2024-01-12,start
964,2024-05-10,cancel
965,2024-08-19,start
966,2024-02-06,start
966,2024-10-22,cancel
967,2024-08-10,start
968,2024-05-25,start
968,2024-09-18,pause
968,2024-12-05,resume
969,2024-03-21,start
970,2024-06-13,start
971,2024-06-26,start
971,2024-08-11,pause
971,2024-09-15,resume
972,2024-05-06,start
972,2024-06-29,cancel
973,2024-11-11,start
974,2024-02-05,start
974,2024-03-19,cancel
975,2024-07-05,start
975,2024-09-07,cancel
976,2024-11-04,start
977,2024-11-15,start
978,2024-03-02,start
979,2024-11-19,start
980,2024-07-13,start
981,2024-10-02,start
982,2024-05-03,start
982,2024-09-24,pause
982,2024-11-29,resume
983,2024-10-09,start
984,2024-03-28,start
984,2024-06-22,cancel
985,2024-02-25,start
986,2024-02-16,start
986,2024-03-29,cancel
987,2024-10-22,start
988,2024-07-14,start
989,2024-06-03,start
989,2024-08-01,pause
989,2024-09-09,resume
990,2024-08-30,start
990,2024-10-03,cancel
991,2024-08-02,start
992,2024-04-03,start
992,2024-06-15,pause
992,2024-09-09,resume
992,2024-09-30,pause
992,2024-11-16,resume
993,2024-08-31,start
994,2024-07-17,start
994,2024-08-07,cancel
995,2024-06-17,start
995,2024-11-23,pause
996,2024-01-05,start
996,2024-10-04,cancel
997,2024-09-10,start
998,2024-08-10,start
999,2024-09-01,start
999,2024-11-17,cancel
1000,2024-04-13,start
1000,2024-06-25,pause
1000,2024-09-17,resume
1000,2024-10-17,pause
1000,2024-12-11,resume
1001,2024-08-08,start
1001,2024-11-14,cancel
1002,2024-05-04,start
1002,2024-08-01,pause
1002,2024-09-13,resume
1002,2024-10-27,cancel
1003,2024-09-02,start
1004,2024-02-25,start
1004,2024-06-04,cancel
1005,2024-08-31,start
1006,2024-08-15,start
1007,2024-02-15,start
1008,2024-09-09,start
1009,2024-01-19,start
1009,2024-04-14,cancel
1010,2024-05-06,start
1011,2024-01-10,start
1011,2024-04-24,cancel
1012,2024-09-09,start
1013,2024-10-24,start
1013,2024-11-16,cancel
1014,2024-11-16,start
1015,2024-04-27,start
1015,2024-07-18,cancel
1016,2024-06-06,start
1016,2024-12-16,pause
1017,2024-06-14,start
1017,2024-10-25,pause
1018,2024-11-12,start
1019,2024-04-20,start
1019,2024-06-02,pause
1019,2024-08-27,resume
1019,2024-11-18,pause
1019,2024-12-23,resume
1020,2024-11-24,start
1021,2024-10-10,start
1022,2024-05-31,start
1022,2024-11-17,pause
1023,2024-02-08,start
1024,2024-03-26,start
1025,2024-02-21,start
1025,2024-03-28,cancel
1026,2024-11-04,start
1027,2024-02-06,start
1027,2024-08-31,cancel
1028,2024-10-29,start
1029,2024-02-05,start
1030,2024-07-19,start
1031,2024-10-24,start
1032,2024-08-01,start
1033,2024-06-21,start
1034,2024-11-25,start
1035,2024-01-03,start
1036,2024-03-21,start
1036,2024-04-28,cancel
1037,2024-02-16,start
1038,2024-03-03,start
1038,2024-05-24,cancel
1039,2024-07-04,start
1040,2024-04-23,start
1040,2024-07-14,pause
1040,2024-09-24,resume
1041,2024-04-29,start
1042,2024-01-08,start
1043,2024-07-11,start
1044,2024-06-09,start
1044,2024-11-04,cancel
1045,2024-09-26,start
1046,2024-05-01,start
1046,2024-05-28,pause
1046,2024-07-12,resume
1046,2024-08-25,pause
1046,2024-10-05,resume
1047,2024-11-09,start
1048,2024-01-21,start
1048,2024-02-25,cancel
1049,2024-11-17,start
1050,2024-10-22,start
1051,2024-08-08,start
1051,2024-11-30,cancel
1052,2024-09-12,start
1053,2024-10-14,start
1054,2024-06-06,start
1054,2024-07-24,cancel
1055,2024-06-29,start
1056,2024-11-15,start
1057,2024-05-31,start
1058,2024-05-18,start
1058,2024-10-21,pause
1058,2024-11-22,resume
1059,2024-05-23,start
1060,2024-08-12,start
1060,2024-10-15,cancel
1061,2024-07-03,start
1061,2024-10-14,cancel
1062,2024-06-05,start
1062,2024-08-27,cancel
1063,2024-01-24,start
1063,2024-03-23,cancel
1064,2024-10-24,start
1065,2024-09-07,start
1066,2024-11-09,start
1067,2024-10-16,start
1068,2024-04-29,start
1068,2024-06-16,pause
1068,2024-07-21,resume
1069,2024-07-24,start
1070,2024-08-12,start
1070,2024-10-06,cancel
1071,2024-09-22,start
1072,2024-09-16,start
1073,2024-10-02,start
1074,2024-09-29,start
1075,2024-01-19,start
1075,2024-08-13,cancel
1076,2024-11-16,start
1077,2024-07-28,start
1078,2024-03-20,start
1079,2024-07-08,start
1080,2024-01-18,start
1081,2024-02-05,start
1081,2024-06-27,cancel
1082,2024-11-11,start
1083,2024-01-14,start
1084,2024-04-17,start
1084,2024-09-25,pause
1084,2024-10-29,resume
1085,2024-03-04,start
1086,2024-11-22,start
1087,2024-08-23,start
1088,2024-05-29,start
1088,2024-11-10,cancel
1089,2024-10-01,start
1090,2024-03-02,start
1091,2024-08-08,start
1092,2024-02-22,start
1093,2024-10-25,start
1094,2024-09-02,start
1094,2024-10-05,cancel
1095,2024-02-18,start
1096,2024-05-09,start
1096,2024-08-26,pause
1096,2024-10-08,resume
1097,2024-06-28,start
1097,2024-10-04,pause
1098,2024-01-16,start
1099,2024-04-06,start
1099,2024-05-05,pause
1099,2024-06-05,resume
1100,2024-07-23,start
1100,2024-08-22,cancel
1101,2024-06-28,start
1101,2024-07-28,pause
1101,2024-10-03,resume
1102,2024-03-11,start
1103,2024-07-18,start
1103,2024-12-25,cancel
1104,2024-05-14,start
1104,2024-08-28,pause
1104,2024-10-11,resume
1105,2024-10-12,start
1106,2024-03-03,start
1107,2024-02-28,start
1108,2024-06-26,start
1108,2024-10-06,pause
1108,2024-11-08,resume
1109,2024-11-09,start
1110,2024-03-11,start
1110,2024-08-18,cancel
1111,2024-01-30,start
1112,2024-02-20,start
1113,2024-03-24,start
1114,2024-05-18,start
1114,2024-10-07,pause
1114,2024-12-02,resume
1115,2024-03-28,start
1115,2024-07-03,cancel
1116,2024-07-03,start
1116,2024-08-19,cancel
1117,2024-04-13,start
1117,2024-06-04,cancel
1118,2024-07-22,start
1118,2024-09-30,cancel
1119,2024-11-07,start
1120,2024-01-12,start
1121,2024-04-25,start
1121,2024-12-08,pause
1122,2024-09-11,start
1123,2024-08-30,start
1124,2024-07-18,start
1124,2024-10-26,cancel
1125,2024-03-11,start
1125,2024-11-04,cancel
1126,2024-02-27,start
1127,2024-06-09,start
1127,2024-07-14,pause
1127,2024-09-30,resume
1127,2024-12-13,pause
1128,2024-10-28,start
1129,2024-06-14,start
1129,2024-09-29,pause
1129,2024-11-13,resume
1130,2024-11-18,start
1131,2024-09-27,start
1132,2024-06-13,start
1132,2024-08-14,pause
1132,2024-11-11,resume
1132,2024-12-21,cancel
1133,2024-05-29,start
1133,2024-08-04,pause
1133,2024-10-04,resume
1133,2024-11-11,pause
1134,2024-03-24,start
1134,2024-10-17,cancel
1135,2024-11-26,start
1136,2024-06-09,start
1136,2024-07-09,pause
1136,2024-08-29,resume
1136,2024-10-19,pause
1137,2024-11-18,start
1138,2024-07-19,start
1139,2024-09-11,start
1140,2024-02-16,start
1141,2024-06-22,start
1142,2024-03-04,start
1142,2024-05-05,cancel
1143,2024-09-10,start
1144,2024-02-04,start
1144,2024-05-02,cancel
1145,2024-11-13,start
1146,2024-02-04,start
1146,2024-09-08,cancel
1147,2024-01-01,start
1147,2024-03-06,cancel
1148,2024-01-19,start
1149,2024-01-16,start
1150,2024-10-27,start
1150,2024-12-08,cancel
1151,2024-10-11,start
1152,2024-07-31,start
1152,2024-10-24,cancel
1153,2024-01-04,start
1154,2024-02-12,start
1154,2024-07-25,cancel
1155,2024-11-21,start
1156,2024-03-17,start
1157,2024-03-23,start
1158,2024-08-20,start
1159,2024-01-29,start
1160,2024-05-09,start
1160,2024-10-22,pause
1160,2024-12-04,resume
1161,2024-06-25,start
1161,2024-07-31,cancel
1162,2024-05-16,start
1162,2024-08-11,cancel
1163,2024-01-12,start
1163,2024-10-28,cancel
1164,2024-02-06,start
1164,2024-09-25,cancel
1165,2024-02-12,start
1165,2024-06-13,cancel
1166,2024-07-14,start
1167,2024-08-04,start
1168,2024-04-09,start
1168,2024-05-08,pause
1168,2024-06-12,resume
1168,2024-07-02,pause
1168,2024-09-21,resume
1168,2024-11-27,pause
1169,2024-09-20,start
1170,2024-01-10,start
1170,2024-05-20,cancel
1171,2024-05-12,start
1171,2024-06-14,pause
1171,2024-08-11,resume
1171,2024-11-24,pause
1171,2024-12-25,resume
1172,2024-09-26,start
1173,2024-01-22,start
1173,2024-06-10,cancel
1174,2024-07-14,start
1175,2024-04-23,start
1175,2024-07-02,pause
1175,2024-08-07,resume
1175,2024-11-08,pause
1176,2024-07-06,start
1177,2024-10-22,start
1178,2024-03-25,start
1178,2024-05-10,cancel
1179,2024-08-25,start
1180,2024-09-06,start
1181,2024-10-26,start
1182,2024-09-19,start
1183,2024-09-05,start
1184,2024-07-24,start
1185,2024-11-22,start
1186,2024-04-02,start
1186,2024-06-18,pause
1186,2024-08-06,resume
1186,2024-10-25,pause
1186,2024-12-20,resume
1187,2024-09-20,start
1188,2024-05-30,start
1188,2024-11-29,pause
1189,2024-03-30,start
1190,2024-09-27,start
1191,2024-08-13,start
1192,2024-06-08,start
1192,2024-07-12,pause
1192,2024-10-08,resume
1192,2024-11-28,pause
1193,2024-02-19,start
1194,2024-04-18,start
1194,2024-05-29,cancel
1195,2024-07-14,start
1196,2024-09-03,start
1197,2024-07-16,start
1197,2024-08-05,cancel
1198,2024-10-21,start
1199,2024-02-12,start
1200,2024-03-24,start
1200,2024-07-08,cancel
1201,2024-02-05,start
1201,2024-09-23,cancel
1202,2024-05-01,start
1202,2024-09-25,pause
1202,2024-11-16,resume
1203,2024-05-18,start
1204,2024-10-20,start
1205,2024-11-10,start
1206,2024-06-10,start
1206,2024-10-22,pause
1207,2024-02-29,start
1207,2024-07-13,cancel
1208,2024-03-15,start
1208,2024-10-08,cancel
1209,2024-07-23,start
1210,2024-07-23,start
