account_id,signup_date,plan,seats
1015,2024-04-27,business,40
1016,2024-06-06,team,17
1017,2024-06-14,business,34
1018,2024-11-12,enterprise,10
1019,2024-04-20,team,12
1020,2024-11-24,business,8
1021,2024-10-10,team,34
1022,2024-05-31,team,39
1023,2024-02-08,enterprise,3
1024,2024-03-26,team,38
1025,2024-02-21,team,36
1026,2024-11-04,team,14
1027,2024-02-06,team,4
1028,2024-10-29,team,9
1029,2024-02-05,team,28
1030,2024-07-19,enterprise,6
1031,2024-10-24,business,35
1032,2024-08-01,team,30
1033,2024-06-21,team,12
1034,2024-11-25,team,38
1035,2024-01-03,team,18
1036,2024-03-21,enterprise,21
1037,2024-02-16,enterprise,5
1038,2024-03-03,team,30
1039,2024-07-04,enterprise,38
1040,2024-04-23,enterprise,40
1041,2024-04-29,business,2
1042,2024-01-08,enterprise,24
1043,2024-07-11,enterprise,17
1044,2024-06-09,team,26
1045,2024-09-26,team,18
1046,2024-05-01,team,13
1047,2024-11-09,team,16
1048,2024-01-21,enterprise,21
1049,2024-11-17,team,23
1050,2024-10-22,team,8
1051,2024-08-08,enterprise,30
1052,2024-09-12,team,24
1053,2024-10-14,team,24
1054,2024-06-06,team,9
1055,2024-06-29,team,6
1056,2024-11-15,enterprise,28
1057,2024-05-31,team,25
1058,2024-05-18,business,11
1059,2024-05-23,business,29
1060,2024-08-12,business,28
1061,2024-07-03,enterprise,24
1062,2024-06-05,team,34
1063,2024-01-24,team,40
1064,2024-10-24,business,7
1065,2024-09-07,team,27
1066,2024-11-09,team,33
1067,2024-10-16,business,5
1068,2024-04-29,business,32
1069,2024-07-24,team,16
1070,2024-08-12,business,34
1071,2024-09-22,team,38
1072,2024-09-16,enterprise,23
1073,2024-10-02,business,22
1074,2024-09-29,business,14
1075,2024-01-19,team,37
1076,2024-11-16,team,4
1077,2024-07-28,enterprise,38
1078,2024-03-20,team,31
1079,2024-07-08,enterprise,5
1080,2024-01-18,team,15
1081,2024-02-05,business,2
1082,2024-11-11,team,6
1083,2024-01-14,enterprise,40
1084,2024-04-17,business,18
1085,2024-03-04,team,15
1086,2024-11-22,team,24
1087,2024-08-23,business,22
1088,2024-05-29,enterprise,6
1089,2024-10-01,enterprise,34
1090,2024-03-02,team,37
1091,2024-08-08,enterprise,26
1092,2024-02-22,enterprise,22
1093,2024-10-25,team,37
1094,2024-09-02,business,17
1095,2024-02-18,team,29
1096,2024-05-09,business,34
1097,2024-06-28,team,32
1098,2024-01-16,team,37
1099,2024-04-06,enterprise,3
1100,2024-07-23,enterprise,20
1101,2024-06-28,business,23
1102,2024-03-11,team,35
1103,2024-07-18,business,36
1104,2024-05-14,team,13
1105,2024-10-12,team,18
1106,2024-03-03,team,25
1107,2024-02-28,enterprise,5
1108,2024-06-26,team,26
1109,2024-11-09,enterprise,6
1110,2024-03-11,team,16
1111,2024-01-30,business,12
1112,2024-02-20,team,9
1113,2024-03-24,team,8
1114,2024-05-18,enterprise,22
1115,2024-03-28,business,34
1116,2024-07-03,team,5
1117,2024-04-13,business,5
1118,2024-07-22,enterprise,29
1119,2024-11-07,team,19
1120,2024-01-12,team,20
1121,2024-04-25,team,22
1122,2024-09-11,team,27
1123,2024-08-30,enterprise,23
1124,2024-07-18,team,36
1125,2024-03-11,business,22
1126,2024-02-27,enterprise,14
1127,2024-06-09,team,36
1128,2024-10-28,enterprise,12
1129,2024-06-14,team,23
1130,2024-11-18,team,24
1131,2024-09-27,team,38
1132,2024-06-13,business,23
1133,2024-05-29,team,20
1134,2024-03-24,team,24
1135,2024-11-26,team,3
1136,2024-06-09,business,19
1137,2024-11-18,team,15
1138,2024-07-19,team,23
1139,2024-09-11,team,6
1140,2024-02-16,team,12
1141,2024-06-22,team,29
1142,2024-03-04,enterprise,14
1143,2024-09-10,team,10
1144,2024-02-04,business,30
1145,2024-11-13,enterprise,23
1146,2024-02-04,enterprise,27
1147,2024-01-01,enterprise,10
1148,2024-01-19,team,34
1149,2024-01-16,enterprise,35
1150,2024-10-27,team,28
1151,2024-10-11,team,24
1152,2024-07-31,business,35
1153,2024-01-04,enterprise,39
1154,2024-02-12,team,28
1155,2024-11-21,enterprise,8
1156,2024-03-17,enterprise,22
1157,2024-03-23,team,18
1158,2024-08-20,team,11
1159,2024-01-29,team,3
1160,2024-05-09,team,23
1161,2024-06-25,enterprise,30
1162,2024-05-16,team,31
1163,2024-01-12,business,40
1164,2024-02-06,enterprise,26
1165,2024-02-12,enterprise,7
1166,2024-07-14,enterprise,25
1167,2024-08-04,enterprise,10
1168,2024-04-09,business,40
1169,2024-09-20,team,22
1170,2024-01-10,enterprise,24
1171,2024-05-12,enterprise,16
1172,2024-09-26,enterprise,26
1173,2024-01-22,enterprise,9
1174,2024-07-14,team,16
1175,2024-04-23,team,29
1176,2024-07-06,team,27
1177,2024-10-22,team,36
1178,2024-03-25,business,20
1179,2024-08-25,enterprise,30
1180,2024-09-06,business,33
1181,2024-10-26,team,3
1182,2024-09-19,enterprise,23
1183,2024-09-05,team,27
1184,2024-07-24,business,25
1185,2024-11-22,team,38
1186,2024-04-02,enterprise,32
1187,2024-09-20,team,25
1188,2024-05-30,team,21
1189,2024-03-30,team,39
1190,2024-09-27,business,36
1191,2024-08-13,team,34
1192,2024-06-08,team,4
1193,2024-02-19,team,24
1194,2024-04-18,team,40
1195,2024-07-14,enterprise,28
1196,2024-09-03,business,40
1197,2024-07-16,enterprise,39
1198,2024-10-21,team,30
1199,2024-02-12,team,3
1200,2024-03-24,enterprise,37
1201,2024-02-05,team,15
1202,2024-05-01,team,5
1203,2024-05-18,enterprise,10
1204,2024-10-20,business,19
1205,2024-11-10,team,4
1206,2024-06-10,team,8
1207,2024-02-29,enterprise,29
1208,2024-03-15,business,18
1209,2024-07-23,enterprise,14
1210,2024-07-23,team,24
1211,2024-01-19,team,37
1212,2024-02-17,enterprise,37
1213,2024-07-10,enterprise,33
1214,2024-07-21,business,34
1215,2024-02-24,enterprise,24
1216,2024-11-08,team,23
1217,2024-10-20,enterprise,3
1218,2024-10-25,team,38
1219,2024-04-25,business,39
1220,2024-03-12,enterprise,8
1221,2024-05-30,team,35
1222,2024-03-05,team,6
1223,2024-03-13,team,24
1224,2024-11-21,team,20
1225,2024-08-03,team,23
1226,2024-04-09,team,28
1227,2024-06-23,team,11
1228,2024-03-19,business,16
1229,2024-09-07,team,34
1230,2024-02-02,team,37
1231,2024-05-21,business,15
1232,2024-05-26,team,4
1233,2024-10-06,business,19
1234,2024-06-09,team,18
1235,2024-10-30,enterprise,8
1236,2024-01-24,team,2
1237,2024-02-22,team,25
1238,2024-03-24,team,10
1239,2024-04-16,team,37
1240,2024-11-12,team,2
1241,2024-10-20,business,16
1242,2024-07-23,team,40
1243,2024-02-09,business,37
1244,2024-07-26,business,2
1245,2024-08-03,team,35
1246,2024-09-16,team,6
1247,2024-02-29,enterprise,12
1248,2024-01-31,enterprise,12
1249,2024-02-29,team,40
1250,2024-09-06,team,26
1251,2024-01-08,business,25
1252,2024-06-03,team,19
1253,2024-07-07,business,16
1254,2024-06-22,team,13
1255,2024-01-07,business,37
1256,2024-01-25,team,20
1257,2024-10-11,team,2
1258,2024-10-17,team,39
1259,2024-05-10,team,17
1260,2024-09-04,team,40
1261,2024-01-23,business,29
1262,2024-10-12,team,31
1263,2024-05-23,team,18
1264,2024-03-31,team,22
1265,2024-08-22,team,34
1266,2024-11-26,team,19
1267,2024-11-23,team,17
1268,2024-03-24,business,36
1269,2024-11-11,team,14
1270,2024-01-21,team,36
1271,2024-07-21,team,15
1272,2024-04-04,business,31
1273,2024-03-20,team,35
1274,2024-05-09,enterprise,21
1275,2024-09-23,business,17
1276,2024-01-13,enterprise,36
1277,2024-07-08,team,18
1278,2024-04-20,enterprise,3
1279,2024-03-29,enterprise,13
1280,2024-05-31,team,10
1281,2024-06-19,business,4
1282,2024-02-25,business,34
1283,2024-05-17,enterprise,36
1284,2024-06-16,team,12
1285,2024-05-31,team,36
1286,2024-07-31,enterprise,33
1287,2024-05-03,team,24
1288,2024-02-05,enterprise,27
1289,2024-11-19,team,20
1290,2024-09-21,team,26
1291,2024-02-28,team,10
1292,2024-03-01,team,5
1293,2024-11-25,enterprise,24
1294,2024-08-24,team,28
1295,2024-10-17,business,14
1296,2024-08-27,enterprise,40
1297,2024-08-04,business,30
1298,2024-05-11,business,5
1299,2024-02-24,enterprise,7
1300,2024-02-15,team,18
1301,2024-08-24,team,18
1302,2024-02-26,team,27
1303,2024-07-12,team,21
1304,2024-09-22,business,33
1305,2024-10-30,team,9
1306,2024-08-09,team,20
1307,2024-04-10,business,25
1308,2024-05-03,business,23
1309,2024-11-03,enterprise,19
1310,2024-10-06,team,21
1311,2024-05-02,team,5
1312,2024-08-23,team,5
1313,2024-08-26,team,14
1314,2024-02-23,business,13
1315,2024-11-04,team,25
1316,2024-04-18,business,39
1317,2024-09-08,team,32
1318,2024-03-04,team,22
1319,2024-01-16,team,34
1320,2024-06-03,business,38
1321,2024-03-04,enterprise,10
1322,2024-09-06,team,13
1323,2024-05-15,business,26
1324,2024-07-12,team,28
1325,2024-08-13,business,38
1326,2024-05-07,team,18
1327,2024-09-16,team,12
1328,2024-06-12,business,22
1329,2024-05-20,business,23
1330,2024-02-20,team,16
1331,2024-11-15,enterprise,17
1332,2024-10-11,team,7
1333,2024-01-04,team,38
1334,2024-09-19,enterprise,21
1335,2024-06-04,team,26
1336,2024-10-20,team,29
1337,2024-04-13,team,23
1338,2024-04-30,team,11
1339,2024-08-15,business,18
1340,2024-02-01,team,18
1341,2024-09-25,business,3
1342,2024-03-24,business,32
1343,2024-08-21,team,20
1344,2024-04-23,enterprise,8
1345,2024-04-06,business,18
1346,2024-04-30,team,23
1347,2024-03-01,team,11
1348,2024-06-12,team,37
1349,2024-11-14,team,8
1350,2024-03-07,business,24
1351,2024-07-27,team,20
1352,2024-06-28,team,24
1353,2024-09-28,business,40
1354,2024-02-22,enterprise,10
1355,2024-01-12,team,12
1356,2024-09-13,enterprise,17
1357,2024-01-12,team,5
1358,2024-03-09,enterprise,2
1359,2024-02-11,business,16
1360,2024-03-07,business,10
1361,2024-04-20,business,5
1362,2024-05-29,team,10
1363,2024-04-26,business,18
1364,2024-03-20,team,19
1365,2024-11-03,team,10
1366,2024-10-04,team,25
1367,2024-04-30,enterprise,30
1368,2024-11-14,business,28
1369,2024-01-06,enterprise,13
1370,2024-11-04,team,38
1371,2024-04-13,enterprise,10
1372,2024-10-02,business,40
1373,2024-05-03,team,34
1374,2024-11-08,business,6
1375,2024-10-04,business,29
1376,2024-01-05,enterprise,36
1377,2024-07-08,business,29
1378,2024-03-26,enterprise,10
1379,2024-04-22,team,27
1380,2024-02-15,enterprise,28
1381,2024-08-02,enterprise,28
1382,2024-10-17,team,8
1383,2024-04-29,enterprise,40
1384,2024-11-18,team,13
1385,2024-03-14,team,15
1386,2024-05-09,business,34
1387,2024-10-25,business,6
1388,2024-02-02,team,23
1389,2024-02-12,business,39
1390,2024-07-19,team,25
1391,2024-05-02,team,26
1392,2024-10-23,business,24
1393,2024-04-22,team,21
1394,2024-11-13,team,7
1395,2024-01-28,enterprise,11
1396,2024-09-28,enterprise,14
1397,2024-06-23,team,40
1398,2024-03-20,business,34
1399,2024-08-14,enterprise,30
1400,2024-03-13,business,3
1401,2024-10-23,team,33
1402,2024-05-19,business,2
1403,2024-07-19,team,3
1404,2024-01-15,team,21
1405,2024-08-20,team,32
1406,2024-11-07,team,25
1407,2024-11-04,team,12
1408,2024-09-18,business,27
1409,2024-06-12,enterprise,23
1410,2024-09-03,team,26
1411,2024-10-22,team,25
1412,2024-02-12,enterprise,27
1413,2024-05-05,enterprise,25
1414,2024-02-07,team,28
1415,2024-01-08,team,21
1416,2024-02-20,team,6
1417,2024-01-12,business,5
1418,2024-07-05,enterprise,31
1419,2024-02-09,enterprise,6
1420,2024-01-12,business,21
1421,2024-11-03,business,29
1422,2024-03-04,team,13
1423,2024-04-18,enterprise,8
1424,2024-04-20,business,21
1425,2024-05-03,enterprise,21
1426,2024-09-13,team,20
1427,2024-07-05,team,16
1428,2024-11-03,team,36
1429,2024-05-05,team,38
1430,2024-06-23,team,24
1431,2024-08-23,team,33
1432,2024-04-21,business,16
1433,2024-11-06,team,4
1434,2024-08-08,business,6
1435,2024-03-28,team,30
1436,2024-08-23,business,24
1437,2024-07-23,business,7
1438,2024-08-06,team,12
1439,2024-04-05,team,21
1440,2024-06-20,business,37
1441,2024-07-10,team,16
1442,2024-02-24,enterprise,2
1443,2024-02-16,team,22
1444,2024-06-24,business,27
1445,2024-09-26,enterprise,26
1446,2024-04-13,team,34
1447,2024-03-31,team,31
1448,2024-04-28,enterprise,6
1449,2024-03-25,team,24
1450,2024-03-31,team,29
1451,2024-10-03,team,37
1452,2024-10-18,team,24
1453,2024-11-19,team,19
1454,2024-08-01,team,37
1455,2024-11-03,business,29
1456,2024-02-24,enterprise,19
1457,2024-02-10,team,5
1458,2024-07-04,business,24
1459,2024-06-27,enterprise,25
1460,2024-09-08,business,30
1461,2024-01-31,team,4
1462,2024-05-18,business,16
1463,2024-08-27,team,36
1464,2024-04-11,enterprise,28
1465,2024-01-27,team,15
1466,2024-05-12,team,19
1467,2024-11-09,business,23
1468,2024-07-13,team,39
1469,2024-04-05,business,16
1470,2024-01-23,enterprise,5
1471,2024-11-14,enterprise,28
1472,2024-04-04,team,31
1473,2024-08-04,team,15
1474,2024-07-04,enterprise,39
1475,2024-05-09,team,9
1476,2024-09-06,business,22
1477,2024-06-11,enterprise,17
1478,2024-03-17,team,14
1479,2024-01-25,enterprise,34
1480,2024-01-07,enterprise,39
1481,2024-02-23,team,9
1482,2024-07-28,team,19
1483,2024-01-13,business,30
1484,2024-01-19,team,6
1485,2024-11-05,business,4
1486,2024-01-12,team,6
1487,2024-05-11,team,23
1488,2024-08-27,team,40
1489,2024-01-13,team,31
1490,2024-04-23,team,39
1491,2024-08-06,team,18
1492,2024-05-17,business,22
1493,2024-07-22,enterprise,37
1494,2024-09-23,team,33
1495,2024-02-22,enterprise,20
1496,2024-03-08,business,16
1497,2024-03-18,enterprise,16
1498,2024-09-27,team,25
1499,2024-10-05,enterprise,35
1500,2024-05-04,enterprise,16
1501,2024-08-29,enterprise,25
1502,2024-10-24,team,17
1503,2024-03-25,business,39
1504,2024-11-13,team,8
1505,2024-11-07,team,39
1506,2024-09-10,business,29
1507,2024-07-25,enterprise,5
1508,2024-06-17,team,24
1509,2024-11-05,team,35
1510,2024-03-09,business,7
1511,2024-06-29,team,19
1512,2024-04-30,enterprise,14
1513,2024-02-01,team,40
1514,2024-06-27,enterprise,35
1515,2024-11-10,business,14
1516,2024-07-02,business,9
1517,2024-10-27,team,2
1518,2024-08-22,enterprise,3
1519,2024-02-08,team,13
1520,2024-02-28,team,21
1521,2024-06-04,business,37
1522,2024-02-14,team,17
1523,2024-04-04,team,5
1524,2024-05-21,business,32
1525,2024-09-16,team,18
1526,2024-07-03,team,36
1527,2024-02-19,enterprise,10
1528,2024-06-07,team,28
1529,2024-04-09,enterprise,36
1530,2024-04-23,team,38
1531,2024-02-02,team,32
1532,2024-08-13,team,25
1533,2024-03-04,business,5
1534,2024-06-13,team,15
1535,2024-08-07,business,30
1536,2024-08-27,business,31
1537,2024-10-23,business,26
1538,2024-05-30,enterprise,17
1539,2024-08-27,enterprise,27
1540,2024-11-10,business,21
1541,2024-08-30,enterprise,17
1542,2024-01-05,team,34
1543,2024-04-20,team,6
1544,2024-02-14,business,10
1545,2024-10-02,team,38
1546,2024-05-28,enterprise,36
1547,2024-08-24,enterprise,17
1548,2024-02-07,team,11
1549,2024-08-21,team,11
1550,2024-08-11,enterprise,18
1551,2024-11-06,team,18
1552,2024-11-21,business,20
1553,2024-11-24,business,28
1554,2024-02-23,team,28
1555,2024-01-20,business,4
1556,2024-08-13,team,19
1557,2024-05-05,team,17
1558,2024-01-13,enterprise,27
1559,2024-03-09,enterprise,5
1560,2024-03-07,enterprise,19
1561,2024-06-19,team,18
1562,2024-05-18,business,7
1563,2024-01-16,team,24
1564,2024-01-26,team,2
1565,2024-06-20,enterprise,35
1566,2024-09-23,team,29
1567,2024-10-30,enterprise,40
1568,2024-11-13,business,33
1569,2024-04-30,team,14
1570,2024-05-31,team,2
1571,2024-06-01,enterprise,13
1572,2024-07-23,team,4
1573,2024-09-03,team,26
1574,2024-03-10,business,2
1575,2024-11-18,enterprise,35
1576,2024-04-04,team,32
1577,2024-10-04,business,32
1578,2024-07-02,enterprise,6
1579,2024-04-27,team,9
1580,2024-03-08,enterprise,17
1581,2024-05-11,team,19
1582,2024-03-07,business,36
1583,2024-03-21,team,3
1584,2024-02-20,team,15
1585,2024-10-27,team,8
1586,2024-09-13,team,8
1587,2024-08-27,business,22
1588,2024-11-04,business,33
1589,2024-01-06,enterprise,26
1590,2024-03-22,team,21
1591,2024-04-15,team,18
1592,2024-07-10,team,22
1593,2024-02-01,team,19
1594,2024-05-03,enterprise,32
1595,2024-07-05,enterprise,9
1596,2024-07-09,team,4
1597,2024-04-13,team,2
1598,2024-07-15,enterprise,14
1599,2024-01-24,business,9
1600,2024-11-21,team,14
1601,2024-06-06,business,11
1602,2024-08-20,enterprise,2
1603,2024-05-06,business,23
1604,2024-06-24,enterprise,12
1605,2024-10-14,enterprise,34
1606,2024-07-08,enterprise,10
1607,2024-04-28,team,2
1608,2024-01-31,enterprise,27
1609,2024-07-01,team,7
1610,2024-05-03,team,27
1611,2024-08-29,team,26
1612,2024-11-08,team,12
1613,2024-08-26,enterprise,16
1614,2024-08-15,enterprise,20
1615,2024-01-03,team,16
1616,2024-06-19,team,20
1617,2024-07-20,team,18
1618,2024-06-19,business,28
1619,2024-08-08,team,17
1620,2024-03-10,team,26
1621,2024-01-18,business,28
1622,2024-10-22,team,27
1623,2024-06-24,business,34
1624,2024-01-22,enterprise,11
1625,2024-01-21,business,9
1626,2024-06-23,enterprise,3
1627,2024-06-10,business,28
1628,2024-05-25,team,19
1629,2024-04-16,team,19
1630,2024-08-04,business,40
1631,2024-04-27,business,2
1632,2024-05-28,business,22
1633,2024-02-04,enterprise,20
1634,2024-05-01,team,5
1635,2024-01-07,team,9
1636,2024-10-30,business,28
1637,2024-01-23,team,9
1638,2024-06-29,business,37
1639,2024-02-02,business,6
1640,2024-01-15,team,7
1641,2024-01-10,business,8
1642,2024-06-02,enterprise,36
1643,2024-05-11,team,37
1644,2024-07-16,team,26
1645,2024-09-08,team,18
1646,2024-04-15,team,4
1647,2024-06-25,enterprise,8
1648,2024-02-16,business,4
1649,2024-02-23,team,28
1650,2024-02-23,business,15
1651,2024-01-03,enterprise,32
1652,2024-01-23,business,7
1653,2024-09-25,business,33
1654,2024-05-05,team,27
1655,2024-03-19,team,22
1656,2024-02-27,enterprise,19
1657,2024-04-05,business,2
1658,2024-05-15,team,25
1659,2024-10-14,team,39
1660,2024-02-02,team,10
1661,2024-01-10,enterprise,15
1662,2024-01-23,team,13
1663,2024-11-25,team,9
1664,2024-09-09,business,39
1665,2024-09-22,team,11
1666,2024-01-10,business,23
1667,2024-03-07,business,37
1668,2024-11-06,team,13
1669,2024-08-20,enterprise,37
1670,2024-04-03,team,24
1671,2024-09-20,enterprise,26
1672,2024-09-13,enterprise,28
1673,2024-06-30,team,10
1674,2024-02-05,business,28
1675,2024-02-19,enterprise,24
1676,2024-11-01,team,17
1677,2024-02-13,team,20
1678,2024-09-28,business,39
1679,2024-02-27,team,20
1680,2024-11-10,business,39
1681,2024-09-27,team,6
1682,2024-03-18,team,40
1683,2024-10-14,enterprise,14
1684,2024-03-10,team,15
1685,2024-04-19,business,35
1686,2024-09-08,team,13
1687,2024-09-24,business,35
1688,2024-04-21,business,20
1689,2024-08-19,team,9
1690,2024-08-26,team,2
1691,2024-08-10,team,23
1692,2024-06-18,business,40
1693,2024-05-31,business,14
1694,2024-05-20,team,31
1695,2024-02-19,enterprise,29
1696,2024-11-15,enterprise,4
1697,2024-10-12,team,20
1698,2024-06-03,enterprise,17
1699,2024-01-05,team,9
1700,2024-09-23,business,27
1701,2024-06-14,business,18
1702,2024-10-11,business,13
1703,2024-08-22,business,31
1704,2024-07-29,team,10
1705,2024-01-03,team,6
1706,2024-06-16,business,15
1707,2024-09-27,team,18
1708,2024-11-15,team,23
1709,2024-02-28,enterprise,20
1710,2024-01-28,business,28
1711,2024-10-04,business,20
1712,2024-07-02,team,21
1713,2024-08-13,team,40
1714,2024-06-14,team,18
1715,2024-05-04,team,19
1716,2024-09-11,team,29
1717,2024-09-03,enterprise,20
1718,2024-10-07,business,27
1719,2024-08-24,team,40
1720,2024-05-24,team,19
1721,2024-06-23,team,29
1722,2024-11-14,enterprise,2
1723,2024-03-22,team,39
1724,2024-07-02,team,14
1725,2024-11-17,team,13
1726,2024-06-24,team,39
1727,2024-10-29,business,30
1728,2024-08-18,enterprise,5
1729,2024-09-20,enterprise,16
1730,2024-09-22,team,31
1731,2024-07-08,business,18
1732,2024-05-16,team,14
1733,2024-04-16,team,25
1734,2024-01-15,team,13
1735,2024-07-21,team,9
1736,2024-05-10,enterprise,6
1737,2024-04-24,enterprise,8
1738,2024-01-20,enterprise,38
1739,2024-10-06,enterprise,12
1740,2024-10-24,enterprise,4
1741,2024-08-09,team,36
1742,2024-06-29,team,16
1743,2024-04-22,team,37
1744,2024-02-22,enterprise,15
1745,2024-11-14,team,33
1746,2024-07-11,business,15
1747,2024-08-28,enterprise,21
1748,2024-02-16,team,39
1749,2024-01-15,team,25
1750,2024-07-31,enterprise,9
1751,2024-11-06,business,17
1752,2024-05-04,team,24
1753,2024-08-02,team,26
1754,2024-02-17,team,6
1755,2024-05-11,team,15
1756,2024-01-27,business,32
1757,2024-09-14,business,40
1758,2024-01-02,enterprise,40
1759,2024-04-13,enterprise,13
