ticket_id,date,location,covers,food,drink,tip,payment
542,2024-01-31,Airport,6,180,84,46.16,card
543,2024-01-31,Airport,5,140,20,11.74,cash
544,2024-01-31,Mall,5,105,15,22.89,card
545,2024-01-31,Mall,2,40,10,6.44,card
546,2024-01-31,Mall,3,60,15,10.52,card
547,2024-02-01,Downtown,2,36,16,5.94,cash
548,2024-02-01,Downtown,3,87,30,14.88,cash
549,2024-02-01,Downtown,5,145,55,17.06,cash
550,2024-02-01,Downtown,5,90,20,10.91,cash
551,2024-02-01,Downtown,5,90,60,8.57,cash
552,2024-02-01,Riverside,2,34,8,18.02,card
553,2024-02-01,Riverside,3,42,27,25.12,card
554,2024-02-01,Riverside,2,60,28,11.14,card
555,2024-02-01,Riverside,4,72,28,11.9,card
556,2024-02-01,Riverside,2,32,10,2.75,cash
557,2024-02-01,Airport,6,84,60,27.99,card
558,2024-02-01,Airport,3,72,21,13.59,card
559,2024-02-01,,2,30,12,7.91,card
560,2024-02-01,Airport,2,54,26,4.2,cash
561,2024-02-01,Airport,4,120,52,27.83,card
562,2024-02-01,Airport,1,16,6,2.75,cash
563,2024-02-01,Mall,5,85,20,15.32,card
564,2024-02-01,Mall,2,28,28,8.24,card
565,2024-02-01,Mall,6,156,18,17.87,cash
566,2024-02-01,Mall,2,30,24,7.09,card
567,2024-02-02,Downtown,1,19,13,5.14,card
568,2024-02-02,Downtown,6,114,24,15.45,cash
569,2024-02-02,Downtown,2,38,20,10.52,card
570,2024-02-02,Downtown,2,38,28,7.29,card
571,2024-02-02,Downtown,6,108,60,17.23,card
572,2024-02-02,Riverside,2,44,24,4.09,cash
573,2024-02-02,Riverside,3,87,42,24.25,card
574,2024-02-02,Riverside,1,20,5,1.43,cash
575,2024-02-02,Riverside,3,69,39,7.77,cash
576,2024-02-02,Riverside,4,104,52,54.09,card
577,2024-02-02,Airport,5,100,45,28.5,card
578,2024-02-02,Airport,5,110,35,19.09,card
579,2024-02-02,Airport,1,22,10,3.52,cash
580,2024-02-02,Airport,3,60,18,9.81,card
581,2024-02-02,Mall,6,138,66,25.68,card
582,2024-02-02,Mall,4,48,16,4.3,cash
583,2024-02-02,Mall,4,96,56,14.99,cash
584,2024-02-02,Mall,1,24,6,5.2,card
585,2024-02-02,Mall,3,78,9,15.84,card
586,2024-02-03,Downtown,6,120,54,13.89,cash
587,2024-02-03,Downtown,6,120,30,15.75,card
588,2024-02-03,Downtown,5,130,35,25,card
589,2024-02-03,Downtown,4,56,32,12.29,card
590,2024-02-03,Downtown,2,24,18,6.57,card
591,2024-02-03,Downtown,1,26,14,7.09,card
592,2024-02-03,Riverside,5,105,55,68.71,card
593,2024-02-03,Riverside,1,23,10,10.44,card
594,2024-02-03,Riverside,6,102,54,20.7,card
595,2024-02-03,Riverside,2,40,24,8.3,cash
596,2024-02-03,Airport,5,115,25,15.55,cash
597,2024-02-03,Airport,6,72,84,17.35,card
598,2024-02-03,Airport,6,180,30,19.56,cash
599,2024-02-03,Airport,5,60,60,19.53,card
600,2024-02-03,Mall,6,90,30,21.93,card
601,2024-02-03,Mall,2,50,18,6.04,cash
602,2024-02-03,Mall,5,135,25,15.96,cash
603,2024-02-03,Mall,1,23,14,5.5,card
604,2024-02-04,Downtown,6,144,42,36.88,card
605,2024-02-04,Downtown,5,100,30,11.65,cash
606,2024-02-04,Downtown,1,14,7,3.62,card
607,2024-02-04,Riverside,6,132,36,17.7,card
608,2024-02-04,Riverside,4,84,12,9.25,cash
609,2024-02-04,Riverside,5,95,55,8.53,cash
610,2024-02-04,Riverside,1,29,11,3.19,cash
611,2024-02-04,Riverside,2,28,16,17.06,card
612,2024-02-04,Airport,1,14,6,2.32,card
613,2024-02-04,Airport,5,130,15,19.56,card
614,2024-02-04,Airport,4,84,28,14.81,card
615,2024-02-04,Mall,2,26,16,6.76,card
616,2024-02-04,Mall,6,78,60,11.95,cash
617,2024-02-04,Mall,3,69,30,11.19,card
618,2024-02-04,Mall,3,75,27,18.18,card
619,2024-02-04,Mall,6,180,72,45.15,card
620,2024-02-04,Mall,2,34,14,5.57,card
621,2024-02-05,Downtown,3,39,21,10.77,card
622,2024-02-05,Downtown,5,150,20,15.93,cash
623,2024-02-05,Downtown,4,80,48,13.18,card
624,2024-02-05,Downtown,2,32,20,5.08,cash
625,2024-02-05,Downtown,4,120,52,17.73,card
626,2024-02-05,Riverside,6,120,66,21.6,card
627,2024-02-05,Riverside,2,50,18,5.24,cash
628,2024-02-05,Riverside,1,19,13,3.59,card
629,2024-02-05,Airport,5,105,35,18.25,card
630,2024-02-05,Airport,2,52,28,4.27,cash
631,2024-02-05,Airport,4,52,36,-1.74,card
632,2024-02-05,Mall,5,120,65,21.39,card
633,2024-02-05,Mall,1,25,3,4.42,card
634,2024-02-05,Mall,1,24,12,6.74,card
635,2024-02-05,Mall,2,42,18,3.31,cash
636,2024-02-06,Downtown,5,100,20,22.81,card
637,2024-02-06,Downtown,1,23,9,1.7,cash
638,2024-02-06,Downtown,1,25,6,2.47,cash
639,2024-02-06,Downtown,1,24,13,5.38,card
640,2024-02-06,Downtown,2,26,14,7.04,card
641,2024-02-06,Downtown,4,108,48,20.48,card
642,2024-02-06,Riverside,1,15,7,8.55,card
643,2024-02-06,Riverside,2,38,22,25.25,card
644,2024-02-06,Riverside,2,40,22,5.89,cash
645,2024-02-06,Riverside,6,174,54,42.91,card
646,2024-02-06,Airport,3,36,27,5.21,cash
647,2024-02-06,Airport,5,120,30,15.52,card
648,2024-02-06,Airport,5,130,65,14.51,cash
649,2024-02-06,Airport,1,22,10,3.27,cash
650,2024-02-06,Airport,6,114,18,18.41,card
651,2024-02-06,Mall,5,65,35,17.28,card
652,2024-02-06,Mall,2,38,16,5.97,card
653,2024-02-06,Mall,1,14,5,3,card
654,2024-02-06,Mall,6,78,72,18.57,card
655,2024-02-07,Downtown,2,58,12,7.98,card
656,2024-02-07,Downtown,2,24,8,-18.49,card
657,2024-02-07,Downtown,3,69,15,12.55,card
658,2024-02-07,Downtown,4,84,24,14.33,card
659,2024-02-07,Riverside,4,48,16,6.2,cash
660,2024-02-07,Riverside,3,54,42,16.59,card
661,2024-02-07,Riverside,6,90,72,25.76,card
662,2024-02-07,Riverside,3,51,42,16.42,card
663,2024-02-07,Airport,3,39,18,3.59,cash
664,2024-02-07,Airport,4,76,32,13.18,cash
665,2024-02-07,Airport,4,48,40,7.62,cash
666,2024-02-07,Mall,2,40,14,5.44,cash
667,2024-02-07,Mall,4,56,40,5.23,cash
668,2024-02-07,Mall,3,90,18,13.67,cash
669,2024-02-07,Mall,2,26,20,3.71,cash
670,2024-02-07,Mall,4,80,28,19.57,card
671,2024-02-08,Downtown,2,28,16,7.29,card
672,2024-02-08,Downtown,5,150,70,27.54,card
673,2024-02-08,Downtown,2,26,18,3.39,cash
674,2024-02-08,Downtown,4,92,20,10.11,cash
675,2024-02-08,Riverside,6,168,18,72.05,card
676,2024-02-08,Riverside,3,72,33,9.37,cash
677,2024-02-08,Riverside,4,64,24,32.63,card
678,2024-02-08,Riverside,3,81,33,14.49,cash
679,2024-02-08,Riverside,4,112,36,16.11,card
680,2024-02-08,Riverside,1,19,7,4.3,card
681,2024-02-08,Airport,5,90,45,8.46,cash
682,2024-02-08,Airport,6,108,36,22.42,card
683,2024-02-08,Airport,4,80,28,19.93,card
684,2024-02-08,Airport,2,30,22,6.23,card
685,2024-02-08,Airport,2,34,18,7.46,card
686,2024-02-08,Airport,3,36,39,11.77,card
687,2024-02-08,Mall,4,120,40,10.67,cash
688,2024-02-08,Mall,2,56,10,8.52,cash
689,2024-02-08,Mall,5,95,65,25.9,card
690,2024-02-08,Mall,3,72,24,10.47,cash
691,2024-02-08,Mall,5,90,60,7.8,cash
692,2024-02-09,Downtown,3,45,39,4.62,cash
693,2024-02-09,Downtown,1,17,11,3.71,card
694,2024-02-09,Downtown,4,88,44,20.05,card
695,2024-02-09,Downtown,1,13,12,2.75,cash
696,2024-02-09,Downtown,2,38,12,7.49,card
697,2024-02-09,Downtown,3,90,42,12.01,cash
698,2024-02-09,Riverside,6,144,84,18.76,cash
699,2024-02-09,Riverside,4,120,24,61.71,card
700,2024-02-09,Riverside,1,18,8,3.27,cash
701,2024-02-09,Airport,1,13,7,1.79,cash
702,2024-02-09,Airport,5,60,30,5.6,cash
703,2024-02-09,Airport,5,60,70,8.29,cash
704,2024-02-09,Airport,3,90,18,13.19,cash
705,2024-02-09,Mall,5,60,60,12.45,card
706,2024-02-09,Mall,2,60,10,10.81,card
707,2024-02-09,Mall,5,65,50,5.99,cash
708,2024-02-09,Mall,3,69,30,17.95,card
709,2024-02-09,Mall,1,22,7,-15.9,card
710,2024-02-10,Downtown,4,56,24,15.46,card
711,2024-02-10,Downtown,5,150,20,25.14,card
712,2024-02-10,Downtown,3,39,21,6.82,cash
713,2024-02-10,Downtown,4,80,52,18.28,card
714,2024-02-10,Riverside,5,150,15,66.81,card
715,2024-02-10,Riverside,2,54,28,32.52,card
716,2024-02-10,Riverside,3,60,27,5.97,cash
717,2024-02-10,Riverside,2,40,26,12.81,card
718,2024-02-10,Riverside,2,50,6,11.08,card
719,2024-02-10,Riverside,5,80,65,61.78,card
720,2024-02-10,Airport,5,115,50,28.54,card
721,2024-02-10,Airport,5,130,15,28.47,card
722,2024-02-10,Airport,2,32,20,6.12,card
723,2024-02-10,Mall,4,96,48,27.37,card
724,2024-02-10,Mall,2,60,26,8.1,cash
725,2024-02-10,Mall,2,58,16,9.98,card
726,2024-02-10,Mall,4,108,24,13.68,cash
727,2024-02-10,Mall,1,13,3,1.78,card
728,2024-02-10,Mall,3,75,21,19.04,card
729,2024-02-11,Downtown,2,32,22,5.65,card
730,2024-02-11,Downtown,6,150,24,12.07,cash
731,2024-02-11,Downtown,1,20,12,1.83,cash
732,2024-02-11,Downtown,4,48,40,10.52,cash
733,2024-02-11,Downtown,2,56,16,8.22,cash
734,2024-02-11,Riverside,2,38,12,2.76,cash
735,2024-02-11,Riverside,6,72,18,16.11,card
736,2024-02-11,Riverside,6,72,18,7.51,cash
737,2024-02-11,Airport,1,27,9,5.87,card
738,2024-02-11,Airport,1,17,6,2.12,cash
739,2024-02-11,Airport,3,42,15,9.19,card
740,2024-02-11,Mall,6,72,78,20.67,card
741,2024-02-11,Mall,2,42,6,4.94,cash
742,2024-02-11,Mall,4,104,36,14.53,card
743,2024-02-11,Mall,6,168,78,31.74,card
744,2024-02-11,Mall,2,38,16,5.07,cash
745,2024-02-12,Downtown,3,84,27,14.1,cash
746,2024-02-12,Downtown,3,81,9,7.32,cash
747,2024-02-12,Downtown,3,54,12,6.72,cash
748,2024-02-12,Downtown,2,58,18,11.83,card
749,2024-02-12,Downtown,6,108,24,24.05,card
750,2024-02-12,Downtown,2,52,8,7.02,cash
751,2024-02-12,Riverside,2,28,8,4.56,cash
752,2024-02-12,Riverside,5,115,50,55.53,card
753,2024-02-12,Riverside,4,72,12,25.75,card
754,2024-02-12,Airport,1,12,9,1.09,cash
755,2024-02-12,Airport,6,126,84,39.22,card
756,2024-02-12,Airport,2,42,8,4.1,cash
757,2024-02-12,Airport,2,54,14,3.45,cash
758,2024-02-12,Mall,3,75,9,10.43,cash
759,2024-02-12,Mall,5,85,15,12.82,card
760,2024-02-12,Mall,3,54,24,11.39,card
761,2024-02-12,Mall,3,63,18,8.74,cash
762,2024-02-12,Mall,4,92,12,16.6,card
763,2024-02-13,Downtown,6,84,72,18.96,card
764,2024-02-13,Downtown,6,84,78,20.49,cash
765,2024-02-13,Downtown,1,24,7,1.93,cash
766,2024-02-13,Downtown,5,140,65,28.73,card
767,2024-02-13,Downtown,3,36,33,8.23,cash
768,2024-02-13,Riverside,6,126,42,50.42,card
769,2024-02-13,Riverside,5,125,35,16.14,cash
770,2024-02-13,Riverside,5,90,15,11.3,card
771,2024-02-13,Riverside,3,60,24,15.54,card
772,2024-02-13,Riverside,3,84,42,15.33,cash
773,2024-02-13,Riverside,4,84,44,39.95,card
774,2024-02-13,Airport,2,40,20,11.23,card
775,2024-02-13,Airport,2,50,22,10.32,card
776,2024-02-13,Airport,4,108,12,9.13,cash
777,2024-02-13,Mall,1,21,9,1.58,cash
778,2024-02-13,Mall,4,48,12,6.1,card
779,2024-02-13,Mall,4,52,20,11.78,card
780,2024-02-13,Mall,1,16,13,5.61,card
781,2024-02-13,Mall,1,16,13,3.15,card
782,2024-02-13,Mall,1,12,4,1.75,card
783,2024-02-14,Downtown,3,87,18,13.66,card
784,2024-02-14,Downtown,5,150,65,14.91,cash
785,2024-02-14,Downtown,6,120,60,9.85,cash
786,2024-02-14,Downtown,2,52,14,12.15,card
787,2024-02-14,Riverside,3,45,15,4.55,cash
788,2024-02-14,Riverside,3,45,33,13.5,card
789,2024-02-14,Riverside,2,36,20,4.82,cash
790,2024-02-14,Riverside,4,68,48,14.2,card
791,2024-02-14,Riverside,4,100,48,11.81,cash
792,2024-02-14,Riverside,4,56,12,8.37,card
793,2024-02-14,Airport,5,90,65,24.32,card
794,2024-02-14,Airport,3,69,12,11.58,card
795,2024-02-14,Airport,2,46,10,7.01,card
796,2024-02-14,Mall,3,69,21,13.1,card
797,2024-02-14,Mall,5,130,15,9.39,cash
798,2024-02-14,Mall,5,95,15,20.46,card
799,2024-02-14,Mall,6,150,42,33.21,card
800,2024-02-14,Mall,1,21,7,-2.03,card
801,2024-02-14,Mall,2,30,24,5.65,card
802,2024-02-15,Downtown,4,112,44,23.52,card
803,2024-02-15,Downtown,5,75,50,23.62,card
804,2024-02-15,Downtown,1,23,9,4.53,card
805,2024-02-15,Riverside,1,21,11,2.24,cash
806,2024-02-15,Riverside,2,24,16,7.34,card
807,2024-02-15,Riverside,6,114,66,33.24,card
808,2024-02-15,Airport,6,120,30,18.22,card
809,2024-02-15,Airport,3,84,12,13.24,card
810,2024-02-15,Airport,3,51,18,11.78,card
811,2024-02-15,Mall,4,104,52,30.93,card
812,2024-02-15,Mall,4,64,20,4.44,cash
813,2024-02-15,Mall,3,51,27,8.99,card
814,2024-02-16,Downtown,6,144,36,18.42,card
815,2024-02-16,Downtown,5,115,55,20.54,cash
816,2024-02-16,Downtown,6,102,66,18.09,cash
817,2024-02-16,Downtown,5,95,60,7.86,cash
818,2024-02-16,Riverside,2,46,10,6.69,cash
819,2024-02-16,Riverside,2,46,16,6.47,card
820,2024-02-16,Riverside,2,48,26,3.9,cash
821,2024-02-16,Airport,1,15,4,2.3,card
822,2024-02-16,Airport,6,156,60,24.58,card
823,2024-02-16,Airport,3,81,30,9.81,cash
824,2024-02-16,Airport,5,150,35,36.23,card
825,2024-02-16,Mall,4,52,52,9.5,cash
826,2024-02-16,Mall,1,30,6,3.74,card
827,2024-02-16,Mall,4,104,40,23.41,card
828,2024-02-16,Mall,3,42,42,7.54,cash
829,2024-02-16,Mall,2,60,14,9.21,card
830,2024-02-17,Downtown,2,56,28,10.49,cash
831,2024-02-17,Downtown,4,88,52,24.76,card
832,2024-02-17,Downtown,6,168,24,23.49,card
833,2024-02-17,Downtown,1,29,13,4.12,cash
834,2024-02-17,Riverside,1,18,7,9.43,card
835,2024-02-17,Riverside,3,69,15,35.77,card
836,2024-02-17,Riverside,2,38,8,3,cash
837,2024-02-17,Riverside,6,126,84,10.68,cash
838,2024-02-17,Riverside,4,76,12,35.2,card
839,2024-02-17,Riverside,1,22,3,2.62,card
840,2024-02-17,Airport,1,28,10,3.7,cash
841,2024-02-17,Airport,2,26,22,8.64,card
842,2024-02-17,Airport,2,54,10,-2.72,cash
843,2024-02-17,Airport,4,88,32,18.75,card
844,2024-02-17,Mall,6,102,78,22.06,cash
845,2024-02-17,Mall,6,168,42,12.19,cash
846,2024-02-17,Mall,6,168,24,35.49,card
847,2024-02-17,Mall,4,112,52,21.21,cash
848,2024-02-17,Mall,5,115,55,32.74,card
849,2024-02-17,Mall,2,60,16,4.77,cash
850,2024-02-18,Downtown,1,28,10,5.07,card
851,2024-02-18,Downtown,5,105,30,19.23,card
852,2024-02-18,Downtown,4,60,32,11.47,cash
853,2024-02-18,Downtown,1,15,8,4.31,card
854,2024-02-18,Downtown,4,72,24,6.81,cash
855,2024-02-18,Riverside,3,84,39,15.79,cash
856,2024-02-18,Riverside,3,51,39,11.93,card
857,2024-02-18,Riverside,5,105,45,9.93,cash
858,2024-02-18,Riverside,5,110,35,26.02,card
859,2024-02-18,Riverside,6,96,72,48.95,card
860,2024-02-18,Airport,4,68,16,6.02,cash
861,2024-02-18,Airport,1,14,6,2.52,card
862,2024-02-18,Airport,4,120,16,15.31,card
863,2024-02-18,Airport,2,34,28,3.81,cash
864,2024-02-18,Airport,3,57,9,6.98,card
865,2024-02-18,Mall,2,52,28,8.63,card
866,2024-02-18,Mall,1,14,12,2.4,cash
867,2024-02-18,Mall,5,125,15,19.26,card
868,2024-02-19,Downtown,2,32,24,7.67,card
869,2024-02-19,Downtown,5,115,60,32.35,card
870,2024-02-19,Downtown,3,78,9,8.96,cash
871,2024-02-19,Downtown,5,115,70,33.81,card
872,2024-02-19,Riverside,3,66,30,14.41,card
873,2024-02-19,Riverside,2,26,24,6.28,cash
874,2024-02-19,Riverside,5,70,45,33.68,card
875,2024-02-19,Airport,1,26,5,5.78,card
876,2024-02-19,Airport,1,29,13,2.56,cash
877,2024-02-19,Airport,4,112,28,25.67,card
878,2024-02-19,Airport,5,115,25,8.21,cash
879,2024-02-19,Airport,4,84,20,11.28,cash
880,2024-02-19,Mall,2,30,10,5.6,card
881,2024-02-19,Mall,4,48,12,7.38,cash
882,2024-02-19,Mall,3,84,18,7.11,cash
883,2024-02-19,Mall,2,30,18,-14.37,cash
884,2024-02-19,Mall,2,26,16,8.35,card
885,2024-02-19,Mall,2,36,18,10.33,card
886,2024-02-20,Downtown,2,34,28,7.92,card
887,2024-02-20,Downtown,1,16,4,2.41,cash
888,2024-02-20,Downtown,6,150,36,28.98,card
889,2024-02-20,Downtown,6,72,60,25.67,card
890,2024-02-20,Riverside,5,145,50,62.24,card
891,2024-02-20,Riverside,2,36,28,8.4,card
892,2024-02-20,Riverside,3,54,39,31.83,card
893,2024-02-20,Riverside,6,150,54,38.95,card
894,2024-02-20,Riverside,1,19,13,4.73,card
895,2024-02-20,Riverside,3,90,42,21.19,card
896,2024-02-20,Airport,2,58,26,9.21,cash
897,2024-02-20,Airport,6,156,36,22.29,card
898,2024-02-20,Airport,4,60,52,14.17,card
899,2024-02-20,Airport,3,57,36,18.2,card
900,2024-02-20,Mall,5,110,15,12.55,cash
901,2024-02-20,Mall,5,125,70,12.56,cash
902,2024-02-20,Mall,2,44,14,6.26,card
903,2024-02-20,Mall,4,72,56,23.43,card
904,2024-02-20,Mall,5,80,30,19.8,card
905,2024-02-20,Mall,1,29,13,8.3,card
906,2024-02-21,Downtown,1,28,6,5.46,card
907,2024-02-21,Downtown,5,105,65,10.23,cash
908,2024-02-21,Downtown,6,168,78,38.15,card
909,2024-02-21,Riverside,2,48,14,10.23,card
910,2024-02-21,Riverside,5,130,65,60.57,card
911,2024-02-21,Riverside,2,46,14,25.8,card
912,2024-02-21,Airport,2,60,24,9.79,cash
913,2024-02-21,Airport,2,32,14,5.61,card
914,2024-02-21,Airport,5,125,45,20.55,cash
915,2024-02-21,Airport,6,108,42,11.25,cash
916,2024-02-21,Airport,1,18,12,5.02,card
917,2024-02-21,Airport,3,42,24,10.98,card
918,2024-02-21,Mall,4,100,40,9.72,cash
919,2024-02-21,Mall,5,115,65,16.11,cash
920,2024-02-21,Mall,1,13,6,1.89,cash
921,2024-02-21,Mall,2,44,12,3.88,cash
922,2024-02-22,Downtown,6,144,36,20.01,card
923,2024-02-22,Downtown,1,21,5,2.98,card
924,2024-02-22,Downtown,4,48,40,12.28,card
925,2024-02-22,Downtown,6,78,54,23.07,card
926,2024-02-22,Riverside,2,32,26,7.16,card
927,2024-02-22,Riverside,2,44,6,19.54,card
928,2024-02-22,Riverside,6,72,42,11.31,cash
929,2024-02-22,Riverside,2,56,20,5.28,cash
930,2024-02-22,Riverside,4,104,24,6.76,cash
931,2024-02-22,Airport,6,126,36,16.25,card
932,2024-02-22,Airport,2,46,18,12.48,card
933,2024-02-22,Airport,2,36,14,3.83,cash
934,2024-02-22,Airport,6,78,72,28.01,card
935,2024-02-22,Mall,4,60,40,16.34,card
936,2024-02-22,Mall,4,72,12,5.61,cash
937,2024-02-22,Mall,4,84,28,15.27,card
938,2024-02-22,Mall,3,87,12,12.58,cash
939,2024-02-22,Mall,1,23,13,4.07,card
940,2024-02-23,Downtown,1,18,11,3.64,cash
941,2024-02-23,Downtown,6,120,72,23.36,card
942,2024-02-23,Downtown,4,80,12,10.26,card
943,2024-02-23,Riverside,1,26,4,3.66,cash
944,2024-02-23,Riverside,5,135,55,13.78,cash
945,2024-02-23,Riverside,4,104,28,46.71,card
946,2024-02-23,Riverside,2,54,20,3.73,cash
947,2024-02-23,Airport,5,100,25,22.83,card
948,2024-02-23,Airport,6,144,48,25.39,card
949,2024-02-23,Airport,4,48,28,5.07,cash
950,2024-02-23,Airport,3,84,39,18.65,card
951,2024-02-23,Airport,5,145,35,28.6,card
952,2024-02-23,Airport,6,96,78,16.51,cash
953,2024-02-23,Mall,3,42,33,7.92,card
954,2024-02-23,Mall,1,24,8,3.4,card
955,2024-02-23,Mall,2,26,22,6.31,card
956,2024-02-23,Mall,3,45,36,8.51,cash
957,2024-02-24,Downtown,4,72,12,15.82,card
958,2024-02-24,Downtown,1,26,10,5.55,card
959,2024-02-24,Downtown,6,72,54,15.76,card
960,2024-02-24,Downtown,5,60,15,6.12,cash
961,2024-02-24,Downtown,6,168,66,35.01,card
962,2024-02-24,Riverside,6,96,84,33.81,card
963,2024-02-24,Riverside,1,12,3,0.89,cash
964,2024-02-24,Riverside,5,65,55,21.41,card
965,2024-02-24,Riverside,4,56,32,29.87,card
966,2024-02-24,Riverside,6,120,54,72.88,card
967,2024-02-24,Riverside,6,90,84,32.8,card
968,2024-02-24,Airport,3,36,27,12.29,card
969,2024-02-24,Airport,2,24,24,5.51,card
970,2024-02-24,Airport,1,21,3,4.13,card
971,2024-02-24,Mall,4,108,28,14.91,card
972,2024-02-24,Mall,5,145,15,15.81,cash
973,2024-02-24,Mall,2,30,14,4.44,card
974,2024-02-24,Mall,5,115,15,22.85,card
975,2024-02-24,Mall,3,48,15,9.2,card
976,2024-02-25,Downtown,1,19,9,3.47,cash
977,2024-02-25,Downtown,2,44,28,12.75,card
978,2024-02-25,Downtown,6,126,42,13.93,cash
979,2024-02-25,Downtown,5,75,15,11.73,card
980,2024-02-25,Riverside,4,76,48,41.31,card
981,2024-02-25,Riverside,6,78,84,68.12,card
982,2024-02-25,Riverside,6,174,60,33.37,card
983,2024-02-25,Airport,6,174,48,32.96,card
984,2024-02-25,Airport,1,25,9,6.72,card
985,2024-02-25,Airport,5,105,25,13.12,card
986,2024-02-25,Airport,5,130,45,32.12,card
987,2024-02-25,,6,102,78,24.04,card
988,2024-02-25,Mall,2,38,22,9.47,card
989,2024-02-25,Mall,5,145,40,14.42,cash
990,2024-02-25,Mall,1,29,8,4.1,card
991,2024-02-25,Mall,4,56,40,9.35,cash
992,2024-02-25,Mall,4,112,20,11.18,cash
993,2024-02-26,Downtown,4,80,24,19.27,card
994,2024-02-26,Downtown,2,28,28,9.58,card
995,2024-02-26,Downtown,2,34,24,7.58,card
996,2024-02-26,Downtown,6,174,54,27.65,card
997,2024-02-26,Downtown,4,120,28,26.54,card
998,2024-02-26,Riverside,6,144,18,19.85,cash
999,2024-02-26,Riverside,3,87,30,17.59,card
1000,2024-02-26,Riverside,3,54,27,15.89,card
1001,2024-02-26,Riverside,3,39,12,3.88,cash
1002,2024-02-26,Riverside,6,162,66,25.92,cash
1003,2024-02-26,Riverside,5,145,20,18.56,cash
1004,2024-02-26,Airport,6,168,30,33.65,card
1005,2024-02-26,Airport,6,96,42,24.09,card
1006,2024-02-26,Airport,5,140,70,18.53,cash
1007,2024-02-26,Airport,4,120,44,21.56,card
1008,2024-02-26,Airport,4,100,36,23.82,card
1009,2024-02-26,Mall,6,138,72,14.78,cash
1010,2024-02-26,Mall,3,84,9,8.81,cash
1011,2024-02-26,Mall,3,87,30,16.33,card
1012,2024-02-26,Mall,3,48,9,7.17,card
1013,2024-02-26,Mall,6,156,66,23.95,cash
1014,2024-02-26,Mall,2,42,22,8.94,card
1015,2024-02-27,Downtown,2,50,14,6.87,cash
1016,2024-02-27,Downtown,5,105,35,20.68,card
1017,2024-02-27,Downtown,3,60,36,10.88,card
1018,2024-02-27,Downtown,6,84,78,27.18,card
1019,2024-02-27,Downtown,6,174,72,43.1,card
1020,2024-02-27,Riverside,5,105,20,49.64,card
1021,2024-02-27,Riverside,6,114,78,80.11,card
1022,2024-02-27,Riverside,1,26,4,3.79,cash
1023,2024-02-27,Riverside,2,48,6,4.89,cash
1024,2024-02-27,Riverside,5,120,25,46.09,card
1025,2024-02-27,Airport,4,84,44,20.51,card
1026,2024-02-27,Airport,3,90,27,15.2,card
1027,2024-02-27,Airport,5,105,30,15.08,card
1028,2024-02-27,Airport,1,22,11,4.99,card
1029,2024-02-27,Airport,6,126,36,31.73,card
1030,2024-02-27,Mall,2,40,28,7.89,cash
1031,2024-02-27,Mall,1,18,6,1.97,cash
1032,2024-02-27,Mall,3,63,18,5.99,cash
1033,2024-02-27,Mall,2,54,16,5.45,cash
1034,2024-02-28,Downtown,1,27,11,5.32,card
1035,2024-02-28,Downtown,3,36,21,8.24,card
1036,2024-02-28,Downtown,3,45,27,12.55,card
1037,2024-02-28,Downtown,1,24,5,2.75,cash
1038,2024-02-28,Downtown,2,38,14,6.1,cash
1039,2024-02-28,Riverside,2,32,12,8.77,card
1040,2024-02-28,Riverside,3,60,21,7.91,cash
1041,2024-02-28,Riverside,3,72,30,8.14,cash
1042,2024-02-28,Airport,1,29,14,6.98,card
1043,2024-02-28,Airport,4,76,56,13.47,cash
1044,2024-02-28,Airport,3,81,36,19.23,card
1045,2024-02-28,Airport,5,60,20,4.18,cash
1046,2024-02-28,Airport,2,48,22,7.32,card
1047,2024-02-28,Airport,5,65,30,6.12,cash
1048,2024-02-28,Mall,4,56,12,6.6,cash
1049,2024-02-28,Mall,3,51,15,6.86,card
1050,2024-02-28,Mall,6,90,72,17.29,card
1051,2024-02-28,Mall,4,64,28,14.91,card
1052,2024-02-28,Mall,5,140,15,30.96,card
1053,2024-02-29,Downtown,4,108,32,11.84,cash
1054,2024-02-29,Downtown,4,56,56,14,card
1055,2024-02-29,Downtown,3,66,21,15.41,card
1056,2024-02-29,Downtown,1,20,9,4.51,card
1057,2024-02-29,Riverside,3,69,36,45.05,card
1058,2024-02-29,Riverside,1,16,4,2.44,cash
1059,2024-02-29,Riverside,5,65,60,13.88,cash
1060,2024-02-29,Riverside,4,84,36,19.31,card
1061,2024-02-29,Riverside,4,80,20,42.15,card
1062,2024-02-29,Riverside,6,162,30,68.39,card
1063,2024-02-29,Airport,6,126,24,13.89,cash
1064,2024-02-29,Airport,3,72,36,9.3,cash
1065,2024-02-29,Airport,6,90,60,11.14,cash
1066,2024-02-29,Airport,6,150,66,20.75,cash
1067,2024-02-29,Airport,6,162,66,25.6,card
1068,2024-02-29,Airport,2,42,22,7.35,card
1069,2024-02-29,Mall,5,120,15,24.18,card
1070,2024-02-29,Mall,2,60,18,11.18,card
1071,2024-02-29,Mall,2,52,14,4.74,cash
1072,2024-02-29,Mall,5,95,15,11.05,cash
1073,2024-03-01,Downtown,5,90,70,17.19,card
1074,2024-03-01,Downtown,2,36,16,5.43,card
1075,2024-03-01,Downtown,6,120,42,31.15,card
1076,2024-03-01,Downtown,5,120,30,15.6,cash
1077,2024-03-01,Downtown,2,30,6,5.9,card
1078,2024-03-01,Downtown,1,21,10,2.1,cash
