trip_id,driver_id,start_ts,end_ts,distance_km,fare,rating
370,123,2024-02-29T11:08,2024-02-29T11:51,22.9,33.64,4.6
371,96,2024-04-05T16:53,2024-04-05T17:34,21,31.25,4.8
372,76,2024-03-25T11:35,2024-03-25T12:05,17.4,25.64,3.9
373,321,2024-04-22T17:06,2024-04-22T17:28,8.2,14.32,3.4
374,379,2024-02-15T11:58,2024-02-15T12:25,17.8,25.63,4.3
375,295,2024-03-15T11:16,2024-03-15T11:27,3.4,7.39,4.3
376,189,2024-04-06T17:46,2024-04-06T18:16,12.1,19.81,4.0
377,214,2024-03-13T13:57,2024-03-13T14:08,6.6,10.91,4.8
378,45,2024-01-20T09:12,2024-01-20T09:29,8.8,14.23,3.2
379,232,2024-03-30T11:30,2024-03-30T12:20,23.1,34.91,4.5
380,82,2024-03-02T10:43,2024-03-02T10:56,4.1,8.46,3.8
381,363,2024-03-17T07:03,2024-03-17T07:24,11.6,17.91,3.5
382,332,2024-04-03T12:40,2024-04-03T13:01,9.1,15.16,3.3
383,387,2024-02-29T12:56,2024-02-29T13:19,15.9,22.94,3.8
384,243,2024-01-31T16:24,2024-01-31T17:00,20.1,29.51,3.7
385,131,2024-01-14T13:45,2024-01-14T14:38,16.3,27.88,3.6
386,279,2024-04-11T10:28,2024-04-11T11:18,24.4,36.34,4.9
387,234,2024-04-15T09:53,2024-04-15T10:18,9.1,15.76,3.1
388,130,2024-04-03T06:53,2024-04-03T07:17,14.8,21.88,3.8
389,392,2024-01-30T05:53,2024-01-30T06:11,9.3,14.93,3.8
390,175,2024-03-31T20:39,2024-03-31T21:05,8.5,15.25,3.3
391,159,2024-01-13T12:12,2024-01-13T12:21,4.3,8.08,3.8
392,157,2024-03-07T12:54,2024-03-07T13:09,8.9,14.04,4.8
393,321,2024-04-23T16:18,2024-04-23T17:03,29.1,40.76,3.5
394,296,2024-04-04T06:06,2024-04-04T06:29,6.9,13.04,3.1
395,115,2024-03-29T16:39,2024-03-29T17:14,15.2,23.97,4.5
396,196,2024-01-20T16:25,2024-01-20T16:44,6,11.45,4.9
397,104,2024-04-25T17:08,2024-04-25T17:38,11.6,19.26,3.2
398,180,2024-02-15T20:00,2024-02-15T20:32,10.1,17.91,5.0
399,192,2024-02-01T17:10,2024-02-01T17:19,5.9,9.84,3.3
400,208,2024-04-09T06:56,2024-04-09T07:08,6.3,10.73,3.3
401,375,2024-03-06T20:07,2024-03-06T20:57,28.4,40.74,3.0
402,14,2024-02-10T14:27,2024-02-10T15:22,22.5,35,4.0
403,320,2024-02-22T20:10,2024-02-22T20:47,15.3,24.38,4.2
404,201,2024-04-22T17:55,2024-04-22T18:04,5.8,9.73,3.1
405,375,2024-03-29T15:19,2024-03-29T15:38,8.1,13.76,3.7
406,156,2024-01-24T13:04,2024-01-24T13:28,15.8,22.98,3.3
407,288,2024-04-26T15:03,2024-04-26T15:25,6.7,12.67,4.6
408,306,2024-03-22T10:00,2024-03-22T10:09,5.6,9.51,3.2
409,44,2024-01-22T15:07,2024-01-22T15:20,4.7,9.12,4.9
410,376,2024-03-14T13:20,2024-03-14T13:26,2.5,5.65,4.0
411,101,2024-04-18T16:38,2024-04-18T16:57,6.1,11.56,3.4
412,185,2024-03-25T17:57,2024-03-25T18:20,12.9,19.64,3.3
413,30,2024-02-27T20:02,2024-02-27T20:31,18.8,27.03,4.9
414,24,2024-04-08T19:32,2024-04-08T20:03,13.7,21.72,3.2
415,246,2024-03-06T12:47,2024-03-06T13:30,25.3,36.28,4.4
416,162,2024-04-14T10:58,2024-04-14T11:28,11.9,19.59,4.0
417,23,2024-01-21T06:30,2024-01-21T06:39,4,7.75,4.9
418,323,2024-01-21T05:38,2024-01-21T06:21,18.7,29.02,4.7
419,296,2024-04-24T17:16,2024-04-24T17:46,13.6,21.46,3.4
420,77,2024-01-08T16:41,2024-01-08T16:51,5.6,9.66,4.4
421,223,2024-01-25T19:48,2024-01-25T20:05,6.2,11.37,4.7
422,389,2024-03-24T08:35,2024-03-24T09:17,24.5,35.25,4.7
423,233,2024-04-19T11:02,2024-04-19T11:50,15.1,25.81,3.5
424,269,2024-01-05T08:30,2024-01-05T08:35,1.8,4.73,4.0
425,319,2024-01-06T05:26,2024-01-06T05:40,7.3,12.13,3.8
426,171,2024-03-31T18:19,2024-03-31T19:01,21.9,32.39,4.7
427,98,2024-03-12T05:37,2024-03-12T05:52,8,13.05,4.2
428,278,2024-02-11T06:46,2024-02-11T06:53,3.1,6.46,4.7
429,9,2024-02-01T12:42,2024-02-01T13:23,0,21,4.5
430,232,2024-01-18T08:34,2024-01-18T09:09,23.2,32.77,4.4
431,156,2024-02-11T06:04,2024-02-11T06:21,6.4,11.59,3.7
432,118,2024-02-24T18:16,2024-02-24T18:26,5.3,9.33,4.5
433,352,2024-04-13T08:16,2024-04-13T08:53,17.9,27.24,4.8
434,310,2024-04-20T08:37,2024-04-20T09:29,27.9,40.49,3.3
435,159,2024-04-22T13:51,2024-04-22T14:39,25.3,37.03,3.4
436,18,2024-03-29T19:23,2024-03-29T19:32,5.6,9.51,3.9
437,211,2024-03-20T05:56,2024-03-20T06:09,8.1,12.86,3.2
438,350,2024-02-18T14:15,2024-02-18T14:47,18.4,27.04,3.9
439,56,2024-04-29T20:07,2024-04-29T20:15,3.7,7.27,3.3
440,201,2024-01-18T19:10,2024-01-18T19:29,11.7,17.72,4.6
441,138,2024-04-25T18:56,2024-04-25T19:43,30.5,42.6,4.5
442,113,2024-04-23T09:13,2024-04-23T09:29,7.1,12.21,3.9
443,329,2024-03-03T13:57,2024-03-03T14:05,3.9,7.49,3.9
444,396,2024-04-02T13:26,2024-04-02T13:37,7.1,11.46,3.8
445,172,2024-01-29T05:28,2024-01-29T05:38,4.1,8.01,4.5
446,319,2024-04-15T09:25,2024-04-15T09:57,19.1,27.81,4.6
447,59,2024-01-18T15:07,2024-01-18T15:57,15.3,26.33,4.6
448,52,2024-01-05T18:37,2024-01-05T18:59,14.8,21.58,4.1
449,314,2024-03-10T06:33,2024-03-10T07:00,12.3,19.58,4.0
450,355,2024-01-26T16:07,2024-01-26T16:31,15.5,22.65,3.0
451,390,2024-04-06T10:53,2024-04-06T11:08,7.5,12.5,4.2
452,313,2024-04-30T06:52,2024-04-30T07:14,12.8,19.38,3.7
453,163,2024-03-17T10:32,2024-03-17T11:14,28.7,39.87,3.3
454,309,2024-04-09T07:55,2024-04-09T08:35,21.1,31.21,4.6
455,126,2024-03-04T06:33,2024-03-04T07:16,20.5,31,3.4
456,319,2024-04-20T13:03,2024-04-20T13:42,20.6,30.51,3.5
457,267,2024-03-23T14:34,2024-03-23T14:49,9.9,15.14,4.0
458,140,2024-01-21T21:14,2024-01-21T21:30,5.1,10.01,3.6
459,244,2024-02-03T06:10,2024-02-03T06:26,9.5,14.85,4.2
460,227,2024-03-23T13:39,2024-03-23T14:14,16.1,24.96,4.8
461,9,2024-04-02T16:09,2024-04-02T16:56,0,22.65,4.3
462,339,2024-01-27T09:59,2024-01-27T10:45,20.3,31.23,4.7
463,43,2024-04-12T08:40,2024-04-12T09:12,14.8,23.08,4.1
464,140,2024-03-08T08:08,2024-03-08T08:29,6.4,12.19,4.6
465,323,2024-02-25T20:41,2024-02-25T21:04,12,18.65,3.8
466,257,2024-02-21T11:56,2024-02-21T12:44,14.4,25.04,4.7
467,28,2024-02-12T14:27,2024-02-12T14:57,17.7,25.97,4.4
468,400,2024-04-22T11:42,2024-04-22T12:24,22.7,33.27,4.9
469,254,2024-02-08T20:54,2024-02-08T21:26,20,28.8,4.9
470,6,2024-04-22T14:55,2024-04-22T15:00,1.9,4.84,3.3
471,278,2024-02-27T21:28,2024-02-27T21:35,2.1,5.36,3.1
472,279,2024-01-27T15:14,2024-01-27T16:00,27.8,39.48,3.4
473,100,2024-01-11T09:31,2024-01-11T10:00,19.6,27.91,4.0
474,77,2024-01-05T11:23,2024-01-05T11:48,11.7,18.62,4.9
475,75,2024-01-24T10:15,2024-01-24T11:01,27.4,39.04,4.4
476,80,2024-03-09T21:28,2024-03-09T22:07,21.7,31.72,4.3
477,164,2024-01-06T13:37,2024-01-06T14:21,28.9,40.39,3.0
478,30,2024-03-15T10:56,2024-03-15T11:29,17.8,26.53,3.8
479,119,2024-02-11T11:21,2024-02-11T12:16,30.1,43.36,4.8
480,2,2024-04-23T11:49,2024-04-23T12:18,11.8,19.33,4.1
481,169,2024-01-24T06:01,2024-01-24T06:20,8,13.65,4.9
482,162,2024-01-20T12:45,2024-01-20T13:25,19.5,29.45,4.9
483,22,2024-02-21T13:25,2024-02-21T13:52,8.8,15.73,4.6
484,29,2024-02-23T11:28,2024-02-23T11:35,4.7,8.22,4.8
485,311,2024-04-01T12:39,2024-04-01T12:56,6.6,11.81,4.9
486,381,2024-04-15T07:23,2024-04-15T08:07,25.3,36.43,3.7
487,165,2024-04-21T13:58,2024-04-21T14:22,7.9,14.29,3.5
488,161,2024-04-01T09:46,2024-04-01T10:26,26.9,37.59,3.9
489,385,2024-04-08T08:41,2024-04-08T09:25,29.3,40.83,3.2
490,171,2024-01-06T16:14,2024-01-06T16:58,22,32.8,4.2
491,94,2024-02-27T13:46,2024-02-27T14:24,16.2,25.52,3.5
492,137,2024-03-26T21:38,2024-03-26T22:26,21.7,33.07,3.4
493,321,2024-04-17T21:15,2024-04-17T21:51,18,27.2,4.3
494,219,2024-04-11T09:50,2024-04-11T10:38,22.1,33.51,3.9
495,57,2024-04-11T06:04,2024-04-11T06:09,2.2,5.17,4.6
496,154,2024-03-12T18:20,2024-03-12T19:03,27.3,38.48,3.7
497,36,2024-01-17T17:19,2024-01-17T17:56,11.2,19.87,4.1
498,133,2024-04-01T18:22,2024-04-01T19:11,32.9,45.54,3.2
499,377,2024-04-26T14:49,2024-04-26T15:22,20.7,29.72,3.3
500,399,2024-02-14T09:08,2024-02-14T10:01,27.4,40.09,4.4
501,343,2024-01-27T17:51,2024-01-27T18:31,22.2,32.42,4.4
502,263,2024-04-22T10:26,2024-04-22T11:20,25.4,38.04,3.4
503,135,2024-01-12T19:33,2024-01-12T19:50,7.9,13.24,3.4
504,135,2024-04-27T10:15,2024-04-27T10:27,7.8,12.38,3.2
505,1,2024-01-23T08:37,2024-01-23T08:54,7.5,12.8,4.3
506,398,2024-02-10T05:51,2024-02-10T06:28,19.7,29.22,4.9
507,390,2024-02-10T19:55,2024-02-10T20:30,18.1,27.16,4.6
508,84,2024-04-11T05:46,2024-04-11T06:19,20.7,29.72,3.4
509,173,2024-03-11T10:24,2024-03-11T11:08,25,36.1,4.5
510,182,2024-01-01T13:03,2024-01-01T13:13,5,9,4.1
511,26,2024-01-21T19:30,2024-01-21T19:45,10.3,15.58,3.6
512,83,2024-02-05T09:34,2024-02-05T10:19,17.9,28.44,3.3
513,286,2024-01-02T09:20,2024-01-02T09:41,9,15.05,3.1
514,278,2024-04-19T18:33,2024-04-19T18:58,12.5,19.5,4.8
515,342,2024-02-02T07:23,2024-02-02T08:03,24.1,34.51,4.1
516,159,2024-04-14T11:28,2024-04-14T11:37,3.7,7.42,3.1
517,102,2024-02-15T18:19,2024-02-15T19:06,16.1,26.76,4.1
518,201,2024-04-26T13:43,2024-04-26T13:55,7,11.5,4.1
519,92,2024-04-29T06:19,2024-04-29T06:48,11.2,18.67,4.7
520,40,2024-04-09T20:13,2024-04-09T21:04,19.3,30.88,4.3
521,345,2024-01-22T19:48,2024-01-22T20:07,11.5,17.5,3.8
522,67,2024-03-31T19:30,2024-03-31T20:18,30.6,42.86,3.1
523,356,2024-03-25T16:42,2024-03-25T17:23,14.5,24.1,3.1
524,260,2024-01-29T12:44,2024-01-29T13:01,6.5,11.7,3.2
525,65,2024-02-02T21:35,2024-02-02T22:30,37.6,51.61,4.6
526,62,2024-01-16T17:57,2024-01-16T18:31,20.1,29.21,4.5
527,342,2024-01-18T14:08,2024-01-18T14:25,7.8,13.13,3.0
528,38,2024-04-30T20:24,2024-04-30T21:13,22.6,34.21,4.5
529,343,2024-02-16T21:28,2024-02-16T21:34,2.1,5.21,4.3
530,124,2024-01-16T18:17,2024-01-16T18:42,10.8,17.63,3.8
531,400,2024-03-20T06:18,2024-03-20T06:28,5.5,9.55,3.2
532,178,2024-01-16T16:16,2024-01-16T16:47,14.4,22.49,4.5
533,24,2024-02-28T14:33,2024-02-28T14:40,3.2,6.57,3.7
534,267,2024-01-24T07:14,2024-01-24T07:54,17.8,27.58,4.1
535,275,2024-01-19T15:57,2024-01-19T16:07,6.7,10.87,3.6
536,197,2024-02-21T20:20,2024-02-21T21:04,22.8,33.68,3.6
537,281,2024-04-17T10:07,2024-04-17T10:26,10.8,16.73,4.5
538,313,2024-03-31T17:06,2024-03-31T17:21,7.9,12.94,3.3
539,172,2024-04-17T06:20,2024-04-17T07:05,23.6,34.71,3.6
540,78,2024-02-20T05:24,2024-02-20T06:09,22.9,33.94,4.7
541,390,2024-02-03T07:41,2024-02-03T08:36,27.6,40.61,4.9
542,262,2024-01-04T11:28,2024-01-04T12:22,24.1,36.61,3.1
543,256,2024-01-21T16:25,2024-01-21T17:10,29.7,41.42,3.9
544,247,2024-03-15T21:04,2024-03-15T21:57,31.7,44.82,3.1
545,346,2024-02-22T15:55,2024-02-22T16:04,4.1,7.86,4.3
546,79,2024-01-31T05:29,2024-01-31T05:36,2.9,6.24,3.8
547,171,2024-03-27T05:00,2024-03-27T05:26,10.3,17.23,3.4
548,175,2024-01-15T18:22,2024-01-15T18:34,4.4,8.64,4.5
549,294,2024-04-15T14:07,2024-04-15T14:25,11.7,17.57,4.0
550,111,2024-01-15T20:16,2024-01-15T20:22,3.5,6.75,3.2
551,189,2024-04-24T21:25,2024-04-24T21:58,20.5,29.5,4.3
552,6,2024-02-24T09:09,2024-02-24T09:14,0,24.23,3.4
553,38,2024-01-28T17:36,2024-01-28T17:48,5.1,9.41,4.2
554,5,2024-02-12T12:21,2024-02-12T12:44,0,21.05,4.9
555,290,2024-04-23T05:24,2024-04-23T06:10,18.9,29.69,4.8
556,85,2024-01-16T16:01,2024-01-16T16:27,16.8,24.38,3.7
557,171,2024-02-25T12:13,2024-02-25T12:19,2.7,5.87,4.1
558,273,2024-01-04T13:10,2024-01-04T13:53,16,26.05,4.2
559,66,2024-01-21T15:43,2024-01-21T16:18,21.6,31.01,4.5
560,389,2024-01-08T12:24,2024-01-08T13:10,16,26.5,4.4
561,102,2024-04-18T08:33,2024-04-18T09:05,17.2,25.72,3.1
562,217,2024-04-07T10:04,2024-04-07T10:19,6.4,11.29,4.9
563,177,2024-02-23T10:12,2024-02-23T10:23,5,9.15,4.1
564,350,2024-01-27T09:19,2024-01-27T10:10,31,43.75,3.3
565,390,2024-02-09T20:46,2024-02-09T21:31,20.1,30.86,3.3
566,89,2024-01-03T08:45,2024-01-03T09:05,8.8,14.68,4.2
567,100,2024-02-29T05:50,2024-02-29T06:43,18.4,30.19,3.1
568,9,2024-04-14T09:47,2024-04-14T09:57,0,9.14,3.6
569,202,2024-01-05T05:08,2024-01-05T05:39,17.9,26.34,4.2
570,368,2024-01-08T11:43,2024-01-08T11:56,8.7,13.52,3.5
571,137,2024-01-13T11:49,2024-01-13T12:26,25.5,35.6,3.5
572,361,2024-01-16T15:50,2024-01-16T16:12,15.3,22.13,3.5
573,298,2024-02-20T07:42,2024-02-20T08:13,21.2,29.97,3.9
574,49,2024-03-29T08:17,2024-03-29T09:09,31.4,44.34,3.4
575,228,2024-01-08T20:47,2024-01-08T21:33,23.7,34.97,4.7
576,273,2024-02-02T09:09,2024-02-02T09:23,6.5,11.25,4.0
577,196,2024-03-26T12:52,2024-03-26T13:27,22.7,32.22,3.2
578,378,2024-03-31T08:03,2024-03-31T08:54,24.7,36.82,4.0
579,12,2024-03-22T16:21,2024-03-22T17:03,14.3,24.03,4.0
580,222,2024-04-06T05:28,2024-04-06T05:46,5.7,10.97,3.1
581,96,2024-02-14T07:39,2024-02-14T08:08,14.2,21.97,3.5
582,191,2024-02-04T11:10,2024-02-04T11:41,20.6,29.31,4.0
583,250,2024-04-16T05:34,2024-04-16T06:07,14.4,22.79,4.4
584,243,2024-01-28T07:42,2024-01-28T08:29,18.5,29.4,3.7
585,98,2024-04-17T13:01,2024-04-17T13:09,3.9,7.49,5.0
586,299,2024-01-23T12:54,2024-01-23T13:41,27.8,39.63,3.7
587,43,2024-01-31T10:44,2024-01-31T11:28,27.8,39.18,3.5
588,144,2024-03-13T20:38,2024-03-13T21:13,12.7,21.22,4.2
589,171,2024-03-13T11:08,2024-03-13T11:38,12.7,20.47,4.8
590,106,2024-01-21T11:18,2024-01-21T11:31,5,9.45,3.6
591,340,2024-01-13T14:03,2024-01-13T14:41,16.8,26.18,3.1
592,241,2024-04-22T08:09,2024-04-22T08:27,11.9,17.79,3.8
593,358,2024-03-04T15:02,2024-03-04T15:31,13.6,21.31,4.6
594,306,2024-03-07T14:33,2024-03-07T15:25,16.8,28.28,4.1
595,174,2024-03-13T20:12,2024-03-13T20:52,27.4,38.14,3.5
596,122,2024-03-27T05:10,2024-03-27T05:40,16.2,24.32,4.5
597,157,2024-01-25T08:48,2024-01-25T08:55,4.3,7.78,3.8
598,12,2024-03-16T14:16,2024-03-16T15:01,24.5,35.7,4.9
599,18,2024-01-08T08:00,2024-01-08T08:51,28.9,41.44,4.6
600,343,2024-04-10T06:00,2024-04-10T06:23,8.5,14.8,4.7
601,286,2024-03-19T18:05,2024-03-19T18:25,13.4,19.74,4.4
602,87,2024-04-07T13:43,2024-04-07T14:33,21.1,32.71,4.8
603,113,2024-03-24T19:32,2024-03-24T19:38,2.3,5.43,4.4
604,115,2024-04-05T18:31,2024-04-05T19:19,29.2,41.32,3.5
605,361,2024-03-02T15:32,2024-03-02T16:14,25.8,36.68,4.7
606,318,2024-01-13T17:15,2024-01-13T17:43,11.2,18.52,4.0
607,34,2024-01-16T10:46,2024-01-16T11:17,14.9,23.04,4.4
608,28,2024-02-26T18:29,2024-02-26T19:21,29,41.7,4.4
609,208,2024-02-24T07:44,2024-02-24T08:26,20.3,30.63,4.0
610,44,2024-01-11T19:35,2024-01-11T20:30,36.1,49.96,3.6
611,268,2024-03-26T18:29,2024-03-26T19:23,19.5,31.55,3.5
612,43,2024-04-13T13:29,2024-04-13T14:16,31.8,44.03,3.3
613,213,2024-03-14T12:57,2024-03-14T13:24,11.8,19.03,4.7
614,173,2024-01-29T07:12,2024-01-29T08:01,30.2,42.57,3.0
615,97,2024-04-29T13:34,2024-04-29T14:14,27.4,38.14,4.7
616,157,2024-03-30T21:38,2024-03-30T22:01,11.2,17.77,4.9
617,177,2024-04-26T15:33,2024-04-26T15:41,4.5,8.15,3.6
618,132,2024-01-08T12:53,2024-01-08T13:16,10.8,17.33,4.4
619,242,2024-03-26T17:23,2024-03-26T17:48,8.5,15.1,3.5
620,328,2024-02-04T09:55,2024-02-04T10:41,28.7,40.47,5.0
621,275,2024-02-29T16:10,2024-02-29T16:19,4.3,8.08,3.6
622,13,2024-03-21T17:00,2024-03-21T17:42,18.7,28.87,3.5
623,339,2024-03-13T10:35,2024-03-13T10:52,5.8,10.93,4.1
624,232,2024-01-01T17:03,2024-01-01T17:44,14,23.55,3.5
625,39,2024-01-18T07:44,2024-01-18T08:22,21.4,31.24,3.2
626,133,2024-03-10T16:42,2024-03-10T16:56,4.3,8.83,3.9
627,34,2024-01-07T18:14,2024-01-07T18:19,3,6.05,3.2
628,36,2024-01-06T10:25,2024-01-06T10:49,10.2,16.82,3.9
629,170,2024-03-16T11:05,2024-03-16T11:19,5.4,10.04,3.5
630,24,2024-04-27T12:43,2024-04-27T13:16,10.1,18.06,4.4
631,101,2024-03-02T20:46,2024-03-02T21:33,29.3,41.28,3.1
632,205,2024-03-30T11:08,2024-03-30T11:28,6.4,12.04,3.1
633,365,2024-04-26T19:48,2024-04-26T20:17,11.1,18.56,4.7
634,50,2024-01-11T13:53,2024-01-11T14:39,31.9,43.99,4.9
635,389,2024-03-28T07:42,2024-03-28T07:47,1.8,4.73,4.5
636,325,2024-02-29T19:46,2024-02-29T20:08,6.8,12.78,4.5
637,382,2024-04-22T21:07,2024-04-22T22:02,19.7,31.92,4.5
638,45,2024-01-12T09:20,2024-01-12T09:48,9.4,16.54,3.1
639,197,2024-04-10T07:33,2024-04-10T07:55,12.7,19.27,3.4
640,157,2024-01-01T09:58,2024-01-01T10:37,27.1,37.66,5.0
641,320,2024-02-02T09:38,2024-02-02T10:06,11.4,18.74,3.8
642,179,2024-01-15T08:32,2024-01-15T09:08,24.9,34.79,3.1
643,265,2024-01-25T10:12,2024-01-25T10:46,16.6,25.36,3.2
644,114,2024-04-01T06:27,2024-04-01T07:07,16.7,26.37,3.0
645,130,2024-03-24T10:17,2024-03-24T11:10,34.5,47.9,4.4
646,48,2024-03-31T15:29,2024-03-31T15:38,4.1,7.86,4.2
647,398,2024-01-19T15:28,2024-01-19T15:51,14.3,21.18,4.4
648,365,2024-04-14T14:00,2024-04-14T14:32,22.4,31.44,3.4
649,344,2024-04-02T10:43,2024-04-02T11:37,33.1,46.51,3.8
650,386,2024-03-24T20:49,2024-03-24T20:55,2.4,5.54,3.8
651,312,2024-02-21T07:43,2024-02-21T08:03,10.3,16.33,3.9
652,160,2024-01-25T14:08,2024-01-25T14:41,16.3,24.88,4.2
653,41,2024-03-04T19:45,2024-03-04T19:58,8.1,12.86,4.4
654,211,2024-04-14T11:29,2024-04-14T12:04,16,24.85,4.1
655,103,2024-03-01T06:27,2024-03-01T07:02,14.1,22.76,4.5
656,183,2024-04-13T12:55,2024-04-13T13:31,21.5,31.05,4.9
657,23,2024-04-26T18:30,2024-04-26T18:44,5.9,10.59,3.4
658,181,2024-03-31T14:59,2024-03-31T15:22,14.2,21.07,4.5
659,346,2024-03-29T09:37,2024-03-29T10:14,20.9,30.54,3.2
660,332,2024-04-15T06:23,2024-04-15T06:32,3.1,6.76,4.4
661,29,2024-02-05T20:53,2024-02-05T21:41,30.1,42.31,3.2
662,194,2024-01-04T10:58,2024-01-04T11:28,13.9,21.79,4.7
663,214,2024-02-02T13:02,2024-02-02T13:22,13.5,19.85,3.5
664,117,2024-02-14T13:44,2024-02-14T14:27,24,34.85,4.6
665,365,2024-01-08T10:12,2024-01-08T10:50,22.4,32.34,4.8
666,393,2024-03-15T10:57,2024-03-15T11:44,24,35.45,4.6
667,25,2024-04-06T05:44,2024-04-06T06:02,7.2,12.62,3.6
668,90,2024-04-18T11:31,2024-04-18T11:58,8.5,15.4,4.1
669,366,2024-01-06T18:24,2024-01-06T19:01,25.5,35.6,4.9
670,14,2024-04-20T05:28,2024-04-20T06:08,24.3,34.73,3.2
671,212,2024-01-17T08:08,2024-01-17T08:51,16.6,26.71,3.9
672,297,2024-01-19T18:55,2024-01-19T19:33,12.7,21.67,3.9
673,77,2024-04-26T14:39,2024-04-26T15:12,22.1,31.26,3.2
674,45,2024-02-22T12:23,2024-02-22T12:53,15.2,23.22,3.5
675,320,2024-03-09T19:31,2024-03-09T20:06,17.9,26.94,3.9
676,154,2024-04-27T17:22,2024-04-27T18:02,23.5,33.85,3.3
677,360,2024-04-29T20:09,2024-04-29T20:25,5.9,10.89,4.5
678,119,2024-03-27T09:27,2024-03-27T09:49,7,13,4.0
679,29,2024-01-05T08:11,2024-01-05T08:48,19.9,29.44,3.3
680,152,2024-03-25T21:12,2024-03-25T22:06,29,42,4.6
681,234,2024-01-16T15:22,2024-01-16T15:43,10.5,16.7,3.0
682,29,2024-03-10T18:07,2024-03-10T18:20,4.5,8.9,3.6
683,196,2024-01-22T11:08,2024-01-22T11:25,6.6,11.81,4.4
684,183,2024-04-02T16:03,2024-04-02T16:48,18.8,29.43,4.0
685,228,2024-02-12T06:56,2024-02-12T07:30,21.8,31.08,4.2
686,265,2024-03-15T21:32,2024-03-15T22:21,18.7,29.92,4.6
687,330,2024-01-10T09:35,2024-01-10T10:05,13.9,21.79,4.0
688,89,2024-03-25T14:59,2024-03-25T15:14,4.6,9.31,4.0
689,165,2024-03-10T20:22,2024-03-10T21:16,25.2,37.82,3.8
690,381,2024-01-15T16:59,2024-01-15T17:19,7.7,13.47,3.7
691,84,2024-04-23T13:59,2024-04-23T14:21,8.3,14.43,3.3
692,47,2024-02-13T15:30,2024-02-13T15:59,18.7,26.92,3.2
693,172,2024-02-20T18:57,2024-02-20T19:32,20.3,29.58,3.2
694,387,2024-01-23T19:25,2024-01-23T20:12,29.4,41.39,3.3
695,380,2024-02-28T08:27,2024-02-28T08:44,8.7,14.12,3.0
696,364,2024-03-01T07:52,2024-03-01T08:25,19.4,28.29,4.0
697,114,2024-04-06T15:17,2024-04-06T15:49,18.9,27.59,3.8
698,358,2024-01-30T15:56,2024-01-30T16:02,2.6,5.76,3.3
699,153,2024-01-27T21:06,2024-01-27T21:16,3.9,7.79,4.4
700,308,2024-03-24T17:33,2024-03-24T17:49,8.8,14.08,3.8
701,253,2024-02-14T08:52,2024-02-14T09:15,9.5,15.9,3.3
702,279,2024-04-09T21:21,2024-04-09T22:10,19,30.25,3.6
703,323,2024-03-02T20:31,2024-03-02T21:01,9.5,16.95,3.7
704,359,2024-03-01T15:27,2024-03-01T15:33,3.7,6.97,3.8
705,328,2024-03-24T16:29,2024-03-24T17:03,13.3,21.73,3.8
706,108,2024-03-24T18:10,2024-03-24T18:16,4.1,7.41,3.6
707,191,2024-02-21T21:36,2024-02-21T21:51,8.4,13.49,4.7
708,287,2024-01-02T12:39,2024-01-02T12:54,4.8,9.53,3.3
709,268,2024-02-06T11:44,2024-02-06T12:25,25.6,36.31,3.1
710,66,2024-01-29T14:10,2024-01-29T14:50,23.9,34.29,3.3
711,259,2024-02-21T17:26,2024-02-21T17:33,4.7,8.22,4.0
712,255,2024-03-17T05:59,2024-03-17T06:14,5.4,10.19,4.5
713,123,2024-03-02T07:33,2024-03-02T08:04,11.3,19.08,3.7
714,351,2024-01-27T17:53,2024-01-27T18:22,15.1,22.96,4.6
715,276,2024-04-19T20:31,2024-04-19T20:44,3.9,8.24,4.8
716,145,2024-02-03T08:09,2024-02-03T08:23,5.1,9.71,3.1
717,24,2024-01-13T14:37,2024-01-13T15:11,20.3,29.43,3.7
718,280,2024-04-09T14:51,2024-04-09T15:44,33.9,47.24,3.3
719,113,2024-02-21T13:23,2024-02-21T13:45,13,19.6,3.8
720,310,2024-04-02T12:03,2024-04-02T12:20,11.1,16.76,4.7
721,164,2024-04-04T09:06,2024-04-04T09:20,9.3,14.33,3.4
722,50,2024-04-30T11:49,2024-04-30T11:55,3.9,7.19,3.8
723,253,2024-04-20T08:36,2024-04-20T09:27,31.5,44.3,4.2
724,154,2024-03-16T06:18,2024-03-16T06:47,15.3,23.18,4.9
725,11,2024-02-23T09:53,2024-02-23T10:24,16.1,24.36,4.7
726,56,2024-03-15T09:04,2024-03-15T09:27,12.8,19.53,4.6
727,221,2024-04-05T19:13,2024-04-05T19:33,8.2,14.02,3.7
728,64,2024-01-25T19:34,2024-01-25T19:53,11.7,17.72,4.7
729,107,2024-03-14T08:03,2024-03-14T08:43,14.6,24.06,3.4
730,31,2024-02-10T16:41,2024-02-10T16:50,6.1,10.06,3.0
731,216,2024-03-16T07:25,2024-03-16T07:36,5.3,9.48,4.9
732,325,2024-03-18T20:35,2024-03-18T21:20,19.4,30.09,3.4
733,260,2024-03-12T05:43,2024-03-12T06:05,9.9,16.19,4.0
734,139,2024-02-07T21:28,2024-02-07T22:05,18.1,27.46,3.4
735,264,2024-01-14T14:36,2024-01-14T15:03,10.1,17.16,4.8
736,360,2024-01-16T09:10,2024-01-16T09:20,3.6,7.46,3.1
737,354,2024-02-27T10:41,2024-02-27T10:57,8.6,13.86,3.7
738,329,2024-03-28T18:18,2024-03-28T18:24,2,5.1,3.7
