session_id,date,device,step,ts_offset_s
561,2024-05-12,ios,cart,40
561,2024-05-12,ios,checkout,118
562,2024-07-20,ios,view,0
563,2024-06-24,android,view,0
563,2024-06-24,android,cart,51
564,2024-06-29,ios,view,0
565,2024-07-04,web,view,0
566,2024-05-11,ios,view,0
566,2024-05-11,ios,cart,15
567,2024-03-04,ios,view,0
567,2024-03-04,ios,cart,57
568,2024-04-24,ios,view,0
569,2024-07-19,web,view,0
570,2024-06-26,ios,view,0
571,2024-02-06,android,view,0
572,2024-05-04,android,view,0
572,2024-05-04,android,cart,79
573,2024-01-20,android,view,0
573,2024-01-20,android,cart,21
574,2024-05-07,ios,view,0
575,2024-01-20,web,view,0
575,2024-01-20,web,cart,41
576,2024-05-08,android,view,0
576,2024-05-08,android,cart,81
577,2024-08-17,web,view,0
578,2024-07-20,web,view,0
579,2024-06-06,ios,view,0
580,2024-01-22,ios,view,0
580,2024-01-22,ios,cart,43
581,2024-06-21,ios,view,0
582,2024-08-09,android,view,0
583,2024-04-08,android,view,0
583,2024-04-08,android,cart,26
584,2024-02-23,web,view,0
584,2024-02-23,web,cart,77
584,2024-02-23,web,checkout,110
585,2024-01-12,android,view,0
585,2024-01-12,android,cart,83
586,2024-06-07,ios,view,0
587,2024-08-23,web,view,0
588,2024-06-29,ios,view,0
588,2024-06-29,ios,cart,87
589,2024-01-14,web,view,0
590,2024-04-01,ios,view,0
590,2024-04-01,ios,cart,59
590,2024-04-01,ios,checkout,174
591,2024-04-22,ios,view,0
591,2024-04-22,ios,cart,76
592,2024-07-20,ios,view,0
593,2024-02-20,web,view,0
594,2024-04-27,ios,view,0
595,2024-01-16,android,view,0
595,2024-01-16,android,cart,47
596,2024-02-08,android,view,0
597,2024-08-10,ios,view,0
598,2024-03-10,ios,view,0
599,2024-07-16,web,view,0
600,2024-02-16,web,view,0
601,2024-08-26,ios,view,0
601,2024-08-26,ios,cart,71
602,2024-06-17,web,view,0
603,2024-05-22,web,view,0
603,2024-05-22,web,cart,18
604,2024-01-26,web,view,0
604,2024-01-26,web,cart,70
605,2024-03-31,ios,view,0
605,2024-03-31,ios,cart,84
606,2024-03-30,web,view,0
606,2024-03-30,web,cart,22
607,2024-07-21,web,view,0
607,2024-07-21,web,cart,39
608,2024-02-02,android,view,0
609,2024-02-15,ios,view,0
610,2024-01-07,web,view,0
611,2024-07-19,web,view,0
612,2024-07-26,ios,view,0
613,2024-01-20,ios,view,0
614,2024-08-10,android,view,0
615,2024-07-07,web,view,0
615,2024-07-07,web,cart,70
616,2024-01-30,ios,view,0
616,2024-01-30,ios,cart,75
617,2024-06-08,web,view,0
617,2024-06-08,web,cart,87
617,2024-06-08,web,checkout,40
618,2024-03-10,android,view,0
619,2024-08-20,web,view,0
620,2024-04-30,web,view,0
621,2024-02-28,android,view,0
621,2024-02-28,android,cart,44
622,2024-07-14,android,view,0
622,2024-07-14,android,cart,50
623,2024-05-12,android,view,0
624,2024-03-15,ios,view,0
625,2024-08-20,web,view,0
625,2024-08-20,web,cart,80
626,2024-03-07,ios,view,0
627,2024-05-02,android,view,0
627,2024-05-02,android,cart,11
628,2024-01-05,android,view,0
628,2024-01-05,android,cart,64
629,2024-04-18,ios,view,0
629,2024-04-18,ios,cart,70
630,2024-08-05,android,view,0
630,2024-08-05,android,cart,68
631,2024-03-04,web,view,0
632,2024-04-18,web,view,0
633,2024-03-26,android,view,0
633,2024-03-26,android,cart,44
634,2024-02-24,android,view,0
634,2024-02-24,android,cart,52
635,2024-04-14,ios,view,0
636,2024-01-09,ios,view,0
636,2024-01-09,ios,cart,54
637,2024-04-20,android,view,0
638,2024-08-08,android,view,0
639,2024-04-15,android,view,0
639,2024-04-15,android,cart,16
640,2024-05-03,ios,view,0
640,2024-05-03,ios,cart,62
641,2024-01-18,android,view,0
641,2024-01-18,android,cart,16
641,2024-01-18,android,checkout,68
642,2024-05-16,android,view,0
642,2024-05-16,android,cart,14
642,2024-05-16,android,checkout,56
643,2024-04-08,ios,view,0
644,2024-03-09,web,view,0
644,2024-03-09,web,cart,84
644,2024-03-09,web,checkout,154
645,2024-01-19,web,view,0
646,2024-07-17,web,view,0
647,2024-07-13,web,view,0
648,2024-07-18,android,view,0
649,2024-08-11,ios,view,0
649,2024-08-11,ios,cart,77
650,2024-04-05,android,view,0
651,2024-07-23,ios,view,0
652,2024-03-21,web,view,0
652,2024-03-21,web,cart,25
653,2024-05-27,web,view,0
653,2024-05-27,web,cart,60
654,2024-04-03,ios,view,0
655,2024-06-25,ios,view,0
655,2024-06-25,ios,cart,21
656,2024-07-19,web,view,0
657,2024-03-13,android,view,0
657,2024-03-13,android,cart,29
657,2024-03-13,android,checkout,42
658,2024-04-10,android,view,0
658,2024-04-10,android,cart,74
659,2024-02-08,android,view,0
659,2024-02-08,android,cart,48
660,2024-03-31,ios,view,0
660,2024-03-31,ios,cart,49
661,2024-01-01,web,view,0
662,2024-05-01,android,view,0
662,2024-05-01,android,cart,56
663,2024-01-26,ios,view,0
664,2024-01-05,ios,view,0
664,2024-01-05,ios,cart,83
665,2024-03-13,web,view,0
666,2024-04-02,web,view,0
666,2024-04-02,web,cart,60
667,2024-03-02,android,view,0
668,2024-07-26,ios,view,0
668,2024-07-26,ios,cart,70
669,2024-07-17,ios,view,0
670,2024-02-23,ios,view,0
671,2024-06-11,web,view,0
672,2024-08-08,ios,view,0
673,2024-02-14,ios,view,0
673,2024-02-14,ios,cart,40
673,2024-02-14,ios,checkout,142
674,2024-04-19,ios,view,0
675,2024-03-29,web,view,0
676,2024-04-28,android,view,0
677,2024-01-03,ios,view,0
677,2024-01-03,ios,cart,76
678,2024-04-27,ios,view,0
679,2024-02-27,ios,view,0
679,2024-02-27,ios,cart,36
679,2024-02-27,ios,checkout,66
680,2024-03-11,ios,view,0
681,2024-08-03,ios,view,0
682,2024-02-06,web,view,0
683,2024-06-15,web,view,0
683,2024-06-15,web,cart,60
683,2024-06-15,web,checkout,118
684,2024-03-22,android,view,0
684,2024-03-22,android,cart,77
685,2024-08-01,ios,view,0
686,2024-05-10,android,view,0
686,2024-05-10,android,cart,54
686,2024-05-10,android,checkout,104
687,2024-01-22,android,view,0
688,2024-03-12,ios,view,0
689,2024-06-02,android,view,0
689,2024-06-02,android,cart,11
690,2024-03-06,android,view,0
691,2024-08-10,web,view,0
691,2024-08-10,web,cart,82
692,2024-03-09,ios,view,0
692,2024-03-09,ios,cart,65
693,2024-05-25,web,view,0
693,2024-05-25,web,cart,17
694,2024-05-09,android,view,0
694,2024-05-09,android,cart,52
695,2024-03-08,android,view,0
696,2024-03-07,ios,view,0
696,2024-03-07,ios,cart,29
696,2024-03-07,ios,checkout,100
697,2024-05-02,android,view,0
697,2024-05-02,android,cart,87
698,2024-07-12,android,view,0
698,2024-07-12,android,cart,51
698,2024-07-12,android,checkout,116
699,2024-08-09,android,view,0
699,2024-08-09,android,cart,90
700,2024-08-27,android,view,0
701,2024-06-10,android,view,0
701,2024-06-10,android,cart,62
702,2024-02-29,ios,view,0
703,2024-01-05,web,view,0
703,2024-01-05,web,cart,59
704,2024-08-04,android,view,0
704,2024-08-04,android,cart,48
705,2024-02-29,ios,view,0
705,2024-02-29,ios,cart,71
705,2024-02-29,ios,checkout,32
706,2024-04-12,web,view,0
707,2024-01-13,ios,view,0
708,2024-01-30,android,view,0
709,2024-06-21,ios,view,0
709,2024-06-21,ios,cart,63
710,2024-08-09,web,view,0
710,2024-08-09,web,cart,89
711,2024-01-11,web,view,0
712,2024-03-10,ios,view,0
713,2024-01-04,web,view,0
714,2024-02-28,android,view,0
714,2024-02-28,android,cart,87
714,2024-02-28,android,checkout,46
714,2024-02-28,android,payment,117
715,2024-01-19,android,view,0
716,2024-03-08,web,view,0
717,2024-05-31,web,view,0
717,2024-05-31,web,cart,23
718,2024-07-29,ios,view,0
719,2024-01-27,android,view,0
719,2024-01-27,android,cart,66
720,2024-02-20,android,view,0
721,2024-01-23,web,view,0
721,2024-01-23,web,cart,41
722,2024-04-23,web,view,0
722,2024-04-23,web,cart,30
723,2024-08-18,android,view,0
724,2024-01-06,web,view,0
724,2024-01-06,web,cart,60
725,2024-03-19,ios,view,0
726,2024-01-08,ios,view,0
726,2024-01-08,ios,cart,62
727,2024-05-17,ios,view,0
727,2024-05-17,ios,cart,40
728,2024-04-15,android,view,0
728,2024-04-15,android,cart,69
729,2024-02-04,ios,view,0
729,2024-02-04,ios,cart,34
729,2024-02-04,ios,checkout,122
730,2024-03-26,ios,view,0
731,2024-04-22,android,view,0
731,2024-04-22,android,cart,88
731,2024-04-22,android,checkout,52
731,2024-04-22,android,payment,180
732,2024-02-20,web,view,0
733,2024-01-05,ios,view,0
733,2024-01-05,ios,cart,49
733,2024-01-05,ios,checkout,122
734,2024-01-24,android,view,0
734,2024-01-24,android,cart,89
735,2024-02-01,ios,view,0
736,2024-01-28,web,view,0
737,2024-05-20,ios,view,0
738,2024-02-27,web,view,0
738,2024-02-27,web,cart,74
738,2024-02-27,web,checkout,82
739,2024-02-05,ios,view,0
740,2024-06-09,web,view,0
740,2024-06-09,web,cart,61
741,2024-05-14,ios,view,0
741,2024-05-14,ios,cart,71
742,2024-02-05,ios,view,0
742,2024-02-05,ios,cart,86
743,2024-04-12,android,view,0
744,2024-06-05,android,view,0
745,2024-03-08,web,view,0
745,2024-03-08,web,cart,75
746,2024-07-27,web,view,0
747,2024-01-06,ios,view,0
748,2024-06-14,android,view,0
748,2024-06-14,android,cart,51
749,2024-01-31,android,view,0
749,2024-01-31,android,cart,90
749,2024-01-31,android,checkout,40
750,2024-05-06,android,view,0
751,2024-01-28,ios,view,0
751,2024-01-28,ios,cart,21
751,2024-01-28,ios,checkout,140
752,2024-08-25,web,view,0
752,2024-08-25,web,cart,19
753,2024-03-01,web,view,0
754,2024-04-24,web,view,0
755,2024-05-12,ios,view,0
756,2024-01-24,ios,view,0
757,2024-03-13,android,view,0
758,2024-03-11,web,view,0
759,2024-08-28,web,view,0
759,2024-08-28,web,cart,77
760,2024-06-09,web,view,0
761,2024-08-14,android,view,0
761,2024-08-14,android,cart,61
761,2024-08-14,android,checkout,40
762,2024-02-27,android,view,0
763,2024-02-08,ios,view,0
764,2024-07-10,android,view,0
764,2024-07-10,android,cart,41
764,2024-07-10,android,checkout,116
765,2024-04-25,android,view,0
766,2024-03-12,android,view,0
767,2024-07-19,android,view,0
767,2024-07-19,android,cart,73
767,2024-07-19,android,checkout,108
768,2024-01-12,web,view,0
769,2024-02-27,ios,view,0
770,2024-03-16,web,view,0
770,2024-03-16,web,cart,20
771,2024-06-26,ios,view,0
772,2024-06-05,ios,view,0
773,2024-02-02,ios,view,0
773,2024-02-02,ios,cart,50
774,2024-08-22,android,view,0
775,2024-06-03,android,view,0
776,2024-01-18,ios,view,0
776,2024-01-18,ios,cart,72
776,2024-01-18,ios,checkout,52
777,2024-04-13,ios,view,0
777,2024-04-13,ios,cart,50
778,2024-06-08,android,view,0
779,2024-01-28,android,view,0
779,2024-01-28,android,cart,52
780,2024-05-14,ios,view,0
781,2024-05-23,web,view,0
781,2024-05-23,web,cart,87
782,2024-08-09,android,view,0
783,2024-02-25,web,view,0
783,2024-02-25,web,cart,85
784,2024-04-26,ios,view,0
785,2024-03-05,web,view,0
785,2024-03-05,web,cart,20
786,2024-07-24,ios,view,0
787,2024-07-01,web,view,0
788,2024-05-10,ios,view,0
788,2024-05-10,ios,cart,65
789,2024-03-13,web,view,0
789,2024-03-13,web,cart,41
789,2024-03-13,web,checkout,50
790,2024-03-30,web,view,0
790,2024-03-30,web,cart,56
791,2024-06-02,web,view,0
792,2024-06-23,web,view,0
792,2024-06-23,web,cart,57
793,2024-07-07,android,view,0
793,2024-07-07,android,cart,37
794,2024-03-10,android,view,0
795,2024-05-06,web,view,0
796,2024-06-20,ios,view,0
797,2024-08-21,android,view,0
798,2024-01-07,android,view,0
798,2024-01-07,android,cart,45
799,2024-03-09,ios,view,0
799,2024-03-09,ios,cart,52
800,2024-04-21,ios,view,0
800,2024-04-21,ios,cart,38
801,2024-03-13,ios,view,0
801,2024-03-13,ios,cart,37
802,2024-07-21,ios,view,0
803,2024-06-15,ios,view,0
803,2024-06-15,ios,cart,80
803,2024-06-15,ios,checkout,38
804,2024-05-28,web,view,0
804,2024-05-28,web,cart,58
805,2024-07-10,ios,view,0
806,2024-05-24,web,view,0
807,2024-01-26,android,view,0
807,2024-01-26,android,cart,83
807,2024-01-26,android,checkout,76
808,2024-05-03,ios,view,0
808,2024-05-03,ios,cart,77
808,2024-05-03,ios,checkout,136
809,2024-07-04,android,view,0
809,2024-07-04,android,cart,33
809,2024-07-04,android,checkout,98
810,2024-04-16,ios,view,0
811,2024-06-30,web,view,0
811,2024-06-30,web,cart,39
812,2024-08-11,web,view,0
812,2024-08-11,web,cart,61
813,2024-02-05,ios,view,0
813,2024-02-05,ios,cart,51
814,2024-07-13,android,view,0
814,2024-07-13,android,cart,77
815,2024-07-13,web,view,0
815,2024-07-13,web,cart,23
816,2024-03-30,ios,view,0
816,2024-03-30,ios,cart,20
817,2024-04-19,ios,view,0
817,2024-04-19,ios,cart,61
817,2024-04-19,ios,checkout,180
818,2024-06-25,web,view,0
819,2024-04-11,android,view,0
820,2024-06-13,web,view,0
820,2024-06-13,web,cart,54
820,2024-06-13,web,checkout,120
821,2024-02-29,android,view,0
822,2024-03-16,ios,view,0
822,2024-03-16,ios,cart,75
823,2024-04-04,web,view,0
824,2024-07-19,ios,view,0
825,2024-02-02,ios,view,0
826,2024-08-24,ios,view,0
827,2024-05-10,ios,view,0
827,2024-05-10,ios,cart,89
828,2024-02-25,ios,view,0
829,2024-05-22,android,view,0
829,2024-05-22,android,cart,76
829,2024-05-22,android,checkout,140
830,2024-08-19,android,view,0
831,2024-08-26,android,view,0
832,2024-08-27,ios,view,0
833,2024-01-24,web,view,0
833,2024-01-24,web,cart,58
833,2024-01-24,web,checkout,34
834,2024-07-07,web,view,0
835,2024-02-10,ios,view,0
835,2024-02-10,ios,cart,55
836,2024-07-26,web,view,0
837,2024-05-19,web,view,0
837,2024-05-19,web,cart,39
838,2024-08-21,ios,view,0
838,2024-08-21,ios,cart,26
839,2024-06-30,ios,view,0
840,2024-04-03,ios,view,0
841,2024-02-18,web,view,0
841,2024-02-18,web,cart,77
842,2024-08-03,web,view,0
842,2024-08-03,web,cart,40
843,2024-04-01,android,view,0
844,2024-05-17,ios,view,0
844,2024-05-17,ios,cart,86
845,2024-08-06,web,view,0
845,2024-08-06,web,cart,60
845,2024-08-06,web,checkout,116
846,2024-05-25,android,view,0
847,2024-01-20,ios,view,0
847,2024-01-20,ios,cart,77
848,2024-04-28,ios,view,0
848,2024-04-28,ios,cart,80
848,2024-04-28,ios,checkout,164
849,2024-04-20,android,view,0
849,2024-04-20,android,cart,31
849,2024-04-20,android,checkout,102
850,2024-06-10,android,view,0
851,2024-05-23,ios,view,0
852,2024-04-11,ios,view,0
852,2024-04-11,ios,cart,77
853,2024-04-06,ios,view,0
853,2024-04-06,ios,cart,17
854,2024-03-25,ios,view,0
854,2024-03-25,ios,cart,26
854,2024-03-25,ios,checkout,34
855,2024-07-09,web,view,0
856,2024-02-20,ios,view,0
857,2024-01-08,ios,view,0
858,2024-01-30,web,view,0
859,2024-05-26,web,view,0
859,2024-05-26,web,cart,61
860,2024-03-27,android,view,0
861,2024-01-02,android,view,0
861,2024-01-02,android,cart,89
862,2024-02-29,web,view,0
862,2024-02-29,web,cart,70
862,2024-02-29,web,checkout,24
863,2024-01-30,ios,view,0
863,2024-01-30,ios,cart,64
864,2024-03-14,web,view,0
864,2024-03-14,web,cart,53
865,2024-06-14,android,view,0
866,2024-07-06,ios,view,0
866,2024-07-06,ios,cart,77
867,2024-04-22,ios,view,0
868,2024-05-11,android,view,0
868,2024-05-11,android,cart,81
869,2024-04-29,web,view,0
870,2024-02-17,web,view,0
871,2024-06-20,android,view,0
872,2024-01-21,ios,view,0
873,2024-03-25,ios,view,0
874,2024-02-05,ios,view,0
874,2024-02-05,ios,cart,46
875,2024-06-30,ios,view,0
875,2024-06-30,ios,cart,58
876,2024-03-02,web,view,0
877,2024-01-16,web,view,0
877,2024-01-16,web,cart,86
878,2024-04-08,ios,view,0
879,2024-06-06,ios,view,0
879,2024-06-06,ios,cart,42
880,2024-07-21,ios,view,0
880,2024-07-21,ios,cart,43
880,2024-07-21,ios,checkout,74
881,2024-07-26,android,view,0
882,2024-01-04,ios,view,0
883,2024-03-24,android,view,0
883,2024-03-24,android,cart,72
884,2024-05-16,android,view,0
885,2024-08-06,ios,view,0
885,2024-08-06,ios,cart,21
885,2024-08-06,ios,checkout,22
886,2024-05-08,web,view,0
886,2024-05-08,web,cart,14
887,2024-06-11,ios,view,0
888,2024-04-26,ios,view,0
889,2024-07-03,web,view,0
890,2024-04-29,web,view,0
890,2024-04-29,web,cart,54
891,2024-01-10,web,view,0
892,2024-02-19,android,view,0
893,2024-02-19,ios,view,0
893,2024-02-19,ios,cart,59
893,2024-02-19,ios,checkout,176
894,2024-05-13,android,view,0
894,2024-05-13,android,cart,71
895,2024-01-31,ios,view,0
895,2024-01-31,ios,cart,18
896,2024-08-19,android,view,0
897,2024-02-12,android,view,0
898,2024-04-21,web,view,0
898,2024-04-21,web,cart,63
899,2024-02-28,web,view,0
899,2024-02-28,web,cart,59
900,2024-06-11,web,view,0
900,2024-06-11,web,cart,41
901,2024-06-28,web,view,0
902,2024-01-24,ios,view,0
903,2024-06-27,android,view,0
904,2024-04-03,ios,view,0
904,2024-04-03,ios,cart,67
904,2024-04-03,ios,checkout,174
905,2024-07-28,web,view,0
906,2024-07-21,android,view,0
907,2024-04-22,web,view,0
907,2024-04-22,web,cart,14
907,2024-04-22,web,checkout,26
908,2024-07-22,web,view,0
908,2024-07-22,web,cart,54
908,2024-07-22,web,checkout,44
909,2024-02-23,android,view,0
910,2024-02-15,ios,view,0
910,2024-02-15,ios,cart,46
911,2024-01-09,ios,view,0
911,2024-01-09,ios,cart,30
911,2024-01-09,ios,checkout,132
912,2024-08-15,web,view,0
912,2024-08-15,web,cart,75
913,2024-01-25,android,view,0
913,2024-01-25,android,cart,90
913,2024-01-25,android,checkout,174
914,2024-08-02,android,view,0
915,2024-02-25,web,view,0
916,2024-02-18,web,view,0
916,2024-02-18,web,cart,46
917,2024-06-15,ios,view,0
917,2024-06-15,ios,cart,42
917,2024-06-15,ios,checkout,90
917,2024-06-15,ios,payment,222
918,2024-02-28,ios,view,0
918,2024-02-28,ios,cart,88
919,2024-07-29,web,view,0
920,2024-07-27,android,view,0
921,2024-01-30,web,view,0
922,2024-01-28,android,view,0
923,2024-07-14,android,view,0
924,2024-05-30,web,view,0
925,2024-02-29,android,view,0
925,2024-02-29,android,cart,20
926,2024-02-22,android,view,0
927,2024-03-07,web,view,0
927,2024-03-07,web,cart,62
927,2024-03-07,web,checkout,104
928,2024-08-28,web,view,0
929,2024-06-17,web,view,0
929,2024-06-17,web,cart,10
930,2024-01-20,web,view,0
931,2024-07-26,web,view,0
931,2024-07-26,web,cart,66
931,2024-07-26,web,checkout,20
932,2024-07-28,ios,view,0
932,2024-07-28,ios,cart,79
932,2024-07-28,ios,checkout,116
933,2024-04-03,ios,view,0
933,2024-04-03,ios,cart,45
933,2024-04-03,ios,checkout,174
934,2024-03-30,ios,view,0
934,2024-03-30,ios,cart,45
934,2024-03-30,ios,checkout,52
935,2024-01-10,ios,view,0
935,2024-01-10,ios,cart,47
935,2024-01-10,ios,checkout,26
936,2024-01-23,ios,view,0
937,2024-08-25,android,view,0
937,2024-08-25,android,cart,18
938,2024-04-20,android,view,0
938,2024-04-20,android,cart,90
939,2024-02-01,android,view,0
940,2024-01-06,web,view,0
941,2024-03-31,android,view,0
941,2024-03-31,android,cart,67
942,2024-01-27,android,view,0
943,2024-02-29,web,view,0
944,2024-02-04,web,view,0
945,2024-05-13,android,view,0
946,2024-07-01,ios,view,0
946,2024-07-01,ios,cart,46
946,2024-07-01,ios,checkout,52
947,2024-08-23,ios,view,0
948,2024-03-26,web,view,0
948,2024-03-26,web,cart,60
949,2024-07-06,web,view,0
950,2024-01-07,web,view,0
950,2024-01-07,web,cart,21
950,2024-01-07,web,checkout,84
951,2024-04-25,web,view,0
952,2024-04-17,web,view,0
952,2024-04-17,web,cart,20
953,2024-08-19,android,view,0
953,2024-08-19,android,cart,57
954,2024-01-13,ios,view,0
955,2024-08-13,web,view,0
956,2024-05-12,web,view,0
956,2024-05-12,web,cart,53
957,2024-03-31,web,view,0
958,2024-06-23,web,view,0
959,2024-04-12,web,view,0
959,2024-04-12,web,cart,86
960,2024-05-19,ios,view,0
961,2024-03-20,web,view,0
962,2024-08-23,web,view,0
962,2024-08-23,web,cart,87
963,2024-04-24,web,view,0
964,2024-03-18,web,view,0
965,2024-03-08,ios,view,0
965,2024-03-08,ios,cart,36
966,2024-04-17,web,view,0
967,2024-08-17,web,view,0
968,2024-02-04,web,view,0
968,2024-02-04,web,cart,26
969,2024-04-02,android,view,0
969,2024-04-02,android,cart,70
970,2024-07-12,web,view,0
971,2024-06-29,android,view,0
971,2024-06-29,android,cart,10
971,2024-06-29,android,checkout,70
972,2024-01-02,web,view,0
973,2024-07-19,web,view,0
973,2024-07-19,web,cart,43
974,2024-06-07,android,view,0
974,2024-06-07,android,cart,65
975,2024-03-29,ios,view,0
975,2024-03-29,ios,cart,50
975,2024-03-29,ios,checkout,126
976,2024-02-29,ios,view,0
977,2024-05-07,web,view,0
978,2024-03-09,ios,view,0
979,2024-07-05,web,view,0
979,2024-07-05,web,cart,86
979,2024-07-05,web,checkout,88
980,2024-07-03,android,view,0
981,2024-01-26,web,view,0
982,2024-04-01,web,view,0
982,2024-04-01,web,cart,67
982,2024-04-01,web,checkout,112
983,2024-02-04,ios,view,0
984,2024-05-06,web,view,0
984,2024-05-06,web,cart,44
985,2024-05-25,web,view,0
986,2024-07-10,ios,view,0
987,2024-04-19,web,view,0
987,2024-04-19,web,cart,10
988,2024-07-30,ios,view,0
989,2024-06-04,web,view,0
989,2024-06-04,web,cart,45
990,2024-01-28,web,view,0
991,2024-06-02,android,view,0
992,2024-07-11,web,view,0
992,2024-07-11,web,cart,24
993,2024-04-06,android,view,0
994,2024-01-15,ios,view,0
994,2024-01-15,ios,cart,45
995,2024-06-12,ios,view,0
995,2024-06-12,ios,cart,73
996,2024-02-21,android,view,0
997,2024-06-15,android,view,0
998,2024-08-16,ios,view,0
999,2024-06-03,ios,view,0
1000,2024-03-11,android,view,0
1000,2024-03-11,android,cart,22
1001,2024-08-26,web,view,0
1002,2024-02-10,ios,view,0
1002,2024-02-10,ios,cart,29
1003,2024-07-07,web,view,0
1003,2024-07-07,web,cart,77
1003,2024-07-07,web,checkout,92
1003,2024-07-07,web,payment,90
1004,2024-08-18,ios,view,0
1004,2024-08-18,ios,cart,75
1005,2024-05-05,android,view,0
1005,2024-05-05,android,cart,10
1005,2024-05-05,android,checkout,74
1006,2024-01-03,ios,view,0
1006,2024-01-03,ios,cart,18
