date,store,category,units,unit_price,discount_pct,payment_method
2024-02-09,Ikeja,Pots,5,3000,0,card
2024-02-09,Ikeja,Tools,1,8000,0,cash
2024-02-09,Lekki,Tools,6,8000,0,card
2024-02-09,Lekki,Furniture,6,26000,0.1,card
2024-02-09,Yaba,Other,3,1500,0.05,cash
2024-02-09,Yaba,Soil,1,2200,0,card
2024-02-09,Surulere,Other,4,1500,0.05,card
2024-02-09,Surulere,Tools,5,8000,0,transfer
2024-02-09,Ajah,Soil,4,2200,0.05,card
2024-02-09,Maryland,Pots,4,3000,0,cash
2024-02-09,Maryland,Pots,3,3000,0,transfer
2024-02-09,Marylnd,Plants,5,4500,0,transfer
2024-02-10,Ikeja,Pots,3,3000,0,card
2024-02-10,Lekki,Pots,1,3000,0.35,cash
2024-02-10,Lekki,Pots,6,3000,0.1,transfer
2024-02-10,Yaba,Pots,5,3000,0,card
2024-02-10,Surulere,Furniture,1,26000,0.1,card
2024-02-10,Ajah,Tools,2,8000,0.05,transfer
2024-02-10,Ajah,Furniture,6,26000,0.05,cash
2024-02-10,Ajah,Plants,1,4500,0.1,card
2024-02-10,Maryland,Other,4,1500,0.1,card
2024-02-11,Ikeja,Plants,2,4500,0.1,transfer
2024-02-11,Ikeja,Plants,3,,0,cash
2024-02-11,Ikeja,Furniture,2,26000,0,card
2024-02-11,Lekki,Pots,2,3000,0,cash
2024-02-11,Yaba,Plants,2,4500,0,card
2024-02-11,Surulere,Other,3,1500,0,cash
2024-02-11,Ajah,Other,2,1500,0,card
2024-02-11,Maryland,Pots,6,3000,0.1,cash
2024-02-12,Ikeja,Plants,4,4500,0,card
2024-02-12,Ikeja,Furniture,4,26000,0,transfer
2024-02-12,Lekki,Plants,4,4500,0.35,cash
2024-02-12,Lekki,Soil,3,2200,0,card
2024-02-12,Yaba,Other,3,1500,0,cash
2024-02-12,Yaba,Furniture,4,26000,0,cash
2024-02-12,Surulere,Plants,2,4500,0,card
2024-02-12,Ajah,Plants,6,4500,0.05,transfer
2024-02-12,Ajah,Tools,0,8000,0,transfer
2024-02-12,Ajah,Plants,1,,0,cash
2024-02-12,Maryland,Furniture,3,26000,0,card
2024-02-12,Maryland,Tools,2,8000,0.1,transfer
2024-02-12,Maryland,Pots,1,3000,0,card
2024-02-13,Ikeja,Plants,5,4500,0,cash
2024-02-13,Ikeja,Plants,4,4500,0,cash
2024-02-13,Ikeja,Pots,5,3000,0,cash
2024-02-13,Lekki,Plants,4,4500,0,cash
2024-02-13,Lekki,Furniture,3,26000,0.1,transfer
2024-02-13,Yaba,Plants,3,4500,0,cash
2024-02-13,Yaba,Soil,2,2200,0,transfer
2024-02-13,Surulere,Pots,6,3000,0,cash
2024-02-13,Surulere,Pots,1,3000,0.05,transfer
2024-02-13,Surulere,Pots,6,3000,0,transfer
2024-02-13,Ajah,Pots,4,3000,0.1,cash
2024-02-13,Maryland,Other,6,1500,0,card
2024-02-14,Ikeja,Other,4,1500,0.1,cash
2024-02-14,Ikeja,Furniture,4,26000,0,transfer
2024-02-14,Lekki,Other,3,1500,0.2,cash
2024-02-14,Lekki,Furniture,2,26000,0,transfer
2024-02-14,Yaba,Plants,4,4500,0.05,card
2024-02-14,Yaba,Tools,4,8000,0,transfer
2024-02-14,Yaba,Plants,2,4500,0.1,cash
2024-02-14,Surulere,Soil,2,,0.1,transfer
2024-02-14,Surulere,Other,3,1500,0,card
2024-02-14,Ajah,Soil,3,2200,0,transfer
2024-02-14,Ajah,Tools,5,8000,0,transfer
2024-02-14,Maryland,Pots,5,3000,0.05,transfer
2024-02-14,Maryland,Other,6,1500,0.1,card
2024-02-14,Maryland,Tools,6,8000,0.05,card
2024-02-15,Ikeja,Pots,6,3000,0,cash
2024-02-15,Ikeja,Other,3,1500,0.1,transfer
2024-02-15,Ikeja,Pots,5,3000,0,cash
2024-02-15,Lekki,Other,6,1500,0,card
2024-02-15,Lekki,Tools,4,8000,0.05,card
2024-02-15,Lekki,Soil,0,3000,0,cash
2024-02-15,Lekki,Soil,0,4500,0,cash
2024-02-15,Yaba,Soil,6,2200,0,cash
2024-02-15,Surulere,Other,5,1500,0,cash
2024-02-15,Surulere,Soil,5,2200,0.05,cash
2024-02-15,Ajah,Furniture,5,26000,0.05,cash
2024-02-15,Ajah,Plants,6,4500,0.1,transfer
2024-02-15,Ajah,Pots,2,3000,0.05,cash
2024-02-15,Maryland,Plants,1,4500,0.05,cash
2024-02-15,Maryland,Plants,5,4500,0,cash
2024-02-15,Maryland,Plants,1,4500,0.05,transfer
2024-02-16,Ikeja,Other,1,1500,0,card
2024-02-16,Ikeja,Other,3,1500,0,cash
2024-02-16,Lekki,Tools,4,,0,cash
2024-02-16,Lekki,Pots,1,3000,0.05,cash
2024-02-16,Yaba,Pots,5,3000,0.1,transfer
2024-02-16,Yaba,Soil,6,2200,0.1,card
2024-02-16,Surulere,Other,2,1500,0,cash
2024-02-16,Surulere,Plants,2,4500,0,card
2024-02-16,Surulere,Tools,5,8000,0,transfer
2024-02-16,Ajah,Other,5,1500,0,card
2024-02-16,Maryland,Other,4,1500,0.1,cash
2024-02-16,Maryland,Other,3,1500,0,transfer
2024-02-16,Maryland,Tools,5,8000,0,card
2024-02-17,Ikeja,Furniture,5,26000,0,cash
2024-02-17,Ikeja,Other,1,1500,0,cash
2024-02-17,Lekki,Furniture,3,26000,0,transfer
2024-02-17,Lekki,Other,3,1500,0,transfer
2024-02-17,Lekki,Plants,2,4500,0.05,transfer
2024-02-17,Yaba,Soil,1,2200,0.1,transfer
2024-02-17,Surulere,Soil,4,2200,0.05,transfer
2024-02-17,Surulere,Pots,1,3000,0,transfer
2024-02-17,Surulere,Soil,3,2200,0,card
2024-02-17,Ajah,Furniture,1,26000,0.05,card
2024-02-17,Ajah,Plants,5,4500,0,transfer
2024-02-17,Maryland,Other,1,1500,0.05,cash
2024-02-18,Ikeja,Other,4,1500,0,card
2024-02-18,Lekki,Pots,1,3000,0,transfer
2024-02-18,Lekki,Tools,6,8000,0,card
2024-02-18,Yaba,Other,3,1500,0.05,card
2024-02-18,Yaba,Pots,1,3000,0,card
2024-02-18,Yaba,Furniture,3,26000,0,card
2024-02-18,Surulere,Furniture,4,26000,0,cash
2024-02-18,Surulere,Plants,6,,0.1,transfer
2024-02-18,Ajah,Soil,3,2200,0,transfer
2024-02-18,Maryland,Pots,1,3000,0.1,transfer
2024-02-18,Maryland,Soil,5,2200,0,card
2024-02-19,Ikeja,Soil,2,2200,0,card
2024-02-19,Ikeja,Pots,2,3000,0,card
2024-02-19,Ikeja,Tools,6,8000,0,transfer
2024-02-19,Lekki,Tools,3,8000,0,transfer
2024-02-19,Lekki,Tools,4,8000,0.35,cash
2024-02-19,Lekki,Plants,4,4500,0,card
2024-02-19,Yaba,Pots,6,3000,0,cash
2024-02-19,Yaba,Other,4,1500,0.1,transfer
2024-02-19,Surulere,Furniture,5,26000,0,card
2024-02-19,Ajah,Other,5,1500,0.1,card
2024-02-19,Maryland,Tools,4,8000,0.05,transfer
2024-02-19,Maryland,Furniture,4,26000,0.05,cash
2024-02-20,Ikeja,Furniture,1,26000,0.05,cash
2024-02-20,Ikeja,Furniture,3,26000,0.05,cash
2024-02-20,Ikeja,Pots,2,3000,0.1,transfer
2024-02-20,Lekki,Soil,3,2200,0.05,card
2024-02-20,Yaba,Plants,5,4500,0,transfer
2024-02-20,Yaba,Plants,5,4500,0,card
2024-02-20,Yaba,Furniture,5,26000,0,transfer
2024-02-20,Surulere,Furniture,3,26000,0,transfer
2024-02-20,Surulere,Pots,1,3000,0,card
2024-02-20,Surulere,Tools,4,8000,0.1,cash
2024-02-20,Ajah,Furniture,2,26000,0,transfer
2024-02-20,Maryland,Furniture,4,26000,0.05,cash
2024-02-20,Maryland,Tools,4,8000,0,transfer
2024-02-21,Ikeja,Soil,5,2200,0,card
2024-02-21,Ikeja,Soil,3,2200,0,cash
2024-02-21,Lekki,Soil,5,2200,0.35,cash
2024-02-21,Lekki,Soil,6,2200,0,card
2024-02-21,Lekki,Pots,6,3000,0.25,cash
2024-02-21,Yaba,Other,3,1500,0,transfer
2024-02-21,Yaba,Furniture,4,26000,0,card
2024-02-21,Yaba,Other,2,1500,0.1,card
2024-02-21,Surulere,Soil,5,2200,0,transfer
2024-02-21,Surulere,Plants,3,4500,0,cash
2024-02-21,Ajah,Plants,5,4500,0,cash
2024-02-21,Maryland,Other,2,1500,0,cash
2024-02-22,Ikeja,Tools,2,8000,0,transfer
2024-02-22,Ikeja,Furniture,2,26000,0,card
2024-02-22,Lekki,Pots,4,3000,0,transfer
2024-02-22,Yaba,Other,4,1500,0.1,transfer
2024-02-22,Surulere,Tools,2,8000,0.1,card
2024-02-22,Surulere,Plants,5,4500,0.1,transfer
2024-02-22,Ajah,Pots,4,3000,0.05,card
2024-02-22,Maryland,Plants,5,4500,0,cash
2024-02-23,Ikeja,Plants,6,4500,0.1,card
2024-02-23,Lekki,Pots,6,3000,0.2,cash
2024-02-23,Lekki,Plants,1,4500,0.2,cash
2024-02-23,Yaba,Tools,2,8000,0,card
2024-02-23,Yaba,Pots,5,3000,0.1,card
2024-02-23,Surulere,Other,3,1500,0,transfer
2024-02-23,Surulere,Other,3,1500,0,cash
2024-02-23,Ajah,Plants,4,4500,0.05,card
2024-02-23,Maryland,Soil,6,2200,0.1,transfer
2024-02-23,Maryland,Pots,1,3000,0,card
2024-02-24,Ikeja,Plants,2,4500,0.1,transfer
2024-02-24,Ikeja,Pots,2,3000,0.05,cash
2024-02-24,Ikeja,Plants,2,4500,0,transfer
2024-02-24,Lekki,Furniture,6,26000,0,card
2024-02-24,Lekki,Soil,2,2200,0,card
2024-02-24,Lekki,Furniture,1,26000,0,card
2024-02-24,Yaba,Soil,4,2200,0,card
2024-02-24,Yaba,Soil,2,2200,0.1,cash
2024-02-24,Yaba,Furniture,2,26000,0.05,transfer
2024-02-24,Surulere,Soil,4,2200,0,transfer
2024-02-24,Surulere,Pots,3,3000,0,cash
2024-02-24,Ajah,Plants,3,,0,card
2024-02-24,Maryland,Other,6,1500,0,transfer
2024-02-24,Maryland,Soil,1,2200,0,cash
2024-02-24,Maryland,Pots,2,3000,0.1,transfer
2024-02-25,Ikeja,Soil,3,2200,0,card
2024-02-25,Ikeja,Tools,4,8000,0.1,cash
2024-02-25,Ikeja,Furniture,6,26000,0,transfer
2024-02-25,Lekki,Soil,6,2200,0.1,transfer
2024-02-25,Lekki,Pots,0,4500,0,cash
2024-02-25,Yaba,Other,5,1500,0,cash
2024-02-25,Yaba,Pots,3,3000,0.05,transfer
2024-02-25,Surulere,Pots,2,3000,0,card
2024-02-25,Surulere,Tools,5,8000,0,cash
2024-02-25,Ajah,Soil,6,2200,0,cash
2024-02-25,Ajah,Tools,1,8000,0,card
2024-02-25,Maryland,Tools,1,8000,0,cash
2024-02-25,Maryland,Tools,4,8000,0.05,transfer
2024-02-26,Ikeja,Other,5,1500,0,cash
2024-02-26,Ikeja,Furniture,2,26000,0.1,transfer
2024-02-26,Ikeja,Pots,2,3000,0,card
2024-02-26,Lekki,Other,3,1500,0,card
2024-02-26,Yaba,Other,6,1500,0,transfer
2024-02-26,Yaba,Soil,1,,0.05,transfer
2024-02-26,Surulere,Plants,3,4500,0.05,transfer
2024-02-26,Surulere,Tools,1,8000,0.05,transfer
2024-02-26,Ajah,Furniture,3,,0.05,cash
2024-02-26,Ajah,Plants,2,4500,0,cash
2024-02-26,Maryland,Tools,4,8000,0,cash
2024-02-26,Maryland,Pots,6,3000,0,card
2024-02-26,Maryland,Plants,5,4500,0.05,card
2024-02-27,Ikeja,Soil,5,2200,0,cash
2024-02-27,Ikeja,Plants,6,4500,0,transfer
2024-02-27,Ikeja,Tools,3,8000,0.1,cash
2024-02-27,Lekki,Soil,5,2200,0.2,cash
2024-02-27,Lekki,Tools,1,8000,0,transfer
2024-02-27,Yaba,Furniture,4,26000,0.05,card
2024-02-27,Yaba,Plants,6,4500,0.05,cash
2024-02-27,Yaba,Pots,5,3000,0.05,transfer
2024-02-27,Surulere,Plants,5,4500,0.05,cash
2024-02-27,Surulere,Tools,3,8000,0.1,cash
2024-02-27,Ajah,Pots,3,3000,0,cash
2024-02-27,Ajah,Plants,3,4500,0,transfer
2024-02-27,Maryland,Tools,2,8000,0,card
2024-02-27,Maryland,Tools,2,8000,0,transfer
2024-02-28,Ikeja,Tools,1,8000,0.1,cash
2024-02-28,Ikeja,Plants,4,4500,0,transfer
2024-02-28,Lekki,Tools,3,8000,0.05,transfer
2024-02-28,Lekki,Other,4,1500,0,transfer
2024-02-28,Lekki,Plants,3,4500,0,cash
2024-02-28,Yaba,Soil,1,2200,0.05,cash
2024-02-28,Yaba,Other,1,1500,0.1,card
2024-02-28,Surulere,Soil,4,2200,0.1,card
2024-02-28,Surulere,Soil,3,2200,0.1,card
2024-02-28,Ajah,Plants,1,4500,0,cash
2024-02-28,Ajah,Tools,2,8000,0,transfer
2024-02-28,Maryland,Pots,4,3000,0,card
2024-02-29,Ikeja,Soil,6,2200,0.05,cash
2024-02-29,Ikeja,Pots,1,3000,0.1,cash
2024-02-29,Ikeja,Tools,1,8000,0.05,transfer
2024-02-29,Lekki,Furniture,1,26000,0,card
2024-02-29,Lekki,Plants,0,3000,0,cash
2024-02-29,Lekki,Other,0,8000,0,cash
2024-02-29,Lekki,Tools,0,8000,0,cash
2024-02-29,Yaba,Tools,3,8000,0,cash
2024-02-29,Surulere,Furniture,5,26000,0.1,card
2024-02-29,Surulere,Plants,3,4500,0.1,card
2024-02-29,Ajah,Plants,6,4500,0.05,cash
2024-02-29,Ajah,Pots,3,3000,0.05,cash
2024-02-29,Maryland,Pots,1,3000,0.05,card
2024-03-01,Ikeja,Soil,4,2200,0.1,card
2024-03-01,Ikeja,Pots,6,3000,0,cash
2024-03-01,Lekki,Tools,2,8000,0,transfer
2024-03-01,Leki,Soil,4,2200,0.05,card
2024-03-01,Yaba,Soil,2,2200,0,transfer
2024-03-01,Yaba,Soil,5,2200,0,card
2024-03-01,Surulere,Pots,3,3000,0.1,card
2024-03-01,Ajah,Tools,5,8000,0,transfer
2024-03-01,Ajah,Tools,6,8000,0,transfer
2024-03-01,Ajah,Other,1,1500,0.05,card
2024-03-01,Maryland,Pots,1,3000,0.1,cash
2024-03-01,Maryland,Furniture,1,26000,0,cash
2024-03-02,Ikeja,Tools,5,8000,0,card
2024-03-02,Ikeja,Plants,3,4500,0,card
2024-03-02,Ikeja,Furniture,5,26000,0,transfer
2024-03-02,Lekki,Tools,5,8000,0,card
2024-03-02,Lekki,Soil,5,2200,0,card
2024-03-02,Lekki,Tools,5,8000,0,card
2024-03-02,Lekki,Plants,0,8000,0,cash
2024-03-02,Lekki,Pots,0,3000,0,cash
2024-03-02,Lekki,Plants,0,3000,0,cash
2024-03-02,Yaba,Plants,3,4500,0,cash
2024-03-02,Yaba,Furniture,1,26000,0,transfer
2024-03-02,Yaba,Furniture,3,26000,0,cash
2024-03-02,Surulere,Plants,2,4500,0,cash
2024-03-02,Ajah,Tools,4,8000,0,transfer
2024-03-02,Ajah,Tools,6,8000,0,cash
2024-03-02,Ajah,Soil,3,2200,0.1,transfer
2024-03-02,Maryland,Pots,6,3000,0.05,transfer
2024-03-02,Maryland,Other,2,1500,0,cash
2024-03-03,Ikeja,Pots,3,3000,0.1,card
2024-03-03,Ikeja,Tools,5,8000,0.05,cash
2024-03-03,Ikeja,Soil,6,2200,0,card
2024-03-03,Lekki,Pots,3,3000,0,transfer
2024-03-03,Yaba,Pots,1,3000,0.05,card
2024-03-03,Surulere,Furniture,1,26000,0.1,card
2024-03-03,Ajah,Other,3,1500,0,transfer
2024-03-03,Maryland,Pots,5,3000,0.05,transfer
2024-03-03,Maryland,Soil,2,2200,0.1,card
2024-03-03,Maryland,Furniture,3,26000,0,card
2024-03-04,Ikeja,Pots,5,3000,0.05,transfer
2024-03-04,Ikeja,Pots,6,3000,0,card
2024-03-04,Lekki,Plants,4,4500,0.35,cash
2024-03-04,Lekki,Soil,2,2200,0.1,transfer
2024-03-04,Yaba,Plants,4,4500,0,transfer
2024-03-04,Yaba,Tools,1,8000,0.1,card
2024-03-04,Yaba,Furniture,5,26000,0.1,cash
2024-03-04,Surulere,Tools,3,8000,0,card
2024-03-04,Surulere,Soil,5,2200,0.1,card
2024-03-04,Ajah,Pots,4,3000,0,cash
2024-03-04,Ajah,Other,1,1500,0.1,cash
2024-03-04,Maryland,Furniture,4,26000,0,card
2024-03-04,Maryland,Plants,5,4500,0,cash
2024-03-05,Ikeja,Furniture,5,26000,0,transfer
2024-03-05,Ikeja,Pots,1,3000,0,card
2024-03-05,Lekki,Other,1,1500,0,card
2024-03-05,Lekki,Furniture,5,26000,0,transfer
2024-03-05,Yaba,Soil,6,2200,0,card
2024-03-05,Surelere,Plants,2,4500,0,card
2024-03-05,Ajah,Other,5,1500,0,cash
2024-03-05,Ajah,Furniture,4,26000,0,card
2024-03-05,Maryland,Soil,5,2200,0,card
2024-03-06,Ikeja,Soil,5,2200,0,cash
2024-03-06,Ikeja,Pots,2,3000,0,transfer
2024-03-06,Lekki,Other,2,1500,0.1,cash
2024-03-06,Lekki,Plants,0,3000,0,cash
2024-03-06,Lekki,Furniture,0,8000,0,cash
2024-03-06,Yaba,Plants,1,4500,0,card
2024-03-06,Yaba,Tools,3,8000,0,transfer
2024-03-06,Surulere,Pots,3,3000,0,card
2024-03-06,Surulere,Pots,1,3000,0.05,cash
2024-03-06,Ajah,Tools,3,8000,0.05,transfer
2024-03-06,Maryland,Plants,3,4500,0,cash
2024-03-06,Maryland,Furniture,6,26000,0.05,transfer
2024-03-07,Ikeja,Tools,6,8000,0,transfer
2024-03-07,Ikeja,Furniture,4,26000,0,cash
2024-03-07,Ikeja,Furniture,2,26000,0,transfer
2024-03-07,Lekki,Other,2,1500,0.1,cash
2024-03-07,Lekki,Pots,6,3000,0,cash
2024-03-07,Lekki,Pots,4,3000,0.05,card
2024-03-07,Yaba,Furniture,3,26000,0,cash
2024-03-07,Yaba,Furniture,4,26000,0.1,card
2024-03-07,Yaba,Other,3,1500,0,transfer
2024-03-07,Surulere,Pots,1,3000,0.1,cash
2024-03-07,Surulere,Furniture,1,26000,0,cash
2024-03-07,Surulere,Tools,4,8000,0,card
2024-03-07,Ajah,Pots,3,3000,0.05,cash
2024-03-07,Maryland,Soil,3,,0,transfer
2024-03-07,Maryland,Other,5,1500,0.05,card
2024-03-07,Maryland,Tools,6,8000,0.05,cash
2024-03-08,Ikeja,Plants,1,4500,0,transfer
2024-03-08,Lekki,Furniture,5,26000,0.05,cash
2024-03-08,Yaba,Pots,2,3000,0.05,cash
2024-03-08,Yaba,Tools,6,8000,0.05,card
2024-03-08,Yaba,Tools,4,8000,0,card
2024-03-08,Surulere,Other,6,,0.05,card
2024-03-08,Ajah,Soil,2,2200,0.05,card
2024-03-08,Ajah,Pots,4,3000,0,transfer
2024-03-08,Maryland,Other,5,1500,0.05,card
2024-03-09,Ikeja,Furniture,1,26000,0.05,card
2024-03-09,Ikeja,Plants,3,4500,0,cash
2024-03-09,Lekki,Plants,2,4500,0,card
2024-03-09,Yaba,Furniture,6,26000,0,transfer
2024-03-09,Yaba,Plants,6,4500,0.1,transfer
2024-03-09,Yaba,Furniture,3,26000,0.1,cash
2024-03-09,Surulere,Pots,6,3000,0.05,card
2024-03-09,Ajah,Soil,2,2200,0.05,cash
2024-03-09,Ajah,Plants,5,4500,0.05,transfer
2024-03-09,Maryland,Other,5,1500,0.1,transfer
2024-03-10,Ikeja,Furniture,2,26000,0,card
2024-03-10,Lekki,Other,1,1500,0.1,card
2024-03-10,Yaba,Furniture,1,26000,0,card
2024-03-10,Yaba,Plants,3,4500,0,card
2024-03-10,Surelere,Tools,1,8000,0,card
2024-03-10,Surulere,Other,3,1500,0,card
2024-03-10,Ajah,Furniture,1,26000,0,card
2024-03-10,Ajah,Plants,3,4500,0,transfer
2024-03-10,Maryland,Pots,1,3000,0.1,cash
2024-03-11,Ikeja,Other,1,1500,0,card
2024-03-11,Lekki,Furniture,3,26000,0.3,cash
2024-03-11,Lekki,Plants,5,4500,0.05,card
2024-03-11,Lekki,Furniture,0,3000,0,cash
2024-03-11,Lekki,Pots,0,8000,0,cash
2024-03-11,Lekki,Tools,0,4500,0,cash
2024-03-11,Yaba,Furniture,4,26000,0.05,card
2024-03-11,Surulere,Furniture,5,26000,0.1,cash
2024-03-11,Ajah,Furniture,2,26000,0.1,transfer
2024-03-11,Ajah,Soil,5,2200,0.05,cash
2024-03-11,Maryland,Furniture,1,26000,0,cash
2024-03-12,Ikeja,Soil,6,2200,0.1,cash
2024-03-12,Ikeja,Plants,2,4500,0,cash
2024-03-12,Ikeja,Plants,2,4500,0.1,card
2024-03-12,Lekki,Other,4,1500,0.25,cash
2024-03-12,Lekki,Pots,1,3000,0.2,cash
2024-03-12,Lekki,Soil,4,2200,0,cash
2024-03-12,Yaba,Tools,1,8000,0,card
2024-03-12,Yaba,Soil,5,2200,0,card
2024-03-12,Yaba,Tools,4,8000,0.05,transfer
2024-03-12,Surulere,Furniture,0,26000,0,cash
2024-03-12,Surulere,Pots,5,3000,0,transfer
2024-03-12,Surulere,Soil,1,2200,0,transfer
2024-03-12,Ajah,Furniture,6,26000,0.1,card
2024-03-12,Maryland,Tools,3,8000,0.1,cash
2024-03-12,Maryland,Tools,5,8000,0.05,card
2024-03-13,Ikeja,Soil,6,2200,0,transfer
2024-03-13,Lekki,Plants,3,4500,0.35,cash
2024-03-13,Lekki,Plants,6,4500,0.1,cash
2024-03-13,Yaba,Soil,6,2200,0.05,cash
2024-03-13,Yaba,Furniture,2,26000,0.05,transfer
2024-03-13,Surulere,Soil,2,2200,0.1,card
2024-03-13,Ajah,Soil,4,2200,0.1,card
2024-03-13,Ajah,Other,4,1500,0,cash
2024-03-13,Maryland,Tools,5,8000,0,card
2024-03-13,Maryland,Pots,3,3000,0.1,cash
2024-03-13,Maryland,Tools,2,8000,0.05,card
2024-03-14,Ikeja,Plants,4,4500,0,card
2024-03-14,Lekki,Furniture,5,26000,0,card
2024-03-14,Lekki,Plants,5,4500,0.05,cash
2024-03-14,Lekki,Soil,3,2200,0.05,transfer
2024-03-14,Yaba,Furniture,5,26000,0,transfer
2024-03-14,Surulere,Tools,1,8000,0.1,transfer
2024-03-14,Surulere,Tools,6,8000,0,cash
2024-03-14,Ajah,Pots,5,3000,0.05,card
2024-03-14,Ajah,Furniture,3,26000,0.1,card
2024-03-14,Maryland,Tools,5,8000,0,cash
2024-03-14,Maryland,Soil,2,2200,0,card
2024-03-14,Maryland,Plants,5,4500,0,card
2024-03-15,Ikeja,Tools,3,8000,0.1,card
2024-03-15,Lekki,Plants,4,,0.05,transfer
2024-03-15,Lekki,Furniture,5,26000,0,cash
2024-03-15,Lekki,Plants,6,4500,0.3,cash
2024-03-15,Yaba,Pots,2,3000,0,card
2024-03-15,Yaba,Plants,3,4500,0,transfer
2024-03-15,Yaba,Pots,2,3000,0,card
2024-03-15,Surulere,Plants,5,4500,0,card
2024-03-15,Ajah,Other,6,1500,0,transfer
2024-03-15,Ajah,Plants,5,4500,0,cash
2024-03-15,Ajah,Soil,5,2200,0.05,transfer
2024-03-15,Maryland,Pots,4,3000,0,card
2024-03-15,Maryland,Pots,1,3000,0.1,card
2024-03-15,Maryland,Pots,5,3000,0,cash
2024-03-16,Ikeja,Pots,4,3000,0,cash
2024-03-16,Ikeja,Tools,5,8000,0.1,cash
2024-03-16,Ikeja,Plants,5,4500,0,transfer
2024-03-16,Lekki,Pots,4,,0,transfer
2024-03-16,Lekki,Other,6,1500,0,transfer
2024-03-16,Lekki,Other,6,1500,0,cash
2024-03-16,Yaba,Furniture,5,26000,0.05,card
2024-03-16,Yaba,Tools,4,8000,0.1,cash
2024-03-16,Surulere,Furniture,4,26000,0.1,transfer
2024-03-16,Surulere,Soil,2,2200,0,transfer
2024-03-16,Ajah,Furniture,2,26000,0.05,transfer
2024-03-16,Maryland,Soil,1,2200,0,card
2024-03-16,Maryland,Plants,3,4500,0,card
2024-03-16,Maryland,Pots,6,3000,0,cash
2024-03-17,Ikeja,Tools,1,8000,0.1,transfer
2024-03-17,Lekki,Pots,2,3000,0.35,cash
2024-03-17,Lekki,Pots,0,8000,0,cash
2024-03-17,Lekki,Other,0,8000,0,cash
2024-03-17,Yaba,Pots,4,3000,0,cash
2024-03-17,Yaba,Tools,5,8000,0,cash
2024-03-17,Yaba,Soil,4,2200,0,card
2024-03-17,Surulere,Furniture,3,26000,0,card
2024-03-17,Surulere,Other,6,1500,0,transfer
2024-03-17,Ajah,Tools,3,8000,0.1,transfer
2024-03-17,Ajah,Plants,4,4500,0.1,cash
2024-03-17,Maryland,Furniture,1,26000,0.05,cash
2024-03-17,Maryland,Furniture,1,26000,0,card
2024-03-18,Ikeja,Plants,2,4500,0,card
2024-03-18,Lekki,Tools,3,8000,0,transfer
2024-03-18,Yaba,Other,1,1500,0,transfer
2024-03-18,Surulere,Furniture,6,26000,0.1,card
2024-03-18,Surulere,Tools,1,8000,0,transfer
2024-03-18,Surulere,Furniture,2,26000,0.05,card
2024-03-18,Ajah,Plants,3,4500,0,card
2024-03-18,Ajah,Furniture,4,26000,0.05,transfer
2024-03-18,Maryland,Other,2,1500,0,card
2024-03-19,Ikeja,Furniture,1,26000,0.05,card
2024-03-19,Ikeja,Other,1,1500,0,card
2024-03-19,Ikeja,Pots,1,3000,0.1,transfer
2024-03-19,Lekki,Soil,6,2200,0,transfer
2024-03-19,Yaba,Pots,5,3000,0.05,cash
2024-03-19,Surulere,Other,2,1500,0.05,cash
2024-03-19,Surulere,Tools,1,8000,0,cash
2024-03-19,Ajah,Tools,4,8000,0,transfer
2024-03-19,Ajah,Soil,6,2200,0.1,card
2024-03-19,Ajah,Pots,6,3000,0.1,card
2024-03-19,Maryland,Soil,2,2200,0,cash
2024-03-20,Ikeja,Furniture,1,26000,0,cash
2024-03-20,Ikeja,Furniture,6,26000,0,card
2024-03-20,Ikeja,Pots,5,3000,0,cash
2024-03-20,Lekki,Plants,6,4500,0.05,card
2024-03-20,Yaba,Furniture,4,26000,0,cash
2024-03-20,Yaba,Tools,6,8000,0,cash
2024-03-20,Yaba,Other,6,1500,0,transfer
2024-03-20,Surulere,Tools,3,8000,0.05,cash
2024-03-20,Surulere,Soil,1,2200,0,transfer
2024-03-20,Surulere,Other,6,1500,0.1,cash
2024-03-20,Ajah,Pots,5,3000,0,transfer
2024-03-20,Ajah,Other,5,1500,0,card
2024-03-20,Maryland,Other,2,1500,0,transfer
2024-03-20,Maryland,Soil,3,2200,0,transfer
2024-03-21,Ikeja,Furniture,2,26000,0,cash
2024-03-21,Ikeja,Furniture,3,26000,0.05,card
2024-03-21,Lekki,Tools,5,8000,0,transfer
2024-03-21,Lekki,Other,1,1500,0,transfer
2024-03-21,Lekki,Pots,4,3000,0,transfer
2024-03-21,Lekki,Plants,0,3000,0,cash
2024-03-21,Yaba,Plants,5,,0,cash
2024-03-21,Yaba,Tools,4,8000,0,transfer
2024-03-21,Surulere,Soil,6,2200,0,transfer
2024-03-21,Surulere,Furniture,1,26000,0.1,transfer
2024-03-21,Surulere,Soil,6,2200,0,card
2024-03-21,Ajah,Tools,6,8000,0.05,card
2024-03-21,Ajah,Furniture,1,26000,0,cash
2024-03-21,Ajah,Tools,2,8000,0.05,transfer
2024-03-21,Maryland,Furniture,3,26000,0,cash
2024-03-21,Maryland,Tools,4,8000,0.1,cash
2024-03-21,Maryland,Furniture,2,26000,0.05,card
2024-03-22,Ikeja,Plants,5,4500,0,transfer
2024-03-22,Ikeja,Furniture,3,26000,0,card
2024-03-22,Ikeja,Other,2,1500,0.1,card
2024-03-22,Lekki,Other,6,1500,0,card
