listing_id,city,listed_date,sold_date,bedrooms,area,price
502,Abuja,2024-01-15,2024-05-28,1,74,295000
503,Lagos,2024-12-30,2024-03-20,1,46,286000
504,Ibadan,2024-06-14,2024-08-21,4,187,550000
505,Abuja,2024-10-01,2024-03-27,5,198,611000
506,Lagos,2024-10-26,2024-12-23,4,186,777000
507,Ibadan,2024-06-15,2024-12-08,3,160,770000
508,PH,2024-11-26,2024-12-25,1,63,262000
509,Ibadan,2024-04-25,2024-09-13,4,177,729000
510,Ibadan,2024-06-05,2024-05-23,1,47,159000
511,Ibadan,2024-07-22,2024-11-13,2,105,538000
512,Abuja,2024-08-20,2024-01-13,5,196,573000
513,PH,2024-07-29,2024-09-02,1,76,264000
514,Lagos,2024-04-04,2024-05-24,2,74,403000
515,Abuja,2024-02-08,2024-06-03,1,592,172000
516,Lagos,2024-05-20,2024-11-14,3,1367,317000
517,PH,2024-04-06,2024-04-21,1,59,304000
518,Ibadan,2024-09-06,2024-10-16,4,176,799000
519,Ibadan,2024-02-06,2024-03-23,3,122,556000
520,Abuja,2024-04-29,2024-08-06,5,197,598000
521,Abuja,2024-06-09,2024-09-08,5,228,851000
522,Ibadan,2024-03-11,2024-04-07,1,33,35000
523,Lagos,2024-12-26,2024-01-29,2,99,242000
524,Ibadan,2024-08-31,2024-09-20,1,77,468000
525,Lagos,2024-10-17,2024-03-13,4,191,617000
526,PH,2024-03-22,2024-04-09,2,107,298000
527,Lagos,2024-12-10,2024-03-18,5,214,673000
528,Ibadan,2024-12-20,2024-03-28,2,1044,392000
529,Lagos,2024-05-10,2024-09-14,5,235,1206000
530,Ibadan,2024-12-14,2024-05-08,5,237,1147000
531,Ibadan,2024-04-27,2024-09-25,4,156,786000
532,Abuja,2024-09-29,2024-03-27,1,30,80000
533,Lagos,2024-02-24,2024-03-26,5,219,770000
534,Abuja,2024-07-13,2024-11-27,4,150,380000
535,Ibadan,2024-10-10,2024-03-07,5,214,712000
536,Lagos,2024-05-16,2024-09-25,5,203,592000
537,Abuja,2024-10-16,2024-12-22,4,181,487000
538,Lagos,2024-08-12,2024-08-01,1,70,365000
539,Lagos,2024-02-08,2024-07-01,5,191,706000
540,PH,2024-01-01,2024-05-21,4,194,476000
541,Lagos,2024-01-01,2024-05-04,3,1292,512000
542,Lagos,2024-08-09,2024-12-09,3,146,756000
543,Ibadan,2024-12-06,2024-03-13,2,115,412000
544,Lagos,2024-05-22,2024-10-30,5,220,632000
545,Ibadan,2024-03-25,2024-05-07,3,136,646000
546,Lagos,2024-03-05,2024-08-24,5,2228,1059000
547,Ibadan,2024-06-07,2024-09-17,4,170,873000
548,Abuja,2024-01-30,2024-07-04,4,176,596000
549,Ibadan,2024-06-10,2024-07-10,5,236,65100
550,Lagos,2024-08-26,2024-10-21,3,148,831000
551,Ibadan,2024-08-09,2024-12-20,4,188,808000
552,Abuja,2024-01-13,2024-02-19,4,186,620000
553,Lagos,2024-08-24,2024-01-07,2,94,433000
554,PH,2024-04-21,2024-06-04,1,54,192000
555,PH,2024-10-31,2024-11-11,3,114,382000
556,Ibadan,2024-10-19,2024-03-14,3,140,467000
557,PH,2024-12-14,2024-03-13,5,222,858000
558,Abuja,2024-06-30,2024-08-01,4,156,808000
559,Lagos,2024-05-15,2024-09-08,2,74,289000
560,Ibadan,2024-01-20,2024-03-30,3,142,646000
561,Abuja,2024-03-16,2024-07-18,5,210,1117000
562,Abuja,2024-07-18,2024-08-12,4,188,1036000
563,Ibadan,2024-11-02,2024-04-18,5,240,890000
564,Ibadan,2024-02-01,2024-03-31,3,118,482000
565,Lagos,2024-12-05,2024-03-13,1,79,227000
566,Lagos,2024-08-29,2024-11-04,4,170,590000
567,Lagos,2024-01-09,2024-04-09,4,187,727000
568,Abuja,2024-07-29,2024-11-04,5,190,730000
569,Abuja,2024-03-05,2024-03-29,1,45,235000
570,Lagos,2024-09-05,2024-01-29,3,125,648000
571,Lagos,2024-02-22,2024-05-30,4,153,448000
572,Abuja,2024-05-14,2024-10-15,5,231,910000
573,Ibadan,2024-04-30,2024-10-02,3,123,699000
574,Lagos,2024-08-22,2024-11-24,3,112,283000
575,Lagos,2024-08-12,2024-10-20,4,191,777000
576,PH,2024-03-22,2024-06-06,1,37,131000
577,Ibadan,2024-05-12,2024-06-04,3,154,691000
578,Lagos,2024-09-24,2024-10-07,4,189,691000
579,PH,2024-11-03,2024-04-02,3,158,601000
580,Lagos,2024-08-05,2024-08-22,2,108,491000
581,Lagos,2024-02-04,2024-04-05,1,53,267000
582,Ibadan,2024-11-08,2024-04-24,2,86,418000
583,Ibadan,2024-03-09,2024-02-25,5,206,964000
584,Abuja,2024-06-08,2024-11-03,4,182,868000
585,PH,2024-12-19,2024-02-17,5,216,963000
586,Lagos,2024-07-03,2024-08-27,3,148,515000
587,Lagos,2024-11-19,2024-12-14,4,186,691000
588,Abuja,2024-10-18,2024-04-12,3,110,552000
589,PH,2024-10-20,2024-01-08,3,119,50900
590,PH,2024-03-26,2024-06-30,5,204,798000
591,Lagos,2024-03-30,2024-04-28,4,183,953000
592,Lagos,2024-05-10,2024-09-17,3,135,671000
593,Abuja,2024-07-06,2024-11-05,3,153,726000
594,Ibadan,2024-12-23,2024-05-27,4,192,848000
595,PH,2024-01-11,2024-04-02,5,196,1011000
596,PH,2024-10-01,2024-02-07,2,103,506000
597,Abuja,2024-11-04,2024-03-04,5,204,723000
598,Abuja,2024-04-08,2024-09-12,4,169,566000
599,Abuja,2024-07-19,2024-11-24,5,207,673000
600,Ibadan,2024-12-07,2024-01-05,1,60,271000
601,Abuja,2024-07-27,2024-10-30,3,151,454000
602,Lagos,2024-10-17,2024-12-30,2,119,375000
603,Abuja,2024-02-08,2024-06-27,4,198,517000
604,Lagos,2024-06-21,2024-10-23,1,49,252000
605,Abuja,2024-03-28,2024-09-23,3,120,313000
606,Ibadan,2024-02-01,2024-06-14,5,193,729000
607,Abuja,2024-09-30,2024-12-05,2,97,344000
608,Abuja,2024-01-22,2024-05-05,1,70,192000
609,Ibadan,2024-07-25,2024-09-10,1,32,156000
610,PH,2024-08-06,2024-12-09,2,80,398000
611,Ibadan,2024-03-03,2024-08-08,5,208,1091000
612,Abuja,2024-05-22,2024-07-27,2,72,198000
613,Lagos,2024-08-16,2024-11-24,5,210,1196000
614,PH,2024-02-19,2024-04-27,1,700,385000
615,Ibadan,2024-02-06,2024-05-26,4,198,526000
616,Abuja,2024-11-04,2024-04-19,1,54,188000
617,Lagos,2024-09-15,2024-12-14,1,54,102000
618,Ibadan,2024-12-23,2024-01-28,3,126,439000
619,Ibadan,2024-11-25,2024-02-03,2,115,487000
620,Lagos,2024-01-30,2024-04-29,3,121,397000
621,Lagos,2024-06-10,2024-10-18,3,129,445000
622,Lagos,2024-04-05,2024-08-23,2,753,384000
623,Abuja,2024-01-17,2024-05-11,1,51,169000
624,Abuja,2024-09-09,2024-11-25,3,157,499000
625,Ibadan,2024-12-29,2024-06-23,3,146,670000
626,PH,2024-05-24,2024-06-05,2,1044,336000
627,Abuja,2024-11-29,2024-02-14,5,200,780000
628,Abuja,2024-08-11,2024-09-25,1,51,189000
629,Lagos,2024-02-29,2024-03-13,3,125,578000
630,PH,2024-09-06,2024-02-12,2,79,245000
631,Abuja,2024-03-31,2024-05-03,4,198,569000
632,PH,2024-06-26,2024-10-03,1,48,212000
633,PH,2024-10-13,2024-01-23,4,197,708000
634,Ibadan,2024-03-18,2024-05-22,1,52,240000
635,Lagos,2024-07-05,2024-11-19,4,156,444000
636,Ibadan,2024-04-28,2024-10-21,3,160,792000
637,Abuja,2024-05-12,2024-06-04,4,198,619000
638,Lagos,2024-06-30,2024-09-12,4,186,969000
639,Abuja,2024-04-15,2024-07-11,4,184,920000
640,Abuja,2024-05-23,2024-06-28,4,190,690000
641,Lagos,2024-09-22,2024-10-09,2,70,310000
642,Abuja,2024-08-26,2024-02-15,4,150,396000
643,PH,2024-09-11,2024-01-31,3,141,555000
644,Ibadan,2024-10-31,2024-02-13,2,80,169000
645,PH,2024-11-30,2024-03-15,4,187,721000
646,Abuja,2024-03-19,2024-08-18,3,139,607000
647,PH,2024-06-26,2024-09-19,4,192,566000
648,PH,2024-05-01,2024-08-02,2,81,290000
649,Ibadan,2024-01-25,2024-04-22,4,171,580000
650,Abuja,2024-11-08,2024-03-01,2,101,300000
651,Ibadan,2024-06-11,2024-08-23,5,227,1191000
652,PH,2024-09-26,2024-09-16,2,80,374000
653,Lagos,2024-07-18,2024-12-26,4,178,471000
654,PH,2024-08-23,2024-08-22,5,212,876000
655,Lagos,2024-03-12,2024-05-17,4,178,691000
656,Ibadan,2024-12-12,2024-05-16,5,214,713000
657,Ibadan,2024-11-17,2024-04-17,2,75,272000
658,Lagos,2024-09-06,2024-10-22,1,32,153000
659,Ibadan,2024-04-24,2024-09-19,4,193,1044000
660,Ibadan,2024-08-06,2024-12-16,4,189,978000
661,PH,2024-12-29,2024-06-13,4,185,95700
662,Ibadan,2024-02-19,2024-02-02,3,116,299000
663,Ibadan,2024-12-07,2024-05-25,2,99,270000
664,Ibadan,2024-12-04,2024-04-01,5,225,768000
665,Ibadan,2024-04-05,2024-09-13,5,216,809000
666,Lagos,2024-02-01,2024-04-30,1,65,197000
667,Lagos,2024-09-16,2024-11-05,3,131,721000
668,PH,2024-12-23,2024-05-16,1,77,434000
669,Lagos,2024-02-14,2024-07-21,1,63,295000
670,Lagos,2024-02-29,2024-04-15,2,106,363000
671,Abuja,2024-07-09,2024-09-15,2,101,493000
672,Ibadan,2024-02-06,2024-04-24,1,66,227000
673,Ibadan,2024-10-06,2024-12-06,5,198,616000
674,Lagos,2024-09-14,2024-12-30,5,233,858000
675,Ibadan,2024-01-08,2024-05-11,1,49,167000
676,PH,2024-09-14,2024-02-15,3,118,681000
677,Ibadan,2024-06-25,2024-10-15,3,119,388000
678,Ibadan,2024-07-16,2024-10-04,1,72,243000
679,PH,2024-03-25,2024-05-31,3,119,470000
680,PH,2024-07-22,2024-10-26,2,83,173000
681,Ibadan,2024-04-08,2024-09-03,2,94,418000
682,Abuja,2024-07-03,2024-08-07,1,37,131000
683,Lagos,2024-03-24,2024-04-15,4,179,755000
684,PH,2024-08-09,2024-12-28,2,102,399000
685,Abuja,2024-03-26,2024-07-11,4,164,691000
686,Abuja,2024-05-09,2024-08-29,1,62,298000
687,Ibadan,2024-06-24,2024-07-31,2,1184,543000
688,Ibadan,2024-06-08,2024-11-19,1,34,127000
689,Abuja,2024-03-12,2024-03-27,4,189,951000
690,Abuja,2024-08-18,2024-02-13,1,45,146000
691,Lagos,2024-04-13,2024-06-23,5,214,669000
692,PH,2024-05-10,2024-05-28,1,51,105000
693,PH,2024-05-14,2024-10-10,2,119,662000
694,Abuja,2024-05-05,2024-10-05,2,116,305000
695,Lagos,2024-02-05,2024-07-13,3,129,502000
696,Ibadan,2024-07-27,2024-08-26,5,193,776000
697,PH,2024-06-22,2024-12-08,4,162,610000
698,Abuja,2024-04-22,2024-10-10,3,145,480000
699,PH,2024-06-30,2024-08-22,2,1281,758000
700,Lagos,2024-04-28,2024-09-13,2,108,318000
701,Abuja,2024-11-22,2024-04-04,5,197,661000
702,Lagos,2024-04-27,2024-06-23,2,74,444000
703,Abuja,2024-07-13,2024-09-24,3,121,435000
704,Abuja,2024-10-03,2024-11-25,5,201,753000
705,PH,2024-01-19,2024-06-13,5,240,578000
706,Lagos,2024-07-25,2024-01-15,5,206,603000
707,Lagos,2024-08-05,2024-10-08,5,203,1135000
708,Abuja,2024-08-02,2024-07-29,5,210,1069000
709,Abuja,2024-09-08,2024-02-17,4,189,1102000
710,PH,2024-05-31,2024-11-10,2,115,448000
711,Abuja,2024-01-08,2024-02-26,1,65,300000
712,Ibadan,2024-01-05,2024-01-17,4,152,399000
713,Abuja,2024-08-29,2024-09-14,5,207,651000
714,Abuja,2024-02-14,2024-05-17,5,213,490000
715,Ibadan,2024-07-19,2024-09-26,1,69,280000
716,Lagos,2024-08-19,2024-10-07,3,151,616000
717,Lagos,2024-09-20,2024-01-22,1,52,261000
718,Abuja,2024-01-31,2024-03-12,1,34,2970000
719,PH,2024-12-26,2024-04-29,2,120,541000
720,Lagos,2024-05-13,2024-10-16,2,101,258000
721,Abuja,2024-05-07,2024-10-01,1,64,243000
722,Abuja,2024-03-25,2024-08-07,4,159,500000
723,Ibadan,2024-06-14,2024-09-05,1,37,139000
724,Lagos,2024-08-06,2024-09-17,4,159,492000
725,Abuja,2024-10-09,2024-12-29,5,211,1042000
726,Ibadan,2024-01-28,2024-05-23,4,193,576000
727,Ibadan,2024-07-30,2024-01-19,1,52,217000
728,Ibadan,2024-07-25,2024-11-29,5,211,756000
729,Ibadan,2024-08-02,2024-09-24,1,63,265000
730,Abuja,2024-09-27,2024-01-06,1,36,183000
731,Abuja,2024-11-15,2024-04-05,2,114,510000
732,Ibadan,2024-08-09,2024-10-02,3,148,501000
733,Ibadan,2024-03-07,2024-06-15,4,200,558000
734,Lagos,2024-04-16,2024-09-10,5,224,1175000
735,Abuja,2024-05-16,2024-10-29,5,190,998000
736,Lagos,2024-09-15,2024-09-30,1,60,246000
737,Lagos,2024-08-14,2024-12-21,5,2454,659000
738,Abuja,2024-12-12,2024-01-29,4,186,873000
739,Abuja,2024-12-05,2024-02-17,4,158,461000
740,Abuja,2024-01-06,2024-06-01,5,217,4240000
741,Ibadan,2024-05-04,2024-06-17,1,80,462000
742,Abuja,2024-04-07,2024-06-27,2,99,399000
743,Ibadan,2024-04-06,2024-08-28,4,194,738000
744,Abuja,2024-05-06,2024-09-20,3,128,451000
745,Ibadan,2024-07-11,2024-10-05,1,32,145000
746,Lagos,2024-06-10,2024-11-12,2,118,484000
747,Ibadan,2024-12-09,2024-03-05,4,152,491000
748,Abuja,2024-06-24,2024-08-18,1,69,304000
749,Ibadan,2024-03-05,2024-03-27,2,92,306000
750,PH,2024-06-24,2024-12-11,5,197,503000
751,Abuja,2024-02-17,2024-06-17,1,36,199000
752,Lagos,2024-01-20,2024-04-30,4,1851,561000
753,Ibadan,2024-09-06,2024-01-12,2,1173,299000
754,PH,2024-01-10,2024-06-03,3,129,421000
755,PH,2024-01-20,2024-07-07,1,64,214000
756,Abuja,2024-05-26,2024-11-18,1,76,420000
757,PH,2024-01-11,2024-05-12,4,196,98100
758,PH,2024-11-23,2024-04-22,1,66,187000
759,PH,2024-06-19,2024-11-07,4,159,892000
760,Ibadan,2024-10-15,2024-01-12,4,192,887000
761,Ibadan,2024-02-28,2024-04-30,3,125,623000
762,Ibadan,2024-07-12,2024-07-04,1,40,193000
763,Ibadan,2024-05-31,2024-07-27,5,221,1196000
764,Ibadan,2024-01-26,2024-03-06,3,112,427000
765,Lagos,2024-09-21,2024-10-10,4,174,564000
766,Ibadan,2024-08-20,2024-10-08,2,90,442000
767,Abuja,2024-10-19,2024-04-10,4,173,563000
768,Ibadan,2024-03-05,2024-06-19,3,132,574000
769,Abuja,2024-03-28,2024-06-25,5,219,872000
770,Ibadan,2024-01-02,2024-02-16,3,155,324000
771,PH,2024-10-08,2024-02-23,5,237,800000
772,Ibadan,2024-01-21,2024-05-07,1,50,182000
773,PH,2024-08-15,2024-11-10,5,214,852000
774,PH,2024-11-02,2024-04-02,3,139,555000
775,PH,2024-05-13,2024-06-17,3,160,673000
776,Abuja,2024-01-07,2024-05-31,1,76,352000
777,Ibadan,2024-09-10,2024-10-23,4,170,509000
778,Ibadan,2024-07-19,2024-07-17,3,141,776000
779,Abuja,2024-11-08,2024-11-23,2,73,193000
780,Ibadan,2024-05-09,2024-07-06,3,132,647000
781,Abuja,2024-08-18,2024-01-28,2,82,321000
782,PH,2024-09-16,2024-02-08,5,206,1065000
783,Abuja,2024-07-06,2024-12-18,3,116,348000
784,Abuja,2024-10-11,2024-01-05,3,148,593000
785,Abuja,2024-03-28,2024-06-04,5,216,813000
786,Abuja,2024-11-25,2024-04-28,4,191,688000
787,Ibadan,2024-01-03,2024-05-28,4,152,795000
788,Abuja,2024-04-06,2024-09-22,4,172,735000
789,Ibadan,2024-10-31,2024-01-13,3,148,652000
790,Abuja,2024-09-30,2024-10-24,3,112,280000
791,Lagos,2024-03-27,2024-04-18,2,89,214000
792,PH,2024-07-19,2024-10-11,5,229,687000
793,Lagos,2024-03-06,2024-06-29,5,194,747000
794,PH,2024-05-07,2024-08-21,5,208,963000
795,Ibadan,2024-02-13,2024-05-16,4,196,1028000
796,Ibadan,2024-07-27,2024-10-29,4,172,740000
797,Ibadan,2024-01-23,2024-03-29,2,97,371000
798,Lagos,2024-05-16,2024-11-03,2,99,339000
799,Ibadan,2024-05-23,2024-09-19,4,196,1045000
800,Lagos,2024-09-27,2024-03-23,1,721,223000
801,Lagos,2024-05-01,2024-09-23,3,118,505000
802,Lagos,2024-07-31,2024-01-11,1,45,7000
803,Abuja,2024-08-08,2024-10-19,1,44,15000
804,PH,2024-06-02,2024-09-03,1,70,163000
805,Ibadan,2024-09-03,2024-01-24,4,163,861000
806,PH,2024-01-31,2024-05-17,5,240,1138000
807,Lagos,2024-08-11,2024-09-27,2,109,424000
808,Lagos,2024-03-25,2024-08-23,5,227,791000
809,Lagos,2024-08-06,2024-01-28,2,98,532000
810,Ibadan,2024-05-18,2024-05-29,3,121,633000
811,PH,2024-05-24,2024-11-01,1,36,214000
812,Lagos,2024-07-16,2024-10-01,1,75,369000
813,PH,2024-06-24,2024-09-10,4,168,529000
814,Lagos,2024-02-06,2024-05-29,1,73,316000
815,Ibadan,2024-10-17,2024-02-13,2,85,300000
816,Lagos,2024-04-03,2024-08-06,5,237,638000
817,Abuja,2024-04-16,2024-10-02,1,71,364000
818,Ibadan,2024-07-11,2024-10-18,3,120,622000
819,Lagos,2024-07-03,2024-11-14,1,62,314000
820,Abuja,2024-01-17,2024-05-15,5,196,706000
821,Abuja,2024-09-01,2024-12-26,2,71,180000
822,PH,2024-02-14,2024-03-21,3,122,264000
823,PH,2024-02-22,2024-08-02,2,72,132000
824,Lagos,2024-11-23,2024-01-04,4,174,591000
825,Abuja,2024-11-17,2024-01-03,1,44,166000
826,Abuja,2024-10-08,2024-01-16,3,152,401000
827,Abuja,2024-03-19,2024-08-04,1,42,131000
828,PH,2024-02-12,2024-06-03,2,117,546000
829,Abuja,2024-08-14,2024-11-25,4,161,973000
830,Lagos,2024-07-28,2024-12-17,3,151,702000
831,Ibadan,2024-08-25,2024-10-13,4,194,1068000
832,Ibadan,2024-02-07,2024-07-30,1,58,127000
833,PH,2024-01-08,2024-01-20,5,193,709000
834,Lagos,2024-11-05,2024-02-17,4,162,538000
835,Ibadan,2024-11-04,2024-11-19,5,225,879000
836,Abuja,2024-05-01,2024-08-23,4,187,592000
837,PH,2024-08-20,2024-02-15,3,146,608000
838,Abuja,2024-05-20,2024-08-19,4,183,567000
839,Lagos,2024-05-14,2024-06-04,4,194,538000
840,Ibadan,2024-05-29,2024-09-12,5,207,1100000
841,Ibadan,2024-04-07,2024-05-29,1,31,186000
842,PH,2024-06-21,2024-10-07,5,2077,467000
843,PH,2024-04-10,2024-09-13,3,160,528000
844,Ibadan,2024-08-03,2024-01-25,4,199,698000
845,Ibadan,2024-09-01,2024-11-27,5,239,1397000
846,Abuja,2024-06-05,2024-10-16,3,130,303000
847,PH,2024-11-09,2024-11-23,4,171,748000
848,Abuja,2024-09-26,2024-01-01,1,32,101000
849,Lagos,2024-05-10,2024-08-19,1,753,337000
850,Ibadan,2024-11-01,2024-11-19,4,173,821000
851,PH,2024-12-01,2024-04-09,1,50,194000
852,PH,2024-08-28,2024-02-07,1,36,285000
853,PH,2024-02-08,2024-03-17,1,42,98000
854,Lagos,2024-11-02,2024-01-24,4,161,578000
855,Ibadan,2024-01-04,2024-06-24,3,120,587000
856,Abuja,2024-01-31,2024-03-24,3,157,603000
857,Abuja,2024-03-13,2024-04-24,1,68,390000
858,Abuja,2024-05-14,2024-10-18,5,193,916000
859,Lagos,2024-06-24,2024-08-14,3,1410,740000
860,Lagos,2024-09-02,2024-12-22,3,143,593000
861,PH,2024-12-24,2024-12-08,3,146,708000
862,Abuja,2024-08-18,2024-02-15,5,227,1257000
863,Lagos,2024-05-16,2024-06-10,1,33,104000
864,Abuja,2024-08-16,2024-09-27,1,37,229000
865,Lagos,2024-08-28,2024-12-20,1,67,134000
866,PH,2024-12-21,2024-02-29,1,31,-1000
867,Abuja,2024-01-08,2024-02-22,5,2454,822000
868,Abuja,2024-08-03,2024-09-10,1,36,103000
869,Lagos,2024-01-02,2024-05-29,4,187,837000
870,Ibadan,2024-05-24,2024-09-06,2,118,358000
871,Abuja,2024-01-15,2024-01-29,2,75,184000
872,Abuja,2024-03-12,2024-08-11,1,61,304000
873,Ibadan,2024-02-17,2024-06-03,4,198,745000
874,PH,2024-11-26,2024-05-04,1,77,283000
875,PH,2024-06-30,2024-11-11,4,199,511000
876,Ibadan,2024-05-04,2024-07-27,5,236,1312000
877,Abuja,2024-06-17,2024-12-06,3,157,716000
878,PH,2024-09-12,2024-12-11,3,136,461000
879,PH,2024-04-18,2024-07-13,1,45,216000
880,Lagos,2024-10-26,2024-01-31,5,226,788000
881,Abuja,2024-05-14,2024-10-16,2,81,198000
882,Ibadan,2024-02-10,2024-03-15,3,155,392000
883,Ibadan,2024-08-19,2024-02-16,3,148,798000
884,Lagos,2024-07-16,2024-10-25,4,178,801000
885,Lagos,2024-05-04,2024-09-05,4,179,798000
886,Abuja,2024-01-21,2024-01-31,3,125,371000
887,PH,2024-09-06,2024-12-16,3,155,858000
888,Lagos,2024-01-02,2024-05-03,5,200,551000
889,Lagos,2024-06-24,2024-07-04,2,99,405000
890,Ibadan,2024-07-07,2024-08-09,5,212,587000
891,Ibadan,2024-07-26,2024-09-19,3,151,530000
892,PH,2024-12-13,2024-02-22,5,198,632000
893,Abuja,2024-11-30,2024-02-05,5,237,728000
894,PH,2024-09-15,2024-11-20,1,76,316000
895,Lagos,2024-10-13,2024-11-13,1,56,216000
896,PH,2024-05-20,2024-06-19,2,72,167000
897,Lagos,2024-04-09,2024-08-16,1,80,197000
898,Lagos,2024-07-22,2024-12-03,4,187,963000
899,PH,2024-09-12,2024-12-07,5,205,915000
900,Ibadan,2024-06-16,2024-07-24,1,33,138000
901,PH,2024-05-19,2024-08-08,5,198,757000
902,Abuja,2024-11-26,2024-03-05,3,144,712000
903,Abuja,2024-03-22,2024-07-27,3,125,572000
904,Ibadan,2024-06-21,2024-07-19,3,131,651000
905,Ibadan,2024-03-22,2024-03-14,2,95,288000
906,Lagos,2024-10-28,2024-04-14,4,162,701000
907,Ibadan,2024-03-14,2024-08-13,5,209,630000
908,Lagos,2024-10-05,2024-11-13,4,166,694000
909,PH,2024-08-08,2024-07-29,3,1572,659000
910,Abuja,2024-05-11,2024-08-10,4,159,570000
911,Lagos,2024-08-23,2024-02-07,2,110,450000
912,Lagos,2024-06-28,2024-07-10,4,181,492000
913,PH,2024-09-23,2024-10-31,3,160,629000
914,Abuja,2024-08-25,2024-11-21,4,171,937000
915,Ibadan,2024-10-11,2024-03-14,5,212,720000
916,PH,2024-05-01,2024-04-23,1,55,327000
917,PH,2024-06-10,2024-11-22,3,1367,669000
918,Lagos,2024-01-14,2024-03-14,3,114,316000
919,Abuja,2024-10-18,2024-12-03,3,149,498000
920,PH,2024-07-09,2024-07-01,4,182,99400
921,Ibadan,2024-02-19,2024-06-30,1,70,211000
922,PH,2024-02-01,2024-06-06,5,198,962000
923,PH,2024-01-22,2024-04-29,3,145,559000
924,PH,2024-01-05,2024-03-25,2,105,281000
925,Abuja,2024-09-08,2024-12-10,5,236,1273000
926,Ibadan,2024-10-12,2024-03-25,1,48,92000
927,Abuja,2024-01-11,2024-06-28,1,34,22000
928,Lagos,2024-10-14,2024-12-21,1,47,252000
929,Abuja,2024-07-08,2024-10-10,1,70,270000
930,Abuja,2024-07-23,2024-01-09,1,69,187000
931,Lagos,2024-10-19,2024-01-16,5,218,769000
932,Abuja,2024-12-10,2024-05-18,5,211,943000
933,PH,2024-06-23,2024-12-09,3,148,783000
934,PH,2024-10-03,2024-11-16,4,173,553000
935,PH,2024-06-06,2024-11-01,2,105,403000
936,PH,2024-04-11,2024-06-24,5,205,679000
937,Lagos,2024-09-18,2024-12-25,1,69,210000
938,Lagos,2024-09-25,2024-02-10,2,96,339000
939,Lagos,2024-03-06,2024-07-07,3,142,680000
940,PH,2024-09-02,2024-01-26,3,147,707000
941,Abuja,2024-01-08,2024-03-25,5,207,546000
942,Lagos,2024-10-05,2024-11-12,4,2024,872000
943,Lagos,2024-11-30,2024-03-27,3,149,664000
944,Lagos,2024-07-06,2024-10-24,3,136,670000
945,PH,2024-12-26,2024-01-20,5,238,868000
946,Ibadan,2024-09-04,2024-12-14,2,88,342000
947,Ibadan,2024-01-04,2024-02-05,3,133,321000
948,Ibadan,2024-04-20,2024-08-27,3,118,559000
949,PH,2024-03-02,2024-05-25,4,199,558000
950,Lagos,2024-09-27,2024-12-07,5,222,1229000
951,PH,2024-12-11,2024-03-02,2,105,361000
952,Abuja,2024-04-21,2024-07-16,3,143,726000
953,Lagos,2024-03-07,2024-06-18,1,39,25000
954,PH,2024-07-31,2024-11-06,1,63,232000
955,PH,2024-07-08,2024-09-29,1,70,298000
956,Lagos,2024-12-14,2024-03-16,4,154,718000
957,Ibadan,2024-08-15,2024-12-23,4,178,570000
958,PH,2024-04-13,2024-05-23,3,157,507000
959,Abuja,2024-06-07,2024-10-28,3,111,379000
960,PH,2024-03-22,2024-08-04,3,127,458000
961,Lagos,2024-09-13,2024-11-20,3,159,902000
962,Abuja,2024-04-15,2024-09-01,2,78,320000
963,PH,2024-03-07,2024-07-13,5,212,806000
964,Lagos,2024-01-08,2024-03-15,2,110,245000
965,Lagos,2024-02-25,2024-08-13,1,66,224000
966,Ibadan,2024-05-01,2024-10-02,2,113,564000
967,Abuja,2024-12-23,2024-06-06,2,90,409000
968,PH,2024-05-03,2024-08-17,1,31,169000
969,PH,2024-04-24,2024-10-19,1,52,239000
970,Abuja,2024-01-08,2024-02-10,1,31,171000
971,Ibadan,2024-11-18,2024-03-20,1,50,155000
972,PH,2024-05-23,2024-10-15,5,214,705000
973,Abuja,2024-05-03,2024-05-01,4,165,581000
974,PH,2024-02-07,2024-04-02,5,231,810000
975,PH,2024-07-17,2024-08-26,4,159,526000
976,Ibadan,2024-01-25,2024-02-20,1,50,149000
977,Lagos,2024-03-20,2024-08-29,3,143,542000
978,Abuja,2024-01-13,2024-03-26,4,181,665000
979,Abuja,2024-09-06,2024-12-08,5,190,806000
980,Ibadan,2024-12-06,2024-02-24,2,109,417000
981,PH,2024-07-24,2024-11-30,1,38,246000
982,Ibadan,2024-01-06,2024-03-03,2,109,492000
983,PH,2024-03-20,2024-08-06,4,193,567000
984,Ibadan,2024-09-01,2024-11-24,5,211,1126000
985,Lagos,2024-10-16,2024-10-30,2,99,341000
986,Ibadan,2024-01-12,2024-06-15,2,102,231000
987,Ibadan,2024-03-26,2024-05-05,5,213,803000
988,Ibadan,2024-09-23,2024-02-10,5,211,746000
989,Lagos,2024-03-30,2024-09-20,5,231,1235000
990,Lagos,2024-06-30,2024-12-13,1,58,339000
991,Lagos,2024-01-15,2024-04-24,4,182,733000
992,PH,2024-02-27,2024-05-26,3,127,395000
993,PH,2024-01-05,2024-03-04,1,71,293000
994,Abuja,2024-02-19,2024-05-02,1,72,272000
995,PH,2024-09-12,2024-11-25,2,872,357000
996,PH,2024-09-16,2024-11-24,3,1292,783000
997,Lagos,2024-12-18,2024-04-18,4,179,933000
998,Abuja,2024-01-06,2024-03-30,2,103,354000
999,Ibadan,2024-08-19,2024-10-12,5,194,989000
1000,Abuja,2024-06-10,2024-07-03,5,2228,612000
1001,Lagos,2024-05-26,2024-10-14,4,152,456000
