date,store,category,sku,movement_type,qty,counted_delta
2024-01-09,S1,Grocery,GR-670,sale,-2,0
2024-01-09,S1,Electronics,EL-100,sale,-1,0
2024-01-09,S1,Electronics,EL-644,return,3,0
2024-01-09,S1,Apparel,AP-513,sale,-4,0
2024-01-09,S1,Electronics,EL-371,sale,-4,0
2024-01-09,S1,Electronics,EL-379,sale,-5,0
2024-01-09,S1,Grocery,GR-803,sale,-3,0
2024-01-09,S2,Grocery,GR-891,sale,-6,0
2024-01-09,S2,Grocery,GR-910,sale,-6,0
2024-01-09,S2,Apparel,AP-875,receipt,56,0
2024-01-09,S2,Apparel,AP-410,sale,-3,0
2024-01-09,S2,Apparel,AP-800,count,0,1
2024-01-09,S2,Grocery,GR-195,sale,-5,0
2024-01-09,S2,Apparel,AP-470,sale,-1,0
2024-01-09,S2,Apparel,AP-156,receipt,37,0
2024-01-09,S3,Grocery,GR-321,sale,-2,0
2024-01-09,S3,Home,HO-655,sale,-5,0
2024-01-09,S3,Apparel,AP-865,receipt,15,0
2024-01-09,S3,Electronics,EL-892,sale,-6,0
2024-01-09,S3,Electronics,EL-498,sale,-6,0
2024-01-09,S3,Grocery,GR-575,return,2,0
2024-01-09,S3,Home,HO-826,sale,-6,0
2024-01-09,S3,Home,HO-601,sale,-6,0
2024-01-09,S3,Electronics,EL-859,sale,-5,0
2024-01-09,S3,Home,HO-979,receipt,43,0
2024-01-09,S3,Home,HO-555,sale,-5,0
2024-01-09,S3,Grocery,GR-343,receipt,57,0
2024-01-09,S3,Electronics,EL-347,return,2,0
2024-01-09,S3,Electronics,EL-360,count,0,-4
2024-01-09,S3,Grocery,GR-486,receipt,21,0
2024-01-09,S4,Home,HO-813,sale,-5,0
2024-01-09,S4,Electronics,EL-619,receipt,32,0
2024-01-09,S4,Apparel,AP-766,receipt,57,0
2024-01-09,S4,Electronics,EL-860,sale,-4,0
2024-01-09,S4,Home,HO-572,count,0,1
2024-01-09,S4,Apparel,AP-927,sale,-3,0
2024-01-09,S4,Apparel,AP-708,count,0,2
2024-01-09,S4,Apparel,AP-463,sale,-4,0
2024-01-09,S4,Apparel,AP-756,count,0,-2
2024-01-09,S4,Apparel,AP-394,return,3,0
2024-01-09,S4,Grocery,GR-624,receipt,26,0
2024-01-09,S5,Apparel,AP-468,sale,-5,0
2024-01-09,S5,Electronics,EL-718,sale,-6,0
2024-01-09,S5,Home,HO-336,sale,-4,0
2024-01-09,S5,Apparel,AP-387,sale,-4,0
2024-01-09,S5,Apparel,AP-610,receipt,10,0
2024-01-09,S5,Apparel,AP-470,sale,-2,0
2024-01-09,S5,Electronics,EL-145,sale,-5,0
2024-01-09,S5,Electronics,EL-848,sale,-6,0
2024-01-09,S5,Electronics,EL-507,sale,-4,0
2024-01-09,S5,Home,HO-850,return,3,0
2024-01-09,S5,Apparel,AP-757,sale,-3,0
2024-01-09,S5,Electronics,EL-484,sale,-4,0
2024-01-10,S1,Grocery,GR-586,sale,-1,0
2024-01-10,S1,Apparel,AP-482,sale,-4,0
2024-01-10,S1,Apparel,AP-937,return,3,0
2024-01-10,S1,Grocery,GR-972,sale,-1,0
2024-01-10,S1,Grocery,GR-363,sale,-6,0
2024-01-10,S1,Grocery,GR-909,count,0,1
2024-01-10,S1,Apparel,AP-796,sale,-4,0
2024-01-10,S1,Home,HO-305,return,1,0
2024-01-10,S1,Grocery,GR-432,receipt,37,0
2024-01-10,S2,Electronics,EL-174,receipt,32,0
2024-01-10,S2,Apparel,AP-910,sale,-1,0
2024-01-10,S2,Electronics,EL-600,receipt,44,0
2024-01-10,S2,Apparel,AP-230,return,2,0
2024-01-10,S2,Grocery,GR-699,count,0,0
2024-01-10,S2,Electronics,EL-189,receipt,33,0
2024-01-10,S2,Grocery,GR-507,receipt,57,0
2024-01-10,S2,Apparel,AP-509,sale,-2,0
2024-01-10,S2,Electronics,EL-891,sale,-6,0
2024-01-10,S2,Grocery,GR-700,count,0,0
2024-01-10,S3,Grocery,GR-869,sale,-3,0
2024-01-10,S3,Grocery,GR-862,sale,-3,0
2024-01-10,S3,Electronics,EL-301,sale,-3,0
2024-01-10,S3,Apparel,AP-502,sale,-1,0
2024-01-10,S3,Apparel,AP-463,sale,-3,0
2024-01-10,S3,Apparel,AP-604,sale,-3,0
2024-01-10,S3,Electronics,EL-752,sale,-5,0
2024-01-10,S3,Apparel,AP-152,return,3,0
2024-01-10,S3,Home,HO-310,return,2,0
2024-01-10,S3,Home,HO-881,return,2,0
2024-01-10,S4,Electronics,EL-148,sale,-4,0
2024-01-10,S4,Grocery,GR-985,count,0,1
2024-01-10,S4,Grocery,GR-424,sale,-2,0
2024-01-10,S4,Electronics,EL-482,sale,-5,0
2024-01-10,S4,Home,HO-833,receipt,24,0
2024-01-10,S4,Electronics,EL-538,return,3,0
2024-01-10,S4,Home,HO-657,sale,-4,0
2024-01-10,S4,Grocery,GR-368,sale,-5,0
2024-01-10,S4,Grocery,GR-171,sale,-1,0
2024-01-10,S5,Grocery,GR-504,count,0,1
2024-01-10,S5,Electronics,EL-774,sale,-6,0
2024-01-10,S5,Apparel,AP-280,return,3,0
2024-01-10,S5,Electronics,EL-419,receipt,18,0
2024-01-10,S5,Apparel,AP-389,sale,-3,0
2024-01-10,S5,Grocery,GR-905,sale,-3,0
2024-01-10,S5,Apparel,AP-656,sale,-1,0
2024-01-10,S5,Grocery,GR-837,sale,-2,0
2024-01-10,S5,Grocery,GR-877,sale,-3,0
2024-01-10,S5,Grocery,GR-241,sale,-6,0
2024-01-10,S5,Grocery,GR-689,count,0,2
2024-01-11,S1,Apparel,AP-468,receipt,55,0
2024-01-11,S1,Home,HO-594,receipt,52,0
2024-01-11,S1,Electronics,EL-734,sale,-6,0
2024-01-11,S1,Electronics,EL-468,sale,-3,0
2024-01-11,S1,Home,HO-852,receipt,45,0
2024-01-11,S1,Home,HO-744,sale,-4,0
2024-01-11,S1,Apparel,AP-143,sale,-1,0
2024-01-11,S1,Electronics,EL-595,return,2,0
2024-01-11,S1,Home,HO-140,sale,-6,0
2024-01-11,S1,Electronics,EL-322,sale,-2,0
2024-01-11,S1,Home,HO-687,receipt,49,0
2024-01-11,S1,Electronics,EL-519,receipt,25,0
2024-01-11,S2,Grocery,GR-807,sale,-5,0
2024-01-11,S2,Home,HO-570,return,2,0
2024-01-11,S2,Home,HO-252,sale,-5,0
2024-01-11,S2,Home,HO-197,sale,-3,0
2024-01-11,S2,Home,HO-354,sale,-1,0
2024-01-11,S2,Electronics,EL-393,sale,-6,0
2024-01-11,S2,Electronics,EL-641,sale,-4,0
2024-01-11,S2,Grocery,GR-586,sale,-3,0
2024-01-11,S2,Electronics,EL-922,sale,-1,0
2024-01-11,S2,Grocery,GR-945,count,0,2
2024-01-11,S2,Grocery,GR-418,return,2,0
2024-01-11,S2,Electronics,EL-863,sale,-1,0
2024-01-11,S2,Apparel,AP-550,count,0,-2
2024-01-11,S2,Electronics,EL-194,receipt,22,0
2024-01-11,S3,Apparel,AP-630,receipt,37,0
2024-01-11,S3,Apparel,AP-195,receipt,35,0
2024-01-11,S3,Grocery,GR-238,sale,-3,0
2024-01-11,S3,Electronics,EL-826,return,1,0
2024-01-11,S3,Grocery,GR-638,return,2,0
2024-01-11,S3,Home,HO-803,sale,-5,0
2024-01-11,S3,Electronics,EL-780,sale,-5,0
2024-01-11,S3,Home,HO-274,sale,-5,0
2024-01-11,S3,Apparel,AP-741,sale,-2,0
2024-01-11,S3,Apparel,AP-256,return,2,0
2024-01-11,S3,Grocery,GR-934,receipt,23,0
2024-01-11,S3,Apparel,AP-628,receipt,35,0
2024-01-11,S4,Grocery,GR-182,receipt,18,0
2024-01-11,S4,Apparel,AP-897,count,0,1
2024-01-11,S4,Electronics,EL-904,sale,-2,0
2024-01-11,S4,Electronics,EL-109,receipt,20,0
2024-01-11,S4,Electronics,EL-329,return,2,0
2024-01-11,S4,Home,HO-409,receipt,18,0
2024-01-11,S4,Electronics,EL-320,receipt,35,0
2024-01-11,S4,Grocery,GR-305,sale,-3,0
2024-01-11,S4,Home,HO-256,receipt,43,0
2024-01-11,S4,Grocery,GR-234,sale,-3,0
2024-01-11,S4,Home,HO-577,count,0,1
2024-01-11,S4,Grocery,GR-264,return,1,0
2024-01-11,S4,Home,HO-510,sale,-2,0
2024-01-11,S4,Electronics,EL-117,sale,-1,0
2024-01-11,S4,Home,HO-820,return,2,0
2024-01-11,S5,Grocery,GR-854,count,0,0
2024-01-11,S5,Electronics,EL-841,count,0,1
2024-01-11,S5,Apparel,AP-905,sale,-6,0
2024-01-11,S5,Electronics,EL-813,count,0,2
2024-01-11,S5,Apparel,AP-763,count,0,0
2024-01-11,S5,Grocery,GR-748,sale,-2,0
2024-01-11,S5,Electronics,EL-833,sale,-6,0
2024-01-11,S5,Home,HO-933,sale,-1,0
2024-01-11,S5,Apparel,AP-741,count,0,0
2024-01-12,S1,Grocery,GR-477,sale,-4,0
2024-01-12,S1,Electronics,EL-191,count,0,-1
2024-01-12,S1,Grocery,GR-335,sale,-3,0
2024-01-12,S1,Electronics,EL-614,receipt,54,0
2024-01-12,S1,Grocery,GR-495,sale,-1,0
2024-01-12,S1,Apparel,AP-743,sale,-3,0
2024-01-12,S1,Apparel,AP-965,return,1,0
2024-01-12,S1,Apparel,AP-505,sale,-1,0
2024-01-12,S1,Home,HO-344,return,1,0
2024-01-12,S1,Apparel,AP-266,sale,-1,0
2024-01-12,S2,Apparel,AP-225,return,1,0
2024-01-12,S2,Electronics,EL-798,return,2,0
2024-01-12,S2,Apparel,AP-474,sale,-4,0
2024-01-12,S2,Electronics,EL-259,count,0,1
2024-01-12,S2,Electronics,EL-121,count,0,1
2024-01-12,S2,Home,HO-301,sale,-1,0
2024-01-12,S2,Home,HO-423,return,1,0
2024-01-12,S2,Grocery,GR-298,receipt,60,0
2024-01-12,S2,Home,HO-260,sale,-2,0
2024-01-12,S2,Electronics,EL-851,sale,-4,0
2024-01-12,S3,Electronics,EL-965,sale,-1,0
2024-01-12,S3,Electronics,EL-910,count,0,-2
2024-01-12,S3,Grocery,GR-723,return,2,0
2024-01-12,S3,Electronics,EL-751,count,0,-4
2024-01-12,S3,Grocery,GR-431,sale,-6,0
2024-01-12,S3,Electronics,EL-668,count,0,-3
2024-01-12,S3,Electronics,EL-950,sale,-3,0
2024-01-12,S3,Home,HO-688,return,2,0
2024-01-12,S3,Home,HO-284,receipt,23,0
2024-01-12,S3,Apparel,AP-114,sale,-6,0
2024-01-12,S3,Home,HO-333,sale,-5,0
2024-01-12,S3,Grocery,GR-500,sale,-5,0
2024-01-12,S3,Home,HO-237,count,0,0
2024-01-12,S4,Grocery,GR-818,sale,-3,0
2024-01-12,S4,Grocery,GR-808,return,3,0
2024-01-12,S4,Home,HO-692,return,2,0
2024-01-12,S4,Grocery,GR-757,receipt,14,0
2024-01-12,S4,Grocery,GR-121,count,0,-2
2024-01-12,S4,Apparel,AP-993,sale,-6,0
2024-01-12,S4,Electronics,EL-472,return,2,0
2024-01-12,S4,Apparel,AP-716,return,2,0
2024-01-12,S4,Electronics,EL-152,sale,-3,0
2024-01-12,S4,Grocery,GR-610,return,3,0
2024-01-12,S4,Electronics,EL-699,sale,-5,0
2024-01-12,S4,Apparel,AP-863,sale,-2,0
2024-01-12,S5,Home,HO-965,return,3,0
2024-01-12,S5,Apparel,AP-779,sale,-4,0
2024-01-12,S5,Grocery,GR-435,sale,-4,0
2024-01-12,S5,Apparel,AP-499,sale,-3,0
2024-01-12,S5,Electronics,EL-356,return,2,0
2024-01-12,S5,Apparel,AP-346,sale,-3,0
2024-01-12,S5,Grocery,GR-659,sale,-6,0
2024-01-12,S5,Apparel,AP-959,sale,-5,0
2024-01-12,S5,Apparel,AP-511,sale,-3,0
2024-01-12,S5,Home,HO-534,count,0,1
2024-01-12,S5,Apparel,AP-884,count,0,2
2024-01-12,S5,Home,HO-464,sale,-3,0
2024-01-12,S5,Electronics,EL-203,receipt,31,0
2024-01-12,S5,Grocery,GR-450,sale,-4,0
2024-01-12,S5,Grocery,GR-179,count,0,0
2024-01-13,S1,Home,HO-296,receipt,15,0
2024-01-13,S1,Home,HO-827,receipt,16,0
2024-01-13,S1,Apparel,AP-982,sale,-3,0
2024-01-13,S1,Home,HO-245,sale,-1,0
2024-01-13,S1,Electronics,EL-544,sale,-6,0
2024-01-13,S1,Grocery,GR-419,return,3,0
2024-01-13,S1,Grocery,GR-937,receipt,53,0
2024-01-13,S1,Apparel,AP-527,sale,-1,0
2024-01-13,S1,Electronics,EL-232,return,3,0
2024-01-13,S1,Home,HO-611,return,3,0
2024-01-13,S1,Home,HO-545,sale,-6,0
2024-01-13,S1,Apparel,AP-307,count,0,0
2024-01-13,S1,Home,HO-727,count,0,1
2024-01-13,S2,Home,HO-391,sale,-2,0
2024-01-13,S2,Apparel,AP-472,sale,-5,0
2024-01-13,S2,Apparel,AP-630,count,0,0
2024-01-13,S2,Electronics,EL-183,sale,-1,0
2024-01-13,S2,Apparel,AP-794,sale,-1,0
2024-01-13,S2,Apparel,AP-461,sale,-3,0
2024-01-13,S2,Grocery,GR-901,return,2,0
2024-01-13,S2,Home,HO-968,count,0,2
2024-01-13,S2,Grocery,GR-223,sale,-5,0
2024-01-13,S2,Grocery,GR-139,sale,-4,0
2024-01-13,S2,Grocery,GR-548,count,0,-2
2024-01-13,S2,Electronics,EL-824,sale,-3,0
2024-01-13,S2,Apparel,AP-270,return,3,0
2024-01-13,S2,Grocery,GR-471,return,1,0
2024-01-13,S2,Apparel,AP-905,receipt,47,0
2024-01-13,S2,Apparel,AP-936,sale,-6,0
2024-01-13,S3,Home,HO-988,return,3,0
2024-01-13,S3,Home,HO-335,receipt,11,0
2024-01-13,S3,Home,HO-375,sale,-4,0
2024-01-13,S3,Grocery,GR-508,sale,-4,0
2024-01-13,S3,Apparel,AP-878,sale,-6,0
2024-01-13,S3,Electronics,EL-743,sale,-5,0
2024-01-13,S3,Apparel,AP-709,sale,-6,0
2024-01-13,S3,Electronics,EL-470,count,0,-3
2024-01-13,S3,Grocery,GR-533,count,0,0
2024-01-13,S3,Grocery,GR-466,sale,-3,0
2024-01-13,S3,Home,HO-226,count,0,2
2024-01-13,S3,Apparel,AP-283,count,0,-1
2024-01-13,S3,Grocery,GR-698,sale,-2,0
2024-01-13,S3,Apparel,AP-605,sale,-6,0
2024-01-13,S3,Electronics,EL-291,sale,-5,0
2024-01-13,S4,Apparel,AP-377,receipt,17,0
2024-01-13,S4,Grocery,GR-397,receipt,37,0
2024-01-13,S4,Apparel,AP-487,sale,-3,0
2024-01-13,S4,Electronics,EL-662,sale,-3,0
2024-01-13,S4,Home,HO-794,sale,-3,0
2024-01-13,S4,Grocery,GR-970,sale,-2,0
2024-01-13,S4,Grocery,GR-380,count,0,-2
2024-01-13,S4,Apparel,AP-959,receipt,20,0
2024-01-13,S4,Grocery,GR-578,sale,-2,0
2024-01-13,S4,Electronics,EL-470,sale,-3,0
2024-01-13,S4,Apparel,AP-441,receipt,40,0
2024-01-13,S4,Grocery,GR-676,sale,-5,0
2024-01-13,S5,Apparel,AP-734,count,0,-1
2024-01-13,S5,Grocery,GR-882,receipt,47,0
2024-01-13,S5,Grocery,GR-953,count,0,-1
2024-01-13,S5,Electronics,EL-515,sale,-6,0
2024-01-13,S5,Electronics,EL-969,sale,-3,0
2024-01-13,S5,Home,HO-407,sale,-2,0
2024-01-13,S5,Home,HO-917,count,0,-2
2024-01-13,S5,Grocery,GR-945,return,2,0
2024-01-13,S5,Electronics,EL-471,sale,-4,0
2024-01-14,S1,Home,HO-432,sale,-1,0
2024-01-14,S1,Home,HO-127,receipt,14,0
2024-01-14,S1,Apparel,AP-870,return,1,0
2024-01-14,S1,Electronics,EL-910,receipt,53,0
2024-01-14,S1,Grocery,GR-927,count,0,1
2024-01-14,S1,Electronics,EL-269,return,3,0
2024-01-14,S1,Apparel,AP-286,sale,-2,0
2024-01-14,S1,Home,HO-120,sale,-1,0
2024-01-14,S2,Electronics,EL-613,sale,-2,0
2024-01-14,S2,Home,HO-805,sale,-5,0
2024-01-14,S2,Electronics,EL-571,return,2,0
2024-01-14,S2,Home,HO-657,sale,-3,0
2024-01-14,S2,Apparel,AP-983,receipt,32,0
2024-01-14,S2,Grocery,GR-958,sale,-6,0
2024-01-14,S2,Grocery,GR-142,sale,-4,0
2024-01-14,S2,Home,HO-154,count,0,-1
2024-01-14,S2,Apparel,AP-781,sale,-3,0
2024-01-14,S2,Apparel,AP-609,sale,-6,0
2024-01-14,S2,Apparel,AP-101,sale,-1,0
2024-01-14,S2,Home,HO-794,return,1,0
2024-01-14,S3,Grocery,GR-284,sale,-5,0
2024-01-14,S3,Electronics,EL-541,return,1,0
2024-01-14,S3,Electronics,EL-164,sale,-4,0
2024-01-14,S3,Apparel,AP-392,count,0,-2
2024-01-14,S3,Electronics,EL-686,return,2,0
2024-01-14,S3,Grocery,GR-544,return,1,0
2024-01-14,S3,Electronics,EL-138,count,0,-3
2024-01-14,S3,Home,HO-137,receipt,29,0
2024-01-14,S3,Electronics,EL-287,count,0,-2
2024-01-14,S3,Home,HO-587,sale,-1,0
2024-01-14,S3,Grocery,GR-152,sale,-2,0
2024-01-14,S3,Home,HO-663,return,1,0
2024-01-14,S3,Electronics,EL-678,return,3,0
2024-01-14,S3,Grocery,GR-451,sale,-5,0
2024-01-14,S4,Electronics,EL-621,sale,-6,0
2024-01-14,S4,Grocery,GR-565,sale,-5,0
2024-01-14,S4,Apparel,AP-982,sale,-5,0
2024-01-14,S4,Grocery,GR-807,return,2,0
2024-01-14,S4,Electronics,EL-667,receipt,38,0
2024-01-14,S4,Home,HO-389,return,1,0
2024-01-14,S4,Home,HO-921,receipt,41,0
2024-01-14,S4,Electronics,EL-482,count,0,2
2024-01-14,S4,Electronics,EL-217,sale,-5,0
2024-01-14,S4,Home,HO-630,receipt,58,0
2024-01-14,S4,Apparel,AP-900,receipt,42,0
2024-01-14,S5,Electronics,EL-351,sale,-5,0
2024-01-14,S5,Apparel,AP-599,receipt,50,0
2024-01-14,S5,Apparel,AP-751,return,1,0
2024-01-14,S5,Electronics,EL-168,return,2,0
2024-01-14,S5,Home,HO-906,sale,-4,0
2024-01-14,S5,Apparel,AP-338,count,0,2
2024-01-14,S5,Apparel,AP-378,return,3,0
2024-01-14,S5,Grocery,GR-792,sale,-6,0
2024-01-14,S5,Grocery,GR-140,sale,-3,0
2024-01-14,S5,Electronics,EL-183,sale,-2,0
2024-01-14,S5,Grocery,GR-856,sale,-3,0
2024-01-14,S5,Electronics,EL-974,count,0,-1
2024-01-14,S5,Electronics,EL-332,sale,-2,0
2024-01-15,S1,Grocery,GR-419,sale,-5,0
2024-01-15,S1,Home,HO-156,return,3,0
2024-01-15,S1,Home,HO-569,sale,-2,0
2024-01-15,S1,Electronics,EL-527,return,3,0
2024-01-15,S1,Home,HO-136,receipt,32,0
2024-01-15,S1,Grocery,GR-747,sale,-2,0
2024-01-15,S1,Electronics,EL-657,sale,-2,0
2024-01-15,S1,Apparel,AP-749,sale,-1,0
2024-01-15,S1,Home,HO-345,sale,-2,0
2024-01-15,S1,Grocery,GR-660,count,0,1
2024-01-15,S1,Apparel,AP-186,sale,-2,0
2024-01-15,S1,Electronics,EL-741,sale,-1,0
2024-01-15,S1,Electronics,EL-867,sale,-2,0
2024-01-15,S2,Apparel,AP-816,receipt,18,0
2024-01-15,S2,Electronics,EL-542,return,2,0
2024-01-15,S2,Grocery,GR-737,sale,-4,0
2024-01-15,S2,Apparel,AP-856,sale,-5,0
2024-01-15,S2,Apparel,AP-356,sale,-4,0
2024-01-15,S2,Electronics,EL-734,count,0,0
2024-01-15,S2,Electronics,EL-152,sale,-3,0
2024-01-15,S2,Apparel,AP-456,count,0,-2
2024-01-15,S2,Electronics,EL-730,return,2,0
2024-01-15,S2,Home,HO-357,count,0,2
2024-01-15,S2,Home,HO-559,receipt,23,0
2024-01-15,S2,Home,HO-847,receipt,38,0
2024-01-15,S2,Grocery,GR-514,sale,-2,0
2024-01-15,S2,Home,HO-229,sale,-2,0
2024-01-15,S2,Grocery,GR-830,sale,-1,0
2024-01-15,S2,Apparel,AP-229,sale,-5,0
2024-01-15,S3,Electronics,EL-407,sale,-2,0
2024-01-15,S3,Grocery,GR-653,sale,-2,0
2024-01-15,S3,Apparel,AP-110,sale,-5,0
2024-01-15,S3,Electronics,EL-623,receipt,45,0
2024-01-15,S3,Home,HO-488,receipt,49,0
2024-01-15,S3,Grocery,GR-543,receipt,22,0
2024-01-15,S3,Apparel,AP-905,sale,-6,0
2024-01-15,S3,Apparel,AP-247,sale,-5,0
2024-01-15,S4,Grocery,GR-637,count,0,1
2024-01-15,S4,Home,HO-988,count,0,-2
2024-01-15,S4,Grocery,GR-961,count,0,2
2024-01-15,S4,Apparel,AP-654,sale,-3,0
2024-01-15,S4,Grocery,GR-511,return,2,0
2024-01-15,S4,Apparel,AP-387,return,3,0
2024-01-15,S4,Home,HO-971,sale,-2,0
2024-01-15,S4,Apparel,AP-924,sale,-2,0
2024-01-15,S4,Electronics,EL-453,count,0,0
2024-01-15,S4,Grocery,GR-633,count,0,2
2024-01-15,S5,Grocery,GR-494,sale,-4,0
2024-01-15,S5,Electronics,EL-956,sale,-4,0
2024-01-15,S5,Grocery,GR-781,receipt,31,0
2024-01-15,S5,Grocery,GR-209,receipt,17,0
2024-01-15,S5,Home,HO-790,return,3,0
2024-01-15,S5,Apparel,AP-432,sale,-1,0
2024-01-15,S5,Home,HO-113,receipt,42,0
2024-01-15,S5,Grocery,GR-505,count,0,1
2024-01-15,S5,Apparel,AP-292,return,2,0
2024-01-15,S5,Apparel,AP-954,sale,-3,0
2024-01-16,S1,Apparel,AP-488,sale,-4,0
2024-01-16,S1,Home,HO-353,receipt,45,0
2024-01-16,S1,Electronics,EL-474,return,2,0
2024-01-16,S1,Apparel,AP-371,count,0,-2
2024-01-16,S1,Electronics,EL-163,sale,-4,0
2024-01-16,S1,Apparel,AP-919,receipt,56,0
2024-01-16,S1,Home,HO-463,count,0,1
2024-01-16,S1,Grocery,GR-185,sale,-4,0
2024-01-16,S1,Home,HO-828,receipt,57,0
2024-01-16,S1,Apparel,AP-527,sale,-4,0
2024-01-16,S1,Apparel,AP-518,sale,-1,0
2024-01-16,S1,Home,HO-764,sale,-5,0
2024-01-16,S1,Grocery,GR-351,count,0,-1
2024-01-16,S2,Electronics,EL-847,sale,-4,0
2024-01-16,S2,Home,HO-677,count,0,0
2024-01-16,S2,Electronics,EL-701,count,0,0
2024-01-16,S2,Home,HO-337,return,2,0
2024-01-16,S2,Apparel,AP-246,count,0,-1
2024-01-16,S2,Grocery,GR-933,receipt,41,0
2024-01-16,S2,Grocery,GR-814,receipt,33,0
2024-01-16,S2,Home,HO-666,return,3,0
2024-01-16,S2,Electronics,EL-930,sale,-1,0
2024-01-16,S2,Home,HO-135,return,2,0
2024-01-16,S2,Home,HO-267,return,3,0
2024-01-16,S2,Home,HO-801,sale,-4,0
2024-01-16,S2,Electronics,EL-269,sale,-3,0
2024-01-16,S2,Home,HO-129,sale,-2,0
2024-01-16,S3,Electronics,EL-463,sale,-4,0
2024-01-16,S3,Apparel,AP-216,count,0,0
2024-01-16,S3,Apparel,AP-401,sale,-1,0
2024-01-16,S3,Apparel,AP-888,sale,-3,0
2024-01-16,S3,Grocery,GR-112,return,2,0
2024-01-16,S3,Electronics,EL-367,sale,-4,0
2024-01-16,S3,Electronics,EL-827,sale,-6,0
2024-01-16,S3,Electronics,EL-474,sale,-3,0
2024-01-16,S3,Home,HO-917,receipt,49,0
2024-01-16,S3,Electronics,EL-253,sale,-2,0
2024-01-16,S3,Apparel,AP-795,sale,-5,0
2024-01-16,S3,Electronics,EL-669,sale,-4,0
2024-01-16,S3,Grocery,GR-663,receipt,15,0
2024-01-16,S3,Grocery,GR-362,sale,-5,0
2024-01-16,S3,Apparel,AP-122,sale,-5,0
2024-01-16,S4,Apparel,AP-719,sale,-3,0
2024-01-16,S4,Electronics,EL-322,return,2,0
2024-01-16,S4,Home,HO-566,count,0,-1
2024-01-16,S4,Electronics,EL-126,return,1,0
2024-01-16,S4,Grocery,GR-708,receipt,24,0
2024-01-16,S4,Apparel,AP-153,sale,-4,0
2024-01-16,S4,Electronics,EL-260,sale,-3,0
2024-01-16,S4,Electronics,EL-603,count,0,1
2024-01-16,S4,Home,HO-233,receipt,42,0
2024-01-16,S4,Electronics,EL-587,sale,-2,0
2024-01-16,S4,Grocery,GR-444,count,0,0
2024-01-16,S4,Home,HO-116,return,1,0
2024-01-16,S4,Electronics,EL-740,sale,-4,0
2024-01-16,S4,Apparel,AP-125,return,1,0
2024-01-16,S4,Home,HO-266,sale,-3,0
2024-01-16,S5,Home,HO-401,receipt,34,0
2024-01-16,S5,Apparel,AP-935,sale,-1,0
2024-01-16,S5,Apparel,AP-969,return,3,0
2024-01-16,S5,Electronics,EL-132,sale,-4,0
2024-01-16,S5,Apparel,AP-239,count,0,-1
2024-01-16,S5,Apparel,AP-122,return,3,0
2024-01-16,S5,Home,HO-909,count,0,1
2024-01-16,S5,Grocery,GR-853,sale,-4,0
2024-01-16,S5,Electronics,EL-414,receipt,14,0
2024-01-16,S5,Apparel,AP-749,return,1,0
2024-01-16,S5,Grocery,GR-554,count,0,0
2024-01-16,S5,Apparel,AP-968,receipt,36,0
2024-01-16,S5,Electronics,EL-535,sale,-2,0
2024-01-16,S5,Home,HO-275,return,1,0
2024-01-16,S5,Electronics,EL-421,return,3,0
2024-01-17,S1,Electronics,EL-530,sale,-2,0
2024-01-17,S1,Home,HO-572,sale,-4,0
2024-01-17,S1,Grocery,GR-516,sale,-4,0
2024-01-17,S1,Grocery,GR-627,sale,-5,0
2024-01-17,S1,Grocery,GR-532,sale,-2,0
2024-01-17,S1,Electronics,EL-761,sale,-3,0
2024-01-17,S1,Apparel,AP-767,count,0,-1
2024-01-17,S1,Home,HO-347,sale,-1,0
2024-01-17,S1,Home,HO-840,sale,-4,0
2024-01-17,S1,Grocery,GR-859,sale,-5,0
2024-01-17,S2,Electronics,EL-268,sale,-3,0
2024-01-17,S2,Home,HO-960,count,0,-2
2024-01-17,S2,Grocery,GR-407,sale,-3,0
2024-01-17,S2,Home,HO-763,sale,-4,0
2024-01-17,S2,Grocery,GR-222,return,2,0
2024-01-17,S2,Grocery,GR-785,count,0,-1
2024-01-17,S2,Apparel,AP-939,count,0,-2
2024-01-17,S2,Grocery,GR-818,sale,-6,0
2024-01-17,S2,Apparel,AP-866,sale,-3,0
2024-01-17,S2,Home,HO-400,return,3,0
2024-01-17,S2,Grocery,GR-960,count,0,-1
2024-01-17,S2,Electronics,EL-588,return,3,0
2024-01-17,S3,Home,HO-733,receipt,36,0
2024-01-17,S3,Home,HO-980,sale,-2,0
2024-01-17,S3,Apparel,AP-243,sale,-2,0
2024-01-17,S3,Grocery,GR-337,sale,-3,0
2024-01-17,S3,Home,HO-226,count,0,2
2024-01-17,S3,Apparel,AP-863,return,2,0
2024-01-17,S3,Apparel,AP-140,sale,-3,0
2024-01-17,S3,Apparel,AP-721,sale,-2,0
2024-01-17,S3,Electronics,EL-693,return,3,0
2024-01-17,S3,Apparel,AP-171,return,2,0
2024-01-17,S3,Electronics,EL-540,sale,-6,0
2024-01-17,S3,Grocery,GR-210,sale,-6,0
2024-01-17,S3,Apparel,AP-925,sale,-2,0
2024-01-17,S3,Electronics,EL-808,count,0,-2
2024-01-17,S4,Apparel,AP-327,sale,-6,0
2024-01-17,S4,Apparel,AP-644,sale,-5,0
2024-01-17,S4,Home,HO-825,sale,-5,0
2024-01-17,S4,Home,HO-942,return,3,0
2024-01-17,S4,Apparel,AP-661,receipt,34,0
2024-01-17,S4,Apparel,AP-647,return,3,0
