enrolment_id,course,enrolled_date,plan
800,Python Intro,2024-10-02,free
801,Data 101,2024-05-26,free
802,Data 101,2024-06-08,free
803,Python Intro,2024-09-03,free
804,Data 101,2024-07-17,free
805,Data 101,2024-02-05,free
806,Python Intro,2024-10-06,free
807,SQL Basics,2024-01-21,free
808,Data 101,2024-05-29,free
809,Data 101,2024-07-03,free
810,SQL Basics,2024-08-29,paid
811,Python Intro,2024-02-14,free
812,Python Intro,2024-03-07,paid
813,Python Intro,2024-03-04,paid
814,SQL Basics,2024-09-21,free
815,Python Intro,2024-07-08,paid
816,Data 101,2024-01-20,paid
817,Python Intro,2024-10-03,paid
818,Python Intro,2024-01-25,paid
819,SQL Basics,2024-03-21,free
820,Python Intro,2024-02-23,free
821,Python Intro,2024-03-09,paid
822,Data 101,2024-08-05,free
823,Python Intro,2024-01-04,paid
824,Data 101,2024-09-30,paid
825,SQL Basics,2024-07-24,paid
826,SQL Basics,2024-08-31,paid
827,Python Intro,2024-06-11,paid
828,Python Intro,2024-01-03,free
829,SQL Basics,2024-08-16,free
830,Data 101,2024-10-22,free
831,Python Intro,2024-04-11,free
832,Python Intro,2024-04-16,free
833,Data 101,2024-01-06,free
834,SQL Basics,2024-09-14,paid
835,SQL Basics,2024-04-27,free
836,Python Intro,2024-03-26,paid
837,Python Intro,2024-02-18,free
838,Data 101,2024-03-05,paid
839,Data 101,2024-02-14,paid
840,SQL Basics,2024-02-05,free
841,Python Intro,2024-05-11,paid
842,Data 101,2024-04-09,free
843,SQL Basics,2024-01-12,free
844,Data 101,2024-03-13,free
845,Python Intro,2024-08-22,paid
846,SQL Basics,2024-03-27,free
847,SQL Basics,2024-02-04,free
848,SQL Basics,2024-09-25,free
849,Python Intro,2024-05-14,free
850,SQL Basics,2024-02-01,free
851,Python Intro,2024-04-04,free
852,Data 101,2024-08-31,paid
853,Data 101,2024-04-07,free
854,Python Intro,2024-06-19,paid
855,SQL Basics,2024-05-09,free
856,Data 101,2024-03-08,free
857,Data 101,2024-08-07,free
858,Python Intro,2024-05-15,free
859,Data 101,2024-01-26,free
860,Data 101,2024-10-04,paid
861,SQL Basics,2024-02-07,paid
862,Python Intro,2024-10-02,free
863,Data 101,2024-02-28,paid
864,Data 101,2024-04-30,paid
865,SQL Basics,2024-09-15,paid
866,Data 101,2024-09-24,free
867,Data 101,2024-07-25,free
868,SQL Basics,2024-06-16,paid
869,SQL Basics,2024-03-16,free
870,Python Intro,2024-03-22,free
871,Python Intro,2024-06-04,paid
872,Data 101,2024-04-27,paid
873,Python Intro,2024-04-15,free
874,Python Intro,2024-06-26,paid
875,Data 101,2024-06-13,paid
876,SQL Basics,2024-08-09,paid
877,Python Intro,2024-04-22,paid
878,Python Intro,2024-06-26,paid
879,SQL Basics,2024-03-22,free
880,Data 101,2024-02-03,free
881,Data 101,2024-09-10,free
882,Data 101,2024-10-17,paid
883,SQL Basics,2024-10-14,free
884,SQL Basics,2024-03-02,paid
885,Data 101,2024-03-19,paid
886,Data 101,2024-01-06,paid
887,Data 101,2024-08-14,paid
888,Python Intro,2024-01-03,free
889,Data 101,2024-08-19,free
890,Python Intro,2024-05-25,paid
891,Python Intro,2024-03-23,paid
892,Python Intro,2024-07-16,paid
893,SQL Basics,2024-08-14,paid
894,Python Intro,2024-10-13,free
895,SQL Basics,2024-05-12,paid
896,Data 101,2024-08-12,free
897,SQL Basics,2024-04-05,paid
898,SQL Basics,2024-05-22,free
899,SQL Basics,2024-10-22,paid
900,SQL Basics,2024-02-28,paid
901,Data 101,2024-06-17,paid
902,SQL Basics,2024-03-16,paid
903,Python Intro,2024-01-04,paid
904,SQL Basics,2024-09-16,free
905,SQL Basics,2024-09-06,paid
906,Python Intro,2024-02-18,free
907,Python Intro,2024-01-08,free
908,Python Intro,2024-08-01,paid
909,Python Intro,2024-04-12,free
910,SQL Basics,2024-05-04,free
911,Python Intro,2024-06-17,free
912,Data 101,2024-10-26,free
913,Data 101,2024-09-21,free
914,Data 101,2024-07-16,free
915,SQL Basics,2024-06-17,free
916,SQL Basics,2024-04-04,free
917,SQL Basics,2024-08-04,free
918,SQL Basics,2024-10-18,free
919,Data 101,2024-01-18,free
920,SQL Basics,2024-06-27,paid
921,Python Intro,2024-06-24,free
922,Python Intro,2024-01-17,free
923,Data 101,2024-10-16,paid
924,Data 101,2024-02-10,free
925,SQL Basics,2024-06-22,free
926,Data 101,2024-09-01,free
927,Python Intro,2024-05-17,paid
928,Data 101,2024-03-31,free
929,Python Intro,2024-08-29,paid
930,SQL Basics,2024-03-31,free
931,SQL Basics,2024-01-09,paid
932,Python Intro,2024-10-13,free
933,Python Intro,2024-09-07,paid
934,Python Intro,2024-04-06,free
935,Python Intro,2024-06-21,paid
936,SQL Basics,2024-03-05,free
937,Data 101,2024-07-06,free
938,Data 101,2024-03-22,paid
939,SQL Basics,2024-08-22,free
940,SQL Basics,2024-06-13,paid
941,Data 101,2024-03-01,paid
942,Data 101,2024-09-18,paid
943,SQL Basics,2024-08-06,free
944,SQL Basics,2024-05-27,paid
945,Python Intro,2024-09-19,paid
946,Data 101,2024-06-23,free
947,SQL Basics,2024-06-04,paid
948,Python Intro,2024-05-07,paid
949,Python Intro,2024-06-17,free
950,Data 101,2024-01-10,paid
951,Data 101,2024-06-13,free
952,SQL Basics,2024-04-29,free
953,Data 101,2024-09-08,paid
954,Python Intro,2024-10-17,free
955,SQL Basics,2024-05-19,free
956,Data 101,2024-06-20,paid
957,Python Intro,2024-03-02,paid
958,Python Intro,2024-05-24,free
959,Python Intro,2024-06-09,paid
960,SQL Basics,2024-04-09,free
961,Python Intro,2024-03-17,free
962,Python Intro,2024-02-14,free
963,SQL Basics,2024-02-08,free
964,Python Intro,2024-06-12,paid
965,Data 101,2024-05-28,free
966,SQL Basics,2024-07-07,paid
967,Data 101,2024-03-21,paid
968,SQL Basics,2024-06-22,free
969,SQL Basics,2024-06-24,paid
970,Data 101,2024-09-23,paid
971,Data 101,2024-08-20,free
972,SQL Basics,2024-06-07,free
973,Python Intro,2024-08-27,free
974,Data 101,2024-02-22,free
975,SQL Basics,2024-07-15,paid
976,Python Intro,2024-06-13,paid
977,Python Intro,2024-05-14,paid
978,SQL Basics,2024-04-04,free
979,Data 101,2024-06-08,free
980,Python Intro,2024-02-20,paid
981,SQL Basics,2024-07-11,free
982,SQL Basics,2024-10-17,paid
983,Python Intro,2024-10-24,free
984,Python Intro,2024-08-10,free
985,Data 101,2024-04-22,free
986,Python Intro,2024-02-09,paid
987,SQL Basics,2024-04-23,paid
988,Data 101,2024-05-01,free
989,SQL Basics,2024-01-14,free
990,SQL Basics,2024-02-21,free
991,SQL Basics,2024-02-01,paid
992,SQL Basics,2024-01-01,free
993,SQL Basics,2024-05-01,free
994,Data 101,2024-06-14,free
995,SQL Basics,2024-08-19,paid
996,Python Intro,2024-06-13,paid
997,Data 101,2024-04-16,free
998,SQL Basics,2024-08-05,free
999,Data 101,2024-05-27,free
1000,SQL Basics,2024-07-24,paid
1001,Data 101,2024-07-12,paid
1002,SQL Basics,2024-02-10,free
1003,Data 101,2024-04-05,free
1004,Python Intro,2024-10-12,free
1005,Data 101,2024-08-07,free
1006,Python Intro,2024-10-16,free
1007,SQL Basics,2024-02-12,paid
1008,SQL Basics,2024-08-21,paid
1009,SQL Basics,2024-03-07,paid
1010,Data 101,2024-05-02,free
1011,Data 101,2024-01-26,paid
1012,SQL Basics,2024-04-16,paid
1013,Python Intro,2024-02-27,free
1014,SQL Basics,2024-05-02,paid
1015,SQL Basics,2024-05-21,paid
1016,Data 101,2024-10-23,paid
1017,Python Intro,2024-07-19,paid
1018,Data 101,2024-02-25,paid
1019,SQL Basics,2024-06-22,free
1020,Data 101,2024-10-12,free
1021,Python Intro,2024-01-11,free
1022,Data 101,2024-03-20,paid
1023,SQL Basics,2024-02-12,free
1024,Python Intro,2024-05-26,paid
1025,Data 101,2024-09-03,paid
1026,Data 101,2024-07-31,free
1027,SQL Basics,2024-02-17,free
1028,Python Intro,2024-09-09,free
1029,SQL Basics,2024-06-08,paid
1030,SQL Basics,2024-03-08,paid
1031,Python Intro,2024-07-23,free
1032,Python Intro,2024-08-07,free
1033,Data 101,2024-09-19,free
1034,Data 101,2024-04-24,free
1035,Data 101,2024-01-24,paid
1036,Python Intro,2024-10-26,paid
1037,Data 101,2024-09-01,paid
1038,Data 101,2024-07-27,paid
1039,SQL Basics,2024-01-14,paid
1040,Data 101,2024-08-25,free
1041,Data 101,2024-09-19,free
1042,Python Intro,2024-07-18,free
1043,Data 101,2024-08-23,paid
1044,Data 101,2024-06-22,free
1045,Data 101,2024-10-13,free
1046,Data 101,2024-02-02,free
1047,Python Intro,2024-06-25,paid
1048,Data 101,2024-02-13,free
1049,Data 101,2024-07-11,paid
1050,Python Intro,2024-07-30,paid
1051,Data 101,2024-07-01,paid
1052,SQL Basics,2024-02-06,paid
1053,SQL Basics,2024-09-19,paid
1054,Data 101,2024-03-09,free
1055,SQL Basics,2024-08-27,free
1056,Python Intro,2024-05-08,paid
1057,SQL Basics,2024-10-13,free
1058,SQL Basics,2024-06-22,paid
1059,Python Intro,2024-05-20,paid
1060,Python Intro,2024-03-24,free
1061,Python Intro,2024-06-04,paid
1062,SQL Basics,2024-09-17,paid
1063,SQL Basics,2024-06-07,free
1064,Data 101,2024-02-22,free
1065,Python Intro,2024-05-20,free
1066,Data 101,2024-09-04,paid
1067,Data 101,2024-07-20,free
1068,Data 101,2024-02-02,paid
1069,Data 101,2024-05-30,paid
1070,Python Intro,2024-05-01,paid
1071,SQL Basics,2024-01-10,free
1072,SQL Basics,2024-06-05,paid
1073,SQL Basics,2024-09-04,free
1074,Python Intro,2024-04-16,free
1075,Python Intro,2024-01-07,free
1076,SQL Basics,2024-02-23,free
1077,Data 101,2024-02-15,free
1078,Data 101,2024-06-12,paid
1079,Data 101,2024-03-14,paid
1080,Python Intro,2024-03-08,paid
1081,Data 101,2024-09-26,paid
1082,Data 101,2024-02-09,paid
1083,Data 101,2024-06-28,free
1084,SQL Basics,2024-09-23,paid
1085,Data 101,2024-01-19,free
1086,Data 101,2024-06-20,free
1087,SQL Basics,2024-09-04,free
1088,Python Intro,2024-03-05,paid
1089,Data 101,2024-04-06,paid
1090,Python Intro,2024-07-12,paid
1091,Python Intro,2024-04-13,paid
1092,Data 101,2024-08-13,paid
1093,SQL Basics,2024-09-15,free
1094,SQL Basics,2024-01-06,free
1095,Python Intro,2024-07-20,free
1096,Data 101,2024-07-05,free
1097,Data 101,2024-01-28,paid
1098,Data 101,2024-08-26,paid
1099,Python Intro,2024-10-13,free
1100,SQL Basics,2024-06-16,paid
1101,Python Intro,2024-06-07,free
1102,Python Intro,2024-01-20,paid
1103,SQL Basics,2024-09-03,paid
1104,Data 101,2024-08-10,paid
1105,SQL Basics,2024-10-24,paid
1106,Python Intro,2024-04-06,paid
1107,Python Intro,2024-08-06,paid
1108,SQL Basics,2024-03-07,paid
1109,Python Intro,2024-06-13,paid
1110,Python Intro,2024-06-07,paid
1111,Python Intro,2024-08-13,paid
1112,Data 101,2024-08-11,free
1113,SQL Basics,2024-02-08,paid
1114,Data 101,2024-07-19,free
1115,Python Intro,2024-07-04,paid
1116,Python Intro,2024-09-09,paid
1117,Data 101,2024-03-30,paid
1118,Python Intro,2024-01-24,paid
1119,Data 101,2024-03-20,paid
1120,Data 101,2024-07-05,free
1121,SQL Basics,2024-03-30,paid
1122,Data 101,2024-10-02,free
1123,Python Intro,2024-04-21,paid
1124,SQL Basics,2024-02-09,paid
1125,SQL Basics,2024-06-02,paid
1126,Python Intro,2024-10-17,free
1127,SQL Basics,2024-02-19,free
1128,Data 101,2024-08-21,free
1129,Python Intro,2024-02-24,paid
1130,Data 101,2024-06-26,paid
1131,Data 101,2024-08-18,free
1132,SQL Basics,2024-07-31,paid
1133,SQL Basics,2024-07-15,free
1134,SQL Basics,2024-03-17,free
1135,Data 101,2024-06-23,free
1136,SQL Basics,2024-02-10,paid
1137,Python Intro,2024-05-07,free
1138,Python Intro,2024-04-24,free
1139,Data 101,2024-05-10,free
1140,SQL Basics,2024-06-24,paid
1141,Python Intro,2024-08-23,free
1142,SQL Basics,2024-09-08,free
1143,SQL Basics,2024-04-08,free
1144,SQL Basics,2024-02-04,paid
1145,Data 101,2024-06-21,free
1146,SQL Basics,2024-10-01,free
1147,Python Intro,2024-02-21,free
1148,Data 101,2024-10-21,paid
1149,Python Intro,2024-05-05,free
1150,Data 101,2024-02-03,paid
1151,Data 101,2024-08-02,paid
1152,Data 101,2024-05-05,paid
1153,Data 101,2024-03-09,paid
1154,Data 101,2024-01-17,free
1155,Data 101,2024-09-25,paid
1156,Data 101,2024-09-04,free
1157,Python Intro,2024-04-22,free
1158,Python Intro,2024-01-26,paid
1159,Python Intro,2024-05-04,paid
1160,SQL Basics,2024-09-16,free
1161,SQL Basics,2024-03-06,paid
1162,Python Intro,2024-03-03,paid
1163,SQL Basics,2024-02-05,paid
1164,SQL Basics,2024-01-25,free
1165,Data 101,2024-05-20,free
1166,Data 101,2024-08-05,paid
1167,SQL Basics,2024-07-04,paid
1168,Python Intro,2024-06-03,free
1169,Data 101,2024-06-07,paid
1170,Python Intro,2024-10-22,paid
1171,Python Intro,2024-03-11,free
1172,SQL Basics,2024-04-26,paid
1173,SQL Basics,2024-08-11,free
1174,SQL Basics,2024-01-10,paid
1175,Data 101,2024-01-03,paid
1176,Data 101,2024-08-05,free
1177,Data 101,2024-01-18,free
1178,SQL Basics,2024-09-23,free
1179,Data 101,2024-05-06,free
1180,Python Intro,2024-06-17,free
1181,Data 101,2024-02-20,free
1182,SQL Basics,2024-01-01,paid
1183,Python Intro,2024-05-28,paid
1184,Python Intro,2024-07-20,paid
1185,Python Intro,2024-01-05,free
1186,Data 101,2024-08-15,paid
1187,Data 101,2024-10-12,paid
1188,SQL Basics,2024-04-04,free
1189,Data 101,2024-10-22,paid
1190,Python Intro,2024-05-09,free
1191,Python Intro,2024-04-24,paid
1192,SQL Basics,2024-06-23,free
1193,SQL Basics,2024-10-27,paid
1194,SQL Basics,2024-06-11,paid
1195,SQL Basics,2024-02-06,paid
1196,Python Intro,2024-04-14,free
1197,Python Intro,2024-02-16,free
1198,Data 101,2024-03-26,free
1199,Python Intro,2024-05-29,paid
1200,Python Intro,2024-09-30,free
1201,Data 101,2024-10-26,free
1202,Data 101,2024-01-19,free
1203,Python Intro,2024-08-21,paid
1204,Python Intro,2024-06-05,free
1205,SQL Basics,2024-01-23,free
1206,Python Intro,2024-02-17,free
1207,SQL Basics,2024-02-20,paid
1208,Data 101,2024-09-30,free
1209,SQL Basics,2024-02-12,paid
1210,Data 101,2024-03-22,paid
1211,Python Intro,2024-02-06,paid
1212,Data 101,2024-01-30,free
1213,Data 101,2024-06-14,free
1214,Data 101,2024-07-12,free
1215,Data 101,2024-05-16,paid
1216,Python Intro,2024-01-12,paid
1217,Python Intro,2024-05-30,paid
1218,Python Intro,2024-08-22,paid
1219,Python Intro,2024-08-30,paid
1220,Python Intro,2024-09-06,free
1221,Python Intro,2024-04-22,paid
1222,Data 101,2024-05-21,paid
1223,Python Intro,2024-06-18,free
1224,SQL Basics,2024-06-13,paid
1225,Python Intro,2024-08-31,paid
1226,Python Intro,2024-03-18,paid
1227,SQL Basics,2024-04-26,free
1228,Python Intro,2024-06-01,free
1229,Data 101,2024-06-08,paid
1230,Data 101,2024-02-21,paid
1231,Python Intro,2024-02-29,free
1232,Python Intro,2024-06-03,free
1233,SQL Basics,2024-10-27,paid
1234,Python Intro,2024-02-21,paid
1235,Python Intro,2024-04-19,paid
1236,Data 101,2024-05-06,free
1237,Python Intro,2024-03-29,free
1238,Python Intro,2024-05-10,free
1239,Python Intro,2024-10-07,free
1240,Python Intro,2024-07-26,free
1241,Data 101,2024-08-19,paid
1242,Python Intro,2024-05-22,paid
1243,SQL Basics,2024-07-30,free
1244,Python Intro,2024-01-21,free
1245,Data 101,2024-02-16,paid
1246,SQL Basics,2024-04-09,free
1247,SQL Basics,2024-02-24,free
1248,Python Intro,2024-08-05,free
1249,Python Intro,2024-09-24,free
1250,SQL Basics,2024-01-14,free
1251,Data 101,2024-06-10,free
1252,Python Intro,2024-08-12,free
1253,SQL Basics,2024-09-08,free
1254,Python Intro,2024-09-10,paid
1255,Python Intro,2024-08-22,paid
1256,Python Intro,2024-10-09,paid
1257,Data 101,2024-05-24,paid
1258,Data 101,2024-02-03,free
1259,Data 101,2024-01-23,paid
1260,Data 101,2024-07-13,free
1261,SQL Basics,2024-04-08,paid
1262,Data 101,2024-02-06,free
1263,Data 101,2024-08-17,paid
1264,SQL Basics,2024-08-15,free
1265,SQL Basics,2024-08-08,free
1266,Data 101,2024-03-06,paid
1267,SQL Basics,2024-10-19,paid
1268,SQL Basics,2024-03-31,free
1269,Data 101,2024-08-15,paid
1270,Python Intro,2024-08-27,paid
1271,Python Intro,2024-03-27,paid
1272,SQL Basics,2024-08-09,free
1273,Data 101,2024-06-14,paid
1274,Data 101,2024-09-19,free
1275,Python Intro,2024-01-25,paid
1276,Data 101,2024-01-20,paid
1277,Python Intro,2024-01-13,free
1278,Python Intro,2024-10-19,paid
1279,SQL Basics,2024-02-23,free
1280,Python Intro,2024-01-09,paid
1281,Python Intro,2024-05-28,paid
1282,Data 101,2024-06-20,paid
1283,Python Intro,2024-03-31,paid
1284,Data 101,2024-05-31,free
1285,Data 101,2024-09-04,paid
1286,Data 101,2024-07-03,free
1287,Data 101,2024-02-22,free
1288,Python Intro,2024-02-28,free
1289,SQL Basics,2024-10-08,free
1290,Data 101,2024-07-27,free
1291,SQL Basics,2024-06-13,free
1292,Python Intro,2024-02-18,free
1293,Data 101,2024-09-11,paid
1294,SQL Basics,2024-05-22,free
1295,SQL Basics,2024-04-22,free
1296,Python Intro,2024-03-10,free
1297,Data 101,2024-05-06,paid
1298,Data 101,2024-02-12,free
1299,Data 101,2024-02-19,free
1300,SQL Basics,2024-06-03,paid
1301,SQL Basics,2024-05-20,free
1302,SQL Basics,2024-05-29,free
1303,Data 101,2024-04-07,paid
1304,Python Intro,2024-01-17,paid
1305,Python Intro,2024-06-03,paid
1306,Python Intro,2024-01-22,free
1307,SQL Basics,2024-05-03,free
1308,SQL Basics,2024-01-21,paid
1309,Data 101,2024-06-08,free
1310,SQL Basics,2024-10-16,free
1311,Python Intro,2024-04-11,free
1312,SQL Basics,2024-01-16,paid
1313,Python Intro,2024-04-17,free
1314,SQL Basics,2024-01-03,free
1315,SQL Basics,2024-08-12,free
1316,Python Intro,2024-10-08,free
1317,Data 101,2024-04-02,free
1318,SQL Basics,2024-09-13,paid
1319,Python Intro,2024-08-31,paid
1320,SQL Basics,2024-03-14,free
1321,Python Intro,2024-03-04,free
1322,Python Intro,2024-01-13,paid
1323,SQL Basics,2024-02-21,paid
1324,Data 101,2024-04-15,free
1325,Python Intro,2024-08-20,free
1326,Data 101,2024-08-02,paid
1327,SQL Basics,2024-10-09,free
1328,SQL Basics,2024-07-08,free
1329,Python Intro,2024-02-01,paid
1330,Data 101,2024-09-29,free
1331,SQL Basics,2024-07-11,paid
1332,SQL Basics,2024-03-20,paid
1333,SQL Basics,2024-03-14,free
1334,Data 101,2024-09-21,paid
1335,Python Intro,2024-10-27,paid
1336,Data 101,2024-05-05,free
1337,Data 101,2024-06-06,paid
1338,Python Intro,2024-05-17,paid
1339,SQL Basics,2024-03-31,free
1340,Python Intro,2024-07-12,paid
1341,SQL Basics,2024-05-18,free
1342,Data 101,2024-01-11,paid
1343,SQL Basics,2024-10-19,paid
1344,Data 101,2024-01-11,free
1345,Python Intro,2024-02-18,paid
1346,SQL Basics,2024-10-03,paid
1347,SQL Basics,2024-06-11,paid
1348,Python Intro,2024-08-11,paid
1349,Python Intro,2024-08-26,free
1350,SQL Basics,2024-03-08,paid
1351,Python Intro,2024-04-23,free
1352,Python Intro,2024-03-14,paid
1353,SQL Basics,2024-07-22,paid
1354,SQL Basics,2024-04-14,free
1355,SQL Basics,2024-06-06,free
1356,Data 101,2024-02-27,paid
1357,SQL Basics,2024-01-12,paid
1358,Data 101,2024-07-31,paid
1359,Python Intro,2024-08-12,paid
1360,Python Intro,2024-10-09,free
1361,SQL Basics,2024-08-25,paid
1362,SQL Basics,2024-06-13,free
1363,Data 101,2024-05-25,free
1364,Python Intro,2024-03-02,free
1365,SQL Basics,2024-03-27,free
1366,SQL Basics,2024-05-23,paid
1367,Data 101,2024-09-22,paid
1368,Data 101,2024-07-24,free
1369,Python Intro,2024-07-12,free
1370,Python Intro,2024-03-17,free
1371,Python Intro,2024-05-05,paid
1372,SQL Basics,2024-08-21,paid
1373,Python Intro,2024-01-11,free
1374,SQL Basics,2024-01-18,free
1375,SQL Basics,2024-10-03,free
1376,Data 101,2024-01-13,free
1377,SQL Basics,2024-02-03,paid
1378,SQL Basics,2024-02-23,paid
1379,Python Intro,2024-02-28,free
1380,Data 101,2024-10-16,paid
1381,Data 101,2024-07-20,paid
1382,Data 101,2024-09-02,free
1383,Python Intro,2024-07-11,free
1384,Data 101,2024-08-24,paid
1385,SQL Basics,2024-01-09,free
1386,SQL Basics,2024-10-08,paid
1387,Python Intro,2024-01-09,free
1388,Data 101,2024-02-25,free
1389,SQL Basics,2024-07-03,paid
1390,Python Intro,2024-08-24,free
1391,Data 101,2024-08-02,free
1392,Python Intro,2024-08-26,paid
1393,Python Intro,2024-01-03,free
1394,SQL Basics,2024-08-27,free
1395,Data 101,2024-10-22,free
1396,Data 101,2024-05-02,paid
1397,Data 101,2024-05-25,paid
1398,Python Intro,2024-07-13,paid
1399,Data 101,2024-06-02,paid
1400,SQL Basics,2024-08-06,free
1401,Python Intro,2024-10-22,paid
1402,Data 101,2024-08-16,paid
1403,Python Intro,2024-04-30,free
1404,Python Intro,2024-07-08,paid
1405,SQL Basics,2024-02-11,paid
1406,SQL Basics,2024-08-28,free
1407,Python Intro,2024-10-12,free
1408,Data 101,2024-02-05,free
1409,SQL Basics,2024-01-05,free
1410,Data 101,2024-03-02,paid
1411,SQL Basics,2024-08-02,paid
1412,Python Intro,2024-04-04,paid
1413,Python Intro,2024-03-15,free
1414,Data 101,2024-04-01,free
1415,Python Intro,2024-02-17,free
1416,Data 101,2024-05-24,paid
1417,SQL Basics,2024-02-09,free
1418,Data 101,2024-03-09,paid
1419,SQL Basics,2024-10-22,free
1420,Data 101,2024-03-27,paid
1421,Data 101,2024-05-21,free
1422,Data 101,2024-02-08,free
1423,Python Intro,2024-07-31,paid
1424,Python Intro,2024-03-24,free
1425,SQL Basics,2024-09-12,paid
1426,Python Intro,2024-03-31,paid
1427,SQL Basics,2024-07-11,free
1428,Data 101,2024-02-12,free
1429,Python Intro,2024-08-22,free
1430,Python Intro,2024-03-19,free
1431,Python Intro,2024-05-10,free
1432,SQL Basics,2024-06-07,free
1433,Data 101,2024-05-13,free
1434,SQL Basics,2024-09-03,free
1435,Data 101,2024-01-23,paid
1436,Python Intro,2024-05-15,free
1437,SQL Basics,2024-08-16,free
1438,Python Intro,2024-06-04,paid
1439,Python Intro,2024-08-07,paid
1440,SQL Basics,2024-09-18,free
1441,Data 101,2024-08-04,paid
1442,SQL Basics,2024-10-02,free
1443,SQL Basics,2024-08-27,free
1444,SQL Basics,2024-05-23,paid
