txn_id,date,account_id,beneficiary_id,amount,channel
672,2024-01-12,1404,5075,393481,branch
673,2024-04-11,944,5357,20113,branch
674,2024-05-01,2514,8236,131097,branch
675,2024-01-12,1772,7013,17728,branch
676,2024-03-25,2869,8691,17733,branch
677,2024-05-17,2882,6708,168033,web
678,2024-05-27,2937,7459,218689,mobile
679,2024-03-28,2413,6245,257830,branch
680,2024-01-27,1116,5943,380580,branch
681,2024-01-01,2980,6443,29010,branch
682,2024-06-05,933,8246,68851,web
683,2024-04-22,3953,8281,213746,mobile
684,2024-03-07,1677,6324,55607,mobile
685,2024-02-26,3361,7277,27023,mobile
686,2024-06-05,3288,7223,73635,branch
687,2024-04-28,1282,8266,303782,mobile
688,2024-05-02,3285,5298,43666,branch
689,2024-01-30,3613,7306,23324,mobile
690,2024-02-04,2887,6799,318455,mobile
691,2024-04-12,1886,8231,85562,mobile
692,2024-03-26,479,6418,98575,branch
693,2024-03-11,3615,5246,45890,branch
694,2024-02-15,533,8938,33653,mobile
695,2024-04-08,2752,6549,270630,web
696,2024-05-24,2141,6898,77947,mobile
697,2024-02-04,3473,7181,83799,mobile
698,2024-04-01,836,8796,124013,web
699,2024-02-05,901,6672,47746,web
700,2024-01-07,1508,8703,21313,mobile
701,2024-06-19,3853,6617,135808,branch
702,2024-06-17,2252,6786,90267,web
703,2024-03-15,3361,7461,46077,web
704,2024-02-07,2250,6226,50301,branch
705,2024-06-05,3048,6673,11159,web
706,2024-03-13,2326,6627,54110,mobile
707,2024-01-17,3394,6438,153694,branch
708,2024-01-08,2150,6608,133795,web
709,2024-05-27,69,6213,123674,mobile
710,2024-05-05,204,7947,247815,branch
711,2024-01-14,2790,8251,139108,web
712,2024-01-23,963,7759,11175,mobile
713,2024-05-04,2095,8727,8416,mobile
714,2024-01-18,3486,6994,319357,branch
715,2024-06-08,1043,7675,123640,mobile
716,2024-04-30,16,8154,427031,mobile
717,2024-02-13,3575,5781,181166,branch
718,2024-05-21,3459,8034,10780,mobile
719,2024-02-24,1213,5468,113758,web
720,2024-05-22,2106,7464,60867,mobile
721,2024-02-22,1306,7854,10788,web
722,2024-03-15,3798,8975,31622,mobile
723,2024-05-16,3294,8380,12460,mobile
724,2024-02-27,1261,6074,110533,mobile
725,2024-04-25,2795,8347,289665,branch
726,2024-05-03,781,5798,34714,mobile
727,2024-01-04,901,5631,143524,branch
728,2024-04-05,930,8564,11418,branch
729,2024-01-26,2220,7615,18456,branch
730,2024-05-21,2093,5352,10402,mobile
731,2024-05-31,2081,7191,64460,web
732,2024-02-16,155,5205,179797,web
733,2024-05-18,3299,8808,274881,mobile
734,2024-06-12,263,5070,29278,mobile
735,2024-02-29,72,6134,177003,mobile
736,2024-03-14,303,6542,162880,web
737,2024-04-19,1387,6339,18297,web
738,2024-03-05,1820,7178,22506,branch
739,2024-03-09,807,8427,53401,branch
740,2024-05-13,1902,7117,9766,web
741,2024-01-27,2097,8796,196740,mobile
742,2024-06-05,2208,7952,289496,web
743,2024-03-01,2993,6417,46688,branch
744,2024-03-15,2158,7400,30007,branch
745,2024-02-19,2784,7106,13750,branch
746,2024-01-27,1543,7593,33485,web
747,2024-05-09,3566,5375,23560,web
748,2024-05-17,710,7995,275304,web
749,2024-05-27,175,7769,25149,mobile
750,2024-04-12,3275,8365,76539,web
751,2024-01-17,3100,7676,50119,web
752,2024-04-08,852,8809,29675,mobile
753,2024-05-14,2465,7283,22307,branch
754,2024-06-25,936,5156,30361,mobile
755,2024-02-07,336,8801,287258,mobile
756,2024-02-05,1385,7384,31439,mobile
757,2024-03-02,1596,5049,54884,web
758,2024-02-27,3344,7961,328482,web
759,2024-01-02,2027,7611,71115,branch
760,2024-06-14,1961,7111,24559,branch
761,2024-06-04,3872,7637,61033,web
762,2024-06-25,192,8087,20737,web
763,2024-05-10,936,7504,141908,web
764,2024-06-08,1578,7619,380725,mobile
765,2024-02-16,1905,6100,8130,web
766,2024-01-24,3519,7237,387402,branch
767,2024-06-03,2978,5143,26312,branch
768,2024-04-21,3266,6004,360979,branch
769,2024-05-23,3203,8839,16826,mobile
770,2024-03-04,2818,8612,358133,mobile
771,2024-02-14,3364,5342,46175,branch
772,2024-05-19,421,8910,162504,web
773,2024-06-20,1115,7472,8629,web
774,2024-01-10,3659,8167,46407,branch
775,2024-05-07,616,6830,15800,web
776,2024-04-12,415,5799,45766,web
777,2024-02-17,1296,5522,8717,web
778,2024-02-21,1623,6349,55712,branch
779,2024-04-07,3003,7983,33559,branch
780,2024-03-27,3806,6229,153706,branch
781,2024-01-21,2757,7454,159767,branch
782,2024-03-08,363,5615,80597,branch
783,2024-04-03,2968,6575,148186,branch
784,2024-05-27,2457,8938,11065,branch
785,2024-04-11,1561,6649,25048,branch
786,2024-03-20,3614,8047,12984,mobile
787,2024-01-29,105,8605,310023,web
788,2024-02-28,883,7570,13114,mobile
789,2024-05-12,2221,7856,29546,mobile
790,2024-05-25,3947,8378,56860,web
791,2024-03-01,2247,6271,135899,web
792,2024-06-29,2126,6836,168513,mobile
793,2024-03-25,2871,8706,117627,web
794,2024-05-23,97,6745,123007,web
795,2024-04-26,3234,6154,8255,web
796,2024-04-29,482,7927,128767,mobile
797,2024-02-04,1269,5828,18827,mobile
798,2024-03-25,3670,6469,229962,branch
799,2024-06-27,919,5672,13011,mobile
800,2024-01-13,386,6994,368653,branch
801,2024-01-26,1693,8150,158845,mobile
802,2024-02-21,1031,7190,13958,branch
803,2024-02-22,3966,8857,41062,web
804,2024-04-08,1772,7516,10355,mobile
805,2024-04-04,3793,8933,16251,mobile
806,2024-05-06,1212,8660,234670,branch
807,2024-03-12,1027,5536,48968,branch
808,2024-03-12,1215,8342,105473,branch
809,2024-01-26,3467,5103,368071,mobile
810,2024-02-16,1623,5502,60813,branch
811,2024-03-23,2828,6969,19129,branch
812,2024-05-06,3175,6256,141877,web
813,2024-04-29,817,5462,220950,web
814,2024-04-28,400,6270,86984,branch
815,2024-03-17,759,8000,287406,branch
816,2024-01-20,647,8844,440870,web
817,2024-03-25,3245,6299,17949,mobile
818,2024-05-16,1187,7086,10864,web
819,2024-03-24,2499,6793,38283,mobile
820,2024-05-25,1533,6495,268292,mobile
821,2024-05-24,763,6013,151250,web
822,2024-05-10,1183,7205,123995,mobile
823,2024-02-25,2270,6216,111791,mobile
824,2024-05-23,2057,5348,329253,web
825,2024-05-04,3567,7275,386250,branch
826,2024-04-11,2241,6793,17528,mobile
827,2024-02-12,79,6306,154788,web
828,2024-05-15,329,5672,67314,mobile
829,2024-05-29,3092,5278,8973,web
830,2024-05-26,3167,5542,197354,branch
831,2024-04-11,2361,6353,64060,web
832,2024-02-01,2037,6487,43915,web
833,2024-02-07,475,5114,19219,web
834,2024-04-16,501,8371,182316,branch
835,2024-02-05,1072,7097,141211,branch
836,2024-04-05,884,5474,11638,web
837,2024-06-05,243,5737,38533,mobile
838,2024-05-01,586,7458,17114,branch
839,2024-03-04,3141,7474,13774,mobile
840,2024-03-27,48,5331,36951,mobile
841,2024-05-07,1673,8737,214808,mobile
842,2024-03-02,2980,5455,36086,mobile
843,2024-02-21,335,7584,12848,web
844,2024-03-21,3353,5778,42014,web
845,2024-05-20,3256,8575,156083,branch
846,2024-02-18,2625,7625,46024,mobile
847,2024-03-18,424,8899,70935,branch
848,2024-04-06,1530,5072,9239,mobile
849,2024-05-02,461,8983,340232,web
850,2024-02-17,2389,8276,60563,web
851,2024-03-29,3128,5553,9444,branch
852,2024-01-31,3045,5754,87089,branch
853,2024-03-23,849,5555,212237,branch
854,2024-01-04,1003,6310,153206,branch
855,2024-01-29,625,5924,28807,mobile
856,2024-05-14,1042,5329,47925,web
857,2024-03-11,2898,8173,108510,mobile
858,2024-03-31,3864,7170,81636,web
859,2024-03-21,1542,7428,37059,mobile
860,2024-04-07,1321,5253,283513,mobile
861,2024-03-24,432,8072,34402,branch
862,2024-03-06,3892,8707,32695,branch
863,2024-04-23,216,5875,60496,web
864,2024-05-26,383,5157,93635,branch
865,2024-06-24,3233,6617,42934,branch
866,2024-01-20,2717,5825,23556,branch
867,2024-05-20,2295,8934,11592,mobile
868,2024-05-20,2352,7600,238848,web
869,2024-05-11,1389,7852,44209,branch
870,2024-04-08,3536,5678,29162,branch
871,2024-01-16,2725,8268,148295,branch
872,2024-02-27,593,7664,192906,branch
873,2024-05-19,1942,5870,50962,branch
874,2024-05-07,3942,6247,96507,web
875,2024-03-12,1202,5923,8339,branch
876,2024-04-19,2825,6722,10464,web
877,2024-04-21,3399,7093,26224,branch
878,2024-03-21,2036,8115,13122,mobile
879,2024-05-06,1131,7500,375971,branch
880,2024-06-21,3561,6669,15466,web
881,2024-03-15,2673,8492,403555,mobile
882,2024-02-05,2135,6237,254609,branch
883,2024-04-03,3183,7701,15144,mobile
884,2024-04-25,667,5938,22541,web
885,2024-04-05,2004,5841,58186,branch
886,2024-05-10,3394,5535,12253,branch
887,2024-03-05,1485,6798,227920,mobile
888,2024-04-01,1872,7622,185561,mobile
889,2024-03-21,443,7049,44010,mobile
890,2024-05-25,3650,5116,8448,mobile
891,2024-05-17,3521,5592,88049,branch
892,2024-04-05,22,6996,98853,web
893,2024-01-07,3433,6627,229193,branch
894,2024-02-10,3799,8936,177737,mobile
895,2024-04-07,3801,7416,68629,branch
896,2024-05-08,910,6768,286488,branch
897,2024-04-03,1083,6380,237417,mobile
898,2024-03-17,3020,5707,26291,branch
899,2024-02-21,2367,8763,232402,web
900,2024-06-23,478,5362,75230,web
901,2024-04-30,2668,8350,71737,web
902,2024-05-18,165,5892,252190,mobile
903,2024-02-12,185,5076,20996,mobile
904,2024-06-07,1212,8556,57544,mobile
905,2024-01-30,3933,7101,24877,mobile
906,2024-02-18,1616,8555,38888,branch
907,2024-01-04,503,7291,221150,mobile
908,2024-03-25,2543,7764,95918,mobile
909,2024-01-23,766,5402,46434,mobile
910,2024-02-02,925,7915,19632,web
911,2024-06-23,2221,5666,13670,mobile
912,2024-03-07,1063,5308,22675,web
913,2024-01-20,3788,6359,20018,web
914,2024-06-02,564,6406,55525,branch
915,2024-06-15,346,6485,53811,mobile
916,2024-01-03,1371,7971,264383,web
917,2024-02-09,1433,8067,15345,mobile
918,2024-05-05,3066,6045,70303,mobile
919,2024-05-25,1597,8184,400812,mobile
920,2024-05-31,3355,7134,174574,web
921,2024-01-28,90,7847,15209,mobile
922,2024-02-15,3908,6936,12000,mobile
923,2024-02-27,206,8458,175193,branch
924,2024-03-20,740,8844,61105,branch
925,2024-02-08,2839,8134,61617,web
926,2024-04-21,3416,6710,237183,web
927,2024-04-06,3998,6933,21824,branch
928,2024-03-01,2685,6088,8957,mobile
929,2024-04-24,1379,5055,13057,branch
930,2024-05-13,25,7724,209796,web
931,2024-02-27,1796,8941,47591,branch
932,2024-05-05,3277,6615,176365,web
933,2024-06-01,688,5796,185565,mobile
934,2024-03-06,191,7823,229838,mobile
935,2024-05-24,228,8970,227834,web
936,2024-02-02,705,6591,27903,web
937,2024-03-16,984,5783,36441,web
938,2024-04-28,1287,7481,142757,web
939,2024-02-19,2986,5360,17769,branch
940,2024-06-06,938,5432,20527,branch
941,2024-06-03,2546,5774,20589,web
942,2024-05-12,775,7136,9406,branch
943,2024-03-06,2603,6796,25919,web
944,2024-05-05,1727,6092,30644,web
945,2024-03-28,3970,5896,13285,web
946,2024-04-26,1979,5526,143335,branch
947,2024-02-20,3817,8158,57705,web
948,2024-01-17,1729,6149,31296,mobile
949,2024-01-17,1402,6704,70808,branch
950,2024-04-11,3766,6842,156750,branch
951,2024-03-17,2576,6306,116254,mobile
952,2024-05-02,574,5980,139902,branch
953,2024-01-11,1332,8331,23523,web
954,2024-02-03,2456,5511,111440,branch
955,2024-05-24,1751,7353,298407,mobile
956,2024-01-29,687,5356,25729,branch
957,2024-01-31,493,7767,38044,branch
958,2024-04-29,3260,6422,183584,web
959,2024-06-20,1622,5980,279447,mobile
960,2024-05-20,2677,8751,164186,branch
961,2024-02-24,3442,7359,22364,branch
962,2024-03-22,3567,7400,19621,mobile
963,2024-02-21,187,6373,9304,branch
964,2024-01-10,3104,8683,20665,branch
965,2024-05-07,1374,8572,10199,branch
966,2024-01-10,3394,7753,12584,mobile
967,2024-01-27,3374,7332,132284,branch
968,2024-04-18,434,5418,70207,mobile
969,2024-04-14,743,6087,410088,branch
970,2024-03-19,3308,7693,132364,mobile
971,2024-06-13,2210,7118,8249,mobile
972,2024-02-11,6,6321,176354,branch
973,2024-01-22,3239,6291,14149,mobile
974,2024-04-10,3132,8454,17867,mobile
975,2024-06-19,3002,8603,17240,web
976,2024-05-06,1806,5182,33314,branch
977,2024-02-21,3696,7222,164168,mobile
978,2024-03-22,3746,7906,62019,web
979,2024-02-29,1608,6280,54381,mobile
980,2024-05-13,3878,6829,166735,branch
981,2024-06-22,1488,6041,22525,mobile
982,2024-04-27,3306,7491,20197,mobile
983,2024-04-07,1847,5706,239849,web
984,2024-02-26,3170,7340,37564,mobile
985,2024-02-08,1973,5074,27490,mobile
986,2024-06-14,177,7292,80680,branch
987,2024-04-06,3122,6920,23573,branch
988,2024-01-24,640,5159,47210,branch
989,2024-06-02,1552,8516,268262,mobile
990,2024-04-28,3906,7029,13253,web
991,2024-01-03,3304,8426,18317,web
992,2024-06-22,2421,7449,173045,web
993,2024-04-03,2904,6817,297706,web
994,2024-03-15,542,7825,57943,mobile
995,2024-05-12,3958,5280,63550,branch
996,2024-02-06,1874,8956,298044,mobile
997,2024-06-20,3959,6868,16679,mobile
998,2024-02-17,3615,6528,35368,branch
999,2024-01-10,1955,7858,9104,mobile
1000,2024-05-28,324,5745,328256,mobile
1001,2024-02-08,1172,6993,53429,mobile
1002,2024-01-26,3090,7420,64134,web
1003,2024-02-28,546,8859,40955,branch
1004,2024-04-09,1303,7085,195958,mobile
1005,2024-06-28,657,8847,8149,web
1006,2024-02-27,1602,5104,113361,web
1007,2024-04-23,1953,7108,11624,mobile
1008,2024-06-23,2114,5803,21077,mobile
1009,2024-02-16,3756,7273,228716,branch
1010,2024-04-20,294,5413,35121,mobile
1011,2024-06-18,543,5729,51360,mobile
1012,2024-06-16,3514,8433,45219,web
1013,2024-06-13,2584,8174,204501,mobile
1014,2024-06-26,1560,8121,33521,web
1015,2024-06-05,649,7236,54209,branch
1016,2024-03-03,3350,7452,8142,mobile
1017,2024-02-03,2132,5465,392750,web
1018,2024-05-04,1014,8288,221231,branch
1019,2024-03-28,94,5112,40356,mobile
1020,2024-03-14,936,6938,13492,web
1021,2024-06-24,2486,5180,171936,branch
1022,2024-01-23,1993,6047,158895,mobile
1023,2024-06-05,1485,8451,54622,web
1024,2024-04-24,13,5939,138735,web
1025,2024-02-21,3713,5771,33433,web
1026,2024-06-16,2910,7649,16547,web
1027,2024-03-02,2342,5192,72934,mobile
1028,2024-03-12,3067,8886,330492,branch
1029,2024-04-06,991,8690,246228,branch
1030,2024-01-22,759,5558,13471,mobile
1031,2024-05-01,117,6557,9563,web
1032,2024-06-05,2861,5344,114599,branch
1033,2024-03-11,2544,6293,34696,branch
1034,2024-02-15,3108,6452,45922,branch
1035,2024-04-10,1178,8194,213314,web
1036,2024-03-14,1950,6440,82490,branch
1037,2024-02-28,3927,7149,10147,branch
1038,2024-06-10,1857,8887,137741,mobile
1039,2024-02-12,3803,8650,180567,mobile
1040,2024-06-13,29,6243,254109,branch
1041,2024-02-01,1253,7794,154001,branch
1042,2024-06-11,3113,5481,37597,branch
1043,2024-01-19,2260,6692,21709,mobile
1044,2024-05-02,1899,5442,258945,web
1045,2024-02-21,2893,5013,87028,branch
1046,2024-02-22,462,5419,26946,branch
1047,2024-04-01,35,8059,65593,mobile
1048,2024-05-07,3881,7622,21028,mobile
1049,2024-01-11,240,7703,11968,branch
1050,2024-05-09,3972,6070,51184,branch
1051,2024-02-15,1260,5195,12439,branch
1052,2024-04-18,1478,7441,19511,branch
1053,2024-01-02,3077,8376,20764,branch
1054,2024-05-21,2223,7559,235614,mobile
1055,2024-04-01,2420,6546,58284,web
1056,2024-03-08,2111,7041,16997,web
1057,2024-04-25,2125,7374,72572,web
1058,2024-05-17,3692,5084,42130,mobile
1059,2024-06-20,3380,8956,78938,branch
1060,2024-06-20,3725,5986,118219,mobile
1061,2024-05-06,2331,7854,117706,mobile
1062,2024-03-23,795,6814,150218,branch
1063,2024-04-09,1817,7749,384862,web
1064,2024-01-15,1094,7050,40146,mobile
1065,2024-05-07,3447,8596,28462,branch
1066,2024-02-06,900,6145,227250,mobile
1067,2024-05-17,1097,8710,417097,web
1068,2024-01-08,3791,5371,29859,web
1069,2024-03-18,2898,8726,10225,web
1070,2024-02-22,1335,8829,16054,branch
1071,2024-02-09,1920,7170,10758,web
1072,2024-05-09,3084,5183,103130,web
1073,2024-04-16,3283,6840,191717,mobile
1074,2024-04-05,2182,5919,111763,branch
1075,2024-06-15,3944,6577,19945,web
1076,2024-06-02,408,8100,32940,web
1077,2024-02-28,2835,8611,84654,mobile
1078,2024-06-13,12,5290,187658,mobile
1079,2024-01-30,3824,8912,71537,web
1080,2024-02-24,2652,5884,54252,mobile
1081,2024-06-20,1759,7658,10518,branch
1082,2024-05-05,626,7415,48800,mobile
1083,2024-05-04,382,6809,167108,web
1084,2024-01-22,3579,6162,12280,web
1085,2024-06-08,843,8450,180648,web
1086,2024-02-24,2187,8784,91179,web
1087,2024-01-24,3374,7228,250863,branch
1088,2024-06-13,2365,7971,206579,branch
1089,2024-04-27,2478,5228,16583,mobile
1090,2024-02-11,474,8608,127412,web
1091,2024-03-19,2086,8085,42296,web
1092,2024-02-07,1065,7768,65225,branch
1093,2024-05-15,3776,5439,171936,branch
1094,2024-06-22,3209,6396,215398,branch
1095,2024-05-18,2550,5184,181866,web
1096,2024-03-20,579,5965,85410,mobile
1097,2024-01-15,1095,5482,131731,mobile
1098,2024-01-19,1536,8959,14740,web
1099,2024-06-14,3208,7741,175170,branch
1100,2024-02-20,3649,5039,422019,mobile
1101,2024-06-24,2286,7581,104832,branch
1102,2024-02-08,3698,6391,314685,web
1103,2024-02-03,3828,5808,69354,mobile
1104,2024-04-02,2491,7285,267177,web
1105,2024-01-14,3982,7607,97938,branch
1106,2024-06-22,992,5614,9384,web
1107,2024-03-07,3482,5939,117859,branch
1108,2024-05-12,1584,5278,330599,mobile
1109,2024-04-23,228,8651,13241,web
1110,2024-04-27,1049,7029,30819,branch
1111,2024-02-06,410,8375,180340,web
1112,2024-03-15,3211,7115,18470,branch
1113,2024-06-10,1772,8155,149689,branch
1114,2024-02-19,518,6844,125261,web
1115,2024-03-16,3572,8082,11239,mobile
1116,2024-02-11,290,7467,48858,branch
1117,2024-05-10,2331,7435,9636,mobile
1118,2024-04-09,2194,8640,138986,web
1119,2024-03-08,2701,6951,194066,mobile
1120,2024-04-30,2078,8549,9421,web
1121,2024-04-09,1142,5387,132778,web
1122,2024-04-21,2676,8740,212209,branch
1123,2024-05-14,677,5471,21922,branch
1124,2024-02-18,3295,8029,10553,branch
1125,2024-03-10,109,7200,107133,branch
1126,2024-03-17,1604,8938,112248,branch
1127,2024-06-05,1030,7182,12822,web
1128,2024-01-20,236,7968,20135,web
1129,2024-03-17,2859,7884,11313,branch
1130,2024-06-18,538,7159,35062,mobile
1131,2024-04-25,380,6229,15447,mobile
1132,2024-02-22,2436,7836,52243,web
1133,2024-03-22,25,7425,131496,branch
1134,2024-04-21,551,5599,13064,web
1135,2024-01-25,635,5328,34370,web
1136,2024-04-13,1449,5674,88118,web
1137,2024-02-07,2061,7389,10572,mobile
1138,2024-06-21,579,8924,256928,web
1139,2024-02-25,752,8455,31722,web
1140,2024-03-16,3299,8466,33014,mobile
1141,2024-02-18,1905,7771,42125,branch
1142,2024-06-15,3617,6076,26070,web
1143,2024-03-14,881,5558,48385,web
1144,2024-01-20,174,5773,72383,mobile
1145,2024-01-31,2803,7915,9773,web
1146,2024-04-14,2800,6262,37503,mobile
1147,2024-01-07,700,7643,344188,mobile
1148,2024-05-02,1917,5711,31420,web
1149,2024-06-05,3604,8313,17374,branch
1150,2024-02-28,447,8673,11977,branch
1151,2024-06-24,2745,7487,10994,web
1152,2024-05-21,882,5308,160087,web
1153,2024-05-06,2842,7093,9131,branch
1154,2024-03-15,2118,6506,9846,mobile
1155,2024-01-22,571,6350,13801,mobile
1156,2024-06-02,716,8336,325504,web
1157,2024-03-20,3917,6014,15626,mobile
1158,2024-05-19,761,6858,20092,mobile
1159,2024-02-23,533,7962,76457,branch
1160,2024-01-05,627,8643,257965,branch
1161,2024-02-04,679,5776,226558,web
1162,2024-02-22,2996,5032,12679,branch
1163,2024-04-27,3007,6103,261179,mobile
1164,2024-05-29,3707,6085,60353,web
1165,2024-01-19,3746,7456,75603,mobile
1166,2024-01-01,2610,8844,158411,web
1167,2024-06-22,1867,5105,356203,branch
1168,2024-04-06,2865,7091,38951,web
1169,2024-02-13,846,5890,12182,mobile
1170,2024-06-15,3324,5465,83570,mobile
1171,2024-01-18,2037,5565,263906,branch
1172,2024-04-17,2936,6939,51658,web
1173,2024-01-05,1513,5808,259650,web
1174,2024-03-22,1884,8401,21816,web
1175,2024-03-09,3904,8602,48538,web
1176,2024-05-21,2528,7802,59491,web
1177,2024-01-25,1444,8534,14393,mobile
1178,2024-04-10,3555,7117,45387,mobile
1179,2024-05-02,438,8954,8226,mobile
1180,2024-05-08,174,7625,31062,web
1181,2024-05-23,2823,6062,230883,mobile
1182,2024-02-07,3069,6930,92235,web
1183,2024-03-05,1813,8239,18624,mobile
1184,2024-01-06,2340,7896,389279,branch
1185,2024-05-05,3935,8333,77938,mobile
1186,2024-05-11,1088,7681,31404,web
1187,2024-04-15,3334,8696,324655,mobile
1188,2024-03-11,3867,5373,8231,web
1189,2024-02-01,378,6502,23971,web
1190,2024-01-10,3257,6781,22035,mobile
1191,2024-03-22,1507,8694,33966,web
1192,2024-06-21,392,5839,17715,branch
1193,2024-03-03,1180,8038,152706,branch
1194,2024-01-13,1897,5182,9168,branch
1195,2024-06-29,42,6354,9762,branch
1196,2024-01-27,1330,6925,408171,branch
1197,2024-01-23,144,8435,102024,mobile
1198,2024-04-06,1403,7829,8454,branch
1199,2024-01-25,614,6574,39356,mobile
1200,2024-05-23,959,6086,21227,branch
1201,2024-04-21,3727,5380,9436,branch
1202,2024-02-03,1417,7171,15058,branch
1203,2024-06-15,2183,7780,234567,mobile
1204,2024-06-23,2190,6789,158903,web
1205,2024-01-26,1763,6166,54647,mobile
1206,2024-01-22,830,7284,74170,web
1207,2024-05-25,1706,5706,263981,mobile
1208,2024-01-14,569,8957,359525,branch
1209,2024-06-05,351,8172,396611,web
1210,2024-04-10,2677,7165,150007,branch
