subscriber_id,plan,tenure_months,monthly_gb,monthly_bill,support_tickets,churned
775,M,56,5.7,18.78,1,0
776,L,25,9.3,23.16,2,0
777,L,37,6,19.24,2,0
778,XL,31,8,21.58,3,0
779,XL,42,9,22.81,5,0
780,L,29,7.6,21.08,5,0
781,S,9,6.8,23.15,1,0
782,XL,14,6,22.24,2,1
783,M,45,5.1,18.16,0,0
784,M,69,7.7,21.19,6,0
785,L,34,7.9,21.44,3,0
786,L,15,8.8,25.57,6,0
787,S,12,8.8,25.61,1,0
788,XL,55,9.5,23.42,3,0
789,L,33,6.6,19.89,3,1
790,M,54,8,21.62,4,0
791,XL,45,9.3,23.15,2,0
792,L,1,6.8,23.18,5,0
793,L,24,11,28.19,1,0
794,M,51,7.2,20.59,6,0
795,M,61,6.8,20.14,0,0
796,L,47,8.4,22.02,4,0
797,L,26,4.8,17.77,6,0
798,M,38,6.5,19.74,0,0
799,S,32,8.3,21.97,2,0
800,L,66,9.8,23.76,5,0
801,L,64,9.6,23.48,1,0
802,XL,17,6.7,23.09,4,0
803,XL,71,6.1,19.37,2,0
804,L,33,7.2,20.62,4,0
805,L,36,6.1,19.33,4,0
806,XL,41,11.1,25.36,6,1
807,M,26,9.2,23.09,0,1
808,L,13,11.4,28.63,1,0
809,S,61,8.5,22.18,0,0
810,L,64,9.2,22.98,5,0
811,L,43,7.9,21.43,0,0
812,S,34,4.9,17.82,5,0
813,XL,18,7.2,23.68,5,0
814,L,27,9.3,23.16,4,0
815,L,55,7.1,20.46,3,0
816,L,44,7.3,20.77,6,0
817,XL,26,6.2,19.45,2,0
818,S,41,5.8,18.92,0,0
819,S,68,9.6,23.51,1,1
820,M,34,10.9,25.12,0,0
821,S,28,8,21.58,4,0
822,M,37,5.1,18.18,6,0
823,XL,21,8.8,25.62,3,0
824,L,56,6.2,19.39,2,0
825,XL,42,9.8,23.8,5,0
826,XL,57,7.9,21.51,1,0
827,XL,49,7.2,20.6,5,0
828,L,43,5.9,19.13,1,0
829,S,5,12.4,29.94,4,0
830,S,18,7.6,24.16,4,0
831,L,36,6.4,19.69,1,1
832,M,55,9.9,23.91,0,0
833,XL,23,7.4,23.88,1,1
834,M,30,4.3,17.21,1,0
835,M,41,7.1,20.55,1,0
836,XL,34,11.8,26.17,0,0
837,M,48,8.4,22.08,4,0
838,XL,53,11.5,25.8,6,0
839,L,13,7.9,24.51,4,0
840,S,18,6.3,22.5,4,1
841,M,53,8.5,22.17,3,0
842,L,5,10.8,27.9,5,0
843,M,58,5.7,18.81,5,0
844,S,58,11.6,25.92,5,0
845,L,56,9,22.83,5,0
846,L,17,7.6,24.13,1,0
847,L,7,6,22.22,2,0
848,L,68,7.8,21.32,2,1
849,L,9,9,25.76,6,0
850,L,34,7.8,21.42,6,0
851,L,60,8.8,22.57,2,0
852,S,6,6.5,22.83,6,0
853,S,24,9.9,26.84,5,0
854,M,3,10.4,27.47,5,0
855,M,29,8,21.61,3,0
856,XL,20,6.7,23,4,0
857,L,54,9.2,23.06,5,0
858,XL,38,10.4,24.53,5,0
859,L,53,6.7,19.98,3,0
860,M,56,9.1,22.96,4,0
861,XL,44,11,25.18,4,0
862,S,19,9.7,26.7,3,0
863,XL,44,11.4,25.66,5,0
864,S,31,6.6,19.92,5,0
865,L,51,7.3,20.74,5,0
866,M,18,6.9,23.23,6,0
867,L,17,7.1,23.57,2,0
868,L,51,8.8,22.54,4,0
869,XL,34,8.5,22.14,4,0
870,L,25,6,19.2,6,0
871,S,1,8.6,25.33,2,0
872,L,49,8.7,22.47,0,0
873,S,66,9.5,23.42,4,0
874,L,35,8.6,22.34,1,0
875,S,15,8.9,25.66,5,0
876,L,59,8.4,22.1,5,1
877,L,44,9,22.83,6,0
878,L,36,5.2,18.24,5,1
879,L,59,6.1,19.3,0,0
880,L,2,9.1,25.91,5,0
881,L,6,10.4,27.51,0,0
882,M,32,9.3,23.21,6,0
883,M,59,9.3,23.14,5,0
884,M,21,6.5,22.77,6,0
885,M,56,8.1,21.68,0,1
886,M,62,4.7,17.67,0,1
887,L,53,6.5,19.74,0,0
888,L,13,10.2,27.29,2,0
889,XL,61,7.7,21.24,1,0
890,S,4,8.9,25.73,1,0
891,M,7,8.9,25.74,0,0
892,M,56,8.2,21.8,4,0
893,M,17,8.8,25.55,5,1
894,L,39,8,21.56,2,0
895,XL,14,5.1,21.08,2,0
896,XL,59,8.1,21.66,6,0
897,L,64,7.5,21.03,3,1
898,L,11,10,26.98,1,0
899,XL,19,9.3,26.15,3,0
900,XL,15,8.9,25.73,2,0
901,XL,7,10.7,27.79,4,0
902,L,31,5.5,18.57,0,0
903,XL,6,6.8,23.11,4,0
904,L,14,10.8,28,5,0
905,XL,10,11.2,28.45,5,0
906,M,32,10.4,24.47,1,1
907,XL,31,6.5,19.75,5,0
908,XL,54,7.2,20.63,3,0
909,L,64,6.1,19.34,6,1
910,S,61,9.2,22.99,1,0
911,L,4,5.9,22.03,1,0
912,L,2,6.7,23.02,1,0
913,L,2,9.9,26.92,1,0
914,L,19,7.4,23.83,3,1
915,M,71,8.4,22.07,5,0
916,S,4,7.3,23.7,5,0
917,S,2,9.5,26.41,2,0
918,L,67,10.9,25.07,6,1
919,L,30,4.4,17.33,1,0
920,L,52,8.1,21.72,2,0
921,M,62,8.9,22.66,3,0
922,XL,18,9.5,26.39,2,0
923,L,34,9.3,23.17,1,0
924,L,70,6.6,19.94,2,0
925,M,35,7.3,20.75,6,0
926,L,70,9.3,23.11,0,0
927,XL,40,8.8,22.61,2,0
928,L,61,5.8,18.98,2,0
929,L,13,5.5,21.62,4,0
930,S,52,9.2,23.08,3,0
931,M,8,8.2,24.87,0,0
932,XL,30,6.4,19.7,2,0
933,L,32,6.5,19.76,2,0
934,L,32,8.6,22.33,4,0
935,L,70,10.4,24.49,5,0
936,L,5,8.9,25.72,1,0
937,M,13,6.2,22.42,6,0
938,S,62,5.6,18.66,3,0
939,L,56,8.9,22.72,5,0
940,M,45,6.2,19.38,0,0
941,S,2,7.3,23.74,1,0
942,L,65,8.4,22.03,5,0
943,L,58,10.5,24.61,3,0
944,S,15,9.2,26.06,0,1
945,S,24,8.9,25.68,2,1
946,L,62,10.8,24.97,1,0
947,M,44,7.1,20.49,5,1
948,XL,53,9.7,23.59,5,0
949,XL,8,11.2,28.42,2,0
950,L,50,9.5,23.39,2,0
951,L,71,8.8,22.54,5,0
952,L,53,7.7,21.3,2,0
953,S,62,6.4,19.74,3,1
954,L,49,6,19.14,3,0
955,S,16,6.5,22.86,1,0
956,L,44,6.3,19.62,4,0
957,S,11,7,23.4,2,0
958,L,29,8.4,22.09,5,0
959,L,65,8.7,22.41,0,0
960,M,41,7.8,21.3,6,0
961,L,30,9.7,23.64,4,0
962,L,54,5.9,19.12,3,0
963,XL,24,11.1,28.37,6,0
964,L,5,8.7,25.39,0,0
965,L,14,7.4,23.86,4,0
966,L,20,7.9,24.48,5,0
967,L,48,10.2,24.19,1,0
968,S,12,9.7,26.65,1,1
969,S,61,10.2,24.18,5,0
970,L,32,7.4,20.84,2,0
971,L,10,6.4,22.7,5,0
972,S,26,7.8,21.39,4,0
973,S,52,9.5,23.45,6,0
974,L,19,9.5,26.37,6,0
975,L,70,4.8,17.72,2,0
976,L,61,11.7,26.05,0,0
977,S,60,7.8,21.35,5,1
978,L,29,7.4,20.9,5,0
979,L,5,6.8,23.17,2,0
980,L,70,6.8,20.17,4,0
981,L,61,9.1,22.94,2,0
982,L,2,4.9,20.9,3,0
983,S,26,8.9,22.62,4,0
984,S,44,9,22.83,5,0
985,L,62,8.1,21.76,1,0
986,L,43,10,24.02,6,0
987,XL,22,9.1,25.87,1,0
988,M,52,10.5,24.66,0,0
989,M,23,10.5,27.55,6,0
990,XL,48,9,22.8,6,0
991,L,21,6.1,22.28,4,0
992,S,6,11,28.21,2,0
993,L,72,6.6,19.88,1,0
994,M,17,7.2,23.66,4,0
995,M,46,7.8,21.4,1,0
996,M,17,6.4,22.73,5,0
997,L,56,9,22.79,3,0
998,S,21,7.6,24.15,5,0
999,S,776,9.2,23.03,5,0
1000,XL,59,5.4,18.44,0,0
1001,M,31,8.7,22.39,4,0
1002,L,14,6.6,22.96,1,1
1003,L,44,10.4,24.51,4,0
1004,L,71,10.4,24.46,6,0
1005,S,62,8.3,21.99,6,0
1006,L,45,10,24.03,1,0
1007,S,51,6.4,19.72,4,0
1008,M,31,9.8,23.74,3,0
1009,XL,27,6.4,19.63,4,0
1010,L,67,8,21.55,5,0
1011,L,25,6.8,20.15,3,0
1012,M,52,8,21.58,6,0
1013,S,52,9.4,23.22,6,0
1014,XL,33,6.8,20.2,4,0
1015,M,71,8,21.58,6,0
1016,M,7,7.6,24.09,4,0
1017,L,60,9.3,23.14,2,0
1018,XL,56,11,25.17,2,0
1019,L,35,7.6,21.14,5,0
1020,L,8,7.4,23.94,6,0
1021,M,43,7.9,21.52,6,0
1022,XL,45,7.3,20.74,5,0
1023,M,34,6.8,20.17,5,0
1024,M,41,8.6,22.29,2,0
1025,S,44,8.2,21.81,5,0
1026,L,40,8.4,22.08,3,0
1027,S,4,5.3,21.31,6,0
1028,M,62,8.5,22.15,4,0
1029,L,43,7.8,21.37,4,0
1030,S,43,5,17.95,1,0
1031,XL,34,8.1,21.77,5,0
1032,S,54,10.3,24.39,1,0
1033,L,38,7.9,21.47,0,0
1034,M,10,4.5,20.38,5,0
1035,L,57,7.2,20.68,0,1
1036,M,29,10.2,24.2,3,0
1037,L,35,11.2,25.5,0,0
1038,L,68,4.6,17.51,6,0
1039,M,8,6.6,22.89,6,0
1040,L,20,8.6,25.36,6,0
1041,M,65,11.1,25.29,0,0
1042,S,56,8.9,22.63,4,0
1043,L,46,6.9,20.33,1,0
1044,L,58,7.9,21.45,6,0
1045,M,55,11.4,25.63,5,0
1046,XL,17,8.1,24.76,6,0
1047,L,51,7.5,20.95,2,0
1048,XL,28,7.4,20.89,4,0
1049,M,56,7.1,20.47,5,0
1050,XL,62,5.7,18.83,5,0
1051,L,41,4.7,17.62,4,0
1052,M,64,10,23.99,6,0
1053,XL,666,7.5,20.99,4,0
1054,L,18,10.8,27.9,0,0
1055,XL,45,8.2,21.82,2,0
1056,XL,27,5.3,18.35,1,1
1057,L,71,8.2,21.85,4,0
1058,S,37,8.2,21.87,0,0
1059,L,57,8.1,21.75,0,0
1060,M,32,10,23.99,0,0
1061,L,59,8,21.56,4,0
1062,M,45,10.3,24.31,1,0
1063,L,26,8.5,22.14,0,0
1064,XL,60,7.1,20.57,4,0
1065,L,2,8.1,24.77,1,1
1066,L,53,6,19.22,1,0
1067,L,69,8.4,22.11,6,0
1068,L,45,7.2,20.58,6,0
1069,XL,26,9.9,23.84,1,0
1070,S,13,8.4,25.09,0,0
1071,S,20,6.2,22.4,6,0
1072,L,13,7.1,23.53,6,0
1073,XL,23,8.1,24.67,1,0
1074,L,7,9.4,26.32,3,0
1075,M,19,10.5,27.62,3,0
1076,M,33,6.3,19.56,3,1
1077,L,25,8.1,21.71,0,0
1078,L,13,8.5,25.25,3,0
1079,S,899,9.8,23.71,2,0
1080,L,64,4.4,17.27,2,1
1081,L,69,5.6,18.75,2,0
1082,M,65,10.6,24.77,2,0
1083,XL,47,7.9,21.43,1,0
1084,M,50,9.9,23.84,6,0
1085,L,24,10.3,27.4,3,0
1086,S,2,7.3,23.8,2,0
1087,M,708,8.9,22.63,4,0
1088,L,3,6.1,22.28,4,1
1089,L,52,9.3,23.18,1,0
1090,L,64,7.8,21.4,2,0
1091,M,23,11.5,28.75,3,0
1092,L,71,9.3,23.15,5,0
1093,S,70,8.4,22.13,5,0
1094,XL,3,8,24.66,1,0
1095,L,11,7.2,23.63,2,0
1096,L,37,9.6,23.47,3,0
1097,S,34,6.6,19.95,0,0
1098,L,58,8.2,21.85,1,0
1099,L,67,7.3,20.78,4,0
1100,L,6,11.4,28.74,0,0
1101,M,42,8.1,21.67,6,0
1102,M,66,8.7,22.5,6,0
1103,XL,71,5.7,18.81,2,0
1104,S,50,5.9,19.03,2,0
1105,M,56,5.8,18.94,0,0
1106,M,58,5.6,18.66,6,0
1107,L,29,6.1,19.35,5,0
1108,L,19,9.2,26.06,2,0
1109,M,52,9.2,23.05,1,0
1110,L,57,8.9,22.7,1,0
1111,L,10,3.4,19.11,3,0
1112,L,19,8.2,24.89,5,0
1113,M,55,6.3,19.58,2,0
1114,M,4,8.2,24.86,6,0
1115,M,42,11.2,25.5,5,0
1116,XL,18,6.6,22.95,3,1
1117,M,71,6.6,19.95,4,0
1118,L,3,10.9,28.08,1,0
1119,XL,69,8.8,22.61,5,1
1120,S,41,6.9,20.29,5,0
1121,L,29,8,21.55,6,0
1122,L,61,8.8,22.61,6,1
1123,L,10,8,24.54,6,0
1124,L,34,6.8,20.22,0,1
1125,XL,70,9.1,22.91,6,0
1126,M,68,9.6,23.51,1,0
1127,XL,61,6.5,19.75,3,0
1128,S,8,8.7,25.43,4,0
1129,L,41,4.3,17.22,5,0
1130,L,49,6.6,19.98,1,0
1131,M,26,9.4,23.32,6,0
1132,L,37,6.5,19.82,3,0
1133,XL,3,7.2,23.66,4,0
1134,XL,1,8.3,24.97,4,1
1135,S,5,7.1,23.49,3,0
1136,XL,23,7.1,23.48,2,0
1137,L,1,6,22.17,6,0
1138,L,13,8,24.6,4,1
1139,XL,40,6.1,19.3,5,0
1140,L,59,7.4,20.83,1,0
1141,M,7,6.5,22.83,1,0
1142,M,5,7,23.4,2,1
1143,L,12,7.2,23.59,3,0
1144,XL,53,8.3,22.01,4,0
1145,L,38,8.4,22.04,6,0
1146,XL,66,8.2,21.8,0,0
1147,M,71,4,16.79,5,0
1148,S,51,9,22.82,0,1
1149,XL,41,5.8,18.96,4,0
1150,L,12,7.6,24.18,3,0
1151,XL,68,7.5,20.97,6,0
1152,XL,27,9.2,22.99,3,0
1153,S,7,7.5,24.04,6,0
1154,M,68,8.3,22.02,5,0
1155,M,25,8.7,22.41,0,0
1156,L,49,10.2,24.21,2,0
1157,S,20,7.6,24.11,1,0
1158,L,21,9.9,26.88,1,1
1159,XL,72,7,20.35,1,0
1160,L,38,12.2,26.65,5,0
1161,XL,9,8.7,25.42,0,0
1162,M,13,5,21.02,5,1
1163,S,63,11.1,25.35,3,0
1164,M,9,5.9,22.09,0,0
1165,XL,35,7.1,20.53,3,1
1166,L,68,6,19.24,4,0
1167,S,59,7.8,21.41,4,0
1168,L,53,8.2,21.84,6,0
1169,M,53,7.2,20.58,3,1
1170,L,45,5.4,18.5,1,0
1171,XL,65,9.1,22.88,0,1
1172,XL,19,8.3,24.92,2,0
1173,L,3,7.2,23.68,0,0
1174,XL,34,11.1,25.3,1,0
1175,L,28,5.1,18.06,5,0
1176,XL,22,11.1,28.34,4,1
1177,L,14,7.6,24.11,4,1
1178,XL,794,8.9,22.74,3,0
1179,M,66,7.4,20.88,5,0
1180,XL,52,5.4,18.46,0,0
1181,M,5,10.2,27.22,3,0
1182,M,55,5.5,18.64,4,0
1183,S,40,10.5,24.65,3,0
1184,M,50,7.5,21.05,0,0
1185,M,12,6.7,23.08,2,0
1186,L,37,4.7,17.65,6,0
1187,S,27,8,21.56,4,0
1188,M,15,8.1,24.7,2,0
1189,M,71,7.2,20.66,3,0
1190,L,37,7,20.42,6,0
1191,M,39,7,20.45,2,0
1192,L,24,8.7,25.5,0,0
1193,L,59,9.7,23.66,5,0
1194,L,10,8.4,25.03,2,0
1195,S,37,6.7,20.02,6,0
1196,M,38,5.6,18.75,0,1
1197,S,56,4.7,17.59,6,0
1198,S,47,4.2,17.1,3,0
1199,L,24,10.7,27.89,6,0
1200,L,16,7.4,23.86,1,0
1201,L,68,6.2,19.39,6,0
1202,M,42,7.5,21,3,0
1203,M,28,7.5,20.94,2,1
1204,L,3,4.5,20.44,0,0
1205,XL,642,8.4,22.12,0,0
1206,L,3,9.3,26.15,5,0
1207,L,55,4.7,17.66,4,0
1208,L,3,5.7,21.82,3,0
1209,M,38,4.9,17.86,4,0
1210,L,46,7.7,21.23,4,0
1211,L,63,7.1,20.57,4,0
1212,XL,17,5.8,21.9,6,0
1213,S,39,8.4,22.04,0,0
1214,L,48,10,23.95,2,0
1215,M,61,8.1,21.73,3,0
1216,L,55,8.7,22.39,6,0
1217,M,16,3.9,19.66,6,0
1218,S,31,7.9,21.45,1,0
1219,XL,52,5,18,4,0
1220,L,15,9.7,26.7,5,0
1221,L,37,8.5,22.18,0,0
1222,L,50,8,21.63,6,0
1223,S,53,7.1,20.52,3,0
1224,L,817,7,20.44,5,0
1225,L,11,8.9,25.68,0,1
1226,L,16,8.1,24.67,2,0
1227,L,48,9.3,23.12,2,1
1228,M,3,11.1,28.29,6,0
1229,L,36,8.2,21.81,0,0
1230,XL,29,8.2,21.78,6,0
1231,M,12,8.4,25.05,3,0
1232,L,14,8.5,25.25,2,0
1233,S,25,7.4,20.92,1,1
1234,S,44,6.6,19.9,4,0
1235,M,67,5.3,18.37,5,0
1236,L,44,9.4,23.32,2,0
1237,L,7,10.1,27.1,5,0
1238,XL,46,8.3,21.92,5,0
1239,S,24,8.9,25.62,6,0
1240,L,36,7.3,20.75,1,1
1241,L,53,4.1,16.96,1,0
1242,XL,54,8.7,22.46,0,0
1243,L,10,4.9,20.89,4,0
1244,L,3,8.2,24.84,4,0
1245,L,47,8.1,21.69,0,0
1246,M,36,6.2,19.44,0,0
1247,L,66,7.5,21.06,2,1
1248,S,47,8.5,22.25,6,1
1249,L,52,9.4,23.26,1,0
1250,XL,57,8.4,22.03,1,0
1251,S,70,11.3,25.6,1,0
1252,S,32,9.3,23.11,1,0
1253,L,2,10,27.05,2,0
1254,M,60,8.4,22.06,1,0
1255,L,4,6.6,22.88,6,0
1256,XL,16,10,27.03,3,0
1257,L,32,6.3,19.53,3,0
1258,XL,43,7.9,21.43,2,0
1259,L,27,9.4,23.24,3,0
1260,M,8,8,24.54,6,0
1261,L,44,8.9,22.67,0,0
1262,L,57,7.3,20.75,4,0
1263,XL,31,4.3,17.21,5,0
1264,XL,55,7.4,20.94,6,0
1265,XL,9,9.5,26.42,5,0
1266,S,63,11.3,25.61,5,0
1267,L,57,9.7,23.66,1,1
1268,XL,57,11.7,26,2,0
1269,XL,11,11,28.22,5,0
1270,S,13,5.9,22.13,1,0
1271,S,3,9.7,26.58,2,0
1272,L,47,8.2,21.9,0,0
1273,L,43,6.5,19.78,3,0
1274,M,29,8.3,21.91,1,0
1275,L,5,8.7,25.41,3,0
1276,L,34,6.8,20.12,4,0
1277,L,46,10,24,2,0
1278,M,2,8.6,25.28,5,1
1279,S,63,9.9,23.92,0,0
1280,L,21,8.6,25.33,0,0
1281,M,15,8.6,25.32,1,0
1282,S,22,10.2,27.25,2,1
1283,L,22,7.1,23.5,3,1
1284,XL,52,8.7,22.43,2,0
1285,XL,49,7.6,21.16,4,0
1286,L,6,7.5,24.05,1,0
1287,M,27,10.8,24.96,4,0
1288,XL,7,8.7,25.44,1,1
1289,M,4,8.9,25.72,5,0
1290,M,25,9,22.86,5,0
1291,XL,28,7.4,20.91,4,0
1292,L,42,9.4,23.22,5,0
1293,S,7,10.1,27.11,3,1
1294,XL,33,5.6,18.74,5,0
1295,S,44,8.9,22.62,1,0
1296,L,61,9.2,23.06,2,0
1297,L,36,8,21.65,4,1
1298,S,25,9.1,22.97,3,0
1299,L,34,4.3,17.14,6,0
1300,XL,6,10.8,27.92,3,0
1301,XL,62,8.5,22.15,5,0
1302,S,19,7.3,23.8,1,1
1303,XL,725,6.4,19.63,4,0
1304,S,4,9.6,26.52,0,1
1305,XL,26,8.2,21.82,3,0
1306,L,70,6.8,20.12,6,0
1307,S,69,8.8,22.61,3,0
1308,XL,17,7.3,23.8,0,0
1309,M,11,12.8,30.42,3,0
1310,M,69,10.5,24.55,2,0
1311,L,29,11.4,25.72,1,0
1312,L,17,11.5,28.77,3,0
1313,M,32,6.6,19.9,2,0
1314,S,22,8,24.64,4,0
1315,S,71,5.6,18.77,5,0
1316,M,14,6.7,23,5,0
1317,L,31,6.3,19.59,3,0
1318,L,54,6.3,19.52,1,0
1319,S,43,10.4,24.5,6,0
1320,L,33,8.1,21.76,4,0
1321,L,10,10,27.04,4,0
1322,XL,7,7.3,23.72,2,0
1323,L,873,7.5,21.05,3,0
1324,XL,44,7.2,20.58,2,1
1325,L,30,8.6,22.31,5,0
1326,S,46,4.4,17.24,4,0
1327,XL,47,8.9,22.66,1,0
1328,S,1,9.9,26.92,4,0
1329,L,11,6.8,23.1,3,0
1330,XL,60,7.6,21.13,6,0
1331,M,44,5.7,18.87,4,0
1332,S,26,10.1,24.12,0,1
1333,M,64,9.3,23.22,1,0
1334,L,1,12.2,29.59,4,0
1335,L,42,11.3,25.55,2,0
1336,L,18,7.6,24.08,0,0
1337,M,72,10.5,24.65,6,0
1338,S,7,6.1,22.29,1,0
1339,XL,67,8.7,22.47,5,0
1340,S,72,8.9,22.74,4,0
1341,S,5,7.2,23.6,6,0
1342,XL,44,9.5,23.39,1,0
1343,M,57,6.7,20.08,1,0
1344,XL,14,4.5,20.43,4,0
1345,S,64,7.8,21.35,0,1
1346,XL,54,9.2,23.06,2,0
1347,L,18,6.5,22.85,6,0
1348,S,29,7,20.41,0,0
1349,L,23,8,24.6,6,1
1350,XL,44,7.7,21.24,4,0
1351,M,67,7.2,20.62,6,1
1352,XL,44,10.2,24.2,3,1
1353,S,32,9.7,23.65,4,1
1354,S,68,6.6,19.97,5,0
1355,S,38,5.8,19,2,0
1356,L,59,7.5,20.96,2,0
1357,L,51,6.4,19.67,3,0
1358,S,23,7.1,23.47,4,0
1359,L,20,6.1,22.32,4,0
1360,L,34,9.7,23.58,5,0
1361,L,1,5.9,22.13,2,1
1362,L,15,11.2,28.45,1,1
1363,L,13,8.9,25.66,6,0
1364,L,65,6.4,19.66,0,0
1365,XL,69,10,24.01,6,0
1366,L,40,9,22.81,0,0
1367,S,36,8,21.6,4,0
1368,L,62,9.1,22.9,1,0
1369,S,52,9.7,23.68,3,0
1370,S,62,6.5,19.74,5,0
1371,XL,11,6.8,23.17,3,0
1372,XL,59,11.9,26.22,4,0
1373,XL,15,6.4,22.72,0,0
1374,L,44,3.7,16.43,5,0
1375,XL,42,6.4,19.62,3,0
1376,M,57,7.8,21.33,3,0
1377,L,33,6.4,19.64,6,0
1378,XL,69,4.2,17.03,5,1
1379,M,32,8.1,21.68,0,1
1380,XL,33,8.4,22.13,4,0
1381,L,42,7.2,20.61,0,0
1382,S,49,4.7,17.64,1,0
1383,S,19,8.7,25.39,1,0
1384,L,20,8.9,25.66,0,0
1385,M,39,8.8,22.6,3,0
1386,XL,63,8.4,22.11,4,0
1387,M,56,9.2,22.99,2,0
1388,L,44,7.9,21.51,3,1
1389,L,43,7,20.44,4,0
1390,M,2,11.1,28.32,2,0
1391,L,45,9.8,23.75,5,0
1392,M,14,8.1,24.77,0,0
1393,XL,22,7.7,24.24,2,1
1394,M,25,8.5,22.15,5,0
1395,M,49,6.6,19.94,1,1
1396,M,22,6.2,22.44,1,0
1397,S,24,5.5,21.65,3,1
1398,L,36,10.7,24.78,4,1
1399,L,7,9.6,26.54,5,0
1400,L,38,9,22.81,3,0
1401,L,30,10.3,24.39,0,1
1402,L,10,7.3,23.72,0,0
1403,S,63,8.2,21.87,6,0
1404,L,12,5.5,21.56,5,0
1405,L,31,9.8,23.8,6,0
1406,XL,60,6.4,19.63,0,0
1407,L,49,5.8,19.01,6,0
1408,L,27,7,20.36,3,0
1409,XL,5,7.2,23.67,2,0
1410,L,23,10.2,27.22,4,0
1411,L,66,7.5,21,2,1
1412,XL,59,8.7,22.48,6,0
1413,L,69,6.6,19.96,6,0
1414,L,22,6.2,22.42,4,0
1415,M,42,10.1,24.13,2,0
1416,S,649,6.2,19.45,2,0
1417,L,16,7.5,24.03,6,0
1418,L,42,7.2,20.69,3,0
1419,L,12,5.4,21.46,2,0
1420,M,70,8.5,22.19,4,1
1421,M,51,7.4,20.94,2,1
1422,L,54,10.7,24.88,6,1
1423,XL,70,7.6,21.13,3,0
1424,S,39,7.2,20.59,2,1
1425,L,60,5.2,18.27,5,0
1426,S,37,5,17.98,0,0
1427,M,38,8,21.59,6,1
1428,L,62,10.3,24.36,6,0
1429,L,31,9.6,23.54,0,0
1430,XL,32,5.8,18.93,0,0
1431,L,10,9.3,26.14,1,0
1432,XL,36,10.3,24.35,0,0
1433,XL,41,7.3,20.8,2,0
1434,L,44,7.9,21.45,4,0
1435,XL,54,9.5,23.37,6,0
1436,L,27,6.3,19.59,0,0
1437,M,63,6.1,19.32,5,0
1438,M,65,8.8,22.53,0,0
1439,XL,63,8.2,21.81,1,0
1440,L,37,4.1,16.97,2,0
1441,L,7,2.7,18.26,5,0
1442,XL,45,5.5,18.57,4,0
1443,XL,27,9.3,23.13,0,0
1444,XL,58,8,21.59,1,0
1445,XL,35,11.7,26.04,0,0
1446,M,13,7.7,24.25,2,0
1447,L,38,6.8,20.13,1,0
1448,XL,33,7.4,20.89,6,0
1449,L,56,8.1,21.77,4,0
1450,L,6,8.8,25.58,5,0
1451,L,58,10,23.96,1,0
1452,M,30,9.8,23.76,4,0
1453,S,8,10.3,27.31,6,0
1454,L,767,10.6,24.69,1,1
1455,S,1,7.8,24.31,1,0
1456,L,53,9.7,23.61,2,0
1457,XL,3,8.4,25.1,2,1
1458,XL,58,9.4,23.25,5,0
1459,M,47,7.1,20.55,4,0
1460,L,47,6.5,19.79,2,0
1461,S,57,6.4,19.71,3,0
1462,S,41,9.2,23.04,6,1
1463,XL,59,5.6,18.71,0,0
1464,S,2,7.9,24.43,6,0
1465,L,56,7.3,20.81,5,0
1466,L,41,9.7,23.68,1,0
1467,L,63,3.7,16.48,5,0
1468,L,23,9,25.84,4,0
1469,S,28,8.8,22.5,0,0
1470,L,58,8.1,21.69,4,0
1471,S,12,7.7,24.25,2,0
1472,XL,55,5.5,18.61,0,1
1473,M,48,8.6,22.28,2,0
1474,M,45,8.9,22.67,4,1
1475,L,61,5.8,18.92,5,0
1476,L,24,7.6,24.07,1,0
1477,M,55,10.5,24.59,6,0
1478,M,54,6.2,19.4,5,0
1479,M,40,7.5,20.96,1,0
1480,L,23,8.5,25.18,1,0
1481,M,45,10.1,24.07,3,0
1482,XL,34,7.7,21.19,5,0
1483,L,62,7.6,21.09,6,0
1484,XL,11,5.8,21.94,6,0
1485,L,45,7.5,21.01,2,0
1486,S,42,8.1,21.76,3,0
1487,M,682,8.3,22.02,1,1
1488,XL,30,7.2,20.7,5,0
1489,L,25,9.6,23.5,3,0
1490,S,52,4.6,17.55,3,0
1491,XL,4,9.4,26.29,1,0
1492,L,26,6.4,19.73,1,0
1493,L,62,6.4,19.73,6,0
1494,L,58,8.2,21.83,6,0
1495,L,3,9.4,26.24,5,0
1496,XL,61,7.5,21.05,4,0
1497,XL,40,8.4,22.02,5,0
1498,L,41,5.8,18.94,2,0
1499,L,15,7.5,24.06,5,0
1500,XL,50,10.9,25.09,0,0
1501,XL,49,9.5,23.38,0,0
1502,S,7,8.3,24.94,5,0
1503,L,12,8.4,25.03,3,0
1504,L,6,4.5,20.46,6,0
1505,XL,23,8.3,24.9,1,0
1506,M,64,9.8,23.74,2,0
1507,S,57,6.1,19.33,6,0
1508,XL,49,9,22.83,6,0
1509,L,63,8.3,21.9,0,0
1510,L,21,6.6,22.9,6,0
1511,M,17,7.8,24.37,2,0
1512,L,49,5.9,19.03,1,0
1513,XL,23,8.2,24.87,3,1
1514,S,12,8.6,25.27,3,0
1515,L,52,10.3,24.39,6,0
1516,S,45,8.7,22.42,0,1
1517,L,24,10.2,27.19,5,0
1518,L,45,6.9,20.29,6,1
1519,XL,3,7.7,24.24,1,0
1520,XL,66,8.5,22.19,5,0
1521,L,1,8.6,25.3,1,0
