delivery_id,depot,driver_id,dispatch_ts,arrival_ts,distance_km,parcels
1419,North,34,2024-01-08T09:00,2024-01-08T09:21,49,3
1420,South,107,2024-04-20T14:00,2024-04-20T16:32,33,11
1421,East,15,2024-07-16T13:00,2024-07-16T14:04,39,9
1422,South,55,2024-04-06T07:00,2024-04-06T07:41,36,4
1423,East,33,2024-07-08T16:00,2024-07-08T16:40,40,1
1424,East,99,2024-03-12T08:00,2024-03-12T09:08,55,1
1425,North,72,2024-03-01T06:00,2024-03-01T08:31,52,7
1426,West,64,2024-03-03T14:00,2024-03-03T15:17,9,5
1427,South,33,2024-04-22T06:00,2024-04-22T07:34,2,11
1428,North,52,2024-05-18T12:00,2024-05-18T14:33,27,3
1429,North,34,2024-06-12T14:00,2024-06-12T16:01,12,3
1430,North,106,2024-01-15T11:00,2024-01-15T13:30,7,7
1431,West,83,2024-05-20T07:00,2024-05-20T08:54,5,10
1432,East,67,2024-06-14T16:00,2024-06-14T16:42,24,4
1433,South,117,2024-06-03T13:00,2024-06-03T15:25,56,12
1434,South,37,2024-06-27T12:00,2024-06-27T12:49,57,10
1435,North,90,2024-06-29T09:00,2024-06-29T11:03,58,2
1436,West,30,2024-05-23T16:00,2024-05-23T16:43,17,3
1437,North,107,2024-04-15T07:00,2024-04-15T09:06,13,12
1438,East,102,2024-01-08T12:00,2024-01-08T14:12,56,4
1439,East,112,2024-05-29T16:00,2024-05-29T16:45,43,10
1440,East,80,2024-07-18T06:00,2024-07-18T08:39,11,4
1441,South,28,2024-05-12T15:00,2024-05-12T15:46,19,2
1442,South,31,2024-06-11T12:00,2024-06-11T14:27,56,12
1443,North,33,2024-04-16T15:00,2024-04-16T16:26,34,7
1444,South,42,2024-01-26T06:00,2024-01-26T07:21,38,5
1445,North,2,2024-01-17T06:00,2024-01-17T08:49,51,9
1446,North,109,2024-03-08T09:00,2024-03-08T11:15,10,10
1447,South,21,2024-04-28T08:00,2024-04-28T08:27,11,2
1448,South,14,2024-05-12T15:00,2024-05-12T14:31,37,9
1449,East,59,2024-01-13T09:00,2024-01-13T09:51,50,4
1450,North,33,2024-05-29T08:00,2024-05-29T09:16,55,2
1451,North,90,2024-05-27T10:00,2024-05-27T12:07,19,2
1452,West,85,2024-05-04T13:00,2024-05-04T15:52,38,8
1453,East,110,2024-02-19T14:00,2024-02-19T14:28,59,1
1454,North,67,2024-03-16T06:00,2024-03-16T07:25,3,12
1455,North,92,2024-04-02T09:00,2024-04-02T09:31,60,11
1456,East,28,2024-03-29T11:00,2024-03-29T12:25,23,1
1457,North,103,2024-05-09T16:00,2024-05-09T17:01,26,8
1458,West,57,2024-05-19T11:00,2024-05-19T13:17,40,5
1459,South,43,2024-04-18T15:00,2024-04-18T14:23,57,7
1460,North,63,2024-06-17T06:00,2024-06-17T07:27,42,5
1461,West,43,2024-06-03T13:00,2024-06-03T14:28,5,10
1462,West,107,2024-03-21T06:00,2024-03-21T08:05,34,2
1463,North,39,2024-03-09T14:00,2024-03-09T15:54,35,2
1464,East,22,2024-06-27T11:00,2024-06-27T12:04,47,3
1465,East,8,2024-05-21T09:00,2024-05-21T10:40,33,10
1466,North,114,2024-01-25T06:00,2024-01-25T08:56,58,12
1467,South,113,2024-07-07T07:00,2024-07-07T09:05,46,6
1468,West,96,2024-05-27T06:00,2024-05-27T06:31,17,11
1469,South,100,2024-01-19T13:00,2024-01-19T14:40,57,3
1470,South,24,2024-04-25T11:00,2024-04-25T13:36,54,5
1471,East,20,2024-03-21T06:00,2024-03-21T07:57,37,7
1472,South,1,2024-01-22T11:00,2024-01-22T13:09,52,6
1473,West,92,2024-03-15T10:00,2024-03-15T10:24,27,11
1474,South,50,2024-06-15T10:00,2024-06-15T11:20,57,3
1475,South,95,2024-02-16T10:00,2024-02-16T10:31,50,2
1476,West,117,2024-03-07T08:00,2024-03-07T09:06,5,6
1477,East,64,2024-04-21T11:00,2024-04-21T12:08,4,12
1478,West,3,2024-07-13T14:00,2024-07-13T16:37,33,7
1479,East,70,2024-02-24T14:00,2024-02-24T15:36,12,10
1480,East,14,2024-03-04T07:00,2024-03-04T09:38,34,7
1481,East,61,2024-04-25T16:00,2024-04-25T16:43,2,4
1482,East,107,2024-05-05T11:00,2024-05-05T13:15,25,3
1483,South,69,2024-05-25T06:00,2024-05-25T08:00,12,2
1483,South,26,2024-06-23T11:00,2024-06-23T12:31,29,4
1484,South,72,2024-02-10T11:00,2024-02-10T10:22,35,8
1485,East,26,2024-03-16T15:00,2024-03-16T16:36,57,9
1486,East,52,2024-05-10T15:00,2024-05-10T17:47,32,3
1487,East,108,2024-07-12T12:00,2024-07-12T14:12,40,1
1488,South,35,2024-04-04T14:00,2024-04-04T16:34,54,1
1489,North,76,2024-01-03T06:00,2024-01-03T06:24,48,4
1490,South,13,2024-03-13T10:00,2024-03-13T12:57,24,5
1491,East,96,2024-04-04T15:00,2024-04-04T16:59,50,9
1492,East,108,2024-04-12T08:00,2024-04-12T08:36,41,5
1493,East,82,2024-05-23T16:00,2024-05-23T16:50,26,4
1494,West,43,2024-01-25T09:00,2024-01-25T11:16,17,11
1495,North,45,2024-03-26T15:00,2024-03-26T17:11,30,8
1496,North,25,2024-02-16T06:00,2024-02-16T08:15,19,6
1497,West,93,2024-07-09T09:00,2024-07-09T11:03,54,10
1498,South,112,2024-02-12T06:00,2024-02-12T06:40,10,12
1499,West,24,2024-01-09T10:00,2024-01-09T12:18,35,9
1500,South,14,2024-05-12T15:00,2024-05-12T17:49,35,6
1501,South,118,2024-01-17T12:00,2024-01-17T12:38,51,9
1502,East,49,2024-02-23T13:00,2024-02-23T15:32,26,10
1503,West,87,2024-06-03T10:00,2024-06-03T10:47,30,3
1504,South,61,2024-03-18T13:00,2024-03-18T12:36,4,8
1505,South,107,2024-03-04T10:00,2024-03-04T09:38,55,3
1506,North,111,2024-03-23T08:00,2024-03-23T10:00,51,12
1507,West,13,2024-05-15T12:00,2024-05-15T12:54,41,1
1508,East,63,2024-02-05T06:00,2024-02-05T08:46,57,10
1509,East,109,2024-04-11T14:00,2024-04-11T16:11,54,2
1510,North,32,2024-01-03T12:00,2024-01-03T13:04,46,5
1511,North,62,2024-05-10T15:00,2024-05-10T15:21,37,9
1512,South,86,2024-05-14T13:00,2024-05-14T13:32,47,8
1513,North,66,2024-06-12T16:00,2024-06-12T18:20,36,10
1514,North,31,2024-04-30T10:00,2024-04-30T12:15,35,1
1515,North,89,2024-02-26T10:00,2024-02-26T12:11,30,10
1516,East,40,2024-02-28T11:00,2024-02-28T12:31,46,3
1517,West,118,2024-06-23T07:00,2024-06-23T07:56,16,7
1518,West,2,2024-03-06T15:00,2024-03-06T17:19,10,4
1519,North,58,2024-06-12T13:00,2024-06-12T13:39,18,11
1520,South,86,2024-05-23T15:00,2024-05-23T15:21,12,7
1521,East,86,2024-03-26T13:00,2024-03-26T13:49,47,9
1522,South,99,2024-04-19T08:00,2024-04-19T09:00,58,3
1523,West,7,2024-06-07T15:00,2024-06-07T16:19,58,12
1524,East,109,2024-07-09T11:00,2024-07-09T13:14,36,4
1525,West,78,2024-01-03T07:00,2024-01-03T07:43,47,12
1526,South,21,2024-04-09T07:00,2024-04-09T06:23,31,8
1527,South,90,2024-01-19T14:00,2024-01-19T15:52,53,3
1528,West,39,2024-06-27T15:00,2024-06-27T17:42,41,10
1529,West,36,2024-04-01T06:00,2024-04-01T08:19,58,9
1530,North,84,2024-07-09T07:00,2024-07-09T07:57,5,7
1531,South,53,2024-03-15T11:00,2024-03-15T13:49,29,10
1532,East,72,2024-06-23T13:00,2024-06-23T14:50,35,11
1533,North,120,2024-05-03T09:00,2024-05-03T10:02,10,8
1534,East,8,2024-01-20T14:00,2024-01-20T16:48,43,6
1535,West,34,2024-04-20T09:00,2024-04-20T10:44,50,2
1536,South,92,2024-07-03T15:00,2024-07-03T16:33,16,12
1537,West,116,2024-02-14T06:00,2024-02-14T07:03,19,1
1538,South,61,2024-03-07T11:00,2024-03-07T10:41,21,3
1539,West,54,2024-03-02T06:00,2024-03-02T06:43,22,5
1540,South,90,2024-04-30T13:00,2024-04-30T14:17,3,3
1541,East,7,2024-03-30T15:00,2024-03-30T17:18,40,4
1542,South,112,2024-02-07T10:00,2024-02-07T12:40,6,7
1543,South,5,2024-04-09T14:00,2024-04-09T14:27,29,4
1544,North,92,2024-05-18T12:00,2024-05-18T13:30,19,9
1545,West,52,2024-01-25T12:00,2024-01-25T14:19,34,10
1546,West,110,2024-07-03T16:00,2024-07-03T16:40,53,3
1547,North,59,2024-06-27T09:00,2024-06-27T11:38,43,2
1548,North,6,2024-01-05T08:00,2024-01-05T09:55,23,4
1549,West,105,2024-02-23T14:00,2024-02-23T14:36,30,12
1550,West,7,2024-06-18T06:00,2024-06-18T06:30,38,12
1551,South,40,2024-01-29T14:00,2024-01-29T16:45,44,8
1552,North,56,2024-07-12T13:00,2024-07-12T14:49,40,4
1553,East,98,2024-04-22T07:00,2024-04-22T09:07,17,11
1554,South,60,2024-04-29T12:00,2024-04-29T14:58,15,7
1555,North,18,2024-02-11T09:00,2024-02-11T10:11,26,8
1556,West,33,2024-07-16T10:00,2024-07-16T10:56,40,3
1557,West,82,2024-01-19T14:00,2024-01-19T15:14,43,2
1558,West,64,2024-01-24T13:00,2024-01-24T14:36,15,10
1559,North,113,2024-03-23T07:00,2024-03-23T09:29,58,1
1560,West,78,2024-04-06T12:00,2024-04-06T14:30,41,11
1561,West,99,2024-04-07T15:00,2024-04-07T17:38,53,4
1562,East,102,2024-06-02T08:00,2024-06-02T09:12,34,2
1563,East,21,2024-03-24T07:00,2024-03-24T07:56,27,2
1564,West,37,2024-07-13T10:00,2024-07-13T11:38,15,11
1565,West,93,2024-01-22T08:00,2024-01-22T10:17,43,10
1566,North,24,2024-03-31T15:00,2024-03-31T17:02,29,7
1567,West,54,2024-03-18T13:00,2024-03-18T15:41,42,11
1568,West,93,2024-07-18T09:00,2024-07-18T10:54,28,3
1569,West,14,2024-01-02T14:00,2024-01-02T15:28,10,12
1570,East,47,2024-06-21T10:00,2024-06-21T10:47,28,7
1571,North,104,2024-06-01T13:00,2024-06-01T15:48,21,4
1572,South,84,2024-06-23T10:00,2024-06-23T12:30,40,9
1573,East,109,2024-06-17T09:00,2024-06-17T09:52,8,11
1574,South,45,2024-07-14T06:00,2024-07-14T08:50,39,3
1575,South,88,2024-03-26T15:00,2024-03-26T15:28,41,12
1576,South,21,2024-03-15T09:00,2024-03-15T10:33,8,8
1577,East,48,2024-07-18T10:00,2024-07-18T12:21,28,11
1578,West,94,2024-04-14T11:00,2024-04-14T13:48,21,5
1579,North,30,2024-01-30T13:00,2024-01-30T15:51,12,6
1580,North,104,2024-05-06T11:00,2024-05-06T12:16,49,7
1581,East,85,2024-03-01T13:00,2024-03-01T14:49,43,8
1582,West,75,2024-01-25T11:00,2024-01-25T13:09,58,7
1583,North,24,2024-06-10T16:00,2024-06-10T16:25,6,3
1584,West,84,2024-07-19T13:00,2024-07-19T13:42,37,2
1585,South,73,2024-04-24T11:00,2024-04-24T12:09,28,6
1586,West,98,2024-04-21T14:00,2024-04-21T16:23,42,9
1587,North,91,2024-01-18T10:00,2024-01-18T11:09,48,9
1588,North,76,2024-02-14T16:00,2024-02-14T17:39,18,11
1589,West,112,2024-04-03T16:00,2024-04-03T18:27,14,12
1590,East,118,2024-01-09T16:00,2024-01-09T18:04,30,1
1591,West,30,2024-01-10T14:00,2024-01-10T16:35,57,10
1592,East,52,2024-03-26T13:00,2024-03-26T14:04,50,6
1593,North,50,2024-05-25T11:00,2024-05-25T13:55,59,4
1594,South,50,2024-05-18T14:00,2024-05-18T15:31,24,6
1595,East,79,2024-01-19T10:00,2024-01-19T12:49,35,11
1596,West,56,2024-05-19T12:00,2024-05-19T12:41,60,6
1597,North,28,2024-02-26T08:00,2024-02-26T10:35,44,11
1598,South,97,2024-01-20T13:00,2024-01-20T15:40,12,6
1599,South,116,2024-01-04T14:00,2024-01-04T15:34,14,3
1600,East,60,2024-07-12T16:00,2024-07-12T18:30,29,7
1601,West,12,2024-03-16T13:00,2024-03-16T15:40,16,10
1602,North,62,2024-07-11T07:00,2024-07-11T07:51,40,9
1603,West,41,2024-05-02T16:00,2024-05-02T18:58,30,1
1604,East,64,2024-04-06T06:00,2024-04-06T07:17,52,11
1605,West,119,2024-02-11T12:00,2024-02-11T12:50,35,1
1606,West,19,2024-03-01T11:00,2024-03-01T12:46,9,7
1607,South,97,2024-04-15T16:00,2024-04-15T18:05,36,1
1608,South,97,2024-05-19T11:00,2024-05-19T12:51,35,9
1609,South,57,2024-06-16T15:00,2024-06-16T16:39,60,7
1610,West,56,2024-06-10T10:00,2024-06-10T11:41,33,1
1611,North,68,2024-05-29T14:00,2024-05-29T15:46,41,10
1612,South,104,2024-01-04T07:00,2024-01-04T09:29,10,11
1613,East,47,2024-04-22T14:00,2024-04-22T14:52,54,7
1614,West,42,2024-07-13T07:00,2024-07-13T08:43,6,1
1615,North,68,2024-03-03T08:00,2024-03-03T09:42,37,6
1616,West,79,2024-06-07T11:00,2024-06-07T13:45,39,10
1617,North,14,2024-02-05T09:00,2024-02-05T11:48,55,1
1618,South,87,2024-02-11T16:00,2024-02-11T18:57,14,3
1619,West,102,2024-05-16T16:00,2024-05-16T16:34,36,6
1620,East,23,2024-04-25T06:00,2024-04-25T06:22,21,4
1621,South,8,2024-04-05T06:00,2024-04-05T05:41,55,11
1622,East,73,2024-03-06T08:00,2024-03-06T10:00,37,10
1623,North,95,2024-04-05T10:00,2024-04-05T12:19,16,11
1624,West,94,2024-04-15T09:00,2024-04-15T09:48,4,9
1625,North,102,2024-03-03T09:00,2024-03-03T09:51,26,2
1626,South,108,2024-01-28T12:00,2024-01-28T13:19,49,9
1627,West,27,2024-02-17T16:00,2024-02-17T18:09,59,6
1628,East,41,2024-06-04T16:00,2024-06-04T18:37,25,6
1629,East,65,2024-03-29T08:00,2024-03-29T08:25,56,3
1630,West,80,2024-03-03T11:00,2024-03-03T11:22,3,11
1631,West,39,2024-02-20T11:00,2024-02-20T12:00,5,7
1632,South,44,2024-07-09T13:00,2024-07-09T14:29,43,9
1633,West,13,2024-04-22T13:00,2024-04-22T15:23,50,5
1634,North,7,2024-04-21T09:00,2024-04-21T11:01,34,6
1635,North,10,2024-07-17T06:00,2024-07-17T06:36,42,6
1636,East,60,2024-05-21T16:00,2024-05-21T16:24,26,12
1637,West,25,2024-05-03T16:00,2024-05-03T18:35,27,10
1638,North,81,2024-07-09T11:00,2024-07-09T12:20,19,12
1639,South,75,2024-03-27T11:00,2024-03-27T11:24,24,1
1640,North,84,2024-02-21T07:00,2024-02-21T07:46,45,7
1641,South,53,2024-07-19T16:00,2024-07-19T18:42,32,2
1642,South,71,2024-02-23T15:00,2024-02-23T17:36,18,2
1643,South,24,2024-04-25T08:00,2024-04-25T09:03,30,3
1644,South,116,2024-07-18T09:00,2024-07-18T10:16,57,4
1645,West,8,2024-02-10T10:00,2024-02-10T10:53,41,8
1646,West,21,2024-02-26T08:00,2024-02-26T10:27,33,12
1647,East,25,2024-05-13T10:00,2024-05-13T11:04,27,6
1648,North,98,2024-04-24T12:00,2024-04-24T14:35,25,4
1649,West,8,2024-07-10T12:00,2024-07-10T14:25,4,1
1650,West,94,2024-06-11T06:00,2024-06-11T08:12,37,6
1651,West,50,2024-07-17T14:00,2024-07-17T16:30,59,8
1652,South,42,2024-04-27T11:00,2024-04-27T12:05,46,3
1653,West,113,2024-05-30T12:00,2024-05-30T13:41,60,8
1654,West,23,2024-06-06T08:00,2024-06-06T09:58,3,3
1655,East,24,2024-05-13T14:00,2024-05-13T15:18,59,4
1656,North,55,2024-04-21T15:00,2024-04-21T16:39,13,7
1657,North,113,2024-03-19T16:00,2024-03-19T18:35,19,11
1658,South,12,2024-06-24T11:00,2024-06-24T13:15,54,11
1659,West,82,2024-03-05T06:00,2024-03-05T06:31,19,2
1660,South,102,2024-01-30T12:00,2024-01-30T14:43,8,11
1661,East,87,2024-02-24T06:00,2024-02-24T08:20,41,12
1662,West,92,2024-03-03T09:00,2024-03-03T10:00,29,8
1663,East,71,2024-03-12T10:00,2024-03-12T11:17,57,4
1664,West,63,2024-06-13T16:00,2024-06-13T18:08,6,7
1665,North,29,2024-07-05T09:00,2024-07-05T09:41,41,12
1666,South,19,2024-04-25T15:00,2024-04-25T17:36,37,6
1667,North,1,2024-07-18T09:00,2024-07-18T11:30,24,4
1668,South,35,2024-02-07T16:00,2024-02-07T17:55,24,11
1669,South,17,2024-07-08T14:00,2024-07-08T13:45,21,3
1670,East,105,2024-07-17T14:00,2024-07-17T16:49,45,1
1671,East,98,2024-04-29T12:00,2024-04-29T13:47,56,11
1672,East,22,2024-03-09T12:00,2024-03-09T12:27,8,2
1673,West,10,2024-02-13T08:00,2024-02-13T09:18,10,10
1674,East,83,2024-04-27T10:00,2024-04-27T12:01,58,3
1675,East,28,2024-01-04T11:00,2024-01-04T13:26,24,10
1676,West,96,2024-07-06T13:00,2024-07-06T14:40,44,8
1677,North,114,2024-01-19T06:00,2024-01-19T07:22,46,10
1678,North,22,2024-06-16T07:00,2024-06-16T08:50,22,9
1679,East,17,2024-02-08T09:00,2024-02-08T10:40,42,1
1680,South,107,2024-06-04T15:00,2024-06-04T15:48,33,5
1681,East,55,2024-01-14T12:00,2024-01-14T13:44,45,10
1682,North,2,2024-03-15T10:00,2024-03-15T11:58,15,7
1683,South,20,2024-01-23T10:00,2024-01-23T10:52,35,11
1684,South,88,2024-03-27T15:00,2024-03-27T17:12,41,8
1685,East,74,2024-07-04T15:00,2024-07-04T16:32,30,6
1686,East,25,2024-03-01T14:00,2024-03-01T15:28,29,10
1687,South,98,2024-06-17T13:00,2024-06-17T15:05,29,6
1688,North,120,2024-05-25T10:00,2024-05-25T11:26,30,3
1689,West,89,2024-02-16T15:00,2024-02-16T16:00,7,10
1690,East,108,2024-01-22T10:00,2024-01-22T11:57,44,2
1691,North,9,2024-05-15T06:00,2024-05-15T08:50,31,3
1692,East,14,2024-04-19T16:00,2024-04-19T18:45,15,11
1693,North,44,2024-02-11T12:00,2024-02-11T12:21,55,10
1694,East,91,2024-04-04T10:00,2024-04-04T11:48,2,2
1695,West,85,2024-05-22T12:00,2024-05-22T14:39,5,7
1696,North,102,2024-07-03T12:00,2024-07-03T14:49,58,3
1697,North,65,2024-04-27T11:00,2024-04-27T11:52,51,10
1698,North,26,2024-03-14T14:00,2024-03-14T16:40,23,4
1699,South,26,2024-04-28T15:00,2024-04-28T14:30,31,7
1700,West,2,2024-07-11T12:00,2024-07-11T12:55,25,8
1701,South,21,2024-03-20T14:00,2024-03-20T14:46,15,11
1702,West,1,2024-06-26T13:00,2024-06-26T13:42,34,4
1703,West,100,2024-07-11T16:00,2024-07-11T17:57,6,9
1704,East,120,2024-07-01T11:00,2024-07-01T11:57,2,1
1705,East,6,2024-03-30T15:00,2024-03-30T15:39,27,11
1706,West,75,2024-01-31T13:00,2024-01-31T14:14,17,5
1707,East,36,2024-05-06T08:00,2024-05-06T09:24,9,8
1708,South,113,2024-05-13T06:00,2024-05-13T07:02,49,11
1709,East,39,2024-06-13T16:00,2024-06-13T18:38,46,2
1710,North,107,2024-07-19T12:00,2024-07-19T14:36,11,8
1711,East,33,2024-02-25T09:00,2024-02-25T11:24,17,12
1712,West,1,2024-04-10T09:00,2024-04-10T09:29,11,2
1713,East,23,2024-01-30T14:00,2024-01-30T14:55,43,5
1714,North,1,2024-05-16T08:00,2024-05-16T10:58,54,11
1715,South,103,2024-05-13T12:00,2024-05-13T14:08,19,11
1716,West,54,2024-05-15T16:00,2024-05-15T18:03,26,1
1717,East,36,2024-01-17T16:00,2024-01-17T16:36,8,10
1718,West,63,2024-01-15T10:00,2024-01-15T11:10,22,6
1719,East,112,2024-05-12T12:00,2024-05-12T12:31,11,8
1720,West,105,2024-03-19T06:00,2024-03-19T08:02,8,6
1721,South,115,2024-05-19T06:00,2024-05-19T07:40,15,1
1722,West,72,2024-02-04T08:00,2024-02-04T09:17,59,5
1723,North,60,2024-01-29T11:00,2024-01-29T11:44,22,1
1724,North,34,2024-01-28T14:00,2024-01-28T16:59,3,9
1725,South,116,2024-02-26T12:00,2024-02-26T14:35,40,6
1726,East,93,2024-05-31T06:00,2024-05-31T06:31,29,5
1727,West,23,2024-01-13T09:00,2024-01-13T11:13,42,1
1728,East,68,2024-07-07T15:00,2024-07-07T16:32,26,4
1729,South,74,2024-04-19T12:00,2024-04-19T15:00,6,2
1730,North,39,2024-01-21T11:00,2024-01-21T11:45,29,11
1731,East,64,2024-05-26T11:00,2024-05-26T13:19,7,9
1732,South,46,2024-05-18T11:00,2024-05-18T13:50,32,2
1733,North,3,2024-01-25T15:00,2024-01-25T15:27,60,1
1734,South,36,2024-06-06T09:00,2024-06-06T08:39,37,10
1735,West,74,2024-01-07T10:00,2024-01-07T12:44,54,5
1736,South,29,2024-01-02T13:00,2024-01-02T13:20,49,3
1737,South,55,2024-05-22T10:00,2024-05-22T11:21,58,10
1738,East,34,2024-01-08T10:00,2024-01-08T12:05,9,6
1739,South,17,2024-05-01T11:00,2024-05-01T12:08,59,6
1740,East,22,2024-05-01T09:00,2024-05-01T09:40,43,6
1741,North,52,2024-07-06T15:00,2024-07-06T16:38,16,4
1742,West,80,2024-05-22T12:00,2024-05-22T14:15,54,8
1743,North,17,2024-06-12T11:00,2024-06-12T13:49,2,10
1744,East,93,2024-04-13T10:00,2024-04-13T12:01,42,10
1745,South,47,2024-05-01T10:00,2024-05-01T10:55,28,1
1746,West,66,2024-06-21T09:00,2024-06-21T10:40,45,9
1747,South,16,2024-03-27T13:00,2024-03-27T14:58,56,9
1748,North,50,2024-05-04T12:00,2024-05-04T12:58,27,9
1749,South,38,2024-02-02T13:00,2024-02-02T13:59,11,1
1750,West,86,2024-02-13T11:00,2024-02-13T13:14,44,9
1751,East,30,2024-05-12T10:00,2024-05-12T10:25,54,4
1752,West,100,2024-07-08T15:00,2024-07-08T16:48,48,10
1753,South,5,2024-03-09T08:00,2024-03-09T09:30,20,11
1754,West,3,2024-06-18T13:00,2024-06-18T13:57,2,6
1755,West,45,2024-03-14T08:00,2024-03-14T09:46,4,4
1756,South,93,2024-07-06T11:00,2024-07-06T11:38,37,1
1757,South,1,2024-04-22T12:00,2024-04-22T13:37,14,8
1758,East,17,2024-04-25T10:00,2024-04-25T11:01,17,1
1759,West,55,2024-06-06T06:00,2024-06-06T07:30,8,12
1760,North,87,2024-06-11T13:00,2024-06-11T13:43,40,10
1761,East,32,2024-01-05T07:00,2024-01-05T08:47,48,8
1762,North,20,2024-05-02T11:00,2024-05-02T12:58,56,2
1763,South,19,2024-03-10T16:00,2024-03-10T16:48,26,3
1764,North,102,2024-06-01T09:00,2024-06-01T11:00,32,11
1765,East,114,2024-03-01T15:00,2024-03-01T17:13,34,4
1766,West,91,2024-06-03T12:00,2024-06-03T13:53,7,5
1767,North,36,2024-05-01T11:00,2024-05-01T12:52,54,1
1768,North,27,2024-03-12T07:00,2024-03-12T07:47,51,4
1769,East,38,2024-01-25T16:00,2024-01-25T18:55,21,7
1770,West,63,2024-04-29T06:00,2024-04-29T08:00,54,8
1771,South,9,2024-05-06T07:00,2024-05-06T09:42,29,5
1772,South,9,2024-01-14T13:00,2024-01-14T15:19,34,12
1773,South,87,2024-03-15T14:00,2024-03-15T16:45,55,2
1774,East,103,2024-03-03T16:00,2024-03-03T16:23,42,8
1775,East,62,2024-01-31T12:00,2024-01-31T14:09,22,7
1775,East,2,2024-07-08T09:00,2024-07-08T12:00,25,2
1776,West,46,2024-02-28T07:00,2024-02-28T08:17,19,5
1777,South,70,2024-07-05T11:00,2024-07-05T13:01,23,8
1778,East,53,2024-07-19T12:00,2024-07-19T13:07,35,1
1779,North,120,2024-06-04T11:00,2024-06-04T12:59,29,11
1780,West,3,2024-06-13T14:00,2024-06-13T15:32,34,2
1781,North,36,2024-05-29T10:00,2024-05-29T13:00,37,11
1782,South,82,2024-02-05T12:00,2024-02-05T11:31,44,8
1783,North,16,2024-06-17T12:00,2024-06-17T13:51,37,2
1784,South,57,2024-06-05T12:00,2024-06-05T14:52,60,8
1785,North,73,2024-05-28T16:00,2024-05-28T17:18,45,10
1786,West,30,2024-07-10T15:00,2024-07-10T16:20,5,4
1787,North,88,2024-01-01T06:00,2024-01-01T06:30,40,3
1788,North,36,2024-03-04T12:00,2024-03-04T14:18,31,2
1789,South,85,2024-04-06T13:00,2024-04-06T14:47,9,4
1790,East,111,2024-06-09T13:00,2024-06-09T14:23,38,2
1791,South,105,2024-04-05T12:00,2024-04-05T13:24,60,4
1792,North,34,2024-01-06T14:00,2024-01-06T16:36,46,12
1793,North,99,2024-06-15T16:00,2024-06-15T17:06,20,3
1794,West,90,2024-03-09T15:00,2024-03-09T17:34,40,3
1795,North,88,2024-01-23T07:00,2024-01-23T09:32,48,7
1796,South,85,2024-06-22T16:00,2024-06-22T18:14,42,6
1797,West,57,2024-01-28T08:00,2024-01-28T10:47,22,8
1798,North,42,2024-04-20T12:00,2024-04-20T12:56,29,3
1799,West,118,2024-03-02T14:00,2024-03-02T14:59,31,10
1800,East,76,2024-05-05T16:00,2024-05-05T17:13,48,8
1801,East,64,2024-06-26T16:00,2024-06-26T16:47,35,12
1802,East,29,2024-05-24T11:00,2024-05-24T11:20,58,5
1803,West,8,2024-02-06T09:00,2024-02-06T10:07,36,5
1804,South,46,2024-07-09T16:00,2024-07-09T15:26,49,8
1805,East,62,2024-06-21T10:00,2024-06-21T10:57,12,1
1806,West,13,2024-06-28T07:00,2024-06-28T09:41,57,10
1807,West,119,2024-03-07T14:00,2024-03-07T15:47,55,6
1808,West,72,2024-05-17T06:00,2024-05-17T06:43,9,6
1809,North,77,2024-07-10T10:00,2024-07-10T11:14,24,6
1810,North,33,2024-02-29T11:00,2024-02-29T12:15,49,11
1811,East,106,2024-02-28T08:00,2024-02-28T10:50,51,12
1812,West,49,2024-05-18T10:00,2024-05-18T11:23,31,5
1813,West,32,2024-06-14T11:00,2024-06-14T13:00,6,1
1814,North,90,2024-04-09T14:00,2024-04-09T14:58,58,12
1815,North,11,2024-04-07T06:00,2024-04-07T08:24,55,7
1816,West,4,2024-04-28T09:00,2024-04-28T11:48,37,1
1817,East,115,2024-02-17T10:00,2024-02-17T12:40,26,4
1818,West,70,2024-05-12T13:00,2024-05-12T15:05,44,6
1819,South,30,2024-05-05T08:00,2024-05-05T09:57,26,2
1820,West,110,2024-01-05T15:00,2024-01-05T16:10,53,6
1821,South,114,2024-06-06T15:00,2024-06-06T17:27,31,11
1822,West,51,2024-02-15T09:00,2024-02-15T11:56,38,10
1823,West,30,2024-01-01T09:00,2024-01-01T11:17,35,6
1824,East,11,2024-06-13T13:00,2024-06-13T14:18,22,9
1825,South,1,2024-04-15T16:00,2024-04-15T16:28,3,5
1826,North,17,2024-06-12T08:00,2024-06-12T09:56,33,10
1827,East,35,2024-03-28T10:00,2024-03-28T12:20,48,12
1828,West,15,2024-03-20T08:00,2024-03-20T09:18,15,1
1829,East,54,2024-04-21T15:00,2024-04-21T16:02,4,10
1830,West,117,2024-05-17T15:00,2024-05-17T16:44,41,3
1831,West,115,2024-07-08T14:00,2024-07-08T16:22,52,1
1832,West,77,2024-01-30T08:00,2024-01-30T10:03,16,9
1833,West,57,2024-06-21T10:00,2024-06-21T12:18,37,7
1834,West,24,2024-02-27T11:00,2024-02-27T13:12,30,6
1835,South,87,2024-01-02T07:00,2024-01-02T06:20,57,6
1836,South,54,2024-03-25T12:00,2024-03-25T14:07,23,6
1837,East,64,2024-03-13T07:00,2024-03-13T08:19,44,10
1838,East,2,2024-06-19T15:00,2024-06-19T17:03,58,5
1839,South,69,2024-06-18T06:00,2024-06-18T08:15,34,5
