employee_id,department,hire_date,level,last_promo_date,salary,status
2349,Marketing,2024-02-27,1,,50688,active
2350,Sales,2024-04-14,2,2024-06-16,58201,active
2351,Support,2024-09-19,3,,92020,active
2352,Support,2024-10-12,1,,45225,active
2353,Sales,2024-07-05,1,,62928,active
2354,Engineering,2024-08-26,3,,67086,active
2355,Support,2024-01-04,1,,86048,left
2356,Support,2024-06-04,3,,63486,left
2357,Marketing,2024-03-27,2,2024-05-04,55710,active
2358,Sales,2024-12-26,3,,84075,active
2359,Engineering,2024-06-22,1,2024-06-16,84036,active
2360,Sales,2024-10-29,1,,78885,left
2361,Support,2024-07-27,1,,86112,left
2362,Ops,2024-04-11,1,,60256,active
2363,Ops,2024-05-22,3,2024-04-05,64013,active
2364,Marketing,2024-04-07,2,2024-03-06,77173,active
2365,Ops,2024-07-12,2,,88571,active
2366,Marketing,2024-02-19,1,2024-06-14,60978,active
2367,Support,2024-03-03,3,,42234,active
2368,Engineering,2024-03-01,3,2024-02-15,74508,active
2369,Ops,2024-09-11,3,,96464,active
2370,Sales,2024-05-25,3,,81590,active
2371,Marketing,2024-11-12,2,,70328,left
2372,Marketing,2024-02-23,2,,97382,active
2373,Marketing,2024-08-15,3,,77561,active
2374,Marketing,2024-10-16,1,,58948,active
2375,Support,2024-07-14,2,,75828,active
2376,Marketing,2024-09-27,2,2024-08-28,45712,active
2377,Sales,2024-12-07,3,,70768,active
2378,Marketing,2024-06-23,3,,57384,active
2379,Sales,2024-02-07,2,2024-06-26,93418,active
2380,Marketing,2024-04-30,1,2024-10-19,70271,active
2381,Engineering,2024-06-27,1,2024-12-17,65161,active
2382,Support,2024-05-06,1,,62132,active
2383,Sales,2024-04-16,2,,66325,active
2384,Engineering,2024-04-15,1,2024-06-29,112189,active
2385,Engineering,2024-04-21,3,2024-10-29,109754,active
2386,Ops,2024-10-18,3,2024-08-22,90433,active
2387,Marketing,2024-12-22,2,2024-01-06,48267,active
2388,Sales,2024-10-05,1,2024-12-14,46240,active
2389,Ops,2024-01-06,3,,41781,active
2390,Marketing,2024-08-15,1,,93003,active
2391,Ops,2024-06-01,2,2024-08-14,85277,active
2392,Support,2024-07-22,3,2024-08-21,97008,active
2393,Sales,2024-05-13,2,2024-04-18,70203,active
2394,Engineering,2024-12-18,2,,66304,active
2395,Engineering,2024-10-20,3,,66614,active
2396,Marketing,2024-05-21,3,2024-08-17,48475,active
2397,Support,2024-08-26,1,,47420,active
2398,Engineering,2024-11-11,3,,102614,active
2399,Engineering,2024-05-10,2,,90949,active
2400,Engineering,2024-12-08,3,,92627,left
2401,Engineering,2024-09-11,2,,68373,active
2402,Marketing,2024-05-31,1,,61047,active
2403,Sales,2024-04-09,2,,95021,active
2404,Engineering,2024-05-30,1,,111533,active
2405,Ops,2024-03-19,2,,63808,active
2406,Engineering,2024-08-07,2,,73643,active
2407,Ops,2024-08-22,1,2024-08-05,94030,active
2408,Sales,2024-11-19,2,,63773,left
2409,Ops,2024-10-08,1,2024-08-23,80993,active
2410,Sales,2024-01-22,1,,95250,active
2411,Ops,2024-09-26,1,,40635,active
2412,Engineering,2024-12-23,2,,74028,active
2413,Sales,2024-10-25,2,,52086,active
2414,Engineering,2024-03-08,1,2024-05-23,86490,active
2415,Ops,2024-07-25,3,,70497,active
2416,Support,2024-04-15,3,2024-05-14,97477,active
2417,Engineering,2024-02-05,2,2024-06-17,76172,active
2418,Sales,2024-06-19,2,2024-05-10,67320,active
2419,Marketing,2024-03-11,2,2024-04-24,57531,active
2420,Engineering,2024-10-01,3,2024-09-02,87538,active
2421,Engineering,2024-10-23,3,2024-12-10,80782,active
2422,Sales,2024-03-02,1,,99083,active
2423,Support,2024-08-05,2,,78901,active
2424,Support,2024-09-02,1,,41971,active
2425,Engineering,2024-01-25,1,,114870,active
2426,Engineering,2024-08-17,3,,118689,active
2427,Sales,2024-04-11,2,2024-06-02,75442,active
2428,Engineering,2024-06-22,1,2024-07-05,117284,active
2429,Sales,2024-02-10,2,,91982,active
2430,Engineering,2024-05-07,2,,109320,active
2431,Engineering,2024-08-20,2,,97070,active
2432,Engineering,2024-09-05,3,,68846,active
2433,Sales,2024-10-07,2,,42626,active
2434,Marketing,2024-04-07,2,,61408,active
2435,Sales,2024-06-06,1,2024-04-22,98504,active
2436,Sales,2024-05-25,3,2024-01-03,68662,active
2437,Support,2024-05-27,1,,58484,active
2438,Engineering,2024-12-21,2,,75140,active
2439,Marketing,2024-06-20,3,,96331,left
2440,Marketing,2024-07-18,2,,77245,active
2441,Engineering,2024-09-30,1,2024-04-21,81396,active
2442,Ops,2024-05-17,3,,73471,active
2443,Ops,2024-09-15,2,2024-03-27,85913,active
2444,Support,2024-07-31,1,,74090,left
2445,Marketing,2024-05-08,3,2024-05-17,64579,active
2446,Ops,2024-01-29,3,,89744,active
2447,Support,2024-05-06,1,2024-05-02,49533,active
2448,Marketing,2024-12-14,1,,67253,active
2449,Engineering,2024-08-21,2,,115238,active
2450,Sales,2024-12-13,3,,59418,active
2451,Sales,2024-02-28,2,,59698,left
2452,Sales,2024-08-12,3,,56848,active
2453,Marketing,2024-07-25,1,,42033,left
2454,Engineering,2024-02-29,3,2024-09-25,78886,active
2455,Sales,2024-01-27,2,,73045,active
2456,Marketing,2024-02-13,3,,75277,active
2457,Ops,2024-11-14,3,2024-02-20,46751,active
2458,Ops,2024-05-24,3,2024-11-24,74018,active
2459,Marketing,2024-09-13,2,,46850,left
2460,Marketing,2024-07-20,3,,82901,active
2461,Sales,2024-12-19,1,,73538,active
2462,Support,2024-07-09,1,,46206,active
2463,Marketing,2024-01-06,1,2024-11-04,99481,active
2464,Sales,2024-12-03,3,2024-03-15,78434,active
2465,Marketing,2024-06-17,2,,60514,active
2466,Ops,2024-10-06,3,,77845,active
2467,Sales,2024-11-10,1,2024-03-01,84637,active
2468,Ops,2024-02-06,3,,59673,active
2469,Support,2024-06-24,3,2024-10-03,58323,active
2470,Support,2024-03-12,3,2024-05-01,92660,active
2471,Ops,2024-03-18,1,,53096,active
2472,Support,2024-09-05,3,,83052,left
2473,Support,2024-11-03,3,,96861,left
2474,Marketing,2024-08-14,1,2024-01-22,88662,active
2475,Ops,2024-10-16,1,,67880,active
2476,Engineering,2024-08-19,3,,75853,active
2477,Ops,2024-05-05,1,2024-06-07,88233,active
2478,Support,2024-04-15,3,,55034,active
2479,Ops,2024-09-10,1,2024-04-18,40131,active
2480,Ops,2024-02-14,3,,75207,active
2481,Sales,2024-05-27,2,,57905,active
2482,Engineering,2024-04-26,1,2024-10-04,110427,active
2483,Sales,2024-12-03,3,,98948,left
2484,Ops,2024-09-16,2,,83666,active
2485,Ops,2024-06-14,2,,89754,active
2486,Sales,2024-06-05,2,,80002,active
2487,Engineering,2024-12-22,1,,114390,active
2488,Engineering,2024-04-25,2,2024-06-02,82727,active
2489,Engineering,2024-06-11,1,2024-05-24,78663,active
2490,Sales,2024-07-27,1,2024-09-23,87339,active
2491,Sales,2024-08-21,3,,81950,active
2492,Ops,2024-04-13,3,2024-05-15,70555,active
2493,Ops,2024-08-09,2,,95035,active
2494,Support,2024-11-14,1,2024-05-22,56391,active
2495,Support,2024-08-04,1,,41498,active
2496,Ops,2024-04-14,2,,73341,active
2497,Support,2024-07-08,1,,98256,active
2498,Marketing,2024-07-06,2,,53274,active
2499,Sales,2024-05-22,2,2024-08-01,95652,active
2500,Sales,2024-12-01,1,,90988,active
2501,Sales,2024-08-28,3,,85343,active
2502,Ops,2024-01-24,3,2024-04-08,80498,active
2503,Support,2024-03-05,2,2024-03-08,78883,active
2504,Marketing,2024-05-23,1,,79293,active
2505,Marketing,2024-12-26,1,,52971,active
2506,Sales,2024-08-12,3,,41768,active
2507,Ops,2024-04-14,3,2024-07-22,53971,active
2508,Sales,2024-05-04,1,2024-08-22,93180,active
2509,Engineering,2024-12-10,1,,100226,active
2510,Support,2024-01-29,3,2024-04-05,85256,active
2511,Ops,2024-02-26,3,,78869,active
2512,Marketing,2024-09-04,3,,64484,active
2513,Ops,2024-10-12,1,,72409,active
2514,Marketing,2024-03-04,3,2024-05-13,60917,active
2515,Engineering,2024-09-12,2,,61575,active
2516,Sales,2024-01-17,1,,49446,active
2517,Engineering,2024-09-18,1,,85072,active
2518,Support,2024-01-27,1,2024-05-06,99822,active
2519,Engineering,2024-05-05,1,,106502,active
2520,Ops,2024-08-06,1,2024-03-18,92575,active
2521,Ops,2024-01-26,1,2024-03-02,77101,active
2522,Engineering,2024-08-05,3,,73626,active
2523,Sales,2024-04-17,3,,44874,active
2524,Support,2024-04-03,2,2024-05-25,45801,active
2525,Sales,2024-12-17,3,,45995,active
2526,Support,2024-01-30,3,2024-08-10,90374,active
2527,Ops,2024-01-01,1,2024-04-02,85851,left
2528,Sales,2024-10-21,2,,95546,active
2529,Support,2024-01-08,3,2024-11-07,95399,active
2530,Marketing,2024-08-29,1,,71454,left
2531,Ops,2024-03-17,2,,73551,active
2532,Marketing,2024-07-09,3,,72873,left
2533,Support,2024-08-13,2,,50596,active
2534,Sales,2024-05-10,2,,61495,active
2535,Engineering,2024-03-09,3,2024-02-09,102498,active
2536,Marketing,2024-07-20,3,,78531,left
2537,Marketing,2024-11-25,2,,72038,active
2538,Support,2024-04-20,1,,50534,active
2539,Marketing,2024-07-16,3,,91681,active
2540,Ops,2024-04-05,3,2024-09-22,63946,active
2541,Marketing,2024-10-17,2,,53578,active
2542,Marketing,2024-01-30,2,,45537,active
2543,Ops,2024-06-24,1,2024-11-24,90354,active
2544,Support,2024-01-31,2,2024-01-21,70458,active
2545,Ops,2024-04-26,2,2024-08-21,71380,active
2546,Marketing,2024-12-13,1,2024-11-28,97686,active
2547,Support,2024-09-04,2,2024-09-12,79529,active
2548,Ops,2024-12-01,1,,57691,active
2549,Sales,2024-11-11,1,,93480,active
2550,Ops,2024-07-16,2,,82397,active
2551,Support,2024-09-12,2,,56520,active
2552,Ops,2024-07-28,3,,68311,active
2553,Engineering,2024-08-03,3,2024-08-21,104523,active
2554,Ops,2024-05-28,3,,94273,active
2555,Marketing,2024-06-04,1,2024-05-15,80107,active
2556,Support,2024-11-04,3,2024-02-19,42327,active
2557,Ops,2024-08-16,1,,45646,active
2558,Engineering,2024-08-06,1,,110099,active
2559,Marketing,2024-10-07,3,,81376,left
2560,Marketing,2024-04-24,3,,57756,active
2561,Support,2024-03-18,3,,91459,active
2562,Engineering,2024-10-11,3,2024-08-22,94745,active
2563,Sales,2024-10-04,3,2024-08-06,58079,active
2564,Sales,2024-04-28,3,2024-06-05,93573,active
2565,Ops,2024-01-13,1,,73026,active
2566,Engineering,2024-02-06,2,,102999,active
2567,Sales,2024-09-11,2,2024-01-16,87112,active
2568,Ops,2024-12-26,1,,99960,active
2569,Marketing,2024-02-03,2,2024-05-04,91968,active
2570,Engineering,2024-08-05,2,,78459,active
2571,Engineering,2024-03-27,1,,96519,active
2572,Support,2024-02-18,2,,44232,active
2573,Support,2024-08-25,1,2024-10-22,98399,active
2574,Engineering,2024-06-29,3,,63764,left
2575,Support,2024-08-28,1,,89824,left
2576,Engineering,2024-11-09,3,,97355,active
2577,Support,2024-12-28,3,,93056,left
2578,Support,2024-08-24,3,2024-10-15,44521,active
2579,Sales,2024-02-14,2,2024-08-14,47365,active
2580,Support,2024-09-06,3,2024-11-19,46427,active
2581,Ops,2024-05-03,2,2024-11-01,98636,active
2582,Sales,2024-05-09,2,,72542,active
2583,Ops,2024-08-28,3,,63073,active
2584,Support,2024-09-19,3,,54396,active
2585,Support,2024-04-27,1,2024-09-10,69804,active
2586,Sales,2024-02-18,2,2024-03-30,90073,active
2587,Support,2024-06-20,2,2024-05-03,79450,active
2588,Engineering,2024-09-03,1,2024-12-06,90558,active
2589,Support,2024-01-14,1,,61506,active
2590,Support,2024-09-16,2,,84222,left
2591,Engineering,2024-10-01,2,,64301,active
2592,Ops,2024-05-12,2,,52794,active
2593,Support,2024-02-28,1,2024-08-25,95334,active
2594,Support,2024-06-19,1,2024-02-06,65092,left
2595,Support,2024-10-19,2,,75864,left
2596,Marketing,2024-06-16,1,2024-07-09,96269,active
2597,Sales,2024-11-28,3,,88301,active
2598,Ops,2024-04-02,1,,74506,active
2599,Engineering,2024-12-26,3,,61225,active
2600,Ops,2024-06-20,3,,99415,active
2601,Marketing,2024-05-29,3,2024-11-18,74177,active
2602,Marketing,2024-11-19,3,2024-01-14,88343,left
2603,Engineering,2024-07-31,1,,84481,active
2604,Marketing,2024-01-17,3,2024-03-23,46628,active
2605,Engineering,2024-01-16,3,,90017,active
2606,Engineering,2024-04-10,1,,90110,active
2607,Engineering,2024-07-04,2,,106983,left
2608,Marketing,2024-10-14,3,,57757,active
2609,Sales,2024-07-26,1,,79352,active
2610,Ops,2024-11-13,3,,53912,active
2611,Ops,2024-09-08,2,2024-12-09,70912,active
2612,Marketing,2024-11-08,2,,72242,active
2613,Sales,2024-09-15,1,,93000,active
2614,Sales,2024-06-05,3,,49010,active
2615,Support,2024-08-07,2,,60908,active
2616,Engineering,2024-03-19,3,,100715,left
2617,Support,2024-04-13,2,,60317,left
2618,Support,2024-03-01,2,2024-07-08,58739,active
2619,Engineering,2024-08-10,1,,78636,active
2620,Sales,2024-04-15,3,2024-11-21,70928,active
2621,Ops,2024-04-07,3,,47447,active
2622,Support,2024-11-17,1,,99974,active
2623,Engineering,2024-02-08,1,,99401,active
2624,Engineering,2024-11-20,3,,63828,active
2625,Support,2024-10-03,2,,53863,active
2626,Engineering,2024-03-26,3,,91831,left
2627,Marketing,2024-02-02,3,,48306,active
2628,Engineering,2024-01-12,2,2024-05-11,87135,active
2629,Sales,2024-03-29,3,2024-08-09,76669,active
2630,Sales,2024-11-01,2,,81816,active
2631,Engineering,2024-09-12,1,,70497,active
2632,Ops,2024-09-26,2,,50642,active
2633,Ops,2024-05-05,1,2024-10-28,70578,active
2634,Engineering,2024-03-20,1,,93215,active
2635,Marketing,2024-10-22,3,2024-09-25,94038,active
2636,Engineering,2024-11-17,1,,71590,active
2637,Ops,2024-03-21,3,2024-03-10,47571,active
2638,Engineering,2024-12-14,3,,77155,active
2639,Engineering,2024-09-11,1,2024-03-06,66158,active
2640,Sales,2024-06-23,3,,99232,active
2641,Ops,2024-02-10,1,,86803,active
2642,Ops,2024-07-07,1,,98717,active
2643,Sales,2024-11-01,2,,87514,active
2644,Marketing,2024-07-10,1,,76910,active
2645,Engineering,2024-12-20,1,2024-04-10,71940,active
2646,Support,2024-06-13,3,,79179,active
2647,Ops,2024-09-24,3,,93500,active
2648,Sales,2024-09-05,2,,93193,active
2649,Engineering,2024-02-05,2,,66730,active
2650,Marketing,2024-03-28,3,,72611,active
2651,Engineering,2024-07-18,1,2024-11-04,74564,active
2652,Engineering,2024-01-04,2,,83687,active
2653,Engineering,2024-05-06,1,2024-07-25,76285,active
2654,Support,2024-01-30,2,,92012,active
2655,Ops,2024-06-23,1,,63369,active
2656,Engineering,2024-04-01,3,,110798,active
2657,Engineering,2024-09-03,3,,81041,active
2658,Engineering,2024-03-06,2,,69105,active
2659,Sales,2024-04-28,3,,68625,active
2660,Marketing,2024-09-18,1,2024-11-21,84162,active
2661,Ops,2024-11-24,2,2024-09-27,54092,active
2662,Engineering,2024-08-02,1,,112349,active
2663,Ops,2024-03-17,1,2024-07-12,72924,active
2664,Support,2024-05-16,1,,96246,active
2665,Support,2024-09-25,2,,69860,active
2666,Ops,2024-04-12,1,2024-07-15,92815,active
2667,Ops,2024-07-12,1,,88649,active
2668,Support,2024-05-23,1,,90195,active
2669,Support,2024-10-02,3,,48950,active
2670,Sales,2024-01-09,2,2024-11-15,46904,active
2671,Engineering,2024-10-19,3,,87176,active
2672,Support,2024-01-20,2,,75199,left
2673,Support,2024-08-31,2,,83310,active
2674,Engineering,2024-04-22,1,,75759,active
2675,Marketing,2024-07-01,2,,57668,active
2676,Support,2024-07-16,1,,50580,active
2677,Ops,2024-10-05,1,,82404,active
2678,Sales,2024-03-05,3,,69350,active
2679,Engineering,2024-10-22,3,,87361,active
2680,Support,2024-05-30,2,,81078,active
2681,Support,2024-05-05,3,,49612,active
2682,Engineering,2024-09-09,3,2024-03-27,112842,active
2683,Marketing,2024-11-23,1,,89003,active
2684,Ops,2024-11-21,3,2024-10-04,82296,active
2685,Ops,2024-02-24,1,,78839,active
2686,Ops,2024-09-15,2,,62307,active
2687,Engineering,2024-07-04,3,,107461,left
2688,Support,2024-10-31,2,2024-09-15,94061,left
2689,Sales,2024-09-07,3,2024-01-04,91570,active
2690,Engineering,2024-08-18,1,,73102,active
2691,Support,2024-08-26,3,2024-02-20,41754,active
2692,Engineering,2024-07-13,3,2024-07-10,96937,active
2693,Ops,2024-03-13,3,,75868,active
2694,Ops,2024-03-06,2,,91771,active
2695,Sales,2024-01-14,3,2024-04-18,76972,active
2696,Sales,2024-03-08,3,,44823,active
2697,Ops,2024-04-05,3,,40670,left
2698,Engineering,2024-07-15,3,2024-05-19,98518,active
2699,Sales,2024-08-02,3,,77445,active
2700,Sales,2024-08-13,3,,83647,active
2701,Support,2024-08-17,1,2024-04-08,65424,active
2702,Ops,2024-12-06,3,2024-05-12,45530,active
2703,Ops,2024-04-29,3,2024-10-10,64322,active
2704,Engineering,2024-05-19,2,,114848,active
2705,Engineering,2024-10-20,1,,105148,left
2706,Ops,2024-08-17,1,,91988,active
2707,Sales,2024-03-21,2,2024-01-19,80695,active
2708,Support,2024-12-18,2,2024-10-15,81224,active
2709,Support,2024-10-05,2,,99556,left
2710,Marketing,2024-10-27,1,,43987,active
2711,Support,2024-12-05,1,,44514,left
2712,Support,2024-11-17,1,,88388,active
2713,Sales,2024-07-17,2,,65328,active
2714,Ops,2024-06-11,1,,50383,active
2715,Marketing,2024-03-19,3,2024-06-30,97854,active
2716,Engineering,2024-07-01,3,,108019,active
2717,Ops,2024-05-07,1,2024-08-02,54261,active
2718,Ops,2024-03-25,3,2024-02-15,63313,active
2719,Engineering,2024-05-20,2,,67091,active
2720,Marketing,2024-06-22,2,,47335,active
2721,Marketing,2024-05-29,3,2024-01-17,95410,active
2722,Sales,2024-05-08,3,,92407,active
2723,Marketing,2024-12-07,1,,42446,active
2724,Support,2024-02-14,1,,83588,active
2725,Support,2024-07-20,3,,82501,active
2726,Engineering,2024-05-02,3,,105299,active
2727,Support,2024-08-26,3,,79878,active
2728,Sales,2024-05-21,2,,96082,active
2729,Ops,2024-06-12,1,,88802,active
2730,Sales,2024-06-11,2,,49103,left
2731,Support,2024-07-13,3,2024-06-22,85405,active
2732,Sales,2024-07-27,3,,77935,active
2733,Engineering,2024-10-21,2,,64051,active
2734,Marketing,2024-10-17,3,,45633,active
2735,Support,2024-07-11,2,,72520,active
2736,Support,2024-09-06,3,,76815,active
2737,Support,2024-10-29,3,2024-10-21,85486,active
2738,Sales,2024-02-17,2,,93501,active
2739,Marketing,2024-04-04,3,,63638,active
2740,Support,2024-02-22,1,2024-01-03,82617,active
2741,Marketing,2024-06-06,2,,65320,active
2742,Marketing,2024-11-11,3,,92402,left
2743,Ops,2024-08-08,2,,63663,active
2744,Ops,2024-02-14,3,2024-04-13,60030,active
2745,Support,2024-05-25,2,,89897,active
2746,Support,2024-02-18,2,2024-03-22,55764,active
2747,Ops,2024-03-19,3,,88585,active
2748,Engineering,2024-09-03,1,,95748,active
2749,Support,2024-10-18,2,,54377,active
2750,Engineering,2024-10-05,2,2024-09-30,78769,active
2751,Ops,2024-04-20,2,,73873,active
2752,Support,2024-12-10,3,2024-06-09,75180,active
2753,Marketing,2024-01-01,2,,45422,active
2754,Sales,2024-10-13,2,,52162,active
2755,Support,2024-05-27,1,2024-11-02,42388,active
2756,Sales,2024-07-26,2,,89016,active
2757,Marketing,2024-06-17,3,,95929,active
2758,Support,2024-05-29,2,,90328,active
2759,Engineering,2024-10-30,3,,98131,active
2760,Marketing,2024-06-22,2,2024-05-02,82275,active
2761,Engineering,2024-01-24,2,,95152,active
2762,Sales,2024-10-29,3,,59131,active
2763,Ops,2024-08-23,1,,80111,active
2764,Ops,2024-10-06,1,,91563,active
2765,Ops,2024-06-04,2,2024-05-06,78455,active
2766,Engineering,2024-03-12,1,2024-04-08,115258,active
2767,Ops,2024-04-29,1,,62625,active
2768,Sales,2024-06-08,2,,74572,active
2769,Sales,2024-08-03,2,,90576,active
2770,Marketing,2024-09-30,1,2024-09-08,69012,active
2771,Support,2024-08-05,1,,80447,active
2772,Sales,2024-08-12,1,,49472,active
2773,Engineering,2024-05-21,3,,64155,active
2774,Support,2024-09-10,3,2024-09-13,80688,active
2775,Sales,2024-05-10,2,,58438,active
2776,Engineering,2024-01-03,2,,62605,active
2777,Engineering,2024-01-13,2,2024-05-17,67716,active
2778,Ops,2024-07-08,3,2024-06-17,54550,active
2779,Marketing,2024-01-05,3,,73289,active
2780,Sales,2024-02-27,1,,81860,active
2781,Sales,2024-08-18,2,,84625,active
2782,Marketing,2024-12-14,2,,75531,active
2783,Ops,2024-05-08,1,,82949,active
2784,Engineering,2024-11-29,3,,85637,active
2785,Engineering,2024-07-01,3,,93065,active
2786,Ops,2024-01-01,2,,75654,active
2787,Marketing,2024-05-21,2,,89098,active
2788,Sales,2024-03-31,3,,91118,active
2789,Engineering,2024-04-02,1,,116890,active
2790,Sales,2024-03-08,3,,82464,active
2791,Ops,2024-07-10,1,,46944,active
2792,Marketing,2024-12-11,2,2024-01-13,42942,active
2793,Marketing,2024-11-12,3,2024-05-25,70386,active
2794,Sales,2024-04-29,1,2024-04-05,60965,active
2795,Sales,2024-04-19,2,2024-02-20,69824,active
2796,Ops,2024-12-23,1,,96800,active
2797,Engineering,2024-07-06,1,,94529,active
2798,Marketing,2024-09-18,1,2024-03-03,59883,active
2799,Engineering,2024-06-29,2,,84793,active
2800,Engineering,2024-02-01,1,,91903,active
2801,Support,2024-05-23,1,2024-09-21,63702,active
2802,Sales,2024-04-16,1,2024-08-26,48908,active
2803,Ops,2024-07-09,2,,56534,active
2804,Ops,2024-05-22,1,,57213,active
2805,Engineering,2024-08-06,2,2024-11-22,108261,active
2806,Support,2024-03-12,2,2024-05-05,49400,active
2807,Engineering,2024-07-20,2,,107473,active
2808,Ops,2024-05-10,2,2024-08-23,64627,active
2809,Sales,2024-01-03,1,,66204,active
2810,Marketing,2024-08-31,3,,41369,active
2811,Ops,2024-11-27,3,,61211,active
2812,Support,2024-03-04,3,,58750,active
2813,Ops,2024-08-06,2,,48548,active
2814,Marketing,2024-07-15,3,,75830,active
2815,Marketing,2024-09-16,2,2024-04-14,72386,active
2816,Marketing,2024-06-04,3,,50841,active
2817,Marketing,2024-10-01,2,2024-10-05,62357,active
2818,Ops,2024-04-28,1,,44736,active
2819,Sales,2024-06-21,2,,80735,active
2820,Support,2024-07-18,1,,98008,active
2821,Sales,2024-03-14,2,,76531,active
2822,Ops,2024-06-23,1,2024-02-14,49861,active
2823,Ops,2024-05-01,3,,76028,active
2824,Engineering,2024-08-03,1,,75699,active
2825,Support,2024-01-07,1,,50519,active
2826,Sales,2024-11-08,3,,52076,active
2827,Sales,2024-09-12,3,,41746,active
2828,Engineering,2024-04-13,3,,103064,active
2829,Marketing,2024-02-18,2,,58581,active
2830,Support,2024-08-28,3,2024-08-23,97980,active
2831,Support,2024-01-22,1,,97812,active
2832,Marketing,2024-07-09,2,,93763,active
2833,Engineering,2024-06-07,1,,91238,active
2834,Engineering,2024-04-28,1,2024-10-06,107155,active
2835,Engineering,2024-05-02,2,2024-11-16,107855,left
2836,Engineering,2024-12-26,1,,82849,active
2837,Ops,2024-09-05,3,,73214,active
2838,Ops,2024-04-27,2,,82969,active
2839,Ops,2024-01-30,2,,46377,active
2840,Sales,2024-11-05,3,,67498,active
2841,Ops,2024-04-11,2,2024-08-17,47229,active
2842,Engineering,2024-09-02,1,2024-04-18,81091,active
2843,Engineering,2024-09-14,2,,116018,active
2844,Sales,2024-02-08,2,,67555,active
2845,Engineering,2024-01-11,1,2024-01-06,112939,active
2846,Marketing,2024-03-25,3,,92240,active
2847,Support,2024-06-28,3,,87116,active
2848,Marketing,2024-03-10,2,2024-04-06,68935,active
2849,Support,2024-12-08,3,2024-07-22,40887,active
2850,Support,2024-08-19,2,,87572,active
2851,Sales,2024-08-29,1,2024-10-12,87114,active
2852,Ops,2024-02-29,2,2024-08-13,92935,left
2853,Support,2024-02-09,1,2024-12-13,75909,active
2854,Support,2024-06-07,2,,90097,active
2855,Marketing,2024-05-26,1,,40149,active
2856,Sales,2024-02-03,2,,63079,active
2857,Ops,2024-01-13,3,2024-06-22,78294,active
2858,Marketing,2024-11-03,3,2024-09-08,41800,active
2859,Marketing,2024-06-29,2,,60149,active
2860,Sales,2024-05-09,2,,79140,active
2861,Engineering,2024-01-10,2,,101682,active
2862,Engineering,2024-12-05,3,2024-10-27,103977,active
2863,Ops,2024-12-21,2,2024-07-21,62190,active
2864,Sales,2024-08-15,2,,48319,active
2865,Ops,2024-07-05,1,,57178,active
2866,Sales,2024-03-24,3,,80000,active
2867,Engineering,2024-12-21,1,,108765,active
2868,Sales,2024-07-27,1,2024-12-28,91624,left
2869,Sales,2024-01-20,1,,70476,active
2870,Marketing,2024-04-22,1,,65294,active
2871,Marketing,2024-06-26,2,,43284,active
2872,Sales,2024-06-10,3,2024-09-08,88262,active
2873,Support,2024-04-24,3,,76083,active
2874,Support,2024-09-17,2,,63412,active
2875,Support,2024-06-30,2,,62925,left
2876,Ops,2024-07-03,1,,97639,active
2877,Engineering,2024-08-11,2,,104679,active
2878,Ops,2024-07-08,3,,78034,active
2879,Sales,2024-07-05,2,,74089,left
2880,Marketing,2024-06-01,2,,49910,active
2881,Support,2024-04-06,3,,40736,active
2882,Marketing,2024-11-23,3,,50626,active
2883,Engineering,2024-06-09,3,,108186,active
2884,Engineering,2024-05-26,2,,83188,left
2885,Marketing,2024-11-27,2,,87993,active
2886,Engineering,2024-09-23,3,2024-08-31,81115,active
2887,Sales,2024-09-18,2,2024-02-28,81365,active
2888,Engineering,2024-02-18,3,,98235,left
2889,Ops,2024-02-01,2,,71675,left
2890,Marketing,2024-11-20,2,2024-10-31,74924,active
2891,Marketing,2024-04-30,2,,48454,active
2892,Engineering,2024-01-18,3,,82089,active
2893,Marketing,2024-11-20,2,2024-04-26,79909,active
2894,Sales,2024-09-20,1,2024-10-04,75854,active
2895,Marketing,2024-08-22,1,2024-10-06,46929,active
2896,Marketing,2024-09-19,3,,93796,active
2897,Sales,2024-04-19,2,2024-06-25,88145,active
2898,Ops,2024-05-07,2,,99455,active
2899,Support,2024-05-28,3,,98455,active
2900,Support,2024-07-04,3,,70267,active
2901,Engineering,2024-09-15,1,,87567,active
2902,Sales,2024-09-16,3,,70187,active
2903,Ops,2024-01-03,2,,61719,active
2904,Engineering,2024-05-08,1,,108230,active
2905,Marketing,2024-10-13,3,2024-01-25,53935,active
2906,Marketing,2024-06-20,3,2024-10-06,71774,active
2907,Sales,2024-03-28,3,,48139,left
2908,Support,2024-04-16,1,2024-10-12,91423,active
2909,Engineering,2024-11-17,1,,76208,active
2910,Ops,2024-12-27,3,,44618,active
2911,Marketing,2024-01-28,3,,92039,active
2912,Support,2024-03-16,3,,65726,active
2913,Support,2024-06-15,2,2024-01-02,88377,active
2914,Sales,2024-09-01,3,,78573,active
2915,Support,2024-03-23,2,,64874,active
2916,Ops,2024-09-09,3,,48677,active
2917,Support,2024-06-17,3,2024-07-09,67654,active
2918,Ops,2024-06-23,1,2024-07-30,58743,active
2919,Engineering,2024-08-12,3,2024-07-16,72139,active
2920,Marketing,2024-05-28,1,,97710,active
2921,Engineering,2024-09-24,3,,85839,active
2922,Sales,2024-06-15,1,2024-12-29,42952,active
2923,Ops,2024-11-08,2,,88280,active
2924,Sales,2024-03-14,1,,62729,active
2925,Ops,2024-05-21,1,2024-05-11,63555,active
