order_id,date,seller_id,seller_tier,gmv,fee
617,2024-04-11,2664,standard,32.48,4.87
618,2024-05-05,2451,standard,20.66,3.1
619,2024-07-17,1649,standard,70.34,10.55
620,2024-09-15,2633,pro,380.4,30.43
621,2024-05-07,307,standard,38.39,5.76
622,2024-04-19,256,pro,184.41,14.75
623,2024-05-22,1285,standard,141.81,21.27
624,2024-04-20,2606,pro,40.97,3.28
625,2024-08-12,711,plus,177.95,23.13
626,2024-04-05,2135,pro,143.38,11.47
627,2024-02-12,2329,standard,72.52,10.88
628,2024-07-29,2060,pro,378.07,30.25
629,2024-01-16,1475,standard,385.17,57.78
630,2024-02-21,925,plus,274.24,35.65
631,2024-09-07,2564,pro,44.5,3.56
632,2024-07-28,770,pro,86.32,6.91
633,2024-07-15,1747,plus,31.02,4.03
634,2024-09-15,2442,standard,112.69,16.9
635,2024-03-28,2904,plus,207.29,26.95
636,2024-09-05,734,pro,24.25,1.94
637,2024-02-08,2800,standard,71.12,10.67
638,2024-02-24,1412,standard,30.8,4.62
639,2024-06-03,2816,standard,317.67,47.65
640,2024-05-13,711,standard,215.06,32.26
641,2024-04-19,2712,pro,42.49,3.4
642,2024-07-06,480,pro,34.33,2.75
643,2024-06-26,280,pro,60.09,4.81
644,2024-02-29,1795,pro,22.54,1.8
645,2024-10-12,961,pro,52.22,4.18
646,2024-06-21,2418,pro,82.18,9.86
647,2024-09-20,454,pro,44.66,3.57
648,2024-07-30,1025,pro,323.71,25.9
649,2024-02-19,2461,plus,27.51,3.58
650,2024-07-29,2371,pro,48.42,5.81
651,2024-10-01,1981,standard,45.53,6.83
652,2024-08-14,1742,plus,23.8,3.09
653,2024-02-08,2359,standard,110.85,16.63
654,2024-04-21,1769,pro,61.77,4.94
655,2024-07-12,2589,standard,205.83,30.87
656,2024-08-06,1206,standard,54.24,8.14
657,2024-09-03,2614,standard,60.44,9.07
658,2024-04-26,261,plus,40.63,5.28
659,2024-10-09,423,standard,131.05,19.66
660,2024-10-03,680,pro,200.45,16.04
661,2024-01-04,1185,plus,133.4,17.34
662,2024-05-06,767,plus,243.76,31.69
663,2024-05-18,1272,plus,387,50.31
664,2024-10-21,2986,pro,303.47,24.28
665,2024-04-27,343,standard,24.44,3.67
666,2024-10-05,526,standard,76.75,11.51
667,2024-04-12,618,pro,22.54,1.8
668,2024-07-26,2256,standard,143.96,21.59
669,2024-04-22,430,plus,45.09,5.86
670,2024-05-03,1738,pro,95.46,7.64
671,2024-03-17,170,standard,26.44,3.97
672,2024-08-08,1365,pro,67.65,5.41
673,2024-04-17,97,standard,223.73,33.56
674,2024-04-04,1159,standard,108.31,16.25
675,2024-09-01,2323,standard,31.13,4.67
676,2024-03-15,284,plus,145.9,18.97
677,2024-05-22,824,plus,53.43,6.95
678,2024-10-11,2767,standard,26.64,4
679,2024-05-02,1685,pro,70.97,8.52
680,2024-03-11,1328,standard,45.31,6.8
681,2024-01-18,2265,standard,63.09,9.46
682,2024-02-18,2346,plus,328.77,42.74
683,2024-09-25,2626,standard,118.57,17.79
684,2024-02-24,50,plus,56.53,7.35
685,2024-04-27,2719,standard,147.19,22.08
686,2024-08-06,1613,standard,148.18,22.23
687,2024-08-12,2500,plus,368.47,47.9
688,2024-05-12,247,standard,36.78,5.52
689,2024-05-14,1772,pro,44.96,3.6
690,2024-07-09,2230,pro,207.11,16.57
691,2024-07-01,965,pro,24.44,1.96
692,2024-03-09,2319,pro,64.43,5.15
693,2024-07-26,2905,pro,90.35,7.23
694,2024-08-07,2821,standard,63.87,9.58
695,2024-04-08,578,standard,42.47,6.37
696,2024-03-28,1976,standard,31.14,4.67
697,2024-02-16,2620,pro,179.18,14.33
698,2024-05-13,1860,plus,374.19,48.64
699,2024-10-06,586,standard,35.54,5.33
700,2024-06-28,1011,standard,29.39,4.41
701,2024-04-22,1372,standard,184.57,27.69
702,2024-06-01,1014,pro,57.22,4.58
703,2024-01-24,1581,standard,105.18,15.78
704,2024-06-25,2630,pro,105.65,8.45
705,2024-09-15,363,standard,301.6,45.24
706,2024-09-30,1334,standard,33.78,5.07
707,2024-01-13,442,standard,96.13,14.42
708,2024-09-17,580,standard,152.38,22.86
709,2024-02-28,2994,standard,204.6,30.69
710,2024-06-03,375,standard,74.23,11.13
711,2024-02-25,741,pro,198.53,15.88
712,2024-04-25,2048,pro,289.39,23.15
713,2024-10-24,1514,standard,21.28,3.19
714,2024-01-20,2121,plus,272.42,35.41
715,2024-05-08,1527,pro,91.59,7.33
716,2024-05-07,2074,standard,46.19,6.93
717,2024-03-07,2169,plus,136.91,17.8
718,2024-06-01,1319,pro,25.58,2.05
719,2024-04-15,163,plus,243.79,31.69
720,2024-10-25,1954,standard,21.92,3.29
721,2024-08-02,1901,standard,23.01,3.45
722,2024-09-14,578,standard,227.77,34.17
723,2024-08-11,644,standard,127.08,19.06
724,2024-05-19,2880,plus,305.14,39.67
725,2024-08-20,1382,plus,137.99,17.94
726,2024-01-07,2351,standard,29.39,4.41
727,2024-09-10,1559,plus,111.56,14.5
728,2024-05-28,2790,standard,88.07,13.21
729,2024-03-19,1948,plus,92.28,12
730,2024-04-20,2649,standard,164.6,24.69
731,2024-06-13,1620,pro,38.66,3.09
732,2024-06-25,1163,standard,303.93,45.59
733,2024-07-04,711,standard,378.75,56.81
734,2024-09-19,2107,standard,33.94,5.09
735,2024-04-14,1434,plus,82.2,10.69
736,2024-09-18,2253,standard,248.97,37.35
737,2024-06-14,1906,standard,40.22,6.03
738,2024-02-14,2753,standard,299.22,44.88
739,2024-08-25,1944,standard,244.89,36.73
740,2024-09-30,1987,pro,44.47,3.56
741,2024-06-04,273,standard,35.18,5.28
742,2024-08-18,1590,standard,106.92,16.04
743,2024-07-13,695,pro,28.66,2.29
744,2024-07-12,1510,plus,22.58,2.94
745,2024-02-07,1010,standard,51.29,7.69
746,2024-06-19,1862,plus,69.62,9.05
747,2024-02-22,2861,standard,296.98,44.55
748,2024-08-19,1126,plus,94.1,12.23
749,2024-01-24,603,standard,31.77,4.77
750,2024-10-09,590,standard,42.86,6.43
751,2024-02-02,1706,standard,122.06,18.31
752,2024-02-09,1099,standard,46.59,6.99
753,2024-04-29,579,pro,354.64,28.37
754,2024-03-14,1766,standard,38.4,5.76
755,2024-03-24,886,standard,24.12,3.62
756,2024-10-25,563,plus,74.1,9.63
757,2024-09-27,972,pro,195.56,15.64
758,2024-09-17,288,standard,27.42,4.11
759,2024-10-22,1780,pro,134.05,10.72
760,2024-03-06,1523,standard,241.94,36.29
761,2024-03-12,2058,standard,28.76,4.31
762,2024-06-15,2519,standard,273.86,41.08
763,2024-06-03,2764,standard,44.2,6.63
764,2024-08-01,1674,pro,79.15,6.33
765,2024-01-12,1646,standard,142.07,21.31
766,2024-01-15,56,plus,57.79,7.51
767,2024-05-30,1102,standard,143.01,21.45
768,2024-08-02,2531,pro,320.28,25.62
769,2024-09-04,2985,standard,26.71,4.01
770,2024-02-22,85,plus,83.88,10.9
771,2024-09-25,871,standard,104.11,15.62
772,2024-08-09,102,plus,103.44,13.45
773,2024-09-01,1073,standard,150.14,22.52
774,2024-09-11,433,standard,85.69,12.85
775,2024-09-03,1100,pro,20.8,1.66
776,2024-03-22,1083,pro,38.46,3.08
777,2024-09-09,2911,pro,96.85,7.75
778,2024-08-02,2156,pro,94.67,11.36
779,2024-07-05,2042,plus,89.85,11.68
780,2024-06-08,317,pro,32.51,2.6
781,2024-09-22,21,pro,29.78,2.38
782,2024-04-22,301,standard,63.78,9.57
783,2024-08-14,2244,standard,32.22,4.83
784,2024-09-18,2,pro,163.25,13.06
785,2024-10-25,1244,pro,23.7,1.9
786,2024-04-24,2172,standard,69.66,10.45
787,2024-05-19,1848,plus,178.39,23.19
788,2024-07-25,1866,pro,21.62,1.73
789,2024-07-17,643,pro,275.72,22.06
790,2024-05-20,239,standard,233.31,35
791,2024-04-02,1286,standard,62.36,9.35
792,2024-09-12,320,standard,144.93,21.74
793,2024-08-30,2037,standard,239.66,35.95
794,2024-08-10,1521,pro,141,11.28
795,2024-10-21,299,pro,370.48,29.64
796,2024-01-10,2304,standard,20.94,3.14
797,2024-01-10,481,plus,335.03,43.55
798,2024-08-02,71,standard,36.27,5.44
799,2024-01-17,2941,plus,106.33,13.82
800,2024-06-02,1307,plus,31.88,4.14
801,2024-08-15,1716,standard,109.62,16.44
802,2024-06-01,1923,standard,248.28,37.24
803,2024-06-06,1998,standard,21.63,3.24
804,2024-03-12,1822,standard,149.29,22.39
805,2024-04-28,2414,standard,56.64,8.5
806,2024-06-08,2593,standard,160.13,24.02
807,2024-04-01,997,plus,29.17,3.79
808,2024-03-28,2183,plus,229,29.77
809,2024-08-02,1738,standard,61.31,9.2
810,2024-05-11,1013,pro,322.72,25.82
811,2024-01-22,717,standard,217.39,32.61
812,2024-01-08,555,standard,34.95,5.24
813,2024-10-26,1534,pro,231.37,27.76
814,2024-04-05,2498,standard,133.25,19.99
815,2024-01-27,875,standard,21.34,3.2
816,2024-05-26,2528,pro,343.9,27.51
817,2024-07-25,1191,standard,144.99,21.75
818,2024-03-11,101,plus,160.68,20.89
819,2024-09-21,2423,pro,70.23,5.62
820,2024-10-08,581,standard,394.13,59.12
821,2024-06-28,2968,standard,32.86,4.93
822,2024-07-23,2481,plus,39.11,5.08
823,2024-10-15,2611,standard,167.43,25.11
824,2024-06-13,1371,plus,107.93,14.03
825,2024-09-27,2336,standard,247.56,37.13
826,2024-06-15,123,pro,23.02,1.84
827,2024-10-04,2739,plus,21.11,2.74
828,2024-07-09,606,standard,83.85,12.58
829,2024-05-12,1633,plus,99.03,12.87
830,2024-07-26,2536,pro,139.26,11.14
831,2024-07-01,1290,pro,30.7,2.46
832,2024-10-05,969,standard,256.11,38.42
833,2024-02-15,2075,plus,85,11.05
834,2024-01-21,780,standard,29.25,4.39
835,2024-02-21,2835,standard,92.93,13.94
836,2024-08-30,1337,pro,266.26,21.3
837,2024-06-09,1926,pro,186.24,14.9
838,2024-03-11,1434,plus,28.23,3.67
839,2024-03-23,1910,standard,100.5,15.08
840,2024-05-28,275,standard,257.72,38.66
841,2024-06-06,2367,pro,24.5,1.96
842,2024-06-20,2865,standard,155.1,23.26
843,2024-07-21,765,standard,24.43,3.66
844,2024-06-29,543,pro,147.97,11.84
845,2024-03-14,2362,plus,37.55,4.88
846,2024-05-03,1400,standard,26.79,4.02
847,2024-10-26,680,plus,57.49,7.47
848,2024-06-07,2092,pro,93.84,11.26
849,2024-04-22,577,pro,31.55,2.52
850,2024-02-20,1776,plus,102.48,13.32
851,2024-05-11,240,standard,241.23,36.18
852,2024-07-13,1801,standard,45.34,6.8
853,2024-03-04,2134,standard,61.15,9.17
854,2024-10-23,963,pro,144.55,11.56
855,2024-07-15,1769,plus,211.32,27.47
856,2024-03-12,913,pro,238.83,19.11
857,2024-07-12,1762,plus,131.5,17.1
858,2024-06-07,2219,plus,22.64,2.94
859,2024-02-13,832,plus,41.18,5.35
860,2024-07-03,935,pro,37.7,3.02
861,2024-06-18,2625,pro,343.93,27.51
862,2024-10-09,4,pro,27.52,2.2
863,2024-09-07,475,pro,65.74,5.26
864,2024-09-23,2455,pro,75.93,6.07
865,2024-05-29,1897,standard,76.05,11.41
866,2024-02-18,91,plus,154.8,20.12
867,2024-07-20,2627,plus,31.11,4.04
868,2024-04-16,1138,pro,252.14,20.17
869,2024-05-16,850,standard,242.88,36.43
870,2024-01-06,1992,standard,29.83,4.47
871,2024-05-26,1845,plus,35.72,4.64
872,2024-05-12,2870,standard,39.97,6
873,2024-03-17,2037,standard,39.91,5.99
874,2024-09-05,565,pro,45.21,3.62
875,2024-04-28,1304,standard,389.02,58.35
876,2024-07-01,2781,pro,24.01,1.92
877,2024-09-27,1834,pro,190.38,15.23
878,2024-05-09,1398,standard,250.05,37.51
879,2024-05-13,2728,standard,346.92,52.04
880,2024-08-29,2652,pro,161.69,12.94
881,2024-07-14,2415,pro,213.95,17.12
882,2024-10-09,344,plus,145.14,18.87
883,2024-04-23,659,pro,130.67,10.45
884,2024-03-12,911,standard,73.25,10.99
885,2024-10-12,1934,pro,44.2,3.54
886,2024-06-05,1305,standard,35.19,5.28
887,2024-07-25,261,standard,285.34,42.8
888,2024-07-02,1231,pro,156.68,12.53
889,2024-04-23,482,standard,330.54,49.58
890,2024-01-19,122,pro,58.11,4.65
891,2024-03-26,561,standard,175.18,26.28
892,2024-01-25,2439,standard,20.81,3.12
893,2024-02-15,94,standard,20.12,3.02
894,2024-06-17,1203,pro,106.08,8.49
895,2024-05-24,2804,plus,148.28,19.28
896,2024-06-25,2247,pro,28.6,2.29
897,2024-10-26,1877,standard,237.38,35.61
898,2024-05-25,2214,pro,29.8,2.38
899,2024-02-18,2353,plus,357.88,46.52
900,2024-04-05,11,standard,201.55,30.23
901,2024-04-09,1034,standard,358.48,53.77
902,2024-06-25,2973,pro,78.57,6.29
903,2024-03-24,1297,standard,34.92,5.24
904,2024-05-13,2524,standard,371.95,55.79
905,2024-01-29,2345,standard,94.17,14.13
906,2024-09-02,2387,plus,20.51,2.67
907,2024-01-10,1683,standard,131.7,19.76
908,2024-05-04,1569,standard,57.01,8.55
909,2024-07-26,1390,standard,239.38,35.91
910,2024-04-02,2054,pro,36.77,2.94
911,2024-05-21,68,standard,43.79,6.57
912,2024-04-25,715,plus,166.75,21.68
913,2024-09-01,581,pro,358.93,28.71
914,2024-07-24,2874,standard,335.71,50.36
915,2024-03-20,1776,standard,22.04,3.31
916,2024-07-14,1598,plus,33.19,4.31
917,2024-03-06,773,standard,45.18,6.78
918,2024-01-15,2800,pro,201.09,24.13
919,2024-10-07,2073,pro,117.51,9.4
920,2024-02-05,1654,plus,152.13,19.78
921,2024-07-11,23,pro,70.64,5.65
922,2024-05-21,1570,pro,22.1,1.77
923,2024-08-27,2143,standard,83.49,12.52
924,2024-02-21,2065,pro,119.44,9.56
925,2024-05-03,1781,pro,201.39,16.11
926,2024-08-28,1031,standard,31.01,4.65
927,2024-04-25,2570,pro,36.96,2.96
928,2024-05-24,1376,standard,163.44,24.52
929,2024-06-13,2569,standard,192.6,28.89
930,2024-02-08,2428,pro,26.19,3.14
931,2024-02-10,1726,standard,276.39,41.46
932,2024-07-10,2038,pro,57.8,4.62
933,2024-03-30,1937,plus,318.2,41.37
934,2024-03-23,2756,pro,85.81,6.86
935,2024-06-16,241,pro,36.6,2.93
936,2024-06-29,842,plus,34.99,4.55
937,2024-05-10,247,standard,222.87,33.43
938,2024-01-10,2031,standard,26.48,3.97
939,2024-03-04,1487,standard,74.7,11.21
940,2024-05-04,999,standard,142.51,21.38
941,2024-08-28,1578,pro,84.01,6.72
942,2024-01-30,1102,plus,33.66,4.38
943,2024-02-28,1736,standard,59.76,8.96
944,2024-07-04,336,standard,154.54,23.18
945,2024-09-19,809,standard,36.61,5.49
946,2024-10-08,354,standard,85.41,12.81
947,2024-10-26,423,pro,344.01,27.52
948,2024-04-10,841,plus,20.28,2.64
949,2024-04-22,663,pro,102.43,8.19
950,2024-10-23,1414,pro,37.91,3.03
951,2024-09-09,1672,standard,348.79,52.32
952,2024-10-21,1561,pro,202.87,16.23
953,2024-02-20,271,pro,114.78,9.18
954,2024-10-10,2720,pro,26.66,2.13
955,2024-10-18,29,pro,161.35,12.91
956,2024-01-07,555,plus,114.66,14.91
957,2024-10-26,2539,pro,158.67,19.04
958,2024-01-12,1557,plus,117.26,15.24
959,2024-05-14,1052,standard,66.34,9.95
960,2024-03-30,2419,plus,107.73,14
961,2024-08-15,1386,pro,203.37,16.27
962,2024-06-19,934,standard,73.54,11.03
963,2024-04-28,2194,standard,163.32,24.5
964,2024-08-20,1599,pro,32.66,3.92
965,2024-05-10,627,plus,308.47,40.1
966,2024-01-21,2391,standard,67.61,10.14
967,2024-09-02,1140,plus,44,5.72
968,2024-08-16,2475,pro,55.9,4.47
969,2024-09-16,59,standard,41.8,6.27
970,2024-09-19,2613,pro,118.79,14.25
971,2024-04-24,534,plus,44.77,5.82
972,2024-01-01,2965,standard,24.97,3.75
973,2024-09-14,2054,plus,32.63,4.24
974,2024-01-04,448,standard,138.68,20.8
975,2024-09-02,2753,standard,384.47,57.67
976,2024-02-02,1113,standard,99.85,14.98
977,2024-06-07,2691,pro,49.44,3.96
978,2024-07-07,697,standard,119.43,17.91
979,2024-08-25,1163,plus,163.75,21.29
980,2024-03-18,920,standard,48.02,7.2
981,2024-08-05,1227,standard,66.06,9.91
982,2024-04-24,1783,plus,177.71,23.1
983,2024-05-11,2012,standard,33.4,5.01
984,2024-02-25,377,standard,330.23,49.53
985,2024-10-01,2472,pro,37.89,3.03
986,2024-06-17,152,pro,38.08,3.05
987,2024-10-05,905,pro,111.79,8.94
988,2024-08-27,2449,pro,198.3,15.86
989,2024-01-06,2332,plus,99.72,12.96
990,2024-08-28,24,plus,45.91,5.97
991,2024-07-18,512,standard,317.79,47.67
992,2024-01-08,500,plus,140.92,18.32
993,2024-10-06,1602,pro,22.34,1.79
994,2024-07-22,2855,pro,167.24,13.38
995,2024-01-24,938,standard,30.18,4.53
996,2024-07-29,1371,pro,26.93,2.15
997,2024-08-22,779,pro,24.27,1.94
998,2024-06-24,2602,pro,220.47,17.64
999,2024-02-07,2938,pro,39.01,3.12
1000,2024-06-11,122,pro,175.66,14.05
1001,2024-02-23,1456,standard,43.93,6.59
1002,2024-07-02,1676,standard,331.3,49.7
1003,2024-09-06,1876,pro,47.57,3.81
1004,2024-06-29,1153,plus,291.15,37.85
1005,2024-10-13,1587,pro,180.49,14.44
1006,2024-04-26,171,pro,232.87,18.63
1007,2024-07-01,2123,standard,86.1,12.92
1008,2024-08-07,1195,pro,139.38,11.15
1009,2024-02-27,2680,pro,181.02,14.48
1010,2024-01-20,1738,standard,209.14,31.37
1011,2024-02-29,1297,pro,201.8,16.14
1012,2024-09-30,410,standard,37.61,5.64
1013,2024-06-08,2697,standard,344.06,51.61
1014,2024-10-05,2215,standard,159.64,23.95
1015,2024-04-11,2532,standard,310.31,46.55
1016,2024-05-24,572,plus,241.92,31.45
1017,2024-01-06,230,standard,74.81,11.22
1018,2024-04-01,2867,pro,112.96,9.04
1019,2024-07-02,2693,pro,65.69,5.26
1020,2024-07-20,1085,pro,60.25,4.82
1021,2024-01-13,230,standard,75.96,11.39
1022,2024-08-14,846,plus,225.33,29.29
1023,2024-01-28,1195,plus,41.96,5.45
1024,2024-10-03,1289,plus,26.98,3.51
1025,2024-01-25,348,standard,153.66,23.05
1026,2024-08-03,235,standard,165.21,24.78
1027,2024-07-15,2875,plus,207.21,26.94
1028,2024-10-02,327,standard,50.14,7.52
1029,2024-04-07,682,plus,258.36,33.59
1030,2024-01-26,782,standard,54.6,8.19
1031,2024-02-08,1066,plus,54.94,7.14
1032,2024-04-08,1528,standard,249.89,37.48
1033,2024-04-23,2473,pro,38.49,3.08
1034,2024-05-05,182,standard,329.03,49.35
1035,2024-07-17,2803,pro,59.14,4.73
1036,2024-07-10,2050,pro,207.3,16.58
1037,2024-07-07,1052,standard,66.71,10.01
1038,2024-08-01,1520,pro,273.04,21.84
1039,2024-10-05,2834,pro,24.69,1.98
1040,2024-07-05,277,standard,241.19,36.18
1041,2024-10-20,87,standard,258.94,38.84
1042,2024-10-15,231,pro,86.85,6.95
1043,2024-01-31,2857,pro,26.7,2.14
1044,2024-03-26,181,standard,200.45,30.07
1045,2024-01-04,2913,standard,81.51,12.23
1046,2024-10-14,691,standard,170.68,25.6
1047,2024-08-04,2154,standard,32.23,4.83
1048,2024-04-26,1667,plus,23.14,3.01
1049,2024-09-07,510,standard,180.14,27.02
1050,2024-01-12,2291,plus,268.55,34.91
1051,2024-08-26,546,plus,24.76,3.22
1052,2024-09-06,2595,standard,73.49,11.02
1053,2024-01-25,415,plus,360.62,46.88
1054,2024-07-29,609,plus,179.96,23.39
1055,2024-09-20,1333,pro,30.42,3.65
1056,2024-05-30,3,standard,127.44,19.12
1057,2024-10-04,617,pro,72.44,5.8
1058,2024-04-09,2042,pro,197.02,15.76
1059,2024-09-30,2656,pro,30.81,2.46
1060,2024-05-06,2738,standard,127.45,19.12
1061,2024-01-02,2231,standard,46.33,6.95
1062,2024-05-23,2998,pro,182.47,14.6
1063,2024-01-16,2439,standard,57.62,8.64
1064,2024-03-21,2483,plus,97.09,12.62
1065,2024-07-19,2503,plus,21.57,2.8
1066,2024-04-17,2516,plus,139.63,18.15
1067,2024-09-02,835,pro,65.68,5.25
1068,2024-06-19,938,pro,95.71,7.66
1069,2024-09-18,436,pro,89.96,7.2
1070,2024-07-02,917,pro,282.14,22.57
1071,2024-03-01,2859,standard,213.88,32.08
1072,2024-02-24,2598,standard,35.12,5.27
1073,2024-07-28,85,standard,24.22,3.63
1074,2024-05-01,855,standard,71.45,10.72
1075,2024-08-01,611,plus,62.56,8.13
1076,2024-09-27,404,pro,164.92,13.19
1077,2024-04-11,327,standard,358.07,53.71
1078,2024-05-12,863,standard,61.47,9.22
1079,2024-04-15,2284,standard,21.49,3.22
1080,2024-02-26,225,standard,215.91,32.39
1081,2024-10-02,2636,plus,107.65,13.99
1082,2024-06-04,2267,pro,58.74,4.7
1083,2024-01-24,1853,standard,20.21,3.03
1084,2024-05-26,1911,plus,162.85,21.17
1085,2024-07-02,177,standard,309.5,46.43
1086,2024-06-25,70,standard,106.39,15.96
1087,2024-03-11,140,standard,41.82,6.27
1088,2024-06-15,2409,standard,87.15,13.07
1089,2024-09-18,2258,pro,80.39,9.65
1090,2024-06-20,1164,standard,101.66,15.25
1091,2024-10-18,2666,pro,43.39,3.47
1092,2024-08-12,170,standard,193.86,29.08
1093,2024-08-05,1931,standard,157.6,23.64
1094,2024-03-31,2988,standard,62.68,9.4
1095,2024-07-28,1455,standard,39.29,5.89
1096,2024-03-26,1828,standard,60.7,9.11
1097,2024-05-14,2301,standard,334.42,50.16
1098,2024-04-24,1483,pro,107.99,8.64
1099,2024-01-18,2729,pro,153.8,12.3
1100,2024-09-13,2895,pro,222.46,17.8
1101,2024-02-09,1833,standard,375.22,56.28
1102,2024-09-13,1956,plus,22.94,2.98
1103,2024-10-10,1155,pro,160.25,12.82
1104,2024-01-26,1947,standard,43.85,6.58
1105,2024-09-19,1704,standard,130.31,19.55
1106,2024-09-23,1208,pro,107.95,12.95
1107,2024-06-15,63,plus,30.72,3.99
1108,2024-08-23,544,plus,371.24,48.26
1109,2024-07-07,2998,pro,184.95,14.8
1110,2024-10-26,55,pro,161.24,12.9
1111,2024-06-22,813,pro,140.27,11.22
1112,2024-10-06,1859,standard,56.71,8.51
1113,2024-01-06,1289,plus,96.38,12.53
1114,2024-04-26,1065,plus,370.03,48.1
1115,2024-09-26,2238,standard,82.3,12.35
1116,2024-09-16,759,standard,234.81,35.22
1117,2024-06-14,1916,pro,99.78,7.98
1118,2024-05-31,1159,pro,31.94,2.56
1119,2024-05-22,818,pro,90.48,10.86
1120,2024-02-10,817,plus,115.69,15.04
1121,2024-01-14,1983,standard,298.32,44.75
1122,2024-09-16,1411,pro,81.8,9.82
1123,2024-03-25,1025,standard,38.57,5.79
1124,2024-10-04,1489,standard,105.4,15.81
1125,2024-04-07,2896,pro,65.27,5.22
1126,2024-08-11,162,pro,31.63,2.53
1127,2024-05-14,997,plus,22.07,2.87
1128,2024-01-15,1448,plus,340.06,44.21
1129,2024-04-09,978,standard,196.4,29.46
1130,2024-04-09,2314,pro,49.81,3.98
1131,2024-10-22,476,pro,77.52,6.2
1132,2024-10-19,1797,pro,30,2.4
1133,2024-04-03,447,pro,21.08,1.69
1134,2024-04-12,401,standard,103.78,15.57
1135,2024-08-09,666,standard,399.8,59.97
1136,2024-03-21,2659,standard,78.6,11.79
1137,2024-08-05,833,pro,49.07,3.93
1138,2024-03-27,813,pro,245.88,19.67
1139,2024-05-29,2448,pro,162.68,13.01
1140,2024-05-25,2363,pro,58.84,4.71
1141,2024-10-15,1595,plus,357.18,46.43
1142,2024-09-20,1263,pro,251.85,20.15
1143,2024-04-03,1116,standard,212.59,31.89
1144,2024-05-08,228,pro,41.87,3.35
1145,2024-02-01,1514,standard,86.18,12.93
1146,2024-02-27,372,standard,98,14.7
1147,2024-05-31,558,standard,38.7,5.81
1148,2024-02-28,1665,standard,50.93,7.64
1149,2024-03-23,1141,pro,27.76,3.33
1150,2024-07-20,977,pro,95.66,7.65
1151,2024-10-16,1549,pro,129.46,10.36
1152,2024-06-18,1084,plus,56.16,7.3
1153,2024-03-23,2361,pro,35.11,2.81
1154,2024-01-10,2516,standard,279.47,41.92
1155,2024-07-06,585,plus,69.98,9.1
1156,2024-06-01,2854,plus,146.75,19.08
1157,2024-07-02,2852,standard,110.91,16.64
1158,2024-07-08,2602,standard,222.28,33.34
1159,2024-03-18,433,standard,395.79,59.37
1160,2024-01-05,274,standard,297.86,44.68
1161,2024-02-08,2006,plus,41.17,5.35
1162,2024-10-09,1657,standard,63.7,9.56
1163,2024-01-03,1300,pro,300.94,24.08
1164,2024-05-07,1317,plus,324.78,42.22
1165,2024-08-16,2593,pro,210.19,16.82
1166,2024-02-07,2192,standard,195.06,29.26
1167,2024-03-17,2315,pro,57.54,4.6
1168,2024-10-06,1615,standard,192.02,28.8
1169,2024-02-22,2223,standard,20.48,3.07
1170,2024-09-18,1113,plus,222.83,28.97
1171,2024-08-08,1737,standard,293.4,44.01
1172,2024-01-20,921,standard,99.33,14.9
1173,2024-04-17,2398,standard,104.73,15.71
1174,2024-10-20,1155,pro,34.64,2.77
1175,2024-01-16,54,plus,130.63,16.98
1176,2024-03-19,1038,standard,68.42,10.26
1177,2024-04-10,711,pro,99.32,7.95
1178,2024-04-16,2301,pro,156.26,12.5
1179,2024-10-23,1906,pro,45.79,3.66
1180,2024-08-10,1948,pro,38.19,3.06
1181,2024-07-04,1470,standard,45.38,6.81
1182,2024-05-18,798,pro,27.87,2.23
1183,2024-02-18,1501,plus,78.78,10.24
1184,2024-05-05,1618,standard,213.6,32.04
1185,2024-01-24,2821,plus,229.89,29.89
1186,2024-03-28,132,standard,146.7,22.01
