po_id,supplier,created_date,promised_date,received_date,value,on_time
397,Stark Ltd,2024-02-21,2024-03-14,2024-03-14,24094,1
398,Globex  Ltd.,2024-10-19,2024-11-08,2024-11-11,36182,0
399,Soylent Limited,2024-07-05,2024-07-12,2024-07-09,44994,1
400,Umbrella  Ltd.,2024-05-08,2024-05-16,2024-05-16,83133,1
401,Stark Limited,2024-04-01,2024-04-15,2024-04-10,74127,1
402,Stark Limited,2024-08-04,2024-08-20,2024-08-16,11606,1
403,Umbrella,2024-01-06,2024-02-02,2024-01-29,54573,1
404,Umbrella Ltd,2024-01-02,2024-02-15,2024-02-13,1760,1
405,Umbrella  Ltd.,2024-09-16,2024-10-29,2024-10-29,24594,1
406,Globex,2024-04-27,2024-05-10,2024-05-09,63234,1
407,Stark Ltd,2024-06-10,2024-07-21,2024-08-08,33727,0
408,INITECH,2024-03-19,2024-04-26,2024-04-25,40736,1
409,INITECH,2024-07-24,2024-08-14,2024-08-17,58877,0
410,Acme  Ltd.,2024-06-24,2024-08-06,2024-08-01,67141,1
411,Stark  Ltd.,2024-02-21,2024-02-29,2024-02-28,9912,1
412,Globex,2024-03-06,2024-04-12,2024-04-28,32083,0
413,Stark Ltd,2024-05-10,2024-05-23,2024-05-21,3756,1
414,Globex Ltd,2024-03-11,2024-04-13,2024-04-08,35049,1
415,Initech  Ltd.,2024-08-15,2024-09-19,2024-09-19,11982,1
416,Initech Ltd,2024-03-07,2024-03-26,2024-04-03,32973,0
417,Soylent  Ltd.,2024-07-01,2024-07-30,2024-08-12,45409,0
418,Globex,2024-07-01,2024-08-03,2024-08-17,24829,0
419,Acme Ltd,2024-10-10,2024-11-01,2024-10-29,70190,1
420,Initech Ltd,2024-10-13,2024-10-26,2024-10-25,57227,1
421,Stark  Ltd.,2024-06-05,2024-07-12,2024-07-11,13411,1
422,Initech Ltd,2024-03-28,2024-04-26,2024-05-13,51002,0
423,Globex  Ltd.,2024-03-05,2024-03-24,2024-03-22,37185,1
424,Globex Ltd,2024-05-04,2024-04-26,2024-05-13,42033,0
425,Soylent Ltd,2024-07-08,2024-08-17,2024-08-19,36920,0
426,Initech Ltd,2024-03-22,2024-04-22,2024-04-17,69072,1
427,GLOBEX,2024-05-21,2024-07-01,2024-06-29,62972,1
428,STARK,2024-01-11,2024-02-15,2024-02-15,88434,1
429,Stark,2024-08-15,2024-08-30,2024-08-28,88785,1
430,Acme Limited,2024-09-21,2024-10-11,2024-10-08,39762,1
431,Stark,2024-07-11,2024-07-20,2024-07-20,2128,1
432,Initech,2024-09-12,2024-10-26,2024-10-25,68010,1
433,Soylent Ltd,2024-06-20,2024-07-31,2024-07-30,21943,1
434,Globex,2024-09-03,2024-09-21,2024-09-26,59157,0
435,STARK,2024-04-19,2024-05-11,2024-05-31,55055,0
436,Initech,2024-06-15,2024-06-05,2024-06-01,54824,1
437,Acme Ltd,2024-03-25,2024-04-27,2024-04-25,25276,1
438,Initech  Ltd.,2024-05-05,2024-06-17,2024-06-28,49561,0
439,STARK,2024-01-09,2024-01-25,2024-01-25,88632,1
440,Acme Ltd,2024-05-01,2024-06-02,2024-05-29,28677,1
441,Initech  Ltd.,2024-08-19,2024-08-14,2024-08-10,1726,1
442,Soylent,2024-02-02,2024-02-26,2024-02-23,77035,1
443,Initech,2024-09-08,2024-10-23,2024-10-18,70863,1
444,ACME,2024-03-25,2024-04-04,2024-04-01,82153,1
445,Soylent  Ltd.,2024-09-24,2024-10-02,2024-09-30,30963,1
446,Soylent Ltd,2024-06-25,2024-07-06,2024-07-06,20136,1
447,Soylent Limited,2024-09-19,2024-09-26,2024-09-21,8941,1
448,Stark  Ltd.,2024-06-01,2024-07-02,2024-07-13,51682,0
449,Umbrella Ltd,2024-08-14,2024-08-25,2024-08-21,27269,1
450,Initech Limited,2024-02-15,2024-03-04,2024-03-01,23273,1
451,Initech Limited,2024-09-29,2024-10-18,2024-10-13,31937,1
452,Initech,2024-08-27,2024-09-28,2024-09-28,32154,1
453,SOYLENT,2024-07-18,2024-08-13,2024-08-12,9928,1
454,Initech,2024-05-21,2024-06-11,2024-06-10,6791,1
455,SOYLENT,2024-09-24,2024-11-07,2024-11-04,17189,1
456,Soylent  Ltd.,2024-05-31,2024-06-28,2024-06-25,3347,1
457,Globex  Ltd.,2024-06-06,2024-07-03,2024-07-01,27592,1
458,Stark Limited,2024-01-30,2024-02-13,2024-02-09,54649,1
459,Acme Limited,2024-02-19,2024-02-28,2024-02-25,50409,1
460,GLOBEX,2024-09-22,2024-10-10,2024-10-09,19156,1
461,Umbrella  Ltd.,2024-07-04,2024-08-03,2024-08-22,68777,0
462,Stark Limited,2024-05-25,2024-06-12,2024-06-08,56427,1
463,Acme Limited,2024-05-19,2024-06-26,2024-07-14,67671,0
464,Soylent,2024-01-23,2024-02-13,2024-02-09,28591,1
465,INITECH,2024-07-05,2024-07-19,2024-07-15,61867,1
466,Globex Ltd,2024-10-16,2024-11-20,2024-11-19,65318,1
467,Umbrella Ltd,2024-09-29,2024-10-24,2024-10-24,34418,1
468,STARK,2024-02-04,2024-03-18,2024-03-14,54782,1
469,Stark  Ltd.,2024-06-29,2024-08-09,2024-08-04,54116,1
470,Initech Ltd,2024-08-17,2024-08-30,2024-09-19,29636,0
471,Soylent,2024-01-03,2024-01-27,2024-01-24,34962,1
472,Globex Ltd,2024-10-05,2024-11-05,2024-11-06,15975,0
473,UMBRELLA,2024-01-05,2024-01-24,2024-01-21,32641,1
474,Soylent  Ltd.,2024-01-01,2024-02-07,2024-02-06,61310,1
475,Globex Ltd,2024-07-20,2024-07-31,2024-08-07,3980,0
476,Soylent  Ltd.,2024-04-04,2024-05-09,2024-05-07,83533,1
477,Soylent Limited,2024-08-03,2024-08-18,2024-09-02,13929,0
478,INITECH,2024-07-25,2024-08-18,2024-08-18,77888,1
479,UMBRELLA,2024-02-26,2024-03-04,2024-03-23,84519,0
480,Umbrella Limited,2024-10-25,2024-11-04,2024-11-03,55436,1
481,Globex Limited,2024-10-10,2024-10-04,2024-10-14,2112,0
482,Stark  Ltd.,2024-05-22,2024-07-02,2024-07-18,64051,0
483,Globex Ltd,2024-08-11,2024-09-20,2024-09-20,47005,1
484,Soylent Limited,2024-02-13,2024-02-21,2024-02-17,27717,1
485,Umbrella Ltd,2024-07-16,2024-08-02,2024-08-01,43867,1
486,ACME,2024-09-18,2024-10-13,2024-10-12,7539,1
487,ACME,2024-10-09,2024-10-05,2024-10-01,52125,1
488,INITECH,2024-01-05,2024-01-12,2024-01-11,45685,1
489,Stark,2024-08-04,2024-09-11,2024-09-06,40202,1
490,Stark,2024-02-16,2024-03-15,2024-03-10,68042,1
491,Soylent Ltd,2024-06-27,2024-07-24,2024-08-13,89709,0
492,ACME,2024-03-02,2024-03-18,2024-04-03,21290,0
493,Acme Limited,2024-08-13,2024-09-05,2024-09-01,13620,1
494,Globex Limited,2024-04-06,2024-05-13,2024-05-12,88163,1
495,INITECH,2024-02-18,2024-03-19,2024-03-15,24606,1
496,Soylent Ltd,2024-06-16,2024-06-30,2024-06-27,37190,1
497,Umbrella Ltd,2024-08-11,2024-09-25,2024-09-22,2241,1
498,Umbrella Limited,2024-10-10,2024-11-11,2024-11-11,11426,1
499,Globex Ltd,2024-05-01,2024-06-12,2024-06-18,13233,0
500,Soylent  Ltd.,2024-06-11,2024-06-24,2024-06-23,64161,1
501,Umbrella Limited,2024-02-04,2024-02-12,2024-02-11,26134,1
502,Stark Ltd,2024-05-29,2024-06-26,2024-06-23,52638,1
503,Stark  Ltd.,2024-10-21,2024-11-06,2024-11-02,73563,1
504,Soylent  Ltd.,2024-02-10,2024-02-20,2024-02-16,68780,1
505,Stark Ltd,2024-03-26,2024-04-12,2024-04-11,56423,1
506,Soylent,2024-10-21,2024-11-17,2024-11-16,64402,1
507,INITECH,2024-06-20,2024-07-23,2024-07-18,85122,1
508,Stark,2024-09-10,2024-10-12,2024-10-11,13432,1
509,Globex Ltd,2024-07-26,2024-08-24,2024-08-20,15288,1
510,Globex Ltd,2024-09-23,2024-10-13,2024-10-19,74131,0
511,Globex Ltd,2024-09-20,2024-10-15,2024-10-25,57492,0
512,Acme,2024-07-21,2024-08-05,2024-08-10,35307,0
513,Globex  Ltd.,2024-08-26,2024-09-04,2024-09-01,44462,1
514,Initech Limited,2024-03-14,2024-04-09,2024-04-07,15541,1
515,Globex,2024-07-01,2024-07-10,2024-07-22,40808,0
516,Acme,2024-02-18,2024-03-29,2024-03-28,88399,1
517,Initech,2024-01-18,2024-01-26,2024-01-22,57735,1
518,Stark  Ltd.,2024-06-26,2024-07-08,2024-07-07,86654,1
519,Initech Limited,2024-05-29,2024-06-10,2024-06-07,36262,1
520,Globex Limited,2024-04-14,2024-05-03,2024-05-18,33004,0
521,STARK,2024-10-19,2024-10-26,2024-11-03,9447,0
522,STARK,2024-10-20,2024-11-01,2024-10-31,33793,1
523,Initech,2024-03-26,2024-04-23,2024-04-23,85600,1
524,Globex  Ltd.,2024-08-26,2024-09-05,2024-09-16,83228,0
525,Initech,2024-01-13,2024-02-16,2024-02-16,73501,1
526,Stark  Ltd.,2024-10-18,2024-10-28,2024-10-25,46592,1
527,INITECH,2024-08-08,2024-08-28,2024-08-28,2621,1
528,Umbrella Ltd,2024-06-22,2024-07-13,2024-07-11,1474,1
529,Soylent,2024-08-23,2024-08-31,2024-08-27,16844,1
530,Initech  Ltd.,2024-07-17,2024-08-03,2024-07-29,41983,1
531,Initech  Ltd.,2024-07-04,2024-08-12,2024-08-09,89181,1
532,Globex  Ltd.,2024-03-27,2024-04-03,2024-04-03,82960,1
533,INITECH,2024-08-06,2024-08-17,2024-08-15,4987,1
534,Acme Limited,2024-07-11,2024-08-11,2024-08-10,22206,1
535,Umbrella,2024-08-06,2024-08-30,2024-08-29,61188,1
536,UMBRELLA,2024-01-12,2024-02-12,2024-02-09,81700,1
537,Soylent Limited,2024-05-06,2024-05-23,2024-05-26,64992,0
538,ACME,2024-01-09,2024-02-20,2024-03-08,74808,0
539,Stark  Ltd.,2024-09-18,2024-10-28,2024-10-25,33108,1
540,Soylent Ltd,2024-05-13,2024-05-04,2024-05-03,23044,1
541,Umbrella Limited,2024-01-12,2024-02-08,2024-02-03,88426,1
542,Soylent Limited,2024-05-16,2024-06-24,2024-06-24,72518,1
543,INITECH,2024-10-26,2024-11-13,2024-11-09,48195,1
544,Acme  Ltd.,2024-07-01,2024-08-15,2024-08-10,15053,1
545,Initech Ltd,2024-02-12,2024-03-08,2024-03-27,60400,0
546,Soylent,2024-04-26,2024-05-10,2024-05-10,33595,1
547,Stark Limited,2024-09-26,2024-10-14,2024-10-14,76237,1
548,Soylent Ltd,2024-07-15,2024-07-27,2024-07-27,39182,1
549,Stark  Ltd.,2024-06-02,2024-06-19,2024-06-27,23919,0
550,Acme Limited,2024-05-27,2024-06-03,2024-05-31,79284,1
551,Globex  Ltd.,2024-09-16,2024-10-18,2024-10-19,38013,0
552,Stark Limited,2024-01-11,2024-01-21,2024-01-16,30151,1
553,Umbrella Ltd,2024-03-26,2024-04-05,2024-04-03,62290,1
554,Initech,2024-03-22,2024-04-07,2024-04-11,5158,0
555,Globex Limited,2024-04-22,2024-05-04,2024-05-01,79061,1
556,Acme,2024-09-13,2024-10-11,2024-10-09,47145,1
557,Initech Limited,2024-08-29,2024-10-06,2024-10-04,70028,1
558,Initech Ltd,2024-10-05,2024-11-16,2024-11-11,89259,1
559,Globex Limited,2024-02-08,2024-02-22,2024-02-21,66625,1
560,Soylent Ltd,2024-10-02,2024-10-27,2024-10-24,5304,1
561,Stark,2024-07-01,2024-08-12,2024-08-25,21361,0
562,Soylent Ltd,2024-04-19,2024-05-07,2024-05-06,18082,1
563,Acme Limited,2024-01-05,2024-02-14,2024-02-13,37164,1
564,Acme Limited,2024-08-06,2024-09-15,2024-09-14,33735,1
565,Umbrella  Ltd.,2024-05-13,2024-06-09,2024-06-07,59727,1
566,Acme,2024-02-27,2024-04-01,2024-03-27,50090,1
567,GLOBEX,2024-02-10,2024-03-20,2024-04-04,17347,0
568,Globex Ltd,2024-05-28,2024-07-08,2024-07-13,28002,0
569,Stark,2024-03-20,2024-03-13,2024-03-10,34801,1
570,Stark  Ltd.,2024-07-10,2024-07-22,2024-07-20,78884,1
571,Globex  Ltd.,2024-05-25,2024-06-01,2024-05-31,63967,1
572,Initech,2024-09-17,2024-10-06,2024-10-06,30908,1
573,Stark Ltd,2024-01-15,2024-02-26,2024-03-04,41393,0
574,GLOBEX,2024-08-12,2024-08-19,2024-08-18,38965,1
575,Umbrella Limited,2024-08-21,2024-09-13,2024-09-09,6527,1
576,Soylent Ltd,2024-03-20,2024-04-08,2024-04-07,62308,1
577,Soylent  Ltd.,2024-05-02,2024-05-13,2024-05-17,46800,0
578,Initech  Ltd.,2024-08-29,2024-10-07,2024-10-06,32661,1
579,SOYLENT,2024-04-13,2024-05-16,2024-05-13,57095,1
580,Umbrella Ltd,2024-07-22,2024-09-04,2024-09-04,61186,1
581,Initech,2024-03-05,2024-03-23,2024-03-30,36218,0
582,Initech Ltd,2024-08-04,2024-08-19,2024-08-14,18948,1
583,ACME,2024-05-13,2024-06-24,2024-06-21,25363,1
584,SOYLENT,2024-09-08,2024-10-05,2024-10-02,12389,1
585,Umbrella Limited,2024-08-30,2024-09-26,2024-09-22,46585,1
586,Initech  Ltd.,2024-06-17,2024-07-16,2024-07-18,53294,0
587,GLOBEX,2024-10-24,2024-11-21,2024-11-19,41266,1
588,Initech Ltd,2024-07-06,2024-07-16,2024-07-12,86757,1
589,Globex Limited,2024-02-17,2024-02-29,2024-02-26,77084,1
590,Acme,2024-06-05,2024-06-19,2024-06-14,19156,1
591,Globex  Ltd.,2024-06-05,2024-06-28,2024-06-28,17980,1
592,Soylent  Ltd.,2024-01-18,2024-02-18,2024-02-14,14619,1
593,Soylent Limited,2024-09-22,2024-11-02,2024-10-30,89135,1
594,Acme  Ltd.,2024-10-08,2024-10-20,2024-10-15,75490,1
595,Initech Ltd,2024-03-08,2024-04-08,2024-04-04,9925,1
596,Umbrella,2024-03-29,2024-05-08,2024-05-07,70300,1
597,GLOBEX,2024-03-13,2024-04-18,2024-04-25,6403,0
598,Acme,2024-03-27,2024-04-18,2024-04-16,30237,1
599,Initech,2024-10-06,2024-11-05,2024-10-31,33761,1
600,Globex Limited,2024-07-11,2024-08-01,2024-07-27,87614,1
601,Initech,2024-02-09,2024-02-20,2024-02-17,72798,1
602,INITECH,2024-03-01,2024-04-02,2024-03-30,56335,1
603,Umbrella Ltd,2024-02-01,2024-02-13,2024-02-15,68392,0
604,Soylent Limited,2024-06-07,2024-07-07,2024-07-05,86369,1
605,ACME,2024-01-27,2024-02-28,2024-02-24,46966,1
606,Acme  Ltd.,2024-05-09,2024-06-04,2024-06-04,65213,1
607,Stark  Ltd.,2024-09-15,2024-10-03,2024-10-02,54962,1
608,Globex,2024-06-12,2024-06-03,2024-06-04,2705,0
609,Initech Ltd,2024-04-27,2024-05-13,2024-05-13,32935,1
610,ACME,2024-04-22,2024-05-19,2024-05-15,32121,1
611,STARK,2024-06-02,2024-07-11,2024-07-06,84017,1
612,Initech Limited,2024-10-25,2024-11-04,2024-11-01,10174,1
613,Soylent Limited,2024-07-12,2024-08-24,2024-08-19,18994,1
614,Acme Limited,2024-05-25,2024-07-06,2024-07-22,17867,0
615,Globex  Ltd.,2024-06-16,2024-07-10,2024-07-30,4916,0
616,ACME,2024-02-05,2024-02-19,2024-02-19,18821,1
617,Globex Ltd,2024-01-29,2024-03-13,2024-03-12,4747,1
618,Initech  Ltd.,2024-09-27,2024-10-14,2024-10-17,43866,0
619,Soylent Ltd,2024-06-01,2024-06-30,2024-06-30,51462,1
620,Globex Ltd,2024-09-24,2024-10-27,2024-10-22,17642,1
621,Umbrella  Ltd.,2024-08-10,2024-08-25,2024-08-23,74637,1
622,Initech  Ltd.,2024-06-03,2024-06-16,2024-06-16,32688,1
623,Acme Ltd,2024-08-20,2024-09-15,2024-09-11,85045,1
624,Initech Limited,2024-09-17,2024-10-24,2024-10-19,86537,1
625,Umbrella Limited,2024-09-28,2024-11-08,2024-11-04,1251,1
626,GLOBEX,2024-01-13,2024-02-23,2024-02-27,87306,0
627,INITECH,2024-01-27,2024-03-03,2024-03-02,13204,1
628,Stark  Ltd.,2024-05-09,2024-05-29,2024-05-25,38298,1
629,Acme,2024-03-12,2024-04-03,2024-03-29,50831,1
630,STARK,2024-01-11,2024-02-04,2024-01-31,43587,1
631,Globex Ltd,2024-06-08,2024-06-20,2024-06-18,58128,1
632,Initech Limited,2024-08-25,2024-09-04,2024-09-04,45120,1
633,Initech Limited,2024-08-06,2024-08-28,2024-08-25,88261,1
634,Stark Limited,2024-09-17,2024-10-22,2024-10-21,7301,1
635,ACME,2024-05-25,2024-06-29,2024-06-25,40652,1
636,Acme Limited,2024-10-24,2024-11-18,2024-11-14,12094,1
637,Stark,2024-07-21,2024-08-31,2024-09-06,24577,0
638,Umbrella Limited,2024-08-11,2024-08-28,2024-09-10,85613,0
639,Umbrella,2024-07-23,2024-09-02,2024-08-28,6760,1
640,Soylent Ltd,2024-09-25,2024-10-30,2024-10-26,24712,1
641,Globex  Ltd.,2024-08-04,2024-08-14,2024-08-30,85465,0
642,SOYLENT,2024-07-27,2024-08-19,2024-08-17,29087,1
643,Soylent  Ltd.,2024-02-19,2024-03-04,2024-02-29,48587,1
644,STARK,2024-03-01,2024-04-08,2024-04-28,80363,0
645,ACME,2024-09-07,2024-10-01,2024-10-03,5754,0
646,Acme,2024-06-23,2024-07-12,2024-07-18,37188,0
647,Soylent,2024-04-05,2024-05-03,2024-05-02,35913,1
648,Stark,2024-05-09,2024-06-03,2024-05-31,88333,1
649,Soylent Ltd,2024-03-31,2024-05-07,2024-05-03,13927,1
650,Acme Ltd,2024-01-27,2024-03-06,2024-03-05,42276,1
651,Stark Limited,2024-09-13,2024-09-22,2024-09-22,63668,1
652,Soylent,2024-10-10,2024-10-26,2024-11-12,48807,0
653,Acme Ltd,2024-08-13,2024-08-22,2024-08-21,26612,1
654,UMBRELLA,2024-08-10,2024-09-11,2024-09-10,67612,1
655,STARK,2024-08-27,2024-08-26,2024-08-26,86344,1
656,ACME,2024-04-25,2024-05-14,2024-05-11,57443,1
657,Umbrella,2024-06-22,2024-07-30,2024-07-30,68181,1
658,UMBRELLA,2024-02-08,2024-03-24,2024-03-21,29447,1
659,Umbrella Limited,2024-05-21,2024-05-13,2024-05-13,59429,1
660,INITECH,2024-07-25,2024-08-21,2024-08-21,67805,1
661,SOYLENT,2024-06-28,2024-07-07,2024-07-03,79403,1
662,Umbrella Limited,2024-01-20,2024-02-27,2024-03-05,46610,0
663,SOYLENT,2024-02-07,2024-02-29,2024-02-28,20455,1
664,Acme  Ltd.,2024-05-07,2024-06-16,2024-06-15,85054,1
665,ACME,2024-02-02,2024-03-09,2024-03-04,73902,1
666,Acme  Ltd.,2024-05-28,2024-06-07,2024-06-02,52506,1
667,INITECH,2024-06-15,2024-07-22,2024-07-22,45873,1
668,Soylent Limited,2024-03-14,2024-04-13,2024-04-16,84824,0
669,Globex Limited,2024-07-01,2024-08-03,2024-08-02,34164,1
670,Acme Ltd,2024-08-02,2024-09-06,2024-09-02,8196,1
671,Stark Limited,2024-04-27,2024-05-29,2024-05-29,31073,1
672,Stark Ltd,2024-08-29,2024-10-03,2024-09-28,15993,1
673,Initech,2024-08-28,2024-09-24,2024-09-24,63248,1
674,Acme,2024-02-01,2024-02-14,2024-02-14,3103,1
675,STARK,2024-04-06,2024-04-25,2024-04-22,63031,1
676,Stark Ltd,2024-08-01,2024-09-01,2024-08-31,63781,1
677,Globex Limited,2024-09-11,2024-09-10,2024-09-10,73138,1
678,Stark,2024-02-28,2024-03-06,2024-03-06,45703,1
679,Umbrella Limited,2024-01-08,2024-02-03,2024-01-30,69909,1
680,Umbrella Limited,2024-01-18,2024-01-29,2024-01-28,40794,1
681,Initech Ltd,2024-10-09,2024-11-11,2024-11-06,41080,1
682,Acme  Ltd.,2024-01-14,2024-02-03,2024-02-12,81929,0
683,Globex Limited,2024-09-29,2024-10-10,2024-10-22,50682,0
684,Umbrella  Ltd.,2024-02-28,2024-04-04,2024-04-04,44562,1
685,Stark Limited,2024-03-24,2024-05-01,2024-04-26,16343,1
686,Initech Limited,2024-04-07,2024-04-17,2024-04-17,74490,1
687,Globex Ltd,2024-10-20,2024-11-13,2024-11-28,5765,0
688,STARK,2024-06-25,2024-08-04,2024-08-02,78811,1
689,Umbrella Limited,2024-01-07,2024-02-14,2024-02-11,85687,1
690,Acme Limited,2024-01-09,2024-02-19,2024-02-16,22393,1
691,Initech Limited,2024-02-11,2024-03-26,2024-03-22,81352,1
692,Initech Limited,2024-02-21,2024-03-15,2024-03-11,45353,1
693,Stark  Ltd.,2024-03-23,2024-04-26,2024-04-26,51984,1
694,SOYLENT,2024-06-13,2024-07-09,2024-07-12,43512,0
695,Soylent,2024-02-28,2024-04-04,2024-04-03,50249,1
696,Initech  Ltd.,2024-03-26,2024-04-17,2024-04-16,54373,1
697,Acme Ltd,2024-01-09,2024-01-21,2024-01-21,60728,1
698,Globex  Ltd.,2024-07-16,2024-08-20,2024-08-17,16586,1
699,Soylent Ltd,2024-09-07,2024-10-01,2024-10-21,27883,0
700,GLOBEX,2024-07-14,2024-08-26,2024-09-13,66419,0
701,Acme Ltd,2024-02-19,2024-03-06,2024-03-02,63028,1
702,Soylent Ltd,2024-06-06,2024-06-30,2024-07-08,28722,0
703,Soylent,2024-07-09,2024-07-26,2024-08-15,24796,0
704,Soylent Ltd,2024-04-24,2024-05-07,2024-05-06,71405,1
705,UMBRELLA,2024-05-18,2024-06-25,2024-07-07,84110,0
706,Initech Ltd,2024-08-03,2024-09-03,2024-08-31,17395,1
707,SOYLENT,2024-01-19,2024-03-04,2024-03-02,36149,1
708,Soylent Limited,2024-10-23,2024-11-13,2024-11-10,88616,1
709,ACME,2024-06-24,2024-07-06,2024-07-23,44318,0
710,Stark  Ltd.,2024-02-22,2024-03-11,2024-03-10,38947,1
711,Soylent,2024-05-25,2024-07-09,2024-07-07,41719,1
712,Umbrella Ltd,2024-04-17,2024-05-28,2024-05-24,77202,1
713,Soylent  Ltd.,2024-01-26,2024-02-07,2024-02-07,27613,1
714,Globex  Ltd.,2024-03-15,2024-04-14,2024-04-23,89587,0
715,Initech Ltd,2024-02-13,2024-02-29,2024-02-27,5899,1
716,STARK,2024-08-22,2024-09-02,2024-09-02,25679,1
717,SOYLENT,2024-05-04,2024-05-24,2024-05-24,13073,1
718,Globex,2024-07-18,2024-08-21,2024-08-28,15890,0
719,Acme,2024-02-27,2024-03-15,2024-03-11,56704,1
720,Globex Limited,2024-10-08,2024-11-04,2024-10-31,41434,1
721,Soylent Limited,2024-09-29,2024-11-06,2024-11-02,53894,1
722,Stark Limited,2024-06-12,2024-07-24,2024-07-21,51801,1
723,Soylent Limited,2024-07-15,2024-07-28,2024-07-26,38259,1
724,Stark Ltd,2024-09-24,2024-10-28,2024-10-26,82219,1
725,Umbrella Limited,2024-08-24,2024-09-06,2024-09-02,8887,1
726,Globex  Ltd.,2024-04-30,2024-05-29,2024-05-25,13128,1
727,Soylent Ltd,2024-05-17,2024-06-17,2024-06-12,47813,1
728,Stark,2024-01-30,2024-02-17,2024-02-13,45650,1
729,Acme Limited,2024-02-24,2024-03-27,2024-03-24,79483,1
730,Soylent  Ltd.,2024-02-12,2024-02-22,2024-02-20,13551,1
731,Initech,2024-05-03,2024-06-14,2024-06-12,77728,1
732,Acme  Ltd.,2024-05-03,2024-06-17,2024-06-14,37716,1
733,Soylent Ltd,2024-01-28,2024-02-05,2024-02-04,4227,1
734,GLOBEX,2024-01-17,2024-01-24,2024-01-22,17115,1
735,Umbrella  Ltd.,2024-03-07,2024-04-16,2024-04-11,15484,1
736,Acme Ltd,2024-01-21,2024-02-21,2024-02-18,14770,1
737,Globex  Ltd.,2024-05-06,2024-06-11,2024-06-11,43285,1
738,Umbrella Ltd,2024-09-07,2024-10-19,2024-10-19,17230,1
739,Stark,2024-05-26,2024-07-07,2024-07-04,1679,1
740,Globex  Ltd.,2024-07-29,2024-08-06,2024-08-10,52033,0
741,Globex,2024-10-15,2024-11-19,2024-11-14,83438,1
742,ACME,2024-06-12,2024-07-07,2024-07-10,36677,0
743,Acme Limited,2024-07-25,2024-08-03,2024-07-30,72029,1
744,Umbrella Limited,2024-04-07,2024-04-23,2024-04-29,75091,0
745,Stark Limited,2024-04-26,2024-05-23,2024-05-21,85583,1
746,ACME,2024-07-16,2024-08-07,2024-08-07,38101,1
747,GLOBEX,2024-03-01,2024-04-10,2024-04-05,67864,1
748,GLOBEX,2024-04-17,2024-05-02,2024-04-30,38901,1
749,Stark,2024-03-23,2024-04-07,2024-04-07,84736,1
750,Soylent Ltd,2024-01-09,2024-02-06,2024-02-05,13517,1
751,Initech Ltd,2024-03-30,2024-04-24,2024-04-19,83634,1
752,Umbrella,2024-06-28,2024-06-21,2024-06-20,43514,1
753,Soylent,2024-06-12,2024-07-26,2024-07-26,47419,1
754,SOYLENT,2024-08-28,2024-09-21,2024-09-17,45105,1
755,Soylent,2024-07-18,2024-08-20,2024-08-19,25299,1
756,Acme Ltd,2024-01-22,2024-02-25,2024-02-24,74715,1
757,Soylent,2024-08-14,2024-09-14,2024-09-11,23016,1
758,UMBRELLA,2024-02-15,2024-02-22,2024-02-22,77893,1
759,Initech  Ltd.,2024-07-31,2024-08-15,2024-08-14,33711,1
760,INITECH,2024-05-02,2024-06-09,2024-06-09,7269,1
761,Umbrella  Ltd.,2024-07-28,2024-08-08,2024-08-08,15648,1
762,Acme,2024-07-15,2024-08-19,2024-08-16,7146,1
763,Stark,2024-05-31,2024-06-16,2024-06-12,76817,1
764,Soylent Limited,2024-05-15,2024-06-21,2024-06-18,61094,1
765,Initech,2024-08-31,2024-10-12,2024-10-10,33017,1
766,STARK,2024-05-11,2024-05-30,2024-06-16,87043,0
767,GLOBEX,2024-06-06,2024-07-13,2024-07-08,39957,1
768,Umbrella Ltd,2024-07-07,2024-07-17,2024-07-13,32377,1
769,STARK,2024-01-28,2024-02-05,2024-02-07,61847,0
770,Stark,2024-08-05,2024-08-29,2024-08-28,58531,1
771,Acme,2024-08-31,2024-09-20,2024-09-20,55993,1
772,Globex Ltd,2024-05-11,2024-05-25,2024-05-24,9579,1
773,Globex Limited,2024-02-09,2024-02-17,2024-02-26,67889,0
774,INITECH,2024-08-28,2024-10-07,2024-10-03,44335,1
775,Initech Ltd,2024-10-24,2024-10-31,2024-10-31,57811,1
776,Initech Limited,2024-05-19,2024-06-17,2024-06-13,15438,1
777,Umbrella Limited,2024-01-28,2024-03-12,2024-03-08,85415,1
778,SOYLENT,2024-01-10,2024-01-28,2024-02-07,11953,0
779,Umbrella  Ltd.,2024-03-18,2024-04-05,2024-03-31,46821,1
780,Globex Limited,2024-04-19,2024-05-25,2024-05-24,6961,1
781,Acme Limited,2024-08-02,2024-08-23,2024-08-18,38220,1
782,STARK,2024-09-20,2024-10-18,2024-10-18,42156,1
783,SOYLENT,2024-04-30,2024-05-19,2024-05-18,3455,1
784,Globex,2024-09-20,2024-10-06,2024-10-04,54432,1
785,Stark,2024-04-03,2024-04-23,2024-04-19,8124,1
786,Stark  Ltd.,2024-09-13,2024-10-04,2024-10-10,60487,0
787,Acme,2024-08-21,2024-09-22,2024-10-04,66170,0
788,Soylent  Ltd.,2024-09-01,2024-09-29,2024-09-24,72906,1
789,GLOBEX,2024-08-24,2024-09-20,2024-09-19,55972,1
790,Stark  Ltd.,2024-06-19,2024-07-16,2024-07-24,16263,0
791,Umbrella  Ltd.,2024-04-05,2024-04-27,2024-04-26,83946,1
792,Stark,2024-01-21,2024-02-06,2024-02-22,1211,0
